run_stage,symbol,asset_class,commission_rule,day_key,broker_day_start,prior_20d_low,prior_low_age,prior_20d_high,prior_high_age,reentry_offset_ticks,side,signal_time,entry_time,exit_time,entry,initial_stop,exit,initial_risk_price,risk_money_1lot_usd,gross_r,commission_usd_1lot,commission_r,net_r,net_r_commission_x1_5,exit_reason,trade_id,mfe_r,mae_r,mfe_time,mae_time,time_to_mfe_minutes,time_to_mae_minutes,max_retracement_from_mfe_r,reached_0_5r,first_touch_0_5r_time,time_to_0_5r_minutes,mae_before_0_5r,reached_1r,first_touch_1r_time,time_to_1r_minutes,mae_before_1r,reached_2r,first_touch_2r_time,time_to_2r_minutes,mae_before_2r,reached_3r,first_touch_3r_time,time_to_3r_minutes,mae_before_3r,reached_5r,first_touch_5r_time,time_to_5r_minutes,mae_before_5r,min_r_after_first_1r_before_exit,max_r_after_first_1r_before_exit,min_r_after_first_2r_before_exit,max_r_after_first_2r_before_exit,min_r_after_first_3r_before_exit,max_r_after_first_3r_before_exit,path_ambiguous,path_ambiguity_reason,duration_minutes
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250404,2025.04.04 00:00,1.28615,19,1.32080,1,5,LONG,2025.04.04 20:31,2025.04.04 20:32,2025.04.04 23:32,1.28629,1.28567,1.28565,0.00062,62.00000000,-1.03225806,10.00000000,0.16129032,-1.19354839,-1.27419355,STOP,GBPUSD_20250404_LONG,8.32258065,1.03225806,2025.04.04 21:33:40,2025.04.04 23:32:28,60.963867,179.773183,9.35483871,1,2025.04.04 20:35:32,2.829617,0.96774194,1,2025.04.04 20:35:43,3.010017,0.96774194,1,2025.04.04 20:36:43,4.009417,0.96774194,1,2025.04.04 20:42:42,10.003533,0.96774194,1,2025.04.04 20:47:32,14.825517,0.96774194,-1.03225806,8.32258065,-1.03225806,8.32258065,-1.03225806,8.32258065,0,,180.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250408,2025.04.08 00:00,74456.09,1,88729.74,11,5,LONG,2025.04.07 09:17,2025.04.07 11:36,2025.04.08 11:36,76549.18,74456.08,79034.34,2093.10,2093.10000000,1.18731069,62.23340800,0.02973265,1.15757804,1.14271171,H24_REFERENCE,BTCUSD_20250407_LONG,2.21311930,0.41139458,2025.04.07 17:17:43,2025.04.07 12:19:41,341.023617,42.995650,1.87798958,1,2025.04.07 15:30:41,233.987850,0.41139458,1,2025.04.07 17:00:42,324.005083,0.41139458,1,2025.04.07 17:17:29,340.785417,0.41139458,0,,,,0,,,,0.33512971,2.21311930,0.33512971,2.21311930,,,0,,1440.000000
RUN,EURUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250410,2025.04.10 00:00,1.07329,10,1.11469,5,5,SHORT,2025.04.10 17:38,2025.04.10 17:39,2025.04.10 17:52,1.11463,1.11491,1.11495,0.00028,28.00000000,-1.14285714,10.00000000,0.35714286,-1.50000000,-1.67857143,STOP,EURUSD_20250410_SHORT,3.60714286,1.14285714,2025.04.10 17:45:42,2025.04.10 17:52:46,6.190033,13.246167,4.75000000,1,2025.04.10 17:39:43,0.196717,0.07142857,1,2025.04.10 17:41:29,1.971383,0.82142857,1,2025.04.10 17:42:32,3.014250,0.82142857,1,2025.04.10 17:42:43,3.194700,0.82142857,0,,,,-1.14285714,3.60714286,-1.14285714,3.60714286,-1.14285714,3.60714286,0,,13.000000
RUN,XAUUSD,METAL,0.0016PCT_NOTIONAL_PER_SIDE,20250410,2025.04.10 00:00,2932.89,20,3167.61,5,5,SHORT,2025.04.10 18:25,2025.04.10 18:25,2025.04.10 18:26,3167.56,3168.02,3168.04,0.46,46.00000000,-1.04347826,10.13696000,0.22036870,-1.26384696,-1.37403130,STOP,XAUUSD_20250410_SHORT,3.84782609,1.04347826,2025.04.10 18:26:16,2025.04.10 18:26:43,0.556333,1.003533,4.89130435,1,2025.04.10 18:25:45,0.039150,0.56521739,1,2025.04.10 18:25:46,0.057233,0.56521739,1,2025.04.10 18:25:58,0.265050,0.56521739,1,2025.04.10 18:26:02,0.332733,0.56521739,0,,,,-1.04347826,3.84782609,-1.04347826,3.84782609,-1.04347826,3.84782609,0,,1.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250415,2025.04.15 00:00,1.27085,6,1.32080,8,5,SHORT,2025.04.15 07:26,2025.04.15 07:33,2025.04.15 07:35,1.32075,1.32136,1.32138,0.00061,61.00000000,-1.03278689,10.00000000,0.16393443,-1.19672131,-1.27868852,STOP,GBPUSD_20250415_SHORT,0.00000000,1.03278689,,2025.04.15 07:35:26,,2.346867,1.03278689,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,2.000000
RUN,EURUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250421,2025.04.21 00:00,1.07329,17,1.14738,6,5,SHORT,2025.04.21 03:10,2025.04.21 03:11,2025.04.21 03:31,1.14733,1.14769,1.14778,0.00036,36.00000000,-1.25000000,10.00000000,0.27777778,-1.52777778,-1.66666667,STOP,EURUSD_20250421_SHORT,2.19444444,1.25000000,2025.04.21 03:24:15,2025.04.21 03:31:32,12.588250,19.861317,3.44444444,1,2025.04.21 03:12:37,0.954833,0.86111111,1,2025.04.21 03:13:01,1.344800,0.86111111,1,2025.04.21 03:23:39,11.985717,0.86111111,0,,,,0,,,,-1.25000000,2.19444444,-1.25000000,2.19444444,,,0,,20.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250422,2025.04.22 00:00,74456.09,11,88487.94,14,5,SHORT,2025.04.22 04:19,2025.04.22 04:24,2025.04.22 15:39,88486.17,88873.51,88874.31,387.34,387.34000000,-1.00206537,70.94419200,0.18315741,-1.18522278,-1.27680149,STOP,BTCUSD_20250422_SHORT,1.76333454,1.00206537,2025.04.22 06:14:13,2025.04.22 15:39:03,109.716667,674.560600,2.76539991,1,2025.04.22 04:36:03,11.561533,0.33296329,1,2025.04.22 05:27:24,62.900000,0.50926834,0,,,,0,,,,0,,,,-1.00206537,1.76333454,,,,,0,,675.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250428,2025.04.28 00:00,1.27085,15,1.34236,4,5,SHORT,2025.04.28 20:31,2025.04.28 20:32,2025.04.28 21:37,1.34230,1.34254,1.34257,0.00024,24.00000000,-1.12500000,10.00000000,0.41666667,-1.54166667,-1.75000000,STOP,GBPUSD_20250428_SHORT,4.87500000,1.12500000,2025.04.28 20:59:41,2025.04.28 21:37:03,27.669133,65.027783,6.00000000,1,2025.04.28 20:32:14,0.222217,0.20833333,1,2025.04.28 20:32:26,0.411117,0.20833333,1,2025.04.28 20:38:17,6.267767,0.20833333,1,2025.04.28 20:38:34,6.557767,0.20833333,0,,,,-1.12500000,4.87500000,-1.12500000,4.87500000,-1.12500000,4.87500000,0,,65.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250501,2025.05.01 00:00,74456.09,18,95738.75,4,5,SHORT,2025.05.01 12:52,2025.05.01 12:52,2025.05.01 13:16,95735.46,95806.24,95807.83,70.78,70.78000000,-1.02246397,76.61731600,1.08247126,-2.10493524,-2.64617087,STOP,BTCUSD_20250501_SHORT,3.42398983,1.02246397,2025.05.01 12:59:38,2025.05.01 13:16:04,6.966667,23.415150,4.44645380,1,2025.05.01 12:53:04,0.400000,0.50211924,1,2025.05.01 12:55:45,3.091383,0.58152020,1,2025.05.01 12:57:22,4.700000,0.58152020,1,2025.05.01 12:58:45,6.083333,0.58152020,0,,,,-1.02246397,3.42398983,-1.02246397,3.42398983,-1.02246397,3.42398983,0,,24.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250508,2025.05.08 00:00,78404.06,20,97848.05,4,5,SHORT,2025.05.08 04:00,2025.05.08 04:04,2025.05.08 05:25,97846.14,98367.34,98370.78,521.20,521.20000000,-1.00660015,78.48676800,0.15058858,-1.15718873,-1.23248302,STOP,BTCUSD_20250508_SHORT,0.52547966,1.00660015,2025.05.08 04:15:39,2025.05.08 05:25:31,10.947933,80.812783,1.53207982,1,2025.05.08 04:15:38,10.928950,0.57741750,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,81.000000
RUN,XAUUSD,METAL,0.0016PCT_NOTIONAL_PER_SIDE,20250514,2025.05.14 00:00,3201.85,9,3500.03,16,5,LONG,2025.05.14 15:37,2025.05.14 15:38,2025.05.14 15:38,3201.90,3201.50,3201.50,0.40,40.00000000,-1.00000000,10.24544000,0.25613600,-1.25613600,-1.38420400,STOP,XAUUSD_20250514_LONG,0.00000000,1.00000000,,2025.05.14 15:38:13,,0.065067,1.00000000,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,0.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250519,2025.05.19 00:00,84619.14,20,105821.33,5,5,SHORT,2025.05.19 01:58,2025.05.19 02:00,2025.05.19 02:50,105819.90,105969.46,105971.61,149.56,149.56000000,-1.01437550,84.71660400,0.56643891,-1.58081442,-1.86403387,STOP,BTCUSD_20250519_SHORT,2.51183472,1.01437550,2025.05.19 02:18:31,2025.05.19 02:50:04,18.098067,49.655083,3.52621022,1,2025.05.19 02:00:36,0.186050,0.23856646,1,2025.05.19 02:02:44,2.319850,0.23856646,1,2025.05.19 02:18:03,17.631400,0.79794063,0,,,,0,,,,-1.01437550,2.51183472,-1.01437550,2.51183472,,,0,,50.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250521,2025.05.21 00:00,1.31399,7,1.34440,16,5,SHORT,2025.05.21 09:00,2025.05.21 09:01,2025.05.21 09:15,1.34435,1.34524,1.34533,0.00089,89.00000000,-1.10112360,10.00000000,0.11235955,-1.21348315,-1.26966292,STOP,GBPUSD_20250521_SHORT,2.31460674,1.10112360,2025.05.21 09:04:43,2025.05.21 09:15:17,3.388383,13.954100,3.41573034,1,2025.05.21 09:02:21,1.028983,0.04494382,1,2025.05.21 09:02:32,1.210133,0.04494382,1,2025.05.21 09:04:40,3.340100,0.04494382,0,,,,0,,,,-1.10112360,2.31460674,-1.10112360,2.31460674,,,0,,14.000000
RUN,ETHUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250529,2025.05.29 00:00,1749.59,17,2736.53,12,5,SHORT,2025.05.29 05:26,2025.05.29 05:26,2025.05.29 05:27,2736.47,2747.43,2747.51,10.96,10.96000000,-1.00729927,2.19359200,0.20014526,-1.20744453,-1.30751715,STOP,ETHUSD_20250529_SHORT,0.00000000,1.00729927,,2025.05.29 05:27:40,,0.730667,1.00729927,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,1.000000
RUN,EURUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250602,2025.06.02 00:00,1.10654,15,1.14190,5,5,SHORT,2025.06.02 10:26,2025.06.02 10:26,2025.06.02 10:45,1.14181,1.14203,1.14203,0.00022,22.00000000,-1.00000000,10.00000000,0.45454545,-1.45454545,-1.68181818,STOP,EURUSD_20250602_SHORT,2.22727273,1.00000000,2025.06.02 10:37:38,2025.06.02 10:45:29,10.647450,18.496800,3.22727273,1,2025.06.02 10:28:39,1.677750,0.77272727,1,2025.06.02 10:30:27,3.463150,0.77272727,1,2025.06.02 10:37:29,10.495933,0.77272727,0,,,,0,,,,-1.00000000,2.22727273,-1.00000000,2.22727273,,,0,,19.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250605,2025.06.05 00:00,1.31399,18,1.35932,8,5,SHORT,2025.06.05 15:30,2025.06.05 15:30,2025.06.05 16:17,1.35913,1.35955,1.35956,0.00042,42.00000000,-1.02380952,10.00000000,0.23809524,-1.26190476,-1.38095238,STOP,GBPUSD_20250605_SHORT,4.73809524,1.02380952,2025.06.05 16:04:05,2025.06.05 16:17:05,33.305150,46.298917,5.76190476,1,2025.06.05 15:32:29,1.712700,0.69047619,1,2025.06.05 15:38:40,7.888767,0.69047619,1,2025.06.05 15:50:19,19.539400,0.78571429,1,2025.06.05 15:50:32,19.746567,0.78571429,0,,,,-1.02380952,4.73809524,-1.02380952,4.73809524,-1.02380952,4.73809524,0,,47.000000
RUN,ETHUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250610,2025.06.10 00:00,2345.80,16,2787.04,8,5,SHORT,2025.06.10 14:42,2025.06.10 14:44,2025.06.10 22:38,2786.98,2798.13,2798.21,11.15,11.15000000,-1.00717489,2.23407600,0.20036556,-1.20754045,-1.30772323,STOP,ETHUSD_20250610_SHORT,8.96681614,1.00717489,2025.06.10 18:33:42,2025.06.10 22:38:29,229.272217,474.042233,9.97399103,1,2025.06.10 14:44:41,0.243517,0.00986547,1,2025.06.10 14:47:38,3.204217,0.23856502,1,2025.06.10 14:48:39,4.215467,0.23856502,1,2025.06.10 15:08:15,23.819783,0.23856502,1,2025.06.10 16:36:30,112.061700,0.23856502,-1.00717489,8.96681614,-1.00717489,8.96681614,-1.00717489,8.96681614,0,,474.000000
RUN,EURUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250611,2025.06.11 00:00,1.11311,18,1.14949,4,5,SHORT,2025.06.11 19:38,2025.06.11 19:39,2025.06.11 19:39,1.14942,1.14957,1.14958,0.00015,15.00000000,-1.06666667,10.00000000,0.66666667,-1.73333333,-2.06666667,STOP,EURUSD_20250611_SHORT,0.20000000,1.06666667,2025.06.11 19:39:13,2025.06.11 19:39:33,0.149250,0.477617,1.26666667,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,0.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250612,2025.06.12 00:00,1.32506,19,1.36164,5,5,SHORT,2025.06.12 15:43,2025.06.12 15:45,2025.06.12 16:05,1.36158,1.36198,1.36199,0.00040,40.00000000,-1.02500000,10.00000000,0.25000000,-1.27500000,-1.40000000,STOP,GBPUSD_20250612_SHORT,1.97500000,1.02500000,2025.06.12 15:53:41,2025.06.12 16:05:29,8.175917,19.975983,3.00000000,1,2025.06.12 15:46:04,0.564883,0.07500000,1,2025.06.12 15:46:17,0.779517,0.07500000,0,,,,0,,,,0,,,,-1.02500000,1.97500000,,,,,0,,20.000000
RUN,XAUUSD,METAL,0.0016PCT_NOTIONAL_PER_SIDE,20250613,2025.06.13 00:00,3154.23,20,3403.51,6,5,SHORT,2025.06.13 03:06,2025.06.13 03:06,2025.06.13 03:07,3403.46,3403.79,3403.80,0.33,33.00000000,-1.03030303,10.89161600,0.33004897,-1.36035200,-1.52537648,STOP,XAUUSD_20250613_SHORT,1.15151515,1.03030303,2025.06.13 03:06:59,2025.06.13 03:07:00,0.280083,0.290533,2.18181818,1,2025.06.13 03:06:47,0.082483,0.93939394,1,2025.06.13 03:06:59,0.280083,0.93939394,0,,,,0,,,,0,,,,-1.03030303,1.15151515,,,,,0,,1.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250619,2025.06.19 00:00,1.33908,20,1.36324,4,5,LONG,2025.06.19 05:33,2025.06.19 05:38,2025.06.19 09:07,1.33914,1.33871,1.33870,0.00043,43.00000000,-1.02325581,10.00000000,0.23255814,-1.25581395,-1.37209302,STOP,GBPUSD_20250619_LONG,4.69767442,1.02325581,2025.06.19 07:56:39,2025.06.19 09:07:35,138.233333,209.166667,5.72093023,1,2025.06.19 05:40:37,2.200000,0.11627907,1,2025.06.19 05:45:15,6.833333,0.11627907,1,2025.06.19 06:14:42,36.299750,0.11627907,1,2025.06.19 06:31:42,53.283333,0.11627907,0,,,,-1.02325581,4.69767442,-1.02325581,4.69767442,-1.02325581,4.69767442,0,,209.000000
RUN,ETHUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250623,2025.06.23 00:00,2362.69,1,2878.09,8,5,LONG,2025.06.20 20:37,2025.06.20 20:38,2025.06.23 00:00,2380.61,2362.68,2186.34,17.93,17.93000000,-10.83491355,1.82678000,0.10188399,-10.93679755,-10.98773954,STOP,ETHUSD_20250620_LONG,3.05075293,10.83491355,2025.06.20 23:17:40,2025.06.23 00:00:00,159.134833,3081.468167,13.88566648,1,2025.06.20 20:41:42,3.174533,0.42163971,1,2025.06.20 20:43:27,4.930850,0.42163971,1,2025.06.20 20:45:40,7.150700,0.42163971,1,2025.06.20 23:17:37,159.093167,0.42163971,0,,,,-10.83491355,3.05075293,-10.83491355,3.05075293,-10.83491355,3.05075293,0,,3082.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250624,2025.06.24 00:00,98940.40,1,110669.45,20,5,LONG,2025.06.23 00:00,2025.06.23 01:09,2025.06.24 01:09,100301.23,98940.39,105002.49,1360.84,1360.84000000,3.45467505,82.12148800,0.06034617,3.39432888,3.36415579,H24_REFERENCE,BTCUSD_20250623_LONG,3.45467505,0.56234385,2025.06.24 01:09:38,2025.06.23 19:37:17,1439.997400,1107.656183,2.23287087,1,2025.06.23 03:42:59,153.344883,0.27943035,1,2025.06.23 08:47:39,458.015683,0.27943035,1,2025.06.23 21:19:31,1209.880767,0.56234385,1,2025.06.24 01:05:27,1435.816350,0.56234385,0,,,,-0.56234385,3.45467505,1.63956821,3.45467505,3.00185915,3.45467505,0,,1440.000000
RUN,USDJPY,FOREX,USD5_PER_LOT_PER_SIDE,20250623,2025.06.23 00:00,142.115,19,146.285,17,5,SHORT,2025.06.23 00:00,2025.06.23 02:16,2025.06.23 07:07,146.280,146.802,146.803,0.522,355.58000000,-1.00191237,10.00000000,0.02812307,-1.03003544,-1.04409697,STOP,USDJPY_20250623_SHORT,0.24053659,1.00191237,2025.06.23 03:03:15,2025.06.23 07:07:40,46.908533,291.329600,1.24244896,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,291.000000
RUN,EURUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250624,2025.06.24 00:00,1.12102,18,1.16317,8,5,SHORT,2025.06.24 17:24,2025.06.24 17:24,2025.06.24 17:25,1.16306,1.16326,1.16327,0.00020,20.00000000,-1.05000000,10.00000000,0.50000000,-1.55000000,-1.80000000,STOP,EURUSD_20250624_SHORT,0.70000000,1.05000000,2025.06.24 17:25:15,2025.06.24 17:25:27,0.466500,0.653633,1.75000000,1,2025.06.24 17:25:05,0.291067,0.35000000,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,1.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250625,2025.06.25 00:00,1.33704,2,1.36484,1,5,SHORT,2025.06.24 17:23,2025.06.24 17:30,2025.06.25 17:30,1.36319,1.36490,1.36185,0.00171,171.00000000,0.78362573,10.00000000,0.05847953,0.72514620,0.69590643,H24_REFERENCE,GBPUSD_20250624_SHORT,2.38011696,0.45029240,2025.06.25 15:31:16,2025.06.24 17:44:14,1320.576017,13.536517,2.14619883,1,2025.06.24 17:53:05,22.392217,0.45029240,1,2025.06.24 18:47:42,76.999483,0.45029240,1,2025.06.25 15:28:40,1317.977117,0.45029240,0,,,,0,,,,-0.43859649,2.38011696,0.23391813,2.38011696,,,0,,1440.000000
RUN,XAUUSD,METAL,0.0016PCT_NOTIONAL_PER_SIDE,20250627,2025.06.27 00:00,3271.54,20,3451.22,9,5,LONG,2025.06.27 15:36,2025.06.27 15:43,2025.06.27 15:45,3271.63,3270.82,3270.80,0.81,81.00000000,-1.02469136,10.46788800,0.12923319,-1.15392454,-1.21854114,STOP,XAUUSD_20250627_LONG,1.76543210,1.02469136,2025.06.27 15:44:15,2025.06.27 15:45:02,0.506417,1.283033,2.79012346,1,2025.06.27 15:43:57,0.212400,0.34567901,1,2025.06.27 15:44:01,0.276533,0.34567901,0,,,,0,,,,0,,,,-1.02469136,1.76543210,,,,,0,,2.000000
RUN,ETHUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250710,2025.07.10 00:00,2170.92,13,2827.84,20,5,SHORT,2025.07.10 20:09,2025.07.10 20:55,2025.07.10 21:06,2827.79,2835.37,2835.43,7.58,7.58000000,-1.00791557,2.26528800,0.29885066,-1.30676623,-1.45619156,STOP,ETHUSD_20250710_SHORT,0.35488127,1.00791557,2025.07.10 21:00:41,2025.07.10 21:06:31,5.476617,11.315350,1.36279683,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,11.000000
RUN,USDJPY,FOREX,USD5_PER_LOT_PER_SIDE,20250715,2025.07.15 00:00,142.683,10,148.030,16,5,SHORT,2025.07.15 15:38,2025.07.15 15:38,2025.07.15 15:38,148.025,148.033,148.034,0.008,5.40000000,-1.12592593,10.00000000,1.85185185,-2.97777778,-3.90370370,STOP,USDJPY_20250715_SHORT,0.00000000,1.12592593,,2025.07.15 15:38:41,,0.011217,1.12592593,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,0.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250716,2025.07.16 00:00,1.33704,17,1.37888,11,5,LONG,2025.07.16 16:47,2025.07.16 16:48,2025.07.16 16:48,1.33710,1.33692,1.33691,0.00018,18.00000000,-1.05555556,10.00000000,0.55555556,-1.61111111,-1.88888889,STOP,GBPUSD_20250716_LONG,1.05555556,1.05555556,2025.07.16 16:48:15,2025.07.16 16:48:30,0.259067,0.497417,2.11111111,1,2025.07.16 16:48:04,0.067367,0.22222222,1,2025.07.16 16:48:15,0.259067,0.22222222,0,,,,0,,,,0,,,,-1.05555556,1.05555556,,,,,0,,0.000000
RUN,XAUUSD,METAL,0.0016PCT_NOTIONAL_PER_SIDE,20250721,2025.07.21 00:00,3249.15,15,3394.97,20,5,SHORT,2025.07.21 16:47,2025.07.21 16:47,2025.07.21 16:47,3394.80,3395.35,3395.59,0.55,55.00000000,-1.43636364,10.86462400,0.19753862,-1.63390225,-1.73267156,STOP,XAUUSD_20250721_SHORT,0.00000000,1.43636364,,2025.07.21 16:47:16,,0.090150,1.43636364,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,0.000000
RUN,ETHUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250728,2025.07.28 00:00,2367.24,18,3854.78,5,5,SHORT,2025.07.28 01:13,2025.07.28 01:15,2025.07.28 01:27,3854.66,3860.66,3860.70,6.00,6.00000000,-1.00666667,3.08614400,0.51435733,-1.52102400,-1.77820267,STOP,ETHUSD_20250728_SHORT,1.86666667,1.00666667,2025.07.28 01:17:15,2025.07.28 01:27:37,1.962650,12.329283,2.87333333,1,2025.07.28 01:16:33,1.262883,0.89833333,1,2025.07.28 01:16:55,1.624000,0.89833333,0,,,,0,,,,0,,,,-1.00666667,1.86666667,,,,,0,,12.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250728,2025.07.28 00:00,1.33650,8,1.37888,19,5,LONG,2025.07.28 20:42,2025.07.28 20:42,2025.07.28 20:47,1.33656,1.33638,1.33636,0.00018,18.00000000,-1.11111111,10.00000000,0.55555556,-1.66666667,-1.94444444,STOP,GBPUSD_20250728_LONG,1.83333333,1.11111111,2025.07.28 20:43:39,2025.07.28 20:47:29,0.983333,4.816667,2.94444444,1,2025.07.28 20:43:18,0.633333,0.38888889,1,2025.07.28 20:43:27,0.783333,0.38888889,0,,,,0,,,,0,,,,-1.11111111,1.83333333,,,,,0,,5.000000
RUN,EURUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250729,2025.07.29 00:00,1.15563,8,1.18299,20,5,LONG,2025.07.29 09:34,2025.07.29 09:34,2025.07.29 09:50,1.15569,1.15546,1.15545,0.00023,23.00000000,-1.04347826,10.00000000,0.43478261,-1.47826087,-1.69565217,STOP,EURUSD_20250729_LONG,4.04347826,1.04347826,2025.07.29 09:44:16,2025.07.29 09:50:21,9.487050,15.569383,5.08695652,1,2025.07.29 09:34:59,0.209317,0.21739130,1,2025.07.29 09:35:02,0.257867,0.21739130,1,2025.07.29 09:37:28,2.690267,0.47826087,1,2025.07.29 09:40:15,5.480217,0.47826087,0,,,,-1.04347826,4.04347826,-1.04347826,4.04347826,-1.04347826,4.04347826,0,,16.000000
RUN,USDJPY,FOREX,USD5_PER_LOT_PER_SIDE,20250730,2025.07.30 00:00,143.320,20,149.186,10,5,SHORT,2025.07.30 21:48,2025.07.30 21:48,2025.07.30 21:48,149.181,149.192,149.192,0.011,7.37000000,-1.00000000,10.00000000,1.35685210,-2.35685210,-3.03527815,STOP,USDJPY_20250730_SHORT,0.00000000,1.00000000,,2025.07.30 21:48:42,,0.003633,1.00000000,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,0.000000
RUN,XAUUSD,METAL,0.0016PCT_NOTIONAL_PER_SIDE,20250730,2025.07.30 00:00,3282.68,15,3438.89,5,5,LONG,2025.07.30 21:52,2025.07.30 21:54,2025.07.30 22:01,3282.74,3279.52,3279.50,3.22,322.00000000,-1.00621118,10.49958400,0.03260740,-1.03881858,-1.05512229,STOP,XAUUSD_20250730_LONG,0.85093168,1.00621118,2025.07.30 21:55:43,2025.07.30 22:01:20,1.192117,6.813167,1.85714286,1,2025.07.30 21:55:29,0.969317,0.07453416,0,,,,0,,,,0,,,,0,,,,,,,,,,0,,7.000000
RUN,ETHUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250808,2025.08.08 00:00,2813.66,20,3937.72,9,5,SHORT,2025.08.08 06:22,2025.08.08 06:34,2025.08.08 16:47,3937.64,3969.00,3969.01,31.36,31.36000000,-1.00031888,3.16266000,0.10085013,-1.10116901,-1.15159407,STOP,ETHUSD_20250808_SHORT,1.72672194,1.00031888,2025.08.08 12:27:15,2025.08.08 16:47:17,353.020517,613.052817,2.72704082,1,2025.08.08 07:03:39,29.424350,0.26498724,1,2025.08.08 08:09:03,94.820150,0.26498724,0,,,,0,,,,0,,,,-1.00031888,1.72672194,,,,,0,,613.000000
RUN,GBPUSD,FOREX,USD5_PER_LOT_PER_SIDE,20250814,2025.08.14 00:00,1.31388,9,1.35889,15,5,SHORT,2025.08.14 04:01,2025.08.14 04:01,2025.08.14 04:13,1.35882,1.35905,1.35906,0.00023,23.00000000,-1.04347826,10.00000000,0.43478261,-1.47826087,-1.69565217,STOP,GBPUSD_20250814_SHORT,1.13043478,1.04347826,2025.08.14 04:05:59,2025.08.14 04:13:35,4.000000,11.607567,2.17391304,1,2025.08.14 04:05:14,3.250000,0.52173913,1,2025.08.14 04:05:53,3.900000,0.52173913,0,,,,0,,,,0,,,,-1.04347826,1.13043478,,,,,0,,12.000000
RUN,BTCUSD,CRYPTO,0.04PCT_NOTIONAL_PER_SIDE,20250820,2025.08.20 00:00,112640.74,11,124533.53,4,5,LONG,2025.08.20 04:38,2025.08.20 04:39,2025.08.20 17:08,112641.21,112567.07,112566.31,74.14,74.14000000,-1.01025088,90.08300800,1.21503922,-2.22529010,-2.83280971,STOP,BTCUSD_20250820_LONG,18.50755328,1.01025088,2025.08.20 11:56:42,2025.08.20 17:08:29,437.445733,749.229833,19.51780415,1,2025.08.20 04:40:27,1.197717,0.71688697,1,2025.08.20 04:40:39,1.403800,0.71688697,1,2025.08.20 04:48:54,9.640950,0.71688697,1,2025.08.20 04:49:14,9.983150,0.71688697,1,2025.08.20 04:50:29,11.233133,0.71688697,-1.01025088,18.50755328,-1.01025088,18.50755328,-1.01025088,18.50755328,0,,749.000000
