dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,confirmation_bh_q,neighbor_stress,y2024.n_selected,y2024.n_baseline,y2024.selected_mean_atr,y2024.baseline_mean_atr,y2024.edge_atr,y2024.p_fast,y2025_fast.n_selected,y2025_fast.n_baseline,y2025_fast.selected_mean_atr,y2025_fast.baseline_mean_atr,y2025_fast.edge_atr,y2025_fast.p_fast,y2025_h1_fast.n_selected,y2025_h1_fast.n_baseline,y2025_h1_fast.selected_mean_atr,y2025_h1_fast.baseline_mean_atr,y2025_h1_fast.edge_atr,y2025_h1_fast.p_fast,y2025_h2_fast.n_selected,y2025_h2_fast.n_baseline,y2025_h2_fast.selected_mean_atr,y2025_h2_fast.baseline_mean_atr,y2025_h2_fast.edge_atr,y2025_h2_fast.p_fast,y2025_hac.n_selected,y2025_hac.n_baseline,y2025_hac.edge_atr,y2025_hac.hac_lag,y2025_hac.hac_se,y2025_hac.hac_z,y2025_hac.p_hac
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret1,gt,0.95,1.02042580595641,3,-1,20.0,8.0,1.742470343638008e-21,"[{'quantile': 0.9, 'cutpoint': 0.7631998517047763, 'y2025_edge': {'n_selected': 1626, 'n_baseline': 19982, 'selected_mean_atr': 0.4233152828128659, 'baseline_mean_atr': -0.115328947169279, 'edge_atr': 0.5386442299821449, 'p_fast': 1.7834774709325456e-18}}]",730,20931,0.9045488332006442,-0.08804047099623814,0.9925893041968823,3.778631511755416e-17,843,20765,0.8606774006810279,-0.1127735815678748,0.9734509822489027,9.137412518393852e-25,423,10220,0.7642913845467307,-0.11781869424162723,0.882110078788358,4.72859272283338e-10,420,10545,0.9577518883591417,-0.10788396074988049,1.065635849109022,2.3443397901034645e-17,843,20765,0.9734509822489027,48,0.09812776588857157,9.920239938554186,3.399380020654459e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,rsi7,gt,0.95,77.55632152849978,1,-1,0.0,4.0,2.073688317060419e-21,"[{'quantile': 0.9, 'cutpoint': 72.09205663147819, 'y2025_edge': {'n_selected': 4320, 'n_baseline': 42286, 'selected_mean_atr': 0.19230352240193013, 'baseline_mean_atr': -0.01566488411560277, 'edge_atr': 0.2079684065175329, 'p_fast': 3.4111462323216622e-18}}]",2096,44746,0.4643456110473951,-0.019133312068995226,0.4834789231163903,2.624440333496263e-27,2259,44347,0.3866237539445425,-0.015898192281253797,0.4025219462257963,1.1240015849698601e-21,1095,21819,0.39658877626957884,-0.016287135308473928,0.41287591157805276,2.904978040056597e-11,1164,22528,0.37724944170578406,-0.015521490047992248,0.3927709317537763,6.170134010834692e-12,2259,44347,0.4025219462257963,48,0.04064879309669803,9.902432902946234,4.0626943138242484e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret24,lt,0.2,-2.169077426384668,1,1,0.0,6.0,2.1134689893143965e-21,"[{'quantile': 0.1, 'cutpoint': -3.53798476830088, 'y2025_edge': {'n_selected': 979, 'n_baseline': 14757, 'selected_mean_atr': 0.37100237206854125, 'baseline_mean_atr': -0.04106800282017703, 'edge_atr': 0.4120703748887183, 'p_fast': 6.456013193400807e-17}}, {'quantile': 0.3, 'cutpoint': -1.2134157106486332, 'y2025_edge': {'n_selected': 3971, 'n_baseline': 11765, 'selected_mean_atr': 0.10853387049263905, 'baseline_mean_atr': -0.057273029756780294, 'edge_atr': 0.16580690024941935, 'p_fast': 3.442245335724309e-22}}]",2089,13699,0.2354089597361076,-0.04618916251950423,0.2815981222556118,3.4379956593936054e-20,2362,13374,0.16474430188109124,-0.04725252253666727,0.21199682441775852,4.380204516551601e-18,1152,6593,0.18814235893495468,-0.0448620478748415,0.23300440680979617,7.178178817377352e-11,1210,6781,0.14246780458683445,-0.04957672242538829,0.19204452701222274,9.606261601043256e-09,2362,13374,0.21199682441775852,48,0.02141357896500329,9.900111735839667,4.158102169602599e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,lt,0.1,-0.7397482173958707,1,1,0.0,4.0,2.2590743980858827e-21,"[{'quantile': 0.05, 'cutpoint': -1.000878384645455, 'y2025_edge': {'n_selected': 311, 'n_baseline': 9230, 'selected_mean_atr': 1.2470796527549342, 'baseline_mean_atr': -0.06701158627354487, 'edge_atr': 1.3140912390284791, 'p_fast': 4.426084610319741e-20}}, {'quantile': 0.2, 'cutpoint': -0.45869200550183886, 'y2025_edge': {'n_selected': 1241, 'n_baseline': 8300, 'selected_mean_atr': 0.33245426366293984, 'baseline_mean_atr': -0.07750010969924614, 'edge_atr': 0.409954373362186, 'p_fast': 7.232270332573947e-22}}]",484,9088,1.0152876926944017,-0.07121322046324628,1.086500913157648,7.249136535139854e-23,591,8950,0.6568768915541793,-0.06914965499514578,0.7260265465493251,8.346650259811525e-19,307,4390,0.7141303926312589,-0.07333389654309581,0.7874642891743547,4.892036287661867e-12,284,4560,0.5949866632771955,-0.06512140490841314,0.6601080681856086,2.2950797894393368e-08,591,8950,0.7260265465493251,48,0.07338770557987165,9.893026915239266,4.46324527686638e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma20,lt,0.1,-1.7631514961961183,1,1,0.0,4.0,2.2653524021285513e-21,"[{'quantile': 0.05, 'cutpoint': -2.3897324419917676, 'y2025_edge': {'n_selected': 193, 'n_baseline': 9351, 'selected_mean_atr': 1.8855520419954046, 'baseline_mean_atr': -0.06369514827474305, 'edge_atr': 1.9492471902701476, 'p_fast': 4.3123548184364145e-21}}, {'quantile': 0.2, 'cutpoint': -1.0808347045574078, 'y2025_edge': {'n_selected': 1189, 'n_baseline': 8355, 'selected_mean_atr': 0.37722050193276907, 'baseline_mean_atr': -0.08141435837343766, 'edge_atr': 0.4586348603062067, 'p_fast': 7.50998782302219e-26}}]",362,9210,1.2993234140773582,-0.06798043298759701,1.3673038470649552,9.594701501786997e-22,447,9097,0.8918205529065213,-0.06929158783788329,0.9611121407444045,9.415615462711939e-21,228,4469,0.9797575968803479,-0.07305553667005842,1.0528131335504063,3.9899676412774293e-13,219,4628,0.800269657810483,-0.06565695358313163,0.8659266113936146,2.961993106300628e-09,447,9097,0.9611121407444045,48,0.0971572941146072,9.892331291263341,4.4943752708179904e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi14,lt,0.05,31.56621756363758,12,1,0.0,2.0,2.6256767662764507e-21,"[{'quantile': 0.1, 'cutpoint': 35.80251150273108, 'y2025_edge': {'n_selected': 440, 'n_baseline': 15254, 'selected_mean_atr': 1.6251800795238749, 'baseline_mean_atr': 0.028858170853476327, 'edge_atr': 1.5963219086703986, 'p_fast': 1.1354457098226784e-21}}]",198,15570,2.822859242494941,-0.02652973421414414,2.849388976709085,7.823716151921473e-18,214,15480,3.04224220040888,0.03257376888255377,3.0096684315263262,2.07947186229802e-42,101,7603,3.440297281606378,0.03754078758125943,3.4027564940251187,1.818907982120085e-27,113,7877,2.6864584552677555,0.027779527018105456,2.65867892824965,4.9682037216238085e-18,214,15480,3.0096684315263262,48,0.3047108182857364,9.877130219590926,5.23095065448148e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma5,gt,0.95,1.118157366293079,1,-1,17.0,8.0,2.753916050986096e-21,"[{'quantile': 0.9, 'cutpoint': 0.8420647337646116, 'y2025_edge': {'n_selected': 1782, 'n_baseline': 19830, 'selected_mean_atr': 0.39442028763108034, 'baseline_mean_atr': -0.08879092411400544, 'edge_atr': 0.48321121174508574, 'p_fast': 2.5763450023617036e-20}}]",782,20889,1.0571028153409558,-0.07210756627620275,1.1292103816171586,6.9962142543779275e-12,808,20804,0.8880825254858694,-0.08534117252522233,0.9734236980110917,9.564382285152263e-25,407,10238,0.8098479445618346,-0.07977801519495104,0.8896259597567857,7.343862110401721e-13,401,10566,0.9674876986431814,-0.09073163294045206,1.0582193315836335,1.7581942575756004e-13,808,20804,0.9734236980110917,48,0.09860516657736011,9.871934015216107,5.509198018836366e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret12,gt,0.95,3.5615045983981637,6,-1,0.0,4.0,3.1872300686479298e-21,"[{'quantile': 0.9, 'cutpoint': 2.7205665590023433, 'y2025_edge': {'n_selected': 626, 'n_baseline': 8915, 'selected_mean_atr': 1.1246835890412348, 'baseline_mean_atr': -0.1189518225437298, 'edge_atr': 1.2436354115849646, 'p_fast': 2.739628786544938e-26}}]",298,9274,2.1211686591443923,-0.09389851283362086,2.215067171978013,7.521627219274215e-28,344,9197,1.8633331675780145,-0.10844733944594706,1.9717805070239616,3.452224276266906e-27,180,4517,1.6217193578749276,-0.12357860905613553,1.745297966931063,1.030437490892695e-10,164,4680,2.1285190562765246,-0.0938430777303015,2.222362134006826,3.711014537087418e-20,344,9197,1.9717805070239616,48,0.20004156161574466,9.856854201186003,6.402388250652616e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma10,gt,0.95,1.7248686027941273,6,-1,23.0,2.0,3.2643874823825618e-21,"[{'quantile': 0.9, 'cutpoint': 1.285831021254786, 'y2025_edge': {'n_selected': 358, 'n_baseline': 2849, 'selected_mean_atr': 1.9293635592066787, 'baseline_mean_atr': -0.6233952928030997, 'edge_atr': 2.552758852009778, 'p_fast': 2.4467516573973214e-14}}]",190,2994,3.3485832377483478,-0.6344185226331089,3.9830017603814567,6.480030673930865e-30,212,2995,3.7167838354950313,-0.6254755285893111,4.3422593640843425,1.3758783102331104e-36,117,1456,3.5768229016304334,-0.6731869400557151,4.250009841686149,1.7727193031967422e-14,95,1539,3.8891567750966924,-0.5803372471760008,4.469494022272693,3.093836943732735e-36,212,2995,4.3422593640843425,48,0.44065782918483487,9.854038840333352,6.584364269664753e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi14,lt,0.05,32.219176015488394,1,1,0.0,6.0,3.56626717990719e-21,"[{'quantile': 0.1, 'cutpoint': 36.675028142488856, 'y2025_edge': {'n_selected': 1132, 'n_baseline': 14604, 'selected_mean_atr': 0.37621520789397267, 'baseline_mean_atr': -0.04578915438908708, 'edge_atr': 0.42200436228305976, 'p_fast': 3.664258489991152e-20}}]",481,15307,0.9891843667129632,-0.04029357162441334,1.0294779383373764,9.235276800178327e-20,520,15216,0.7941943393182608,-0.04310004283699698,0.8372943821552578,1.8365944121003704e-20,265,7480,0.8365861204348223,-0.040204653216709914,0.8767907736515322,4.293189990491607e-12,255,7736,0.7501401354128144,-0.04589961811617838,0.7960397535289928,6.975539044378139e-10,520,15216,0.8372943821552578,48,0.08504994400980909,9.844737605690721,7.222744970465912e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma10,gt,0.9,1.285831021254786,1,-1,19.0,8.0,3.594385571814349e-21,"[{'quantile': 0.8, 'cutpoint': 0.8246713531625722, 'y2025_edge': {'n_selected': 3347, 'n_baseline': 18109, 'selected_mean_atr': 0.16456182284316223, 'baseline_mean_atr': -0.08221604564921721, 'edge_atr': 0.24677786849237943, 'p_fast': 2.7047236252400106e-07}}, {'quantile': 0.95, 'cutpoint': 1.7248686027941273, 'y2025_edge': {'n_selected': 649, 'n_baseline': 20807, 'selected_mean_atr': 1.1702562279814035, 'baseline_mean_atr': -0.08158592019827662, 'edge_atr': 1.2518421481796802, 'p_fast': 1.1173760668195159e-27}}]",1256,20256,0.657372324033772,-0.07645396964850158,0.7338262936822736,7.135375420806158e-09,1414,20042,0.5515881588628353,-0.08572036754004889,0.6373085264028842,2.9497326854771277e-25,715,9849,0.5027374740997547,-0.07951300741093464,0.5822504815106893,9.101724965916396e-13,699,10193,0.6015570281126245,-0.09171823763831692,0.6932752657509413,4.9542718984718874e-14,1414,20042,0.6373085264028842,48,0.06474384677373095,9.843538160934,7.30940605659527e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma50,gt,0.7,1.3866835855838544,1,-1,0.0,8.0,4.326991893887365e-21,"[{'quantile': 0.8, 'cutpoint': 2.144559367220334, 'y2025_edge': {'n_selected': 4170, 'n_baseline': 17758, 'selected_mean_atr': 0.1471774695070386, 'baseline_mean_atr': -0.025746110389013203, 'edge_atr': 0.1729235798960518, 'p_fast': 9.900033469512886e-19}}]",5540,16464,0.12536079493256388,-0.03737560368662562,0.1627363986191895,3.031680279791569e-24,6325,15603,0.09516337401048856,-0.028544364613220886,0.12370773862370946,3.0243589321688462e-18,3213,7580,0.09116025328555577,-0.026475612209101038,0.11763586549465681,5.004125223546315e-09,3112,8023,0.09929641607000306,-0.030498888260638124,0.12979530433064118,9.651397639777669e-11,6325,15603,0.12370773862370946,48,0.012591815653978829,9.824455981820194,8.834975595521033e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret1,lt,0.1,-0.7510517711604532,1,1,0.0,4.0,4.39604010986088e-21,"[{'quantile': 0.05, 'cutpoint': -1.018379224965704, 'y2025_edge': {'n_selected': 420, 'n_baseline': 9124, 'selected_mean_atr': 0.9181432454276302, 'baseline_mean_atr': -0.06765913530157978, 'edge_atr': 0.9858023807292099, 'p_fast': 1.5701231210761799e-19}}, {'quantile': 0.2, 'cutpoint': -0.46385345036345277, 'y2025_edge': {'n_selected': 1352, 'n_baseline': 8192, 'selected_mean_atr': 0.30137525707417173, 'baseline_mean_atr': -0.07802259948441033, 'edge_atr': 0.37939785655858205, 'p_fast': 6.814372559418697e-22}}]",598,8974,0.8232105042137475,-0.0722113431512799,0.8954218473650274,9.033489252090645e-23,689,8855,0.5496085455409537,-0.06893078207676187,0.6185393276177156,2.6896992342087334e-18,355,4342,0.6064029957500305,-0.07332416508084587,0.6797271608308764,7.615331114617302e-12,334,4513,0.4892431867857969,-0.0647038667202955,0.5539470535060924,4.5741837150636284e-08,689,8855,0.6185393276177156,48,0.06297197875461846,9.822453412619671,9.012300134293612e-23
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma10,gt,0.9,1.285831021254786,1,-1,21.0,4.0,4.975340590732966e-21,"[{'quantile': 0.8, 'cutpoint': 0.8246713531625722, 'y2025_edge': {'n_selected': 1816, 'n_baseline': 7369, 'selected_mean_atr': 0.2838908414113869, 'baseline_mean_atr': -0.19355011159445962, 'edge_atr': 0.4774409530058465, 'p_fast': 2.0260368911454984e-07}}, {'quantile': 0.95, 'cutpoint': 1.7248686027941273, 'y2025_edge': {'n_selected': 484, 'n_baseline': 8701, 'selected_mean_atr': 1.561715703240969, 'baseline_mean_atr': -0.19154067402656283, 'edge_atr': 1.7532563772675318, 'p_fast': 1.2844749277069265e-30}}]",768,8405,1.0502335867973376,-0.1700775644729523,1.2203111512702898,4.3473885673535906e-09,911,8274,0.8422282141175147,-0.20280334873066838,1.045031562848183,1.077353526409118e-26,476,4046,0.7483665830498281,-0.1918840130781354,0.9402505961279635,2.1768587848061713e-13,435,4228,0.9449365736306612,-0.2132526467557744,1.1581892203864357,8.360228131285329e-15,911,8274,1.045031562848183,48,0.10653191177635146,9.809563589190791,1.0241049905699832e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret24,gt,0.9,4.283284773102547,1,-1,0.0,4.0,5.070473771889021e-21,"[{'quantile': 0.8, 'cutpoint': 2.8343795058136543, 'y2025_edge': {'n_selected': 8362, 'n_baseline': 38244, 'selected_mean_atr': 0.10227177241226233, 'baseline_mean_atr': -0.017959696523569137, 'edge_atr': 0.12023146893583148, 'p_fast': 3.066237199596381e-18}}, {'quantile': 0.95, 'cutpoint': 5.449101948101351, 'y2025_edge': {'n_selected': 2057, 'n_baseline': 44549, 'selected_mean_atr': 0.39767490001021627, 'baseline_mean_atr': -0.01458329799225696, 'edge_atr': 0.4122581980024732, 'p_fast': 3.451933467486421e-21}}]",3659,43183,0.21511434400591467,-0.015514766593371514,0.23062911059928617,1.4077579011042536e-17,4150,42456,0.20789861861263254,-0.016356541835746783,0.22425516044837931,1.2945108719105222e-20,1960,20954,0.2277520884837917,-0.017538340589321157,0.24529042907311285,1.3835063103966733e-11,2190,21502,0.19013021635351288,-0.01520486240674495,0.20533507876025783,1.5611044550921397e-10,4150,42456,0.22425516044837931,48,0.02286626906264608,9.807247515280856,1.0478783524611516e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret1,gt,0.95,1.02042580595641,6,-1,0.0,6.0,5.208183257928935e-21,"[{'quantile': 0.9, 'cutpoint': 0.7631998517047763, 'y2025_edge': {'n_selected': 1303, 'n_baseline': 14433, 'selected_mean_atr': 0.47624353677999887, 'baseline_mean_atr': -0.06272874888976512, 'edge_atr': 0.538972285669764, 'p_fast': 2.1032223004536047e-15}}]",773,15015,0.867373548970268,-0.06139471528250623,0.9287682642527741,7.504103435297446e-19,708,15028,0.86932369036624,-0.059908163234025785,0.9292318536002658,1.034148996704203e-17,350,7395,0.8408725321507505,-0.07513739533898366,0.9160099274897342,1.6242517722171354e-08,358,7633,0.897139068509875,-0.045153784691360575,0.9422928532012356,7.122789229088076e-11,708,15028,0.9292318536002658,48,0.09477954408936907,9.804139305883124,1.0806431327933892e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,lt,0.1,-0.7397482173958707,24,1,0.0,2.0,6.0430321520344334e-21,"[{'quantile': 0.05, 'cutpoint': -1.000878384645455, 'y2025_edge': {'n_selected': 120, 'n_baseline': 3230, 'selected_mean_atr': 3.2496503710530935, 'baseline_mean_atr': -0.04797375922711791, 'edge_atr': 3.2976241302802114, 'p_fast': 6.215333171246888e-36}}, {'quantile': 0.2, 'cutpoint': -0.45869200550183886, 'y2025_edge': {'n_selected': 269, 'n_baseline': 3081, 'selected_mean_atr': 1.6333756491394533, 'baseline_mean_atr': -0.06633406277044226, 'edge_atr': 1.6997097119098956, 'p_fast': 8.55398249939639e-25}}]",135,3221,3.6565718027259018,-0.15154277700661137,3.8081145797325133,3.679009218305105e-41,163,3187,2.4902272493777122,-0.053625428122305224,2.5438526775000176,5.133022602058973e-29,83,1566,2.518740779358826,-0.12597772032604174,2.644718499684868,8.420234716392071e-15,80,1621,2.4606444620223074,0.016271974463167537,2.4443724875591397,5.794945048483769e-16,163,3187,2.5438526775000176,48,0.2598867045474793,9.788314034492192,1.2638564391706304e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma50,gt,0.7,1.400095362152943,3,-1,0.0,4.0,6.0430321520344334e-21,"[{'quantile': 0.8, 'cutpoint': 2.1586990656447083, 'y2025_edge': {'n_selected': 1131, 'n_baseline': 8410, 'selected_mean_atr': 0.6267343366099531, 'baseline_mean_atr': -0.08322878274985449, 'edge_atr': 0.7099631193598076, 'p_fast': 9.68888876500406e-26}}]",1657,7915,0.4655766922782687,-0.09536780443861423,0.560944496716883,4.088006881277105e-31,2131,7410,0.34225622738249617,-0.09722881899764087,0.439485046380137,8.810151552507569e-28,1093,3604,0.3180899709069142,-0.10251391440709075,0.42060388531400494,2.016769801183535e-13,1038,3806,0.3677029695094819,-0.09222422523630154,0.4599271947457834,3.973871347967387e-16,2131,7410,0.439485046380137,48,0.04489806407173633,9.788507711110784,1.2614382434096825e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret12,lt,0.1,-2.8963239454953214,6,1,0.0,2.0,6.2561208311744784e-21,"[{'quantile': 0.05, 'cutpoint': -3.7336630093195327, 'y2025_edge': {'n_selected': 302, 'n_baseline': 15392, 'selected_mean_atr': 1.647519503968002, 'baseline_mean_atr': -0.011475245830801187, 'edge_atr': 1.6589947497988031, 'p_fast': 1.8085877906310623e-21}}, {'quantile': 0.2, 'cutpoint': -1.8740926109023526, 'y2025_edge': {'n_selected': 1403, 'n_baseline': 14291, 'selected_mean_atr': 0.6614130634466469, 'baseline_mean_atr': -0.042476987029948995, 'edge_atr': 0.7038900504765958, 'p_fast': 4.331660865986537e-40}}]",553,15215,1.0999326373863092,-0.04230147352751322,1.1422341109138223,3.073343964837701e-19,576,15118,1.1205010124612986,-0.021463465855739067,1.1419644783170377,5.960823243217003e-28,293,7411,1.0351830300595442,-0.012793249841381723,1.0479762799009258,3.043866108144136e-12,283,7707,1.208833764559228,-0.02980068797620128,1.2386344525354294,8.890664549583701e-18,576,15118,1.1419644783170377,48,0.11671265827892913,9.784409807442486,1.3135940242360234e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,rsi7,gt,0.95,77.4440670460028,1,-1,21.0,6.0,7.53246601979888e-21,"[{'quantile': 0.9, 'cutpoint': 71.66414641360659, 'y2025_edge': {'n_selected': 1318, 'n_baseline': 14055, 'selected_mean_atr': 0.5618019679874964, 'baseline_mean_atr': -0.11850996905000104, 'edge_atr': 0.6803119370374974, 'p_fast': 3.364950937687912e-16}}]",570,14809,1.4347003683253312,-0.09910483708542504,1.5338052054107563,4.234433251045395e-12,647,14726,1.0495106423922056,-0.10893901988442219,1.1584496622766278,1.680628547856456e-21,329,7239,1.0440002431193163,-0.10591624298252693,1.1499164861018432,2.0228603668636546e-10,318,7487,1.055211652960698,-0.11186167007713223,1.1670733230378303,6.528914797241585e-13,647,14726,1.1584496622766278,48,0.11863027672542996,9.765210823522414,1.5878141977752456e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma5,gt,0.95,1.118157366293079,1,-1,21.0,8.0,8.141315991568655e-21,"[{'quantile': 0.9, 'cutpoint': 0.8420647337646116, 'y2025_edge': {'n_selected': 1860, 'n_baseline': 19765, 'selected_mean_atr': 0.36475586164585944, 'baseline_mean_atr': -0.08610008164859333, 'edge_atr': 0.4508559432944528, 'p_fast': 5.251989390694778e-19}}]",886,20777,0.9066027023213635,-0.07188902381409049,0.978491726135454,2.5331851987274118e-11,958,20667,0.7525845712715955,-0.0844001659844843,0.8369847372560798,1.303385995836711e-24,501,10144,0.6390564676820044,-0.08184249914312446,0.7208989668251289,4.470900366123559e-12,457,10523,0.8770431706116065,-0.08686571501411028,0.9639088856257167,4.282634519204939e-14,958,20667,0.8369847372560798,48,0.08578360015278964,9.756931811736996,1.722887405010809e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret3,lt,0.05,-1.947485662303986,6,1,0.0,2.0,9.404558784247348e-21,"[{'quantile': 0.1, 'cutpoint': -1.4876935651530838, 'y2025_edge': {'n_selected': 661, 'n_baseline': 15033, 'selected_mean_atr': 1.0468099837123024, 'baseline_mean_atr': -0.024680203077442113, 'edge_atr': 1.0714901867897444, 'p_fast': 1.850835353559359e-30}}]",360,15408,1.8290262028413224,-0.04502879051592425,1.8740549933572468,1.8665187716054552e-27,380,15314,1.5284247607021455,-0.016969929652355404,1.5453946903545008,1.0129913277185648e-26,193,7511,1.5452706429355645,-0.011947727446890875,1.5572183703824554,1.3887174204216907e-13,187,7803,1.51103836887835,-0.02180419349513947,1.5328425623734894,9.413271806483978e-15,380,15314,1.5453946903545008,48,0.15863393832179273,9.741891972823815,1.997992566381391e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret6,gt,0.9,1.8830884626607403,1,-1,21.0,6.0,1.1060193796461084e-20,"[{'quantile': 0.8, 'cutpoint': 1.2021089335381223, 'y2025_edge': {'n_selected': 2454, 'n_baseline': 12979, 'selected_mean_atr': 0.22789361198753594, 'baseline_mean_atr': -0.11529691634780519, 'edge_atr': 0.34319052833534114, 'p_fast': 5.666009366191711e-09}}, {'quantile': 0.95, 'cutpoint': 2.506922635366373, 'y2025_edge': {'n_selected': 539, 'n_baseline': 14894, 'selected_mean_atr': 1.3765664381293372, 'baseline_mean_atr': -0.11274050380102478, 'edge_atr': 1.489306941930362, 'p_fast': 2.0301441933947735e-27}}]",947,14500,0.8781570215517719,-0.10170158411587171,0.9798586056676436,3.0927560271544775e-09,1144,14289,0.6583370280668257,-0.11829556397013079,0.7766325920369564,1.8853883089331476e-23,594,7003,0.5975884396461841,-0.11242416396296308,0.7100126036091472,9.539460045389173e-12,550,7286,0.7239455035611185,-0.12393890932426142,0.84788441288538,3.298039494509532e-13,1144,14289,0.7766325920369564,48,0.07985932877039242,9.72500776045704,2.3588741005926755e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma5,gt,0.8,0.532218353475258,6,-1,0.0,4.0,1.28799960277901e-20,"[{'quantile': 0.7, 'cutpoint': 0.32822123299566575, 'y2025_edge': {'n_selected': 2326, 'n_baseline': 7215, 'selected_mean_atr': 0.28754567456679825, 'baseline_mean_atr': -0.14209768680248247, 'edge_atr': 0.4296433613692807, 'p_fast': 5.550972248616843e-22}}, {'quantile': 0.9, 'cutpoint': 0.8436067399314819, 'y2025_edge': {'n_selected': 755, 'n_baseline': 8786, 'selected_mean_atr': 0.9791890703401143, 'baseline_mean_atr': -0.12470877752610113, 'edge_atr': 1.1038978478662154, 'p_fast': 1.6547585910408836e-28}}]",1292,8280,0.5134802151095027,-0.10895205139075466,0.6224322665002574,6.511733897084167e-20,1517,8024,0.46431160258063653,-0.13219893723234843,0.596510539812985,9.600839283645858e-24,722,3975,0.4399060767741939,-0.14689491323774723,0.5868009900119411,6.642889031936787e-11,795,4049,0.4864761178413303,-0.11777154661208163,0.6042476644534119,1.528483820232953e-14,1517,8024,0.596510539812985,48,0.06143830084089029,9.70909891140702,2.757641540214628e-22
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret3,gt,0.95,1.7810559051937633,1,-1,22.0,8.0,1.3111479607675778e-20,"[{'quantile': 0.9, 'cutpoint': 1.3356489793956041, 'y2025_edge': {'n_selected': 1909, 'n_baseline': 19769, 'selected_mean_atr': 0.3715210973006874, 'baseline_mean_atr': -0.0774330712201497, 'edge_atr': 0.4489541685208371, 'p_fast': 2.2851812850143265e-18}}]",942,20774,0.8487079601829268,-0.06839099482818244,0.9170989550111093,3.815729496365792e-11,978,20700,0.7300600086810752,-0.07418064244899607,0.8042406511300713,3.2513639345500323e-24,524,10143,0.6325401929552686,-0.07670800410525141,0.70924819706052,4.942971928758673e-13,454,10557,0.8426159193425783,-0.07175239301455465,0.9143683123571329,7.846091379106448e-13,978,20700,0.8042406511300713,48,0.0828525557539516,9.70689007492341,2.818041413570061e-22
