candidate_id,year,partial_year,profile,gross,spread,slippage,commission,net,trades,expectancy,expectancy_bps,PF,win_rate,max_drawdown_realized,best_trade,worst_trade,ex_best_positive_net
R6B-347,2012,False,STRESS,-51.067000000000235,133.13341175,106.50672940000001,7.4554713797221,-298.16261252972237,159,-1.8752365567907068,-11.085349158604695,0.48917190217473505,0.33962264150943394,332.54482609275624,17.829324201583677,-36.24050689059099,-315.99193673130605
R6B-307,2012,False,E1,-22.349999999999454,68.0174236,68.0174236,4.76121968329,-163.14606688328945,203,-0.8036752063216229,-4.735949756388405,0.5919048757906477,0.3891625615763547,194.7946553496412,14.589104996343119,-16.719598098447477,-177.73517187963256
R6B-307,2012,False,STRESS,-22.349999999999454,170.04355900000002,136.0348472,9.522439444805,-337.9508456448045,203,-1.6647824908611057,-9.87579656851149,0.3398029008096144,0.3103448275862069,352.8502763869957,13.774781296043619,-17.570799653014078,-351.7256269408481
R6B-347,2013,False,E1,-278.02299999999764,45.4806473,45.4806473,3.1836457002322,-372.1679403002299,160,-2.326049626876437,-16.480676461696966,0.47811164181560667,0.38125,396.25763685680096,23.71028815694587,-44.28755515124152,-395.87822845717574
R6B-347,2013,False,STRESS,-278.02299999999764,113.70161825,90.9612946,6.3672923735449,-489.05320522354253,160,-3.0565825326471407,-21.617504311685018,0.38006138095869363,0.325,503.95682807357866,23.04393584875617,-44.962403955587114,-512.0971410722987
R6B-307,2013,False,E1,-138.0429999999974,54.373653100000006,54.373653100000006,3.8061559102602,-250.5964621102576,191,-1.3120233618338093,-9.377282811707849,0.4995440748753255,0.32460732984293195,260.2567345681446,24.556002113195873,-18.526402255132798,-275.1524642234535
R6B-307,2013,False,STRESS,-138.0429999999974,135.93413275,108.74730620000001,7.6123123036709,-390.3367512536683,191,-2.0436479123228706,-14.51593657701923,0.35261825675752867,0.23036649214659685,393.85517578867166,23.830942014381872,-19.239549073097596,-414.1676932680502
R6B-347,2014,False,E1,93.74999999999955,37.002835600000004,37.002835600000004,2.59019836075,17.15413043924954,146,0.1174940441044489,0.9790299951294253,1.0562866124849843,0.4657534246575342,45.684586123625465,23.536483473675684,-18.79295103855413,-6.382353034426146
R6B-347,2014,False,STRESS,93.74999999999955,92.50708900000001,74.00567120000001,5.180396393375,-77.94315659337545,146,-0.5338572369409277,-4.162285842872699,0.7829096319495955,0.3972602739726027,100.91918554279228,22.893963031540288,-19.463325090993827,-100.83711962491574
R6B-307,2014,False,E1,-33.589000000001306,50.0033447,50.0033447,3.5002341760246,-137.0959235760259,197,-0.6959183937869335,-5.502105212526079,0.5740837184366269,0.38578680203045684,157.1098476218711,14.534171974051835,-11.593307942538534,-151.63009555007775
R6B-307,2014,False,STRESS,-33.589000000001306,125.00836175,100.0066894,7.0004684696107,-265.604519619612,197,-1.3482462924853402,-10.64175508568501,0.34605682945466276,0.30456852791878175,281.52215991477226,13.909887950733134,-12.207013973923631,-279.51440757034516
R6B-347,2015,False,E1,-20.979000000000497,38.5371527,38.5371527,2.6976007183706,-100.7509061183711,166,-0.6069331693877777,-5.185256377489854,0.7473902233279761,0.42168674698795183,116.58623910456045,17.467395813152297,-15.573358473109174,-118.2183019315234
R6B-347,2015,False,STRESS,-20.979000000000497,96.34288175,77.0743054,5.3952015101677,-199.7913886601682,166,-1.2035625822901699,-10.324987696105927,0.5640648342394626,0.3674698795180723,211.17495155052066,16.848355889185694,-16.188368798991377,-216.63974454935388
R6B-307,2015,False,E1,-46.92800000000307,49.7297248,49.7297248,3.4810808016992,-149.86853040170226,214,-0.7003202355219732,-6.055778786297823,0.5455993553461518,0.38317757009345793,157.55968582524764,8.556620463671559,-9.05364352299656,-158.4251508653738
R6B-307,2015,False,STRESS,-46.92800000000307,124.324312,99.4594496,6.962161767646401,-277.6739233676495,214,-1.2975416979796706,-11.195286338601079,0.3314517561109875,0.2897196261682243,278.4370103785056,7.942825609021459,-9.65535072598466,-285.6167489766709
R6B-347,2016,False,E1,41.66699999999855,35.734639300000005,35.734639300000005,2.5014246926662,-32.30370329266766,143,-0.225900023025648,-1.5704741221674252,0.9050171937619124,0.46853146853146854,65.57891733862294,38.82743911510688,-21.03800657774358,-71.13114240777455
R6B-347,2016,False,STRESS,41.66699999999855,89.33659825000001,71.46927860000001,5.0028492394979,-124.14172608949936,143,-0.8681239586678277,-6.711134614448328,0.6828396511518731,0.4125874125874126,145.0597307055912,38.16375736798068,-21.667478577345477,-162.30548345748002
R6B-307,2016,False,E1,93.5029999999972,48.1674117,48.1674117,3.3717186880958,-6.203542088098604,193,-0.03214270511968188,-0.16849690591783767,0.9801307674944897,0.41450777202072536,84.15845957386537,65.12999339593807,-8.123261830693348,-71.33353548403667
R6B-307,2016,False,STRESS,93.5029999999972,120.41852925,96.3348234,6.7434370489311,-129.9937896989339,193,-0.6735429518079478,-5.309517774070931,0.6668756246610026,0.33678756476683935,140.678774916621,64.45955062172108,-8.768000191357151,-194.453340320655
R6B-347,2017,False,E1,39.29100000000017,32.9451601,32.9451601,2.3061611519926,-28.90548135199244,131,-0.22065252940452243,-1.6935044956178467,0.8775903335650218,0.5038167938931297,69.35680803967294,13.449308856562155,-16.11827708284129,-42.35479020855459
R6B-347,2017,False,STRESS,39.29100000000017,82.36290025,65.8903202,4.612322166466701,-113.57454261646654,131,-0.8669812413470729,-6.834133363149344,0.5939469473962005,0.4580152671755725,129.921153641358,12.799122312029855,-16.760500370286188,-126.3736649284964
R6B-307,2017,False,E1,31.644999999998163,41.492730900000005,41.492730900000005,2.904491118697,-54.24495291869884,165,-0.3287572904163566,-2.562387857474219,0.7147554511879107,0.4909090909090909,71.94080843557175,10.489597444415368,-9.299542331321332,-64.73455036311421
R6B-307,2017,False,STRESS,31.644999999998163,103.73182725000001,82.98546180000001,5.808982126636501,-160.88127117663834,165,-0.9750380071311414,-7.702793380007144,0.3612336048318371,0.3393939393939394,167.5890699112918,9.842252277369267,-9.91850554344623,-170.7235234540076
R6B-347,2018,False,E1,83.90500000000111,35.6244755,35.6244755,2.493713167533,10.162335832468111,141,0.07207330377636958,0.6724128602568672,1.0430295096220301,0.48936170212765956,64.73867080689175,23.179040592150688,-13.4182450700039,-13.016704759682577
R6B-347,2018,False,STRESS,83.90500000000111,89.06118875,71.248951,4.9874260413985,-81.3925657913974,141,-0.5772522396553007,-4.468824162329339,0.7165933980553574,0.41843971631205673,117.71875009101515,22.558318117177787,-14.111331985017898,-103.9508839085752
R6B-307,2018,False,E1,6.809999999999718,49.258390600000006,49.258390600000006,3.4480873324659997,-95.1548685324663,195,-0.4879736847818784,-3.854423257494846,0.613951326084373,0.38974358974358975,123.98730049632036,9.475118512990136,-7.659111977939909,-104.62998704545643
R6B-307,2018,False,STRESS,6.809999999999718,123.1459765,98.51678120000001,6.896174641097001,-221.7489323410973,195,-1.137174012005627,-8.994496664513493,0.3320751593538939,0.2717948717948718,231.0393864518201,8.832144910955838,-8.35327518072991,-230.58107725205312
R6B-347,2019,False,E1,26.271999999999935,44.5822566,44.5822566,3.1207579252192,-66.01327112521928,161,-0.4100203175479458,-2.9161016919615026,0.8144013652136938,0.4409937888198758,86.80529220391556,19.87302252671399,-17.20386926419381,-85.88629365193327
R6B-347,2019,False,STRESS,26.271999999999935,111.4556415,89.1645132,6.2415157584864005,-180.58967045848647,161,-1.1216749717918415,-8.05641629295153,0.5714831140031927,0.39751552795031053,189.93723574929186,19.082185825212992,-17.994571736372105,-199.67185628369947
R6B-307,2019,False,E1,23.008999999999787,59.7103595,59.7103595,4.1797251327874,-100.59144413278763,216,-0.4657011302443872,-3.225147330365865,0.6913367917901053,0.4583333333333333,113.55952586469519,14.732531049419954,-17.893920505201834,-115.32397518220759
