run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;nr7_high;nr7_low;nr7_range;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240626;2024.06.26 00:00;1.27017;1.26696;0.00321;SHORT;2024.06.26 09:14;2024.06.26 09:14;2024.06.26 23:59;1.26695;1.27017;1.26243;0.00322;322.00000000;1.40372671;10.00000000;0.03105590;1.37267081;1.35714286;EOD;GBPUSD_20240626_SHORT;1.65527950;0.18012422;2024.06.26 21:26:39;2024.06.26 09:51:15;732.433333;37.033333;0.72981366;1;2024.06.26 13:15:29;241.276283;0.18012422;1;2024.06.26 15:17:20;363.126183;0.18012422;0;;;;0;;;;0;;;;0.57763975;1.65527950;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240705;2024.07.05 00:00;1.27676;1.27409;0.00267;LONG;2024.07.05 02:47;2024.07.05 02:47;2024.07.05 22:58;1.27676;1.27409;1.28139;0.00267;267.00000000;1.73408240;10.00000000;0.03745318;1.69662921;1.67790262;EOD;GBPUSD_20240705_LONG;1.85393258;0.22471910;2024.07.05 21:51:42;2024.07.05 03:06:35;1144.633333;19.516667;1.20973783;1;2024.07.05 10:47:38;480.566667;0.22471910;1;2024.07.05 14:30:39;703.594367;0.22471910;0;;;;0;;;;0;;;;0.65168539;1.85393258;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240717;2024.07.17 00:00;1.29781;1.29618;0.00163;LONG;2024.07.17 02:00;2024.07.17 02:00;2024.07.17 22:50;1.29781;1.29618;1.30085;0.00163;163.00000000;1.86503067;10.00000000;0.06134969;1.80368098;1.77300613;EOD;GBPUSD_20240717_LONG;4.07361963;0.74233129;2024.07.17 12:05:15;2024.07.17 07:14:28;604.745017;313.953633;2.80368098;1;2024.07.17 08:00:41;360.181150;0.74233129;1;2024.07.17 09:14:17;433.781433;0.74233129;1;2024.07.17 09:38:42;458.198367;0.74233129;1;2024.07.17 10:43:37;523.115667;0.74233129;0;;;;0.65030675;4.07361963;1.26993865;4.07361963;1.26993865;4.07361963;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240729;2024.07.29 00:00;1.28779;1.28498;0.00281;LONG;2024.07.29 03:39;2024.07.29 03:39;2024.07.29 10:18;1.28779;1.28498;1.28498;0.00281;281.00000000;-1.00000000;10.00000000;0.03558719;-1.03558719;-1.05338078;STOP;GBPUSD_20240729_LONG;0.35943060;1.00000000;2024.07.29 03:55:39;2024.07.29 10:18:44;16.178033;399.253100;1.35943060;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240812;2024.08.12 00:00;1.27739;1.27262;0.00477;LONG;2024.08.12 00:00;2024.08.12 00:00;2024.08.12 23:59;1.27756;1.27262;1.27600;0.00494;494.00000000;-0.31578947;10.00000000;0.02024291;-0.33603239;-0.34615385;EOD;GBPUSD_20240812_LONG;0.37246964;0.58502024;2024.08.12 18:12:39;2024.08.12 03:00:38;1092.158333;180.148633;0.78137652;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240813;2024.08.13 00:00;1.27940;1.27467;0.00473;LONG;2024.08.13 09:00;2024.08.13 09:00;2024.08.13 23:59;1.27940;1.27467;1.28593;0.00473;473.00000000;1.38054968;10.00000000;0.02114165;1.35940803;1.34883721;EOD;GBPUSD_20240813_LONG;1.67019027;0.31078224;2024.08.13 21:37:15;2024.08.13 13:45:39;756.616767;285.013567;0.71247357;1;2024.08.13 16:42:21;461.700983;0.31078224;1;2024.08.13 19:49:17;648.642783;0.31078224;0;;;;0;;;;0;;;;1.00211416;1.67019027;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240823;2024.08.23 00:00;1.31300;1.30764;0.00536;LONG;2024.08.23 11:59;2024.08.23 11:59;2024.08.23 23:58;1.31301;1.30764;1.32086;0.00537;537.00000000;1.46182495;10.00000000;0.01862197;1.44320298;1.43389199;EOD;GBPUSD_20240823_LONG;1.86778399;0.40595903;2024.08.23 18:17:42;2024.08.23 16:20:38;378.419850;261.348783;1.03351955;1;2024.08.23 17:02:28;303.188383;0.40595903;1;2024.08.23 17:05:05;305.807133;0.40595903;0;;;;0;;;;0;;;;0.59962756;1.86778399;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240827;2024.08.27 00:00;1.32220;1.31801;0.00419;LONG;2024.08.27 11:31;2024.08.27 11:31;2024.08.27 23:59;1.32221;1.31801;1.32614;0.00420;420.00000000;0.93571429;10.00000000;0.02380952;0.91190476;0.90000000;EOD;GBPUSD_20240827_LONG;1.05000000;0.43095238;2024.08.27 23:05:42;2024.08.27 15:34:05;694.075683;242.454550;1.02380952;1;2024.08.27 12:19:17;47.652533;0.16428571;1;2024.08.27 21:47:36;615.966950;0.43095238;0;;;;0;;;;0;;;;0.72142857;1.05000000;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240903;2024.09.03 00:00;1.31552;1.31198;0.00354;SHORT;2024.09.03 08:24;2024.09.03 08:24;2024.09.03 23:59;1.31197;1.31552;1.31142;0.00355;355.00000000;0.15492958;10.00000000;0.02816901;0.12676056;0.11267606;EOD;GBPUSD_20240903_SHORT;0.89859155;0.76338028;2024.09.03 21:04:41;2024.09.03 16:27:17;760.199033;482.789000;1.06478873;1;2024.09.03 17:16:39;532.165700;0.76338028;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240916;2024.09.16 00:00;1.31580;1.31149;0.00431;LONG;2024.09.16 06:42;2024.09.16 06:42;2024.09.16 23:59;1.31580;1.31149;1.32158;0.00431;431.00000000;1.34106729;10.00000000;0.02320186;1.31786543;1.30626450;EOD;GBPUSD_20240916_LONG;1.40139211;0.12064965;2024.09.16 23:31:59;2024.09.16 08:34:13;1009.583333;111.816667;0.53364269;1;2024.09.16 11:16:26;274.039650;0.12064965;1;2024.09.16 13:21:05;398.690900;0.12064965;0;;;;0;;;;0;;;;0.68909513;1.40139211;;;;;0;
