dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,execution,y2025_quarters,confirmation_bh_q,neighbor_stress,y2024.n_selected,y2024.n_baseline,y2024.selected_mean_atr,y2024.baseline_mean_atr,y2024.edge_atr,y2024.p_fast,y2025_fast.n_selected,y2025_fast.n_baseline,y2025_fast.selected_mean_atr,y2025_fast.baseline_mean_atr,y2025_fast.edge_atr,y2025_fast.p_fast,y2025_hac.n_selected,y2025_hac.n_baseline,y2025_hac.edge_atr,y2025_hac.hac_lag,y2025_hac.hac_se,y2025_hac.hac_z,y2025_hac.p_hac
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.05,-1.2275741429312652,1,1,14.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1023, 'n_baseline': 21654, 'selected_mean_atr': 0.043193759025782694, 'baseline_mean_atr': -0.0025578644023507777, 'edge_atr': 0.04575162342813347, 'p_fast': 0.09961406691136421}, {'n_selected': 1104, 'n_baseline': 21920, 'selected_mean_atr': 0.04824505220334498, 'baseline_mean_atr': 0.0003961322214263912, 'edge_atr': 0.04784891998191859, 'p_fast': 0.0749862245605339}, {'n_selected': 1049, 'n_baseline': 22706, 'selected_mean_atr': 0.07994544937895053, 'baseline_mean_atr': 0.008699174391319656, 'edge_atr': 0.07124627498763086, 'p_fast': 0.009885905265759573}, {'n_selected': 1086, 'n_baseline': 22314, 'selected_mean_atr': 0.038035541096683334, 'baseline_mean_atr': 0.0020153257737139415, 'edge_atr': 0.036020215322969396, 'p_fast': 0.169131778359592}]",0.014230532015828292,"[{'quantile': 0.1, 'cutpoint': -0.939361634893947, 'y2025_edge': {'n_selected': 8449, 'n_baseline': 84407, 'selected_mean_atr': 0.03184475320707669, 'baseline_mean_atr': 0.001769420342719379, 'edge_atr': 0.030075332864357315, 'p_fast': 0.0013008119221682957}}]",4505,88735,0.035026890269214454,-0.0023240758281944398,0.03735096609740889,0.007525217539656983,4262,88594,0.05223348830253068,0.0022099538972065805,0.0500235344053241,0.00022290606379143747,4262,88594,0.0500235344053241,48,0.013140545460522115,3.8068080625426726,0.00014077191183295963
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret24,lt,0.05,-5.151133432476259,12,1,21.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 377, 'n_baseline': 10547, 'selected_mean_atr': 0.8908085002425187, 'baseline_mean_atr': 0.25111402847604597, 'edge_atr': 0.6396944717664728, 'p_fast': 3.1398758410106256e-07}, {'n_selected': 585, 'n_baseline': 10639, 'selected_mean_atr': 0.5029265377510186, 'baseline_mean_atr': 0.17992541052641525, 'edge_atr': 0.32300112722460333, 'p_fast': 0.00243134404500197}, {'n_selected': 692, 'n_baseline': 10940, 'selected_mean_atr': 0.4517267453706228, 'baseline_mean_atr': 0.026884931668143163, 'edge_atr': 0.42484181370247964, 'p_fast': 2.355510462187886e-05}, {'n_selected': 357, 'n_baseline': 10895, 'selected_mean_atr': 0.705419609834819, 'baseline_mean_atr': 0.10176069273789023, 'edge_atr': 0.6036589170969288, 'p_fast': 7.81769252122668e-05}]",0.016957653542365805,"[{'quantile': 0.1, 'cutpoint': -4.009005482936209, 'y2025_edge': {'n_selected': 4145, 'n_baseline': 40887, 'selected_mean_atr': 0.454465094976383, 'baseline_mean_atr': 0.1290446528178237, 'edge_atr': 0.32542044215855925, 'p_fast': 1.6573956891609004e-13}}]",2466,42651,0.4168053341983505,0.11561342881596103,0.30119190538238944,4.4663657188017e-08,2011,43021,0.5939714259986458,0.1386655354537595,0.45530589054488635,6.738165494793426e-15,2011,43021,0.45530589054488635,48,0.12113133800935673,3.758778677981056,0.00017074478924480673
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret3,gt,0.7,0.6070886800710552,12,-1,19.0,2.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 2078, 'n_baseline': 5383, 'selected_mean_atr': 0.18188460683191557, 'baseline_mean_atr': 0.06164511995143762, 'edge_atr': 0.12023948688047795, 'p_fast': 0.03163340549271572}, {'n_selected': 2327, 'n_baseline': 5249, 'selected_mean_atr': 0.009018039187910781, 'baseline_mean_atr': -0.16191061976187446, 'edge_atr': 0.17092865894978523, 'p_fast': 0.0036884822300992633}, {'n_selected': 2231, 'n_baseline': 5537, 'selected_mean_atr': 0.08349499519638932, 'baseline_mean_atr': -0.15567782902908964, 'edge_atr': 0.23917282422547897, 'p_fast': 9.599272020990125e-05}, {'n_selected': 2170, 'n_baseline': 5541, 'selected_mean_atr': 0.1501911743854187, 'baseline_mean_atr': 0.03000728639245236, 'edge_atr': 0.12018388799296635, 'p_fast': 0.04809274968028638}]",0.018858039772665706,"[{'quantile': 0.8, 'cutpoint': 0.9784893449983448, 'y2025_edge': {'n_selected': 5518, 'n_baseline': 24998, 'selected_mean_atr': 0.12186696686053733, 'baseline_mean_atr': -0.03900629962856763, 'edge_atr': 0.16087326648910497, 'p_fast': 7.079398925844725e-06}}]",9268,21481,0.002903055697768831,-0.09301651470742012,0.09591957040518895,0.002801908557470327,8806,21710,0.10346733737071225,-0.05590745867641551,0.15937479604712776,8.075686728659903e-08,8806,21710,0.15937479604712776,48,0.04295335663381324,3.7104154025919964,0.000206919435670061
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma5,lt,0.05,-1.2297444717301456,3,1,9.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1391, 'n_baseline': 28486, 'selected_mean_atr': 0.08596281110340373, 'baseline_mean_atr': 0.019941511165983333, 'edge_atr': 0.0660212999374204, 'p_fast': 0.1094093450439071}, {'n_selected': 1496, 'n_baseline': 28663, 'selected_mean_atr': 0.12098810438635223, 'baseline_mean_atr': -0.01516245982932196, 'edge_atr': 0.13615056421567417, 'p_fast': 0.000980055218393651}, {'n_selected': 1506, 'n_baseline': 29647, 'selected_mean_atr': 0.07385601296573574, 'baseline_mean_atr': 0.013680681840454144, 'edge_atr': 0.060175331125281596, 'p_fast': 0.10888940755304977}, {'n_selected': 1462, 'n_baseline': 29491, 'selected_mean_atr': 0.11039020391807607, 'baseline_mean_atr': 0.005925577965841407, 'edge_atr': 0.10446462595223466, 'p_fast': 0.010356588093967245}]",0.018858039772665706,"[{'quantile': 0.1, 'cutpoint': -0.9408859569161797, 'y2025_edge': {'n_selected': 11581, 'n_baseline': 110561, 'selected_mean_atr': 0.05432421279564333, 'baseline_mean_atr': 0.005950164117329045, 'edge_atr': 0.04837404867831429, 'p_fast': 0.00046755077977204414}}]",6534,116024,0.10158196624814428,0.003016071038104339,0.09856589521003994,6.387396079968941e-07,5855,116287,0.09789754194046844,0.006138215753273531,0.09175932618719491,4.9842993334616e-06,5855,116287,0.09175932618719491,48,0.0247033947329916,3.714441969574713,0.0002036525950904095
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi14,lt,0.05,31.56621756363758,1,1,18.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 983, 'n_baseline': 25026, 'selected_mean_atr': 0.04789551709936393, 'baseline_mean_atr': 0.005595822841820825, 'edge_atr': 0.04229969425754311, 'p_fast': 0.11321374965959241}, {'n_selected': 1066, 'n_baseline': 25497, 'selected_mean_atr': 0.05993250389280633, 'baseline_mean_atr': 0.0058056056008026396, 'edge_atr': 0.054126898292003685, 'p_fast': 0.06521740847824194}, {'n_selected': 1064, 'n_baseline': 26345, 'selected_mean_atr': 0.06250451703013585, 'baseline_mean_atr': -0.0027569141293000265, 'edge_atr': 0.06526143115943588, 'p_fast': 0.01695289592229001}, {'n_selected': 913, 'n_baseline': 25936, 'selected_mean_atr': 0.042494999281414925, 'baseline_mean_atr': 0.004153141463306784, 'edge_atr': 0.038341857818108144, 'p_fast': 0.23065590583654452}]",0.018858039772665706,"[{'quantile': 0.1, 'cutpoint': 35.80251150273108, 'y2025_edge': {'n_selected': 8619, 'n_baseline': 98211, 'selected_mean_atr': 0.03477603650769596, 'baseline_mean_atr': 0.0024405513329622923, 'edge_atr': 0.03233548517473367, 'p_fast': 0.0005688838172825863}}]",4379,102861,0.046808420423103694,0.003898209963704551,0.04291021045939914,0.00222957279455364,4026,102804,0.05371884821718894,0.00314337538129828,0.05057547283589066,0.00044674510142477176,4026,102804,0.05057547283589066,48,0.01357563928563083,3.725457915593146,0.00019496097884242445
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.05,-1.2275741429312652,1,1,10.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1026, 'n_baseline': 21647, 'selected_mean_atr': 0.03846641996791338, 'baseline_mean_atr': 0.00674018140244503, 'edge_atr': 0.031726238565468357, 'p_fast': 0.2809185982902838}, {'n_selected': 1128, 'n_baseline': 21880, 'selected_mean_atr': 0.06973611744864967, 'baseline_mean_atr': -0.0044097961858579416, 'edge_atr': 0.07414591363450762, 'p_fast': 0.009103712445420816}, {'n_selected': 1147, 'n_baseline': 22613, 'selected_mean_atr': 0.0653112785546908, 'baseline_mean_atr': -0.00028986684458024066, 'edge_atr': 0.06560114539927103, 'p_fast': 0.013582136266974257}, {'n_selected': 1063, 'n_baseline': 22336, 'selected_mean_atr': 0.03796627124683489, 'baseline_mean_atr': 0.006222494293659343, 'edge_atr': 0.03174377695317555, 'p_fast': 0.2941039530392378}]",0.018858039772665706,"[{'quantile': 0.1, 'cutpoint': -0.939361634893947, 'y2025_edge': {'n_selected': 8700, 'n_baseline': 84140, 'selected_mean_atr': 0.03459430214674758, 'baseline_mean_atr': 0.0013581873233765832, 'edge_atr': 0.033236114823370994, 'p_fast': 0.0005996045224045639}}]",4978,88262,0.051613642186806585,5.4650795792958406e-05,0.05155899139101363,7.59228025355336e-05,4364,88476,0.05348283001988355,0.002055351054058027,0.05142747896582552,0.0003268577169994699,4364,88476,0.05142747896582552,48,0.013825212980561564,3.7198326736906875,0.00019935480687568517
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.05,-1.2275741429312652,1,1,11.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1070, 'n_baseline': 21603, 'selected_mean_atr': 0.040689080807287364, 'baseline_mean_atr': 0.0026301181887898426, 'edge_atr': 0.03805896261849752, 'p_fast': 0.18171476450853494}, {'n_selected': 1159, 'n_baseline': 21845, 'selected_mean_atr': 0.07178163219532498, 'baseline_mean_atr': -0.008583974405808211, 'edge_atr': 0.08036560660113319, 'p_fast': 0.00389026120521598}, {'n_selected': 1144, 'n_baseline': 22614, 'selected_mean_atr': 0.05115272734566124, 'baseline_mean_atr': 0.0019056028391587542, 'edge_atr': 0.04924712450650248, 'p_fast': 0.07052847560754301}, {'n_selected': 1143, 'n_baseline': 22256, 'selected_mean_atr': 0.0326271185400585, 'baseline_mean_atr': 0.001412842487950542, 'edge_atr': 0.03121427605210796, 'p_fast': 0.2643959672455549}]",0.018858039772665706,"[{'quantile': 0.1, 'cutpoint': -0.939361634893947, 'y2025_edge': {'n_selected': 8855, 'n_baseline': 83979, 'selected_mean_atr': 0.03371718431991974, 'baseline_mean_atr': -0.0015739991550968318, 'edge_atr': 0.03529118347501657, 'p_fast': 0.00020738007455589345}}]",4945,88295,0.048643312800470934,0.0001981094751504762,0.04844520332532046,0.0002752484371464743,4516,88318,0.04927895145104129,-0.00063589475130653,0.04991484620234782,0.0003417499932833161,4516,88318,0.04991484620234782,48,0.013465629762712204,3.706833403408095,0.00020986689731106512
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi7,lt,0.05,23.36544077483301,1,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4222, 'n_baseline': 82250, 'selected_mean_atr': 0.018482492334050867, 'baseline_mean_atr': 0.006282712734865846, 'edge_atr': 0.01219977959918502, 'p_fast': 0.3855246840723004}, {'n_selected': 4298, 'n_baseline': 83637, 'selected_mean_atr': 0.033076794304627004, 'baseline_mean_atr': -0.0005661979807874806, 'edge_atr': 0.03364299228541449, 'p_fast': 0.019722726387203012}, {'n_selected': 4348, 'n_baseline': 86412, 'selected_mean_atr': 0.03848023885919014, 'baseline_mean_atr': 0.00207406647582141, 'edge_atr': 0.03640617238336873, 'p_fast': 0.008020594680432917}, {'n_selected': 3970, 'n_baseline': 85276, 'selected_mean_atr': 0.02556378597465764, 'baseline_mean_atr': 0.00320270249480732, 'edge_atr': 0.022361083479850323, 'p_fast': 0.14787632710580045}]",0.018858039772665706,"[{'quantile': 0.1, 'cutpoint': 28.901620482347663, 'y2025_edge': {'n_selected': 33655, 'n_baseline': 320758, 'selected_mean_atr': 0.029635623944436928, 'baseline_mean_atr': 0.0012886551286771845, 'edge_atr': 0.028346968815759745, 'p_fast': 5.4658968591680995e-09}}]",17794,338076,0.030143157165308545,0.002561572477216644,0.027581584688091902,9.525879083275683e-05,16838,337575,0.029041302615203653,0.0027304625999539714,0.026310840015249682,0.00025753081373552266,16838,337575,0.026310840015249682,48,0.007077655325680772,3.7174514446588915,0.00020124264878422187
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.3,-0.32125443911119145,3,1,6.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 8960, 'n_baseline': 21276, 'selected_mean_atr': 0.05009906489800581, 'baseline_mean_atr': 0.028131742240925923, 'edge_atr': 0.021967322657079884, 'p_fast': 0.16545279137445953}, {'n_selected': 9422, 'n_baseline': 21266, 'selected_mean_atr': 0.02668893463548814, 'baseline_mean_atr': -0.03297586370293017, 'edge_atr': 0.059664798338418305, 'p_fast': 0.00013233557402964955}, {'n_selected': 9625, 'n_baseline': 22055, 'selected_mean_atr': 0.039846552220600226, 'baseline_mean_atr': 0.006215781797451566, 'edge_atr': 0.03363077042314866, 'p_fast': 0.02754612544041239}, {'n_selected': 9356, 'n_baseline': 21842, 'selected_mean_atr': 0.01930625426183345, 'baseline_mean_atr': 0.01396211489902992, 'edge_atr': 0.00534413936280353, 'p_fast': 0.7375084926752824}]",0.01892977617935877,"[{'quantile': 0.2, 'cutpoint': -0.539610719800169, 'y2025_edge': {'n_selected': 24448, 'n_baseline': 99354, 'selected_mean_atr': 0.04197018518826947, 'baseline_mean_atr': 0.005814882820165398, 'edge_atr': 0.036155302368104075, 'p_fast': 9.002217686406067e-05}}]",38368,85948,0.033242045413892356,0.010101887290522336,0.02314015812337002,0.003469159496862894,37363,86439,0.0338437262430397,0.003925494413156476,0.02991823182988322,0.00013317964641630038,37363,86439,0.02991823182988322,48,0.008081905466383574,3.701878468428905,0.00021400912833050015
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma50,lt,0.05,-4.152851680367627,6,1,22.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 221, 'n_baseline': 10748, 'selected_mean_atr': 0.7530707825562687, 'baseline_mean_atr': 0.14463851774226213, 'edge_atr': 0.6084322648140066, 'p_fast': 9.378083530988428e-07}, {'n_selected': 449, 'n_baseline': 10827, 'selected_mean_atr': 0.22484138561538836, 'baseline_mean_atr': 0.07069116009376546, 'edge_atr': 0.15415022552162289, 'p_fast': 0.0988385829167424}, {'n_selected': 618, 'n_baseline': 11078, 'selected_mean_atr': 0.20063319096004245, 'baseline_mean_atr': 0.0004344014219688134, 'edge_atr': 0.20019878953807363, 'p_fast': 0.008821950135850635}, {'n_selected': 236, 'n_baseline': 11125, 'selected_mean_atr': 0.7531277412769293, 'baseline_mean_atr': 0.049159141161302544, 'edge_atr': 0.7039686001156267, 'p_fast': 4.610489997056891e-05}]",0.019479320142252586,"[{'quantile': 0.1, 'cutpoint': -3.2130407116652764, 'y2025_edge': {'n_selected': 3315, 'n_baseline': 41987, 'selected_mean_atr': 0.25473050490196064, 'baseline_mean_atr': 0.0618366633408436, 'edge_atr': 0.19289384156111705, 'p_fast': 2.1706490752463836e-07}}]",1724,43651,0.2566993431180755,0.058819193718848674,0.19788014939922685,0.00018159064761967956,1524,43778,0.37343299477749753,0.06559586375350847,0.3078371310239891,4.938830342117297e-09,1524,43778,0.3078371310239891,48,0.08349741589274814,3.686786324254678,0.00022710389143060778
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret6,lt,0.1,-2.0833698210138367,1,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 7535, 'n_baseline': 78937, 'selected_mean_atr': 0.022640467167403866, 'baseline_mean_atr': 0.005373782699756646, 'edge_atr': 0.01726668446764722, 'p_fast': 0.08567621164709396}, {'n_selected': 8219, 'n_baseline': 79716, 'selected_mean_atr': 0.022609578199128656, 'baseline_mean_atr': -0.001141792887456397, 'edge_atr': 0.023751371086585052, 'p_fast': 0.016887103449125095}, {'n_selected': 8336, 'n_baseline': 82424, 'selected_mean_atr': 0.02043597010223672, 'baseline_mean_atr': 0.002137509270311961, 'edge_atr': 0.01829846083192476, 'p_fast': 0.05697561264566674}, {'n_selected': 7634, 'n_baseline': 81612, 'selected_mean_atr': 0.016627121556406114, 'baseline_mean_atr': 0.003034730705104342, 'edge_atr': 0.013592390851301771, 'p_fast': 0.188909073794054}]",0.019479320142252586,"[{'quantile': 0.05, 'cutpoint': -2.7079918876634497, 'y2025_edge': {'n_selected': 15645, 'n_baseline': 338768, 'selected_mean_atr': 0.03175371561240606, 'baseline_mean_atr': 0.002697853648686324, 'edge_atr': 0.029055861963719735, 'p_fast': 0.00010431635307308407}}, {'quantile': 0.2, 'cutpoint': -1.339606100262174, 'y2025_edge': {'n_selected': 65862, 'n_baseline': 288551, 'selected_mean_atr': 0.011872718054984995, 'baseline_mean_atr': 0.0021790685496735048, 'edge_atr': 0.00969364950531149, 'p_fast': 0.004161151102048551}}]",35588,320282,0.022696596396515605,0.0018566358485578248,0.02083996054795778,7.147362910078793e-06,31724,322689,0.020606157359061787,0.0023459852351811967,0.01826017212388059,0.00025250485338571574,31724,322689,0.01826017212388059,48,0.004952282391080577,3.687223522787896,0.00022671420251250027
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret6,lt,0.05,-2.7169132034391468,1,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 3735, 'n_baseline': 81846, 'selected_mean_atr': 0.027248623941850857, 'baseline_mean_atr': 0.006055244472243137, 'edge_atr': 0.02119337946960772, 'p_fast': 0.1491399796575991}, {'n_selected': 4025, 'n_baseline': 83009, 'selected_mean_atr': 0.02295692769557122, 'baseline_mean_atr': 5.402309543743866e-05, 'edge_atr': 0.02290290460013378, 'p_fast': 0.1337482444053523}, {'n_selected': 4014, 'n_baseline': 85855, 'selected_mean_atr': 0.042399113827459985, 'baseline_mean_atr': 0.0024192008067946786, 'edge_atr': 0.03997991302066531, 'p_fast': 0.005645825784619889}, {'n_selected': 3708, 'n_baseline': 84817, 'selected_mean_atr': 0.02844682076849125, 'baseline_mean_atr': 0.003169308911860543, 'edge_atr': 0.025277511856630706, 'p_fast': 0.11016046979285635}]",0.02005154646175124,"[{'quantile': 0.1, 'cutpoint': -2.0873558979275186, 'y2025_edge': {'n_selected': 31399, 'n_baseline': 319610, 'selected_mean_atr': 0.020046032466644895, 'baseline_mean_atr': 0.002556285556582413, 'edge_atr': 0.01748974691006248, 'p_fast': 0.0005053384547110659}}]",17619,334742,0.030665269154351582,0.0028016434278806397,0.027863625726470942,7.252555791345819e-05,15482,335527,0.03034789424560632,0.0029106262728454376,0.027437267972760884,0.00026882051369953876,15482,335527,0.027437267972760884,48,0.007464761983864377,3.6755717103999466,0.00023731736670859092
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,rsi7,lt,0.05,23.342259432546655,1,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4188, 'n_baseline': 81393, 'selected_mean_atr': 0.022354844961621673, 'baseline_mean_atr': 0.0061890956077150765, 'edge_atr': 0.0161657493539066, 'p_fast': 0.2537132042370465}, {'n_selected': 4257, 'n_baseline': 82777, 'selected_mean_atr': 0.03196867753347448, 'baseline_mean_atr': -0.00047361734728439397, 'edge_atr': 0.03244229488075887, 'p_fast': 0.027531450428566404}, {'n_selected': 4314, 'n_baseline': 85555, 'selected_mean_atr': 0.03710495005114875, 'baseline_mean_atr': 0.0025459619385205527, 'edge_atr': 0.0345589881126282, 'p_fast': 0.01173268094206871}, {'n_selected': 3940, 'n_baseline': 84585, 'selected_mean_atr': 0.02419789981833959, 'baseline_mean_atr': 0.0032978939540412996, 'edge_atr': 0.02090000586429829, 'p_fast': 0.18043440184146128}]",0.020371400354628897,"[{'quantile': 0.1, 'cutpoint': 28.88023323364652, 'y2025_edge': {'n_selected': 33341, 'n_baseline': 317668, 'selected_mean_atr': 0.028910893455560815, 'baseline_mean_atr': 0.0015189496627221973, 'edge_atr': 0.027391943792838616, 'p_fast': 2.2994539471939617e-08}}]",17619,334742,0.030601392559285196,0.0028050055447601317,0.027796387014525064,0.00012642303784500707,16699,334310,0.029051034838264933,0.0028755244216305286,0.026175510416634403,0.00031508348327789824,16699,334310,0.026175510416634403,48,0.007136681748274058,3.6677424242666716,0.0002447015057613081
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.2,-0.5942933079074384,3,1,17.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4693, 'n_baseline': 21338, 'selected_mean_atr': 0.1025054917145657, 'baseline_mean_atr': 0.004880617842635284, 'edge_atr': 0.09762487387193042, 'p_fast': 3.478214226331806e-06}, {'n_selected': 5059, 'n_baseline': 21525, 'selected_mean_atr': 0.08994266741851646, 'baseline_mean_atr': 0.022597858739242627, 'edge_atr': 0.06734480867927384, 'p_fast': 0.00242335380518123}, {'n_selected': 4990, 'n_baseline': 22420, 'selected_mean_atr': 0.04435104281696921, 'baseline_mean_atr': 0.005592318086874785, 'edge_atr': 0.038758724730094424, 'p_fast': 0.07416171332880464}, {'n_selected': 4794, 'n_baseline': 22053, 'selected_mean_atr': 0.018640342619253573, 'baseline_mean_atr': 0.013184771960041681, 'edge_atr': 0.0054555706592118915, 'p_fast': 0.8000035665664885}]",0.021199716031375167,"[{'quantile': 0.1, 'cutpoint': -0.939361634893947, 'y2025_edge': {'n_selected': 9294, 'n_baseline': 97578, 'selected_mean_atr': 0.07309492269477125, 'baseline_mean_atr': 0.016131839166264806, 'edge_atr': 0.056963083528506445, 'p_fast': 0.00020936988831579537}}, {'quantile': 0.3, 'cutpoint': -0.35594980338543797, 'y2025_edge': {'n_selected': 30397, 'n_baseline': 76475, 'selected_mean_atr': 0.051272786238261855, 'baseline_mean_atr': 0.009086864078542594, 'edge_atr': 0.04218592215971926, 'p_fast': 3.493885904154289e-06}}]",20957,86311,0.04984288074982116,0.006303619455954847,0.043539261293866316,2.8696834313953296e-05,19536,87336,0.06381816816442003,0.011526805445988837,0.05229136271843119,1.3475813035591424e-06,19536,87336,0.05229136271843119,48,0.014311534360381722,3.653791508420517,0.0002583961148498298
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.05,-1.136053748714633,3,1,14.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 959, 'n_baseline': 20950, 'selected_mean_atr': 0.04846065719834643, 'baseline_mean_atr': -0.004476198486502322, 'edge_atr': 0.05293685568484875, 'p_fast': 0.23769396000409881}, {'n_selected': 981, 'n_baseline': 21239, 'selected_mean_atr': 0.09408877970756478, 'baseline_mean_atr': 0.0022785961293418098, 'edge_atr': 0.09181018357822297, 'p_fast': 0.04361087297122564}, {'n_selected': 1017, 'n_baseline': 21927, 'selected_mean_atr': 0.19497592838571887, 'baseline_mean_atr': 0.03008349356079848, 'edge_atr': 0.1648924348249204, 'p_fast': 0.00017232879774572865}, {'n_selected': 991, 'n_baseline': 21811, 'selected_mean_atr': 0.02855414844545066, 'baseline_mean_atr': 0.008891212416737628, 'edge_atr': 0.01966293602871303, 'p_fast': 0.6567887529536119}]",0.02518459884307621,"[{'quantile': 0.1, 'cutpoint': -0.8594274790148229, 'y2025_edge': {'n_selected': 8292, 'n_baseline': 81583, 'selected_mean_atr': 0.04156355120018384, 'baseline_mean_atr': 0.010160245628379543, 'edge_atr': 0.0314033055718043, 'p_fast': 0.03994054469062307}}]",4332,85891,0.0949607663175271,-0.0030115676326110496,0.09797233395013816,8.681680016851302e-05,3948,85927,0.09254370400811877,0.009405492362446725,0.08313821164567205,0.0001959046330597702,3948,85927,0.08313821164567205,48,0.02305798757524485,3.605614383057851,0.0003114152833448745
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,rsi7,lt,0.2,36.14420437413335,6,1,18.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4561, 'n_baseline': 21127, 'selected_mean_atr': 0.17589981908568678, 'baseline_mean_atr': 0.031938032018997115, 'edge_atr': 0.14396178706668966, 'p_fast': 2.7477403676495383e-06}, {'n_selected': 4575, 'n_baseline': 21834, 'selected_mean_atr': 0.12478471032801217, 'baseline_mean_atr': 0.05655509618857552, 'edge_atr': 0.06822961413943665, 'p_fast': 0.06043981951192542}, {'n_selected': 4953, 'n_baseline': 22324, 'selected_mean_atr': 0.07000778764726993, 'baseline_mean_atr': 0.011861750877878306, 'edge_atr': 0.05814603676939163, 'p_fast': 0.061251670505764924}, {'n_selected': 4449, 'n_baseline': 22109, 'selected_mean_atr': 0.15518366877920065, 'baseline_mean_atr': 0.02707802900686371, 'edge_atr': 0.12810563977233694, 'p_fast': 3.160376262683139e-05}]",0.025696050093926594,"[{'quantile': 0.1, 'cutpoint': 28.88023323364652, 'y2025_edge': {'n_selected': 8980, 'n_baseline': 96952, 'selected_mean_atr': 0.1423467963989427, 'baseline_mean_atr': 0.04027873844903431, 'edge_atr': 0.10206805794990839, 'p_fast': 1.3774013045226587e-05}}, {'quantile': 0.3, 'cutpoint': 41.61285678575682, 'y2025_edge': {'n_selected': 28862, 'n_baseline': 77070, 'selected_mean_atr': 0.1092712356584517, 'baseline_mean_atr': 0.026334398315804426, 'edge_atr': 0.08293683734264728, 'p_fast': 3.4545897383054394e-10}}]",19802,86573,0.1025412745647474,0.01965181506221801,0.08288945950252939,4.518787930533642e-08,18538,87394,0.13002102919495442,0.03173042362813483,0.0982906055668196,1.1816198164007528e-09,18538,87394,0.0982906055668196,48,0.027327989666796955,3.596700919652389,0.0003222786710243399
