family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details
range_location,dist_low24_atr,4,5.0,24,move_ge_1atr,1147,56942,0.08471083180833117,0.976460331299041,0.8917494994907098,3.413707456525166e-20,3.744066242640505e-20,1047,56964,0.09000567190779918,4.1272562435499104e-21,1,4.83885214761024e-21,4,"{""1"": {""effect"": 0.08098641973448706, ""n_state"": 209, ""ok"": true}, ""2"": {""effect"": 0.08060763196383458, ""n_state"": 327, ""ok"": true}, ""3"": {""effect"": 0.0968989154965556, ""n_state"": 246, ""ok"": true}, ""4"": {""effect"": 0.09751638437425059, ""n_state"": 265, ""ok"": true}}"
range_location,dist_high24_atr,4,5.0,24,move_ge_1atr,983,57106,0.08668151486701803,0.9786368260427264,0.8919553111757084,2.4924760572952085e-18,2.6482558108761592e-18,945,57066,0.09451757057687027,4.697629240405586e-21,1,5.4142167516538954e-21,4,"{""1"": {""effect"": 0.09484078499697823, ""n_state"": 198, ""ok"": true}, ""2"": {""effect"": 0.10110647027046338, ""n_state"": 253, ""ok"": true}, ""3"": {""effect"": 0.08584724088172357, ""n_state"": 261, ""ok"": true}, ""4"": {""effect"": 0.09211252125755276, ""n_state"": 233, ""ok"": true}}"
range_location,dist_high24_atr,4,4.0,24,move_ge_1atr,1229,56860,0.10056889618256426,0.9918633034987795,0.8912944073162152,1.2529471548577471e-29,1.8521827506592786e-29,1108,56903,0.08733306746403768,5.102569615176521e-21,1,5.78291223053339e-21,4,"{""1"": {""effect"": 0.10500363334371432, ""n_state"": 213, ""ok"": true}, ""2"": {""effect"": 0.098387800799694, ""n_state"": 297, ""ok"": true}, ""3"": {""effect"": 0.045610289695262596, ""n_state"": 287, ""ok"": true}, ""4"": {""effect"": 0.09871644552430514, ""n_state"": 311, ""ok"": true}}"
range_location,dist_low24_atr,1,0.0,3,move_ge_1atr,873,67859,0.17258849531118758,0.7502863688430699,0.5776978735318823,1.0058103731061422e-24,1.128970826955874e-24,791,67721,0.16596226008059278,7.614049607660932e-21,1,9.877685977506075e-21,4,"{""1"": {""effect"": 0.20549002066048916, ""n_state"": 197, ""ok"": true}, ""2"": {""effect"": 0.21896474997072257, ""n_state"": 200, ""ok"": true}, ""3"": {""effect"": 0.07070092252262272, ""n_state"": 237, ""ok"": true}, ""4"": {""effect"": 0.18534263099116788, ""n_state"": 157, ""ok"": true}}"
range_location,dist_high24_atr,4,0.0,24,move_ge_1atr,706,57383,0.10788909607375008,1.0,0.8921109039262499,2.621167239536118e-20,2.921956922761574e-20,734,57277,0.10595876180665886,1.1642511515399892e-20,1,1.2978537427003158e-20,4,"{""1"": {""effect"": 0.10495641947980072, ""n_state"": 187, ""ok"": true}, ""2"": {""effect"": 0.10496549577128622, ""n_state"": 192, ""ok"": true}, ""3"": {""effect"": 0.10494371530839863, ""n_state"": 180, ""ok"": true}, ""4"": {""effect"": 0.10493464278304165, ""n_state"": 175, ""ok"": true}}"
range_location,dist_low24_atr,3,5.0,24,move_ge_1atr,1008,57081,0.07413410433460887,0.9662698412698413,0.8921357369352324,3.996559427972158e-14,3.996559427972158e-14,1044,56967,0.08800260243427882,3.3692164520186704e-20,1,3.6952696570527353e-20,4,"{""1"": {""effect"": 0.10088783895502051, ""n_state"": 241, ""ok"": true}, ""2"": {""effect"": 0.07907224973158722, ""n_state"": 232, ""ok"": true}, ""3"": {""effect"": 0.09016630701444794, ""n_state"": 269, ""ok"": true}, ""4"": {""effect"": 0.07853687931192566, ""n_state"": 302, ""ok"": true}}"
range_location,dist_low24_atr,1,4.0,3,move_ge_1atr,1406,67326,0.07382501287022414,0.6522048364153628,0.5783798235451386,2.844024987565019e-08,2.844024987565019e-08,1261,67251,0.12960472827593184,3.5216371996650033e-20,1,4.4483838311557933e-20,3,"{""1"": {""effect"": 0.14100752448623155, ""n_state"": 297, ""ok"": true}, ""2"": {""effect"": 0.08418574240153909, ""n_state"": 329, ""ok"": true}, ""3"": {""effect"": -0.016747786313258572, ""n_state"": 300, ""ok"": false}, ""4"": {""effect"": 0.2884673979647796, ""n_state"": 335, ""ok"": true}}"
range_location,dist_high24_atr,2,0.0,3,move_ge_1atr,744,67988,0.18420067488190517,0.7620967741935484,0.5778960993116432,4.3156548378685276e-24,4.747220321655381e-24,673,67839,0.17501502059537133,7.703344787678368e-20,1,9.48103973868107e-20,4,"{""1"": {""effect"": 0.1792116964633681, ""n_state"": 165, ""ok"": true}, ""2"": {""effect"": 0.1758720706889052, ""n_state"": 159, ""ok"": true}, ""3"": {""effect"": 0.14801959599465564, ""n_state"": 189, ""ok"": true}, ""4"": {""effect"": 0.1962839419475655, ""n_state"": 160, ""ok"": true}}"
range_location,dist_low24_atr,1,1.0,3,move_ge_1atr,2315,66417,0.11379147737651152,0.6898488120950323,0.5760573347185208,1.1014084740353826e-27,1.4087782807429313e-27,2490,66022,0.09209431102374421,8.727890299476139e-20,1,1.0473468359371367e-19,4,"{""1"": {""effect"": 0.061014433840733795, ""n_state"": 574, ""ok"": true}, ""2"": {""effect"": 0.13313497956401765, ""n_state"": 670, ""ok"": true}, ""3"": {""effect"": 0.05094528974225243, ""n_state"": 726, ""ok"": true}, ""4"": {""effect"": 0.11884294079846502, ""n_state"": 520, ""ok"": true}}"
range_location,dist_low24_atr,4,0.0,12,move_ge_1atr,635,63330,0.1246929283057997,0.9952755905511811,0.8705826622453814,8.539588511353232e-21,9.989707315167931e-21,590,63214,0.1250943660302669,1.1558760632381105e-19,1,1.378159921553132e-19,4,"{""1"": {""effect"": 0.11263862875038966, ""n_state"": 134, ""ok"": true}, ""2"": {""effect"": 0.12761946652423894, ""n_state"": 146, ""ok"": true}, ""3"": {""effect"": 0.12765355666944267, ""n_state"": 163, ""ok"": true}, ""4"": {""effect"": 0.12762147132287105, ""n_state"": 147, ""ok"": true}}"
range_location,dist_high24_atr,2,0.0,6,move_ge_1atr,744,66392,0.16868093318666455,0.9435483870967742,0.7748674539101097,4.403707642471189e-28,6.337042705019516e-28,673,66258,0.14842362583080038,1.0754007512458941e-19,1,1.4426107638664432e-19,4,"{""1"": {""effect"": 0.1228385160656077, ""n_state"": 165, ""ok"": true}, ""2"": {""effect"": 0.16283102886119183, ""n_state"": 159, ""ok"": true}, ""3"": {""effect"": 0.15799868370963033, ""n_state"": 189, ""ok"": true}, ""4"": {""effect"": 0.14447196387653316, ""n_state"": 160, ""ok"": true}}"
range_location,dist_high24_atr,3,0.0,12,move_ge_1atr,712,63253,0.12110048695118958,0.9915730337078652,0.8704725467566756,7.0867763969467145e-22,9.153752846056174e-22,659,63145,0.11792325657484859,1.6485055147907452e-19,1,1.9284404135287962e-19,4,"{""1"": {""effect"": 0.09289724361821317, ""n_state"": 173, ""ok"": true}, ""2"": {""effect"": 0.12766559283413215, ""n_state"": 169, ""ok"": true}, ""3"": {""effect"": 0.12763751197976403, ""n_state"": 155, ""ok"": true}, ""4"": {""effect"": 0.12146299846246422, ""n_state"": 162, ""ok"": true}}"
range_location,dist_low24_atr,4,0.0,6,move_ge_1atr,635,66501,0.18723893442132833,0.9622047244094488,0.7749657899881205,1.7145565369944562e-29,2.593816299555716e-29,590,66341,0.156737058837506,2.5987629519930657e-19,1,3.4031419609433e-19,4,"{""1"": {""effect"": 0.11992640209286365, ""n_state"": 134, ""ok"": true}, ""2"": {""effect"": 0.17035436757290057, ""n_state"": 146, ""ok"": true}, ""3"": {""effect"": 0.18299249557849973, ""n_state"": 163, ""ok"": true}, ""4"": {""effect"": 0.1435064083132055, ""n_state"": 147, ""ok"": true}}"
range_location,dist_low24_atr,4,4.0,24,move_ge_1atr,1173,56916,0.1009435720680667,0.9923273657289002,0.8913837936608335,1.4010561349906397e-28,1.944322799578847e-28,1192,56819,0.0802605583419197,3.236859888241653e-19,1,3.4937535301655934e-19,4,"{""1"": {""effect"": 0.07837475046728748, ""n_state"": 226, ""ok"": true}, ""2"": {""effect"": 0.09225091531204199, ""n_state"": 311, ""ok"": true}, ""3"": {""effect"": 0.048953572630520914, ""n_state"": 304, ""ok"": true}, ""4"": {""effect"": 0.0937895591901835, ""n_state"": 351, ""ok"": true}}"
