run_stage,symbol,asset_class,day_key,side,entry_time,exit_time,duration_minutes,entry,initial_stop,exit,exit_reason,gross_r,commission_r,net_r,net_r_commission_x1_5
RUN,USDJPY,FOREX,20240814,SHORT,2024.08.14 05:11,2024.08.14 23:59,1128.000000,146.589,147.948,147.351,EOD,-0.56297288,0.01088649,-0.57385937,-0.57930261
RUN,XAUUSD,METAL,20240814,SHORT,2024.08.14 05:31,2024.08.14 11:44,373.000000,2458.44,2476.92,2476.93,STOP,-1.00054113,0.00427305,-1.00481417,-1.00695070
RUN,ETHUSD,CRYPTO,20240814,LONG,2024.08.14 09:23,2024.08.14 23:59,876.000000,2750.83,2610.06,2676.31,EOD,-0.52937416,0.01542130,-0.54479545,-0.55250610
RUN,ETHUSD,CRYPTO,20240819,LONG,2024.08.19 00:00,2024.08.19 23:59,1439.000000,2665.86,2533.33,2615.74,EOD,-0.37817853,0.01594084,-0.39411937,-0.40208979
RUN,BTCUSD,CRYPTO,20240820,LONG,2024.08.20 03:24,2024.08.20 23:59,1235.000000,59814.19,57804.39,59312.46,EOD,-0.24964176,0.02370916,-0.27335091,-0.28520549
RUN,ETHUSD,CRYPTO,20240823,LONG,2024.08.23 03:37,2024.08.23 23:59,1222.000000,2647.68,2583.47,2752.72,EOD,1.63588226,0.03364211,1.60224015,1.58541909
RUN,GBPUSD,FOREX,20240823,LONG,2024.08.23 11:59,2024.08.23 23:58,719.000000,1.31301,1.30764,1.32086,EOD,1.46182495,0.01862197,1.44320298,1.43389199
RUN,BTCUSD,CRYPTO,20240823,LONG,2024.08.23 17:02,2024.08.23 23:59,417.000000,61506.43,59754.76,63662.66,EOD,1.23095674,0.02858280,1.20237394,1.18808254
RUN,USDJPY,FOREX,20240827,LONG,2024.08.27 03:13,2024.08.27 23:59,1246.000000,144.655,143.445,143.929,EOD,-0.59798703,0.01185494,-0.60984197,-0.61576945
RUN,XAUUSD,METAL,20240827,SHORT,2024.08.27 04:48,2024.08.27 23:59,1151.000000,2508.73,2526.83,2525.00,EOD,-0.89889503,0.00444971,-0.90334473,-0.90556959
RUN,GBPUSD,FOREX,20240827,LONG,2024.08.27 11:31,2024.08.27 23:59,748.000000,1.32221,1.31801,1.32614,EOD,0.93571429,0.02380952,0.91190476,0.90000000
RUN,EURUSD,FOREX,20240828,SHORT,2024.08.28 08:18,2024.08.28 23:59,941.000000,1.11501,1.11905,1.11202,EOD,0.74009901,0.02475248,0.71534653,0.70297030
RUN,XAUUSD,METAL,20240903,SHORT,2024.09.03 04:26,2024.09.03 23:59,1173.000000,2490.08,2507.29,2493.09,EOD,-0.17489831,0.00463281,-0.17953113,-0.18184754
RUN,GBPUSD,FOREX,20240903,SHORT,2024.09.03 08:24,2024.09.03 23:59,935.000000,1.31197,1.31552,1.31142,EOD,0.15492958,0.02816901,0.12676056,0.11267606
RUN,EURUSD,FOREX,20240903,SHORT,2024.09.03 12:07,2024.09.03 23:59,712.000000,1.10418,1.10775,1.10433,EOD,-0.04201681,0.02801120,-0.07002801,-0.08403361
RUN,ETHUSD,CRYPTO,20240910,LONG,2024.09.10 00:14,2024.09.10 23:59,1425.000000,2353.32,2273.03,2378.61,EOD,0.31498319,0.02357419,0.29140899,0.27962190
RUN,ETHUSD,CRYPTO,20240911,LONG,2024.09.11 02:23,2024.09.11 07:50,327.000000,2396.18,2320.36,2320.31,STOP,-1.00065946,0.02488256,-1.02554202,-1.03798330
RUN,BTCUSD,CRYPTO,20240911,SHORT,2024.09.11 07:18,2024.09.11 23:59,1001.000000,56378.51,58048.27,57491.51,EOD,-0.66656286,0.02727818,-0.69384104,-0.70748012
RUN,EURUSD,FOREX,20240911,LONG,2024.09.11 08:22,2024.09.11 15:30,428.000000,1.10496,1.10151,1.10138,STOP,-1.03768116,0.02898551,-1.06666667,-1.08115942
RUN,USDJPY,FOREX,20240913,SHORT,2024.09.13 01:01,2024.09.13 23:59,1378.000000,141.727,143.045,140.850,EOD,0.67577247,0.01085317,0.66491931,0.65949272
RUN,BTCUSD,CRYPTO,20240913,LONG,2024.09.13 17:57,2024.09.13 23:59,362.000000,58534.44,57218.75,59851.05,EOD,1.00069925,0.03599191,0.96470734,0.94671139
RUN,GBPUSD,FOREX,20240916,LONG,2024.09.16 06:42,2024.09.16 23:59,1037.000000,1.31580,1.31149,1.32158,EOD,1.34106729,0.02320186,1.31786543,1.30626450
RUN,XAUUSD,METAL,20240917,SHORT,2024.09.17 07:39,2024.09.17 23:59,980.000000,2575.20,2589.66,2569.49,EOD,0.39488243,0.00569260,0.38918983,0.38634353
RUN,USDJPY,FOREX,20240924,LONG,2024.09.24 09:56,2024.09.24 23:26,810.000000,144.462,143.166,143.164,STOP,-1.00155760,0.01104679,-1.01260439,-1.01812779
RUN,ETHUSD,CRYPTO,20240925,LONG,2024.09.25 01:12,2024.09.25 20:17,1145.000000,2667.74,2591.34,2591.32,STOP,-1.00026178,0.02753435,-1.02779613,-1.04156330
RUN,XAUUSD,METAL,20240926,LONG,2024.09.26 11:42,2024.09.26 23:59,737.000000,2670.56,2649.67,2672.22,EOD,0.07946386,0.00409212,0.07537173,0.07332567
RUN,USDJPY,FOREX,20240927,LONG,2024.09.27 03:33,2024.09.27 09:23,350.000000,145.218,144.111,144.110,STOP,-1.00091127,0.01301812,-1.01392939,-1.02043845
RUN,GBPUSD,FOREX,20240930,SHORT,2024.09.30 21:17,2024.09.30 23:59,162.000000,1.33592,1.34277,1.33753,EOD,-0.23503650,0.01459854,-0.24963504,-0.25693431
RUN,EURUSD,FOREX,20241003,SHORT,2024.10.03 06:36,2024.10.03 23:59,1043.000000,1.10325,1.10830,1.10319,EOD,0.01188119,0.01980198,-0.00792079,-0.01782178
RUN,GBPUSD,FOREX,20241003,SHORT,2024.10.03 07:05,2024.10.03 23:59,1014.000000,1.32459,1.33057,1.31246,EOD,2.02842809,0.01672241,2.01170569,2.00334448
RUN,USDJPY,FOREX,20241004,SHORT,2024.10.04 07:17,2024.10.04 15:30,493.000000,146.256,147.243,147.245,STOP,-1.00201396,0.01491825,-1.01693221,-1.02439134
RUN,BTCUSD,CRYPTO,20241004,LONG,2024.10.04 10:49,2024.10.04 23:59,790.000000,61444.77,59812.34,62366.78,EOD,0.56480829,0.03033797,0.53447032,0.51930133
RUN,EURUSD,FOREX,20241004,SHORT,2024.10.04 15:30,2024.10.04 23:59,509.000000,1.10082,1.10493,1.09671,EOD,1.00000000,0.02433090,0.97566910,0.96350365
RUN,ETHUSD,CRYPTO,20241004,LONG,2024.10.04 18:55,2024.10.04 23:59,304.000000,2403.23,2309.69,2429.43,EOD,0.28009408,0.02066564,0.25942844,0.24909562
RUN,XAUUSD,METAL,20241008,SHORT,2024.10.08 05:29,2024.10.08 23:59,1110.000000,2637.76,2659.67,2622.12,EOD,0.71382930,0.00384108,0.70998822,0.70806768
RUN,EURUSD,FOREX,20241008,LONG,2024.10.08 06:38,2024.10.08 23:59,1041.000000,1.09869,1.09542,1.09742,EOD,-0.38837920,0.03058104,-0.41896024,-0.43425076
RUN,ETHUSD,CRYPTO,20241009,LONG,2024.10.09 00:46,2024.10.09 23:47,1381.000000,2457.80,2400.70,2400.63,STOP,-1.00122592,0.03403454,-1.03526046,-1.05227772
RUN,GBPUSD,FOREX,20241009,SHORT,2024.10.09 10:09,2024.10.09 23:59,830.000000,1.30635,1.31135,1.30712,EOD,-0.15400000,0.02000000,-0.17400000,-0.18400000
RUN,BTCUSD,CRYPTO,20241009,SHORT,2024.10.09 15:42,2024.10.09 23:59,497.000000,61832.20,63341.51,60402.57,EOD,0.94720766,0.03239487,0.91481279,0.89861535
RUN,XAUUSD,METAL,20241010,SHORT,2024.10.10 15:30,2024.10.10 15:35,5.000000,2605.14,2624.31,2624.31,STOP,-1.00000000,0.00436469,-1.00436469,-1.00654704
RUN,USDJPY,FOREX,20241014,LONG,2024.10.14 01:01,2024.10.14 23:59,1378.000000,149.286,148.403,149.751,EOD,0.52188235,0.01680672,0.50507563,0.49667227
RUN,EURUSD,FOREX,20241014,SHORT,2024.10.14 02:39,2024.10.14 23:59,1280.000000,1.09229,1.09538,1.09088,EOD,0.45631068,0.03236246,0.42394822,0.40776699
RUN,GBPUSD,FOREX,20241014,SHORT,2024.10.14 03:08,2024.10.14 23:59,1251.000000,1.30417,1.30834,1.30604,EOD,-0.44844125,0.02398082,-0.47242206,-0.48441247
RUN,GBPUSD,FOREX,20241015,LONG,2024.10.15 10:58,2024.10.15 23:59,781.000000,1.30720,1.30304,1.30735,EOD,0.03605769,0.02403846,0.01201923,-0.00000000
RUN,BTCUSD,CRYPTO,20241018,LONG,2024.10.18 04:46,2024.10.18 23:59,1153.000000,67921.89,66643.52,68406.88,EOD,0.37938156,0.04265706,0.33672449,0.31539596
RUN,ETHUSD,CRYPTO,20241018,LONG,2024.10.18 04:56,2024.10.18 23:59,1143.000000,2647.72,2574.42,2642.55,EOD,-0.07053206,0.02886914,-0.09940120,-0.11383577
RUN,USDJPY,FOREX,20241023,LONG,2024.10.23 03:01,2024.10.23 23:59,1258.000000,151.201,150.496,152.752,EOD,2.16750987,0.02134700,2.14616288,2.13548938
RUN,ETHUSD,CRYPTO,20241025,SHORT,2024.10.25 07:24,2024.10.25 17:30,606.000000,2500.89,2561.47,2561.51,STOP,-1.00066028,0.03342621,-1.03408650,-1.05079960
RUN,GBPUSD,FOREX,20241028,SHORT,2024.10.28 01:02,2024.10.28 17:50,1008.000000,1.29549,1.29986,1.29986,STOP,-1.00000000,0.02288330,-1.02288330,-1.03432494
RUN,XAUUSD,METAL,20241029,LONG,2024.10.29 03:31,2024.10.29 23:59,1228.000000,2745.95,2724.70,2774.35,EOD,1.33647059,0.00415646,1.33231413,1.33023590
RUN,XAUUSD,METAL,20241031,LONG,2024.10.31 04:05,2024.10.31 16:00,715.000000,2790.02,2770.91,2770.90,STOP,-1.00052329,0.00465592,-1.00517921,-1.00750717
RUN,EURUSD,FOREX,20241101,LONG,2024.11.01 04:13,2024.11.01 20:35,982.000000,1.08881,1.08441,1.08441,STOP,-1.00000000,0.02272727,-1.02272727,-1.03409091
RUN,XAUUSD,METAL,20241105,SHORT,2024.11.05 04:35,2024.11.05 16:30,715.000000,2730.45,2748.21,2748.21,STOP,-1.00000000,0.00493573,-1.00493573,-1.00740359
RUN,BTCUSD,CRYPTO,20241111,LONG,2024.11.11 00:00,2024.11.11 23:59,1439.000000,79910.96,75468.37,87983.11,EOD,1.81699189,0.01511677,1.80187512,1.79431673
RUN,USDJPY,FOREX,20241115,LONG,2024.11.15 01:16,2024.11.15 11:40,624.000000,156.422,155.312,155.312,STOP,-1.00000000,0.01399208,-1.01399208,-1.02098812
RUN,XAUUSD,METAL,20241118,LONG,2024.11.18 02:52,2024.11.18 23:59,1267.000000,2576.17,2554.43,2611.87,EOD,1.64213431,0.00381824,1.63831607,1.63640695
RUN,ETHUSD,CRYPTO,20241118,LONG,2024.11.18 08:21,2024.11.18 23:59,938.000000,3133.11,3015.66,3149.56,EOD,0.14005960,0.02139692,0.11866268,0.10796422
RUN,BTCUSD,CRYPTO,20241120,LONG,2024.11.20 15:14,2024.11.20 23:59,525.000000,93974.96,90266.13,94342.87,EOD,0.09919840,0.02031021,0.07888819,0.06873308
RUN,BTCUSD,CRYPTO,20241121,LONG,2024.11.21 02:28,2024.11.21 23:59,1291.000000,94840.90,91322.45,97986.16,EOD,0.89393341,0.02192182,0.87201159,0.86105068
RUN,BTCUSD,CRYPTO,20241125,SHORT,2024.11.25 00:00,2024.11.25 23:59,1439.000000,97046.57,99647.96,93853.26,EOD,1.22753989,0.02935351,1.19818638,1.18350962
RUN,USDJPY,FOREX,20241125,SHORT,2024.11.25 02:14,2024.11.25 23:59,1305.000000,153.966,155.027,154.187,EOD,-0.20942431,0.01461134,-0.22403565,-0.23134132
RUN,GBPUSD,FOREX,20241126,SHORT,2024.11.26 01:43,2024.11.26 14:37,774.000000,1.25416,1.26135,1.26136,STOP,-1.00139082,0.01390821,-1.01529903,-1.02225313
RUN,GBPUSD,FOREX,20241129,LONG,2024.11.29 00:00,2024.11.29 23:59,1439.000000,1.26915,1.26453,1.27302,EOD,0.83766234,0.02164502,0.81601732,0.80519481
RUN,USDJPY,FOREX,20241129,SHORT,2024.11.29 02:09,2024.11.29 23:59,1310.000000,150.911,151.952,149.836,EOD,1.04724996,0.01459684,1.03265312,1.02535470
RUN,EURUSD,FOREX,20241129,LONG,2024.11.29 02:37,2024.11.29 23:59,1282.000000,1.05702,1.05275,1.05752,EOD,0.11709602,0.02341920,0.09367681,0.08196721
RUN,BTCUSD,CRYPTO,20241129,LONG,2024.11.29 04:10,2024.11.29 23:58,1188.000000,96619.83,94688.16,97428.08,EOD,0.41842033,0.04018241,0.37823792,0.35814671
RUN,ETHUSD,CRYPTO,20241202,LONG,2024.12.02 00:00,2024.12.02 23:59,1439.000000,3711.64,3535.90,3617.96,EOD,-0.53306020,0.01668283,-0.54974303,-0.55808444
RUN,XAUUSD,METAL,20241204,SHORT,2024.12.04 15:04,2024.12.04 17:25,141.000000,2634.11,2655.64,2655.66,STOP,-1.00092894,0.00393109,-1.00486002,-1.00682557
RUN,GBPUSD,FOREX,20241211,LONG,2024.12.11 01:48,2024.12.11 12:07,619.000000,1.27782,1.27240,1.27237,STOP,-1.00553506,0.01845018,-1.02398524,-1.03321033
RUN,USDJPY,FOREX,20241213,LONG,2024.12.13 02:16,2024.12.13 23:59,1303.000000,152.780,151.802,153.636,EOD,0.86480613,0.01552168,0.84928445,0.84152361
RUN,BTCUSD,CRYPTO,20241213,SHORT,2024.12.13 03:51,2024.12.13 23:59,1208.000000,99265.43,102525.77,101265.80,EOD,-0.61354644,0.02460249,-0.63814893,-0.65045018
RUN,BTCUSD,CRYPTO,20241216,LONG,2024.12.16 00:00,2024.12.16 23:59,1439.000000,102823.28,99148.17,105999.86,EOD,0.86434964,0.02272837,0.84162127,0.83025709
RUN,ETHUSD,CRYPTO,20241216,LONG,2024.12.16 01:49,2024.12.16 23:59,1330.000000,3965.12,3832.64,4043.98,EOD,0.59525966,0.02418207,0.57107760,0.55898656
RUN,EURUSD,FOREX,20241217,LONG,2024.12.17 02:50,2024.12.17 23:59,1269.000000,1.05248,1.04746,1.04910,EOD,-0.67330677,0.01992032,-0.69322709,-0.70318725
RUN,XAUUSD,METAL,20241217,SHORT,2024.12.17 10:57,2024.12.17 23:59,782.000000,2643.56,2664.42,2646.66,EOD,-0.14860978,0.00405770,-0.15266747,-0.15469632
RUN,USDJPY,FOREX,20241224,LONG,2024.12.24 02:15,2024.12.24 23:59,1304.000000,157.272,156.283,157.085,EOD,-0.18810739,0.01580203,-0.20390942,-0.21181044
RUN,BTCUSD,CRYPTO,20241226,LONG,2024.12.26 01:55,2024.12.26 10:01,486.000000,99535.71,97567.76,97553.89,STOP,-1.00704794,0.04005988,-1.04710782,-1.06713776
RUN,XAUUSD,METAL,20241226,LONG,2024.12.26 02:36,2024.12.26 23:59,1283.000000,2621.46,2610.17,2633.96,EOD,1.10717449,0.00744789,1.09972660,1.09600265
RUN,USDJPY,FOREX,20241226,LONG,2024.12.26 03:25,2024.12.26 23:59,1234.000000,157.394,156.889,157.971,EOD,1.13477072,0.03106748,1.10370324,1.08816950
RUN,ETHUSD,CRYPTO,20241226,SHORT,2024.12.26 06:06,2024.12.26 23:59,1073.000000,3436.38,3544.65,3338.05,EOD,0.90819248,0.02502791,0.88316457,0.87065061
RUN,GBPUSD,FOREX,20241226,SHORT,2024.12.26 14:20,2024.12.26 23:59,579.000000,1.25189,1.25749,1.25267,EOD,-0.13928571,0.01785714,-0.15714286,-0.16607143
RUN,EURUSD,FOREX,20241226,LONG,2024.12.26 17:26,2024.12.26 23:59,393.000000,1.04100,1.03835,1.04157,EOD,0.21509434,0.03773585,0.17735849,0.15849057
RUN,GBPUSD,FOREX,20241227,LONG,2024.12.27 13:55,2024.12.27 23:59,604.000000,1.25526,1.25010,1.25684,EOD,0.30620155,0.01937984,0.28682171,0.27713178
RUN,USDJPY,FOREX,20250109,SHORT,2025.01.09 06:01,2025.01.09 23:59,1078.000000,157.904,158.554,158.133,EOD,-0.35323820,0.02439322,-0.37763142,-0.38982803
RUN,XAUUSD,METAL,20250109,LONG,2025.01.09 13:27,2025.01.09 23:59,632.000000,2670.54,2645.27,2669.66,EOD,-0.03482390,0.00338121,-0.03820511,-0.03989572
RUN,EURUSD,FOREX,20250110,SHORT,2025.01.10 08:14,2025.01.10 23:59,945.000000,1.02835,1.03215,1.02488,EOD,0.91315789,0.02631579,0.88684211,0.87368421
RUN,XAUUSD,METAL,20250110,LONG,2025.01.10 08:46,2025.01.10 23:58,912.000000,2678.21,2655.50,2689.99,EOD,0.51871422,0.00378209,0.51493214,0.51304109
RUN,ETHUSD,CRYPTO,20250113,LONG,2025.01.13 02:31,2025.01.13 08:47,376.000000,3318.42,3184.30,3184.29,STOP,-1.00007456,0.01939371,-1.01946827,-1.02916512
RUN,XAUUSD,METAL,20250115,LONG,2025.01.15 01:00,2025.01.15 23:59,1379.000000,2678.22,2659.85,2696.48,EOD,0.99401198,0.00468128,0.98933069,0.98699005
RUN,BTCUSD,CRYPTO,20250115,LONG,2025.01.15 03:43,2025.01.15 23:59,1216.000000,97344.23,94089.69,99616.06,EOD,0.69804949,0.02420745,0.67384204,0.66173832
RUN,GBPUSD,FOREX,20250117,SHORT,2025.01.17 09:20,2025.01.17 23:59,879.000000,1.21743,1.22606,1.21649,EOD,0.10892236,0.01158749,0.09733488,0.09154114
RUN,XAUUSD,METAL,20250120,SHORT,2025.01.20 01:20,2025.01.20 21:30,1210.000000,2699.27,2717.44,2708.73,EOD,-0.52063841,0.00476214,-0.52540055,-0.52778162
RUN,GBPUSD,FOREX,20250120,SHORT,2025.01.20 01:24,2025.01.20 15:31,847.000000,1.21608,1.22444,1.22492,STOP,-1.05741627,0.01196172,-1.06937799,-1.07535885
RUN,ETHUSD,CRYPTO,20250123,SHORT,2025.01.23 00:59,2025.01.23 23:59,1380.000000,3236.03,3363.83,3249.59,EOD,-0.10610329,0.02029928,-0.12640257,-0.13655221
RUN,GBPUSD,FOREX,20250123,SHORT,2025.01.23 04:04,2025.01.23 23:59,1195.000000,1.23075,1.23764,1.23528,EOD,-0.65747460,0.01451379,-0.67198839,-0.67924528
RUN,ETHUSD,CRYPTO,20250124,LONG,2025.01.24 00:24,2025.01.24 23:59,1415.000000,3295.10,3180.16,3326.19,EOD,0.27048895,0.02304260,0.24744635,0.23592506
RUN,USDJPY,FOREX,20250124,SHORT,2025.01.24 05:30,2025.01.24 23:59,1109.000000,155.716,156.757,155.967,EOD,-0.24233161,0.01505820,-0.25738981,-0.26491891
RUN,USDJPY,FOREX,20250130,SHORT,2025.01.30 02:22,2025.01.30 23:59,1297.000000,154.940,155.791,154.303,EOD,0.75574839,0.01830697,0.73744142,0.72828793
RUN,XAUUSD,METAL,20250130,LONG,2025.01.30 08:58,2025.01.30 23:59,901.000000,2766.17,2744.84,2794.79,EOD,1.34177215,0.00417137,1.33760078,1.33551509
RUN,EURUSD,FOREX,20250130,LONG,2025.01.30 15:57,2025.01.30 23:59,482.000000,1.04445,1.03823,1.03901,EOD,-0.87459807,0.01607717,-0.89067524,-0.89871383
RUN,BTCUSD,CRYPTO,20250131,SHORT,2025.01.31 20:37,2025.01.31 23:59,202.000000,103214.80,106404.60,102121.49,EOD,0.34275190,0.02574911,0.31700279,0.30412823
RUN,BTCUSD,CRYPTO,20250206,LONG,2025.02.06 13:49,2025.02.06 20:30,401.000000,99111.05,96086.14,96084.81,STOP,-1.00043968,0.02581179,-1.02625147,-1.03915737
RUN,EURUSD,FOREX,20250207,LONG,2025.02.07 15:30,2025.02.07 15:32,2.000000,1.04063,1.03525,1.03525,STOP,-1.00000000,0.01858736,-1.01858736,-1.02788104
RUN,GBPUSD,FOREX,20250211,SHORT,2025.02.11 00:00,2025.02.11 18:28,1108.000000,1.23624,1.24222,1.24222,STOP,-1.00000000,0.01672241,-1.01672241,-1.02508361
RUN,ETHUSD,CRYPTO,20250211,LONG,2025.02.11 02:36,2025.02.11 23:59,1283.000000,2690.94,2523.53,2619.18,EOD,-0.42864823,0.01268770,-0.44133593,-0.44767978
RUN,ETHUSD,CRYPTO,20250212,SHORT,2025.02.12 00:57,2025.02.12 23:59,1382.000000,2578.86,2722.68,2682.50,EOD,-0.72062300,0.01463318,-0.73525618,-0.74257277
RUN,USDJPY,FOREX,20250212,LONG,2025.02.12 01:23,2025.02.12 23:59,1356.000000,152.609,151.650,154.415,EOD,1.84948923,0.01581328,1.83367595,1.82576932
RUN,XAUUSD,METAL,20250214,LONG,2025.02.14 01:20,2025.02.14 17:27,967.000000,2929.58,2900.47,2900.46,STOP,-1.00034352,0.00320442,-1.00354794,-1.00515015
RUN,BTCUSD,CRYPTO,20250214,LONG,2025.02.14 19:46,2025.02.14 23:59,253.000000,98077.16,95162.54,97386.09,EOD,-0.23710467,0.02682521,-0.26392988,-0.27734248
RUN,ETHUSD,CRYPTO,20250217,SHORT,2025.02.17 01:00,2025.02.17 16:07,907.000000,2659.41,2788.70,2788.77,STOP,-1.00054142,0.01685569,-1.01739711,-1.02582495
RUN,BTCUSD,CRYPTO,20250217,SHORT,2025.02.17 01:17,2025.02.17 23:59,1362.000000,96204.06,98780.76,96405.90,EOD,-0.07833275,0.02990025,-0.10823301,-0.12318313
RUN,EURUSD,FOREX,20250218,SHORT,2025.02.18 03:28,2025.02.18 23:59,1231.000000,1.04671,1.05066,1.04461,EOD,0.53164557,0.02531646,0.50632911,0.49367089
RUN,XAUUSD,METAL,20250218,LONG,2025.02.18 05:02,2025.02.18 23:59,1137.000000,2906.41,2878.84,2935.05,EOD,1.03881030,0.00339004,1.03542026,1.03372524
RUN,BTCUSD,CRYPTO,20250218,SHORT,2025.02.18 10:48,2025.02.18 23:59,791.000000,95134.85,97134.53,95050.99,EOD,0.04193671,0.03804325,0.00389345,-0.01512817
RUN,GBPUSD,FOREX,20250219,LONG,2025.02.19 00:13,2025.02.19 13:33,800.000000,1.26252,1.25824,1.25821,STOP,-1.00700935,0.02336449,-1.03037383,-1.04205607
RUN,BTCUSD,CRYPTO,20250220,LONG,2025.02.20 01:01,2025.02.20 23:59,1378.000000,96662.53,94809.70,98027.86,EOD,0.73688898,0.04203092,0.69485805,0.67384259
RUN,ETHUSD,CRYPTO,20250220,LONG,2025.02.20 01:02,2025.02.20 23:59,1377.000000,2733.95,2645.90,2722.88,EOD,-0.12572402,0.02478969,-0.15051371,-0.16290855
RUN,ETHUSD,CRYPTO,20250221,LONG,2025.02.21 09:25,2025.02.21 17:43,498.000000,2767.99,2703.96,2703.86,STOP,-1.00156177,0.03418304,-1.03574481,-1.05283633
RUN,ETHUSD,CRYPTO,20250306,LONG,2025.03.06 03:46,2025.03.06 23:59,1213.000000,2271.43,2152.54,2210.61,EOD,-0.51156531,0.01507962,-0.52664493,-0.53418474
RUN,XAUUSD,METAL,20250306,SHORT,2025.03.06 11:54,2025.03.06 23:59,725.000000,2894.35,2929.93,2911.12,EOD,-0.47133221,0.00261067,-0.47394288,-0.47524821
RUN,GBPUSD,FOREX,20250307,LONG,2025.03.07 10:30,2025.03.07 23:59,809.000000,1.29239,1.28659,1.29122,EOD,-0.20172414,0.01724138,-0.21896552,-0.22758621
RUN,XAUUSD,METAL,20250307,LONG,2025.03.07 15:37,2025.03.07 23:58,501.000000,2926.56,2891.18,2909.95,EOD,-0.46947428,0.00263946,-0.47211374,-0.47343347
RUN,XAUUSD,METAL,20250310,SHORT,2025.03.10 12:00,2025.03.10 23:59,719.000000,2896.80,2930.51,2889.60,EOD,0.21358647,0.00274644,0.21084004,0.20946682
RUN,USDJPY,FOREX,20250310,SHORT,2025.03.10 13:35,2025.03.10 23:59,624.000000,146.935,148.203,147.276,EOD,-0.27062344,0.01168798,-0.28231141,-0.28815540
RUN,EURUSD,FOREX,20250313,SHORT,2025.03.13 09:38,2025.03.13 23:59,861.000000,1.08756,1.09318,1.08528,EOD,0.40569395,0.01779359,0.38790036,0.37900356
RUN,BTCUSD,CRYPTO,20250313,SHORT,2025.03.13 20:06,2025.03.13 23:59,233.000000,80565.54,84464.71,80357.19,EOD,0.05343445,0.01650841,0.03692604,0.02867184
RUN,USDJPY,FOREX,20250314,LONG,2025.03.14 04:22,2025.03.14 23:59,1177.000000,148.375,147.412,148.603,EOD,0.23486460,0.01530761,0.21955700,0.21190319
RUN,GBPUSD,FOREX,20250314,SHORT,2025.03.14 10:50,2025.03.14 23:59,789.000000,1.29209,1.29735,1.29292,EOD,-0.15779468,0.01901141,-0.17680608,-0.18631179
RUN,ETHUSD,CRYPTO,20250314,LONG,2025.03.14 17:39,2025.03.14 23:58,379.000000,1919.95,1819.32,1923.21,EOD,0.03239591,0.01527640,0.01711951,0.00948131
RUN,GBPUSD,FOREX,20250317,LONG,2025.03.17 13:19,2025.03.17 23:59,640.000000,1.29590,1.29111,1.29910,EOD,0.66805846,0.02087683,0.64718163,0.63674322
RUN,XAUUSD,METAL,20250318,LONG,2025.03.18 01:00,2025.03.18 23:59,1379.000000,3001.84,2982.25,3034.00,EOD,1.64165391,0.00492973,1.63672417,1.63425931
RUN,BTCUSD,CRYPTO,20250318,SHORT,2025.03.18 16:35,2025.03.18 23:59,444.000000,81923.05,84698.00,82013.81,EOD,-0.03270690,0.02363096,-0.05633786,-0.06815334
RUN,ETHUSD,CRYPTO,20250319,LONG,2025.03.19 03:46,2025.03.19 23:58,1212.000000,1947.62,1869.87,2030.14,EOD,1.06135048,0.02046436,1.04088612,1.03065394
RUN,USDJPY,FOREX,20250319,LONG,2025.03.19 09:38,2025.03.19 21:37,719.000000,149.937,149.099,149.097,STOP,-1.00240196,0.01779233,-1.02019429,-1.02909046
RUN,USDJPY,FOREX,20250321,LONG,2025.03.21 03:21,2025.03.21 23:59,1238.000000,148.970,148.175,149.298,EOD,0.40946452,0.01863829,0.39082624,0.38150709
RUN,BTCUSD,CRYPTO,20250324,LONG,2025.03.24 00:00,2025.03.24 23:58,1438.000000,85068.26,83108.15,87770.60,EOD,1.37866752,0.03527126,1.34339627,1.32576064
RUN,ETHUSD,CRYPTO,20250324,LONG,2025.03.24 00:54,2025.03.24 23:58,1384.000000,1994.75,1932.52,2082.20,EOD,1.40527077,0.02620569,1.37906508,1.36596224
RUN,EURUSD,FOREX,20250326,SHORT,2025.03.26 16:18,2025.03.26 23:59,461.000000,1.07768,1.08303,1.07538,EOD,0.42990654,0.01869159,0.41121495,0.40186916
RUN,ETHUSD,CRYPTO,20250326,SHORT,2025.03.26 16:53,2025.03.26 23:59,426.000000,2034.49,2095.80,2009.86,EOD,0.40172892,0.02638623,0.37534268,0.36214957
RUN,XAUUSD,METAL,20250327,LONG,2025.03.27 05:43,2025.03.27 23:59,1096.000000,3032.04,3012.28,3056.65,EOD,1.24544534,0.00493011,1.24051523,1.23805017
RUN,ETHUSD,CRYPTO,20250328,SHORT,2025.03.28 07:32,2025.03.28 23:58,986.000000,1984.15,2035.20,1878.64,EOD,2.06679726,0.03026672,2.03653054,2.02139718
RUN,GBPUSD,FOREX,20250331,SHORT,2025.03.31 01:09,2025.03.31 05:28,259.000000,1.29224,1.29685,1.29686,STOP,-1.00216920,0.02169197,-1.02386117,-1.03470716
RUN,EURUSD,FOREX,20250402,LONG,2025.04.02 17:39,2025.04.02 23:59,380.000000,1.08302,1.07783,1.08507,EOD,0.39499037,0.01926782,0.37572254,0.36608863
RUN,BTCUSD,CRYPTO,20250415,LONG,2025.04.15 08:38,2025.04.15 23:58,920.000000,85745.27,82987.92,83923.00,EOD,-0.66087729,0.02461324,-0.68549053,-0.69779715
