candidate_id,feature,tail,side,horizon,outcome_kind,expected_sign,discovery_eligible,discovery_worst_abs_effect,btcusdt_threshold,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_threshold,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect
perp_volume_shock_1h|LOW_1P|2h|up_first_touch,perp_volume_shock_1h,LOW_1P,LOW,2h,up_first_touch,0,False,0.004134553584671408,-1.211984182179873,1045,-0.004134553584671408,503,-0.012560484804759076,542,0.003605615340113888,-1.2375119000728136,1046,0.027779208639942765,463,0.05302531236481883,583,0.0076224479371105325
perp_volume_shock_1h|LOW_1P|4h|return_atr,perp_volume_shock_1h,LOW_1P,LOW,4h,return_atr,0,False,0.04040802196673196,-1.211984182179873,1053,-0.04040802196673196,505,-0.07632208741809646,548,-0.004276652883845322,-1.2375119000728136,1054,0.349062014359319,464,0.28700817341864804,590,0.4211125242578987
perp_volume_shock_1h|LOW_1P|4h|excursion_bias_atr,perp_volume_shock_1h,LOW_1P,LOW,4h,excursion_bias_atr,0,False,0.07488242104408703,-1.211984182179873,1053,-0.07488242104408703,505,-0.24339193063644818,548,0.08214062174920152,-1.2375119000728136,1054,0.4084157987389493,464,0.4422587240369127,590,0.4022788836185022
perp_volume_shock_1h|LOW_1P|4h|up_first_touch,perp_volume_shock_1h,LOW_1P,LOW,4h,up_first_touch,0,False,0.004557354897052668,-1.211984182179873,1052,-0.004557354897052668,505,-0.010444380011692955,547,0.0007870883731261324,-1.2375119000728136,1049,0.02790413546992704,463,0.05294994253081642,586,0.007964566022331254
perp_volume_shock_1h|LOW_2P|15m|return_atr,perp_volume_shock_1h,LOW_2P,LOW,15m,return_atr,0,False,0.005979494147957547,-1.093655310397563,2108,-0.017499562133931834,1027,-0.011972301779975988,1081,-0.022585790639412927,-1.1025747719501962,2108,-0.005979494147957547,958,-0.01560657384389939,1150,0.0031198824886931693
perp_volume_shock_1h|LOW_2P|15m|excursion_bias_atr,perp_volume_shock_1h,LOW_2P,LOW,15m,excursion_bias_atr,0,False,0.008117213514046307,-1.093655310397563,2108,-0.01342270998341745,1027,-0.014565477961881842,1081,-0.012756023930416147,-1.1025747719501962,2108,0.008117213514046307,958,0.006411994053827176,1150,0.009026108787894688
perp_volume_shock_1h|LOW_2P|15m|up_first_touch,perp_volume_shock_1h,LOW_2P,LOW,15m,up_first_touch,0,False,0.0011959319228259102,-1.093655310397563,1156,0.011607465312073573,568,0.01786541854848689,588,0.0055419448658838855,-1.1025747719501962,1129,0.0011959319228259102,520,0.0038574078075482854,609,-0.0010789767182992627
perp_volume_shock_1h|LOW_2P|30m|return_atr,perp_volume_shock_1h,LOW_2P,LOW,30m,return_atr,0,False,0.005292626342892317,-1.093655310397563,2108,0.015171094430765267,1027,0.030173331556726052,1081,0.0012473809110501999,-1.1025747719501962,2108,-0.005292626342892317,958,-0.020093899943592685,1150,0.009271461416241772
perp_volume_shock_1h|LOW_2P|30m|excursion_bias_atr,perp_volume_shock_1h,LOW_2P,LOW,30m,excursion_bias_atr,0,False,0.006099511979704292,-1.093655310397563,2108,0.007449048337416726,1027,0.006286515642792832,1081,0.008083529471271889,-1.1025747719501962,2108,0.006099511979704292,958,-0.015296941185536483,1150,0.024196993084457954
perp_volume_shock_1h|LOW_2P|30m|up_first_touch,perp_volume_shock_1h,LOW_2P,LOW,30m,up_first_touch,0,False,0.005301661681393233,-1.093655310397563,1697,0.005301661681393233,822,0.013828486261321549,875,-0.0027490294193771025,-1.1025747719501962,1685,0.01783604394189303,764,0.019220580902518103,921,0.016497380883686463
perp_volume_shock_1h|LOW_2P|1h|return_atr,perp_volume_shock_1h,LOW_2P,LOW,1h,return_atr,0,False,0.01350859200068727,-1.093655310397563,2108,0.015267845839189796,1027,0.03831848280814977,1081,-0.006073580432576962,-1.1025747719501962,2108,0.01350859200068727,958,-0.0012644565577506137,1150,0.030162101593775234
perp_volume_shock_1h|LOW_2P|1h|excursion_bias_atr,perp_volume_shock_1h,LOW_2P,LOW,1h,excursion_bias_atr,1,True,0.03072374128245922,-1.093655310397563,2108,0.03072374128245922,1027,0.055999821910740266,1081,0.006218733286943409,-1.1025747719501962,2108,0.03698638484865774,958,0.0053990212202311705,1150,0.06555987796497034
perp_volume_shock_1h|LOW_2P|1h|up_first_touch,perp_volume_shock_1h,LOW_2P,LOW,1h,up_first_touch,0,False,0.004851663780463922,-1.093655310397563,2011,0.004851663780463922,980,0.00993040249900451,1031,-2.0233558447380062e-05,-1.1025747719501962,2011,0.018325429406459592,921,0.02817207507041436,1090,0.009979880816772868
perp_volume_shock_1h|LOW_2P|2h|return_atr,perp_volume_shock_1h,LOW_2P,LOW,2h,return_atr,1,True,0.056688928816654216,-1.093655310397563,2108,0.07872658713777696,1027,0.09165166458360846,1081,0.06753469219583595,-1.1025747719501962,2108,0.056688928816654216,958,0.017088007281607226,1150,0.09878671497158847
perp_volume_shock_1h|LOW_2P|2h|excursion_bias_atr,perp_volume_shock_1h,LOW_2P,LOW,2h,excursion_bias_atr,0,False,0.07532002058462099,-1.093655310397563,2108,0.07532002058462099,1027,0.05764430646107705,1081,0.09213774939920183,-1.1025747719501962,2108,0.08783983725876343,958,-0.02136890224548324,1150,0.1857349049610485
perp_volume_shock_1h|LOW_2P|2h|up_first_touch,perp_volume_shock_1h,LOW_2P,LOW,2h,up_first_touch,0,False,0.00149212629709905,-1.093655310397563,2095,-0.00149212629709905,1024,0.0023849985451415145,1071,-0.005242204230518743,-1.1025747719501962,2092,0.016784944777610056,955,0.029036529896735608,1137,0.0064125594369347505
perp_volume_shock_1h|LOW_2P|4h|return_atr,perp_volume_shock_1h,LOW_2P,LOW,4h,return_atr,0,False,0.01732478452459285,-1.093655310397563,2107,-0.01732478452459285,1027,-0.09917376546414378,1080,0.062235287185320926,-1.1025747719501962,2106,0.112294452495288,958,0.0717483702699705,1148,0.16388405035138842
