candidate_id,feature,tail,side,horizon,outcome_kind,expected_sign,discovery_eligible,discovery_worst_abs_effect,btcusdt_threshold,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_threshold,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect,btcusdt_2025_n,btcusdt_2025_effect,btcusdt_2025_q1_n,btcusdt_2025_q1_effect,btcusdt_2025_q2_n,btcusdt_2025_q2_effect,btcusdt_2025_q3_n,btcusdt_2025_q3_effect,btcusdt_2025_q4_n,btcusdt_2025_q4_effect,btcusdt_block_p,ethusdt_2025_n,ethusdt_2025_effect,ethusdt_2025_q1_n,ethusdt_2025_q1_effect,ethusdt_2025_q2_n,ethusdt_2025_q2_effect,ethusdt_2025_q3_n,ethusdt_2025_q3_effect,ethusdt_2025_q4_n,ethusdt_2025_q4_effect,ethusdt_block_p,confirm_same_sign_both,confirm_worst_abs_effect,confirm_retains_effect,quarter_eligible,quarter_match,quarter_match_rate,quarter_stable,worst_symbol_p,worst_symbol_bh_q,phase_hb_screen_pass
mark_index_bps_change_1h|HIGH_1P|30m|up_first_touch,mark_index_bps_change_1h,HIGH_1P,HIGH,30m,up_first_touch,-1,True,0.035729937429870906,3.915570436177642,905,-0.04821559496585881,549,-0.06542642977712931,356,-0.02122093953173665,4.042995400104569,893,-0.035729937429870906,676,-0.044334671738517906,217,-0.006424007909300533,180,-0.06979120828011581,113,-0.06988455028827872,18,-0.11570338578922273,14,-0.2792526951037184,35,0.04535477441342567,0.11962679106964345,402,0.022064248447894064,117,-0.0943261833640005,53,0.02345430185053654,76,0.037635606070832384,156,0.10544242790208769,0.7870709763412196,False,0.022064248447894064,True,5,2,0.4,False,0.7870709763412196,0.979740987238488,False
mark_index_bps_change_1h|HIGH_1P|4h|excursion_bias_atr,mark_index_bps_change_1h,HIGH_1P,HIGH,4h,excursion_bias_atr,-1,True,0.5509234472236995,3.915570436177642,1054,-0.7219969651842846,654,-0.8883546579126999,400,-0.46641910542344855,4.042995400104569,1054,-0.5509234472236995,812,-0.7497763341668859,242,-0.12196147759102305,220,-1.103571314037607,139,-1.2687452853074344,20,-1.1779963299239222,15,-0.3200187578973485,46,0.0645343502203482,0.05731422859046984,524,0.0858519561210343,168,-0.09152208251118155,66,0.08011055777053898,91,0.9898371127426688,199,0.11936428012491707,0.615461512829057,False,0.0858519561210343,False,5,2,0.4,False,0.615461512829057,0.979740987238488,False
mark_index_bps_change_1h|HIGH_1P|4h|return_atr,mark_index_bps_change_1h,HIGH_1P,HIGH,4h,return_atr,-1,True,0.3031845080780061,3.915570436177642,1054,-0.4753433983627049,654,-0.5946581930566208,400,-0.3089686954507256,4.042995400104569,1054,-0.3031845080780061,812,-0.4388320748508746,242,-0.11853182641361396,220,-0.896985419985554,139,-1.0564689114051473,20,-0.7795874287333219,15,0.005988921484247928,46,-0.050127414711188006,0.05498167277574142,524,0.21781993670659294,168,0.20038640772879318,66,0.046990700540036456,91,0.662772441654551,199,0.3162841607263707,0.8523825391536155,False,0.21781993670659294,True,5,1,0.2,False,0.8523825391536155,0.979740987238488,False
mark_index_bps_change_1h|HIGH_1P|4h|up_first_touch,mark_index_bps_change_1h,HIGH_1P,HIGH,4h,up_first_touch,-1,True,0.03915208842566359,3.915570436177642,1038,-0.04030539331547944,641,-0.05565529735927793,397,-0.014671630814197478,4.042995400104569,1041,-0.03915208842566359,802,-0.04926212987994932,239,-0.003431038530198438,218,-0.0840348287631556,138,-0.07544161562990337,20,-0.10383149139358461,15,-0.29485870972655953,45,-0.02648714437851818,0.032989003665444855,513,0.015739029046445308,163,-0.07679122801596372,63,0.06536935989305981,89,0.04591160605102862,198,0.06882966084942144,0.7270909696767744,False,0.015739029046445308,True,5,2,0.4,False,0.7270909696767744,0.979740987238488,False
mark_index_bps_change_1h|HIGH_2P|15m|up_first_touch,mark_index_bps_change_1h,HIGH_2P,HIGH,15m,up_first_touch,-1,True,0.02503738398129368,3.096997415151313,1411,-0.02503738398129368,843,-0.027654438434454642,568,-0.020746739621995802,3.1912572830346435,1389,-0.034665999831225425,1036,-0.03477490582476539,353,-0.034315090349059774,264,-0.05135278462024928,149,-0.057361432138646806,45,-0.01862948307267137,34,-0.11081448466510258,36,0.0009827725748641214,0.06464511829390203,632,0.00889582576660447,174,-0.05874959842029637,98,0.061254014449003635,139,0.027582449758366157,221,0.029374247813195475,0.6811062979006998,False,0.00889582576660447,True,5,2,0.4,False,0.6811062979006998,0.979740987238488,False
mark_index_bps_change_1h|HIGH_2P|1h|up_first_touch,mark_index_bps_change_1h,HIGH_2P,HIGH,1h,up_first_touch,-1,True,0.02216303584730195,3.096997415151313,2018,-0.02216303584730195,1242,-0.03403423649669035,776,-0.002431314782761651,3.1912572830346435,2022,-0.04727814263868679,1540,-0.04776951862362233,482,-0.04531723745952232,421,-0.0530062979079956,248,-0.043826746160224306,64,0.011699065393179442,44,-0.13187586168087562,65,-0.09389037588735016,0.039986671109630126,973,0.008415296596478994,297,-0.0633936963692831,143,0.06777740809563793,199,0.024235252052995038,334,0.042654369357855326,0.6601132955681439,False,0.008415296596478994,True,7,3,0.42857142857142855,False,0.6601132955681439,0.979740987238488,False
mark_index_bps_change_1h|HIGH_2P|2h|up_first_touch,mark_index_bps_change_1h,HIGH_2P,HIGH,2h,up_first_touch,-1,True,0.02332423513780879,3.096997415151313,2067,-0.02332423513780879,1275,-0.03213246469015263,792,-0.0083404132110807,3.1912572830346435,2085,-0.047200501664471484,1587,-0.04881591651834499,498,-0.040842423555721874,436,-0.04964688238698206,255,-0.044744110330699416,68,0.01106384281079753,45,-0.11709431036893009,68,-0.08163055088417798,0.04298567144285238,1009,0.010530639518771256,314,-0.05464887661602874,148,0.07501535626535616,204,0.02986843673639672,343,0.03641918971645447,0.7134288570476508,False,0.010530639518771256,True,7,3,0.42857142857142855,False,0.7134288570476508,0.979740987238488,False
mark_index_bps_change_1h|HIGH_2P|30m|up_first_touch,mark_index_bps_change_1h,HIGH_2P,HIGH,30m,up_first_touch,-1,True,0.03160381103308407,3.096997415151313,1812,-0.03160381103308407,1099,-0.0394316108408882,713,-0.019085635309980198,3.1912572830346435,1790,-0.04680928205316698,1345,-0.04423238626305542,445,-0.05220664136862846,361,-0.03219502483905701,204,-0.028977036840421688,59,0.03778060667782057,43,-0.12144538613361872,55,-0.042956913898262616,0.19426857714095302,834,0.003362791702842316,240,-0.06248857652639367,126,0.04277146267713139,180,0.009273032971417128,288,0.041072769782429575,0.5698100633122293,False,0.003362791702842316,False,7,3,0.42857142857142855,False,0.5698100633122293,0.979740987238488,False
mark_index_bps_change_1h|HIGH_2P|4h|up_first_touch,mark_index_bps_change_1h,HIGH_2P,HIGH,4h,up_first_touch,-1,True,0.023824193311041575,3.096997415151313,2084,-0.023824193311041575,1282,-0.03147433012058837,802,-0.01076766277459873,3.1912572830346435,2092,-0.04755195764980641,1592,-0.049666270282711256,500,-0.03915488790258337,437,-0.050654609167497144,255,-0.044751078545504364,68,0.010874390959356495,45,-0.11708093194878177,69,-0.08735670959590947,0.0396534488503832,1021,0.006506021617654567,314,-0.05471315369295954,149,0.07783340591415289,204,0.029663533788415686,354,0.022947106492290814,0.6287904031989336,False,0.006506021617654567,True,7,3,0.42857142857142855,False,0.6287904031989336,0.979740987238488,False
mark_index_bps_change_1h|LOW_1P|15m|excursion_bias_atr,mark_index_bps_change_1h,LOW_1P,LOW,15m,excursion_bias_atr,-1,True,0.10001721814547103,-4.064759793515438,1054,-0.10001721814547103,649,-0.13335174054349228,405,-0.03998700646748829,-4.044371822401871,1054,-0.14164544199437423,823,-0.13543462386304,231,-0.15532525321991364,184,0.06774216556094619,127,-0.025277173282494195,14,0.2365699995983179,12,0.31320183402071866,31,0.35716927107919355,0.6951016327890703,522,0.09300344430963106,177,0.26897573732262176,67,0.05013430979390592,78,0.03586893410199512,200,-0.009288878092547935,0.8937020993002333,False,0.06774216556094619,True,5,2,0.4,False,0.8937020993002333,0.979740987238488,False
mark_index_bps_change_1h|LOW_1P|1h|return_atr,mark_index_bps_change_1h,LOW_1P,LOW,1h,return_atr,1,True,0.08045371213610135,-4.064759793515438,1054,0.11103341554923499,649,0.0006295574585702401,405,0.27919004267918146,-4.044371822401871,1054,0.08045371213610135,823,0.028279610532440706,231,0.1946443110336117,184,-0.04133584195204351,127,-0.19760302465408364,14,0.4678635041629817,12,0.58669553478867,31,0.3837306392133283,0.5244918360546484,522,0.20931668645503743,177,0.4674185624123759,67,-0.03233794215615851,78,0.6171269505320113,200,-0.021098017535494673,0.06597800733088971,False,0.04133584195204351,True,5,2,0.4,False,0.5244918360546484,0.979740987238488,False
mark_index_bps_change_1h|LOW_1P|30m|excursion_bias_atr,mark_index_bps_change_1h,LOW_1P,LOW,30m,excursion_bias_atr,-1,True,0.12642255309713266,-4.064759793515438,1054,-0.12642255309713266,649,-0.16654217274011118,405,-0.05472616478510428,-4.044371822401871,1054,-0.2660439279317146,823,-0.27624998723882555,231,-0.2341931415899396,184,0.016269512556807406,127,-0.08682524991685883,14,0.30193630440214114,12,0.25148449337916867,31,0.36754027330707173,0.5428190603132289,522,0.09962502895478945,177,0.39722762980922155,67,0.02788049591577972,78,0.21896511429264054,200,-0.1492159434575388,0.7364211929356881,False,0.016269512556807406,False,5,2,0.4,False,0.7364211929356881,0.979740987238488,False
oi_accel_15m_pctpt|HIGH_1P|2h|excursion_bias_atr,oi_accel_15m_pctpt,HIGH_1P,HIGH,2h,excursion_bias_atr,-1,True,0.25898239833863934,1.7728416459399967,1054,-0.25898239833863934,606,-0.3274501490051365,448,-0.16659871616192606,1.5456563568409836,1054,-0.2856284738478805,589,-0.4331641444681824,465,-0.11103070751850305,748,-0.08077801422998881,155,0.21431481162337607,243,0.5653520034772346,105,-0.5306782232086154,245,-0.7176314600644856,0.3515494835054982,1949,0.139643433942447,204,0.19616051615410215,715,0.27477826900314123,403,0.19981234339290166,627,-0.16910374051278307,0.8180606464511829,False,0.08077801422998881,True,8,3,0.375,False,0.8180606464511829,0.979740987238488,False
oi_accel_15m_pctpt|LOW_1P|4h|return_atr,oi_accel_15m_pctpt,LOW_1P,LOW,4h,return_atr,1,True,0.15933609256007691,-1.660052596726,1054,0.23122150708875014,598,0.14978001704492244,456,0.3237151729069063,-1.531922927613,1054,0.15933609256007691,558,0.18401378215736605,496,0.1161100032976986,831,-0.3968530825052687,175,-0.33716827573625385,285,-0.22564461304089575,110,-0.00602190328661012,261,-0.8359115769948854,0.9476841052982339,1890,-0.10207357511906766,203,-0.3601655005489413,702,0.09163651135734127,358,0.33244532658795567,627,-0.5869208549315654,0.7174275241586138,False,0.10207357511906766,True,8,2,0.25,False,0.9476841052982339,0.979740987238488,False
