year,cell,signal_time,entry_time,exit_time,entry_open,exit_open,direction,profiles
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-01-19T01:00:00+00:00,2024-01-19T01:05:00+00:00,2024-01-19T09:05:00+00:00,2024.008,2024.535,1,"{'E1': {'gross': 0.5270000000000437, 'spread': 0.40485430000000006, 'slippage': 0.40485430000000006, 'commission': 0.0283398002622, 'net': -0.31104840026215647, 'entry_model': 2024.4128016, 'exit_model': 2024.1300930000002}, 'STRESS': {'gross': 0.5270000000000437, 'spread': 1.0121357500000001, 'slippage': 0.8097086000000001, 'commission': 0.0566795986799, 'net': -1.3515239486798565, 'entry_model': 2024.9188036000003, 'exit_model': 2023.62395925}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-01-22T03:00:00+00:00,2024-01-22T03:05:00+00:00,2024-01-22T11:05:00+00:00,2030.105,2021.705,1,"{'E1': {'gross': -8.400000000000091, 'spread': 0.405181, 'slippage': 0.405181, 'commission': 0.028362681759999998, 'net': -9.238724681760091, 'entry_model': 2030.511021, 'exit_model': 2021.300659}, 'STRESS': {'gross': -8.400000000000091, 'spread': 1.0129525, 'slippage': 0.810362, 'commission': 0.056725392920000006, 'net': -10.280039892920092, 'entry_model': 2031.0185472500002, 'exit_model': 2020.79523275}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-01-23T04:35:00+00:00,2024-01-23T04:40:00+00:00,2024-01-23T12:40:00+00:00,2023.905,2026.945,1,"{'E1': {'gross': 3.0399999999999636, 'spread': 0.40508500000000003, 'slippage': 0.40508500000000003, 'commission': 0.028355945744, 'net': 2.2014740542559634, 'entry_model': 2024.309781, 'exit_model': 2026.539611}, 'STRESS': {'gross': 3.0399999999999636, 'spread': 1.0127125, 'slippage': 0.8101700000000001, 'commission': 0.056711880848, 'net': 1.1604056191519634, 'entry_model': 2024.8157572500002, 'exit_model': 2026.03287475}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-01-26T03:00:00+00:00,2024-01-26T03:05:00+00:00,2024-01-26T11:05:00+00:00,2022.735,2019.915,1,"{'E1': {'gross': -2.8199999999999363, 'spread': 0.404265, 'slippage': 0.404265, 'commission': 0.028298553947999995, 'net': -3.6568285539479364, 'entry_model': 2023.1395469999998, 'exit_model': 2019.511017}, 'STRESS': {'gross': -2.8199999999999363, 'spread': 1.0106625, 'slippage': 0.80853, 'commission': 0.056597117766, 'net': -4.695789617765936, 'entry_model': 2023.64523075, 'exit_model': 2019.00603825}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-01-29T02:00:00+00:00,2024-01-29T02:05:00+00:00,2024-01-29T10:05:00+00:00,2021.315,2033.285,1,"{'E1': {'gross': 11.970000000000027, 'spread': 0.40546000000000004, 'slippage': 0.40546000000000004, 'commission': 0.028382183242, 'net': 11.130697816758028, 'entry_model': 2021.719263, 'exit_model': 2032.878343}, 'STRESS': {'gross': 11.970000000000027, 'spread': 1.0136500000000002, 'slippage': 0.8109200000000001, 'commission': 0.056764324589000006, 'net': 10.088665675411027, 'entry_model': 2022.2245917500002, 'exit_model': 2032.3700217500002}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-01-31T02:00:00+00:00,2024-01-31T02:05:00+00:00,2024-01-31T10:05:00+00:00,2037.275,2036.175,1,"{'E1': {'gross': -1.1000000000001364, 'spread': 0.407345, 'slippage': 0.407345, 'commission': 0.02851415154, 'net': -1.9432041515401366, 'entry_model': 2037.6824550000001, 'exit_model': 2035.767765}, 'STRESS': {'gross': -1.1000000000001364, 'spread': 1.0183625, 'slippage': 0.81469, 'commission': 0.05702830693, 'net': -2.990080806930137, 'entry_model': 2038.1917737500003, 'exit_model': 2035.25872125}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-06T03:00:00+00:00,2024-02-06T03:05:00+00:00,2024-02-06T11:05:00+00:00,2028.235,2023.975,1,"{'E1': {'gross': -4.259999999999991, 'spread': 0.405221, 'slippage': 0.405221, 'commission': 0.028365475964, 'net': -5.098807475963991, 'entry_model': 2028.640647, 'exit_model': 2023.570205}, 'STRESS': {'gross': -4.259999999999991, 'spread': 1.0130525000000001, 'slippage': 0.810442, 'commission': 0.056730966838, 'net': -6.140225466837991, 'entry_model': 2029.1477057500001, 'exit_model': 2023.06421125}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-19T02:10:00+00:00,2024-02-19T02:15:00+00:00,2024-02-19T10:15:00+00:00,2016.485,2020.355,1,"{'E1': {'gross': 3.8700000000001182, 'spread': 0.40368400000000004, 'slippage': 0.40368400000000004, 'commission': 0.028257874582, 'net': 3.034374125418118, 'entry_model': 2016.888297, 'exit_model': 2019.950929}, 'STRESS': {'gross': 3.8700000000001182, 'spread': 1.0092100000000002, 'slippage': 0.8073680000000001, 'commission': 0.056515735619, 'net': 1.9969062643811175, 'entry_model': 2017.39241825, 'exit_model': 2019.4458402500002}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-20T03:30:00+00:00,2024-02-20T03:35:00+00:00,2024-02-20T11:35:00+00:00,2018.725,2023.295,1,"{'E1': {'gross': 4.570000000000164, 'spread': 0.404202, 'slippage': 0.404202, 'commission': 0.028294133601999998, 'net': 3.733301866398164, 'entry_model': 2019.1287449999998, 'exit_model': 2022.890341}, 'STRESS': {'gross': 4.570000000000164, 'spread': 1.010505, 'slippage': 0.808404, 'commission': 0.056588251209, 'net': 2.6945027487911637, 'entry_model': 2019.63342625, 'exit_model': 2022.3845172500003}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-21T04:40:00+00:00,2024-02-21T04:45:00+00:00,2024-02-21T12:45:00+00:00,2028.515,2028.815,1,"{'E1': {'gross': 0.2999999999999545, 'spread': 0.405733, 'slippage': 0.405733, 'commission': 0.02840130958, 'net': -0.5398673095800455, 'entry_model': 2028.920703, 'exit_model': 2028.409237}, 'STRESS': {'gross': 0.2999999999999545, 'spread': 1.0143325, 'slippage': 0.811466, 'commission': 0.05680261811000001, 'net': -1.5826011181100457, 'entry_model': 2029.4278317500002, 'exit_model': 2027.9020332500002}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-22T03:35:00+00:00,2024-02-22T03:40:00+00:00,2024-02-22T11:40:00+00:00,2027.958,2029.655,1,"{'E1': {'gross': 1.696999999999889, 'spread': 0.40576130000000005, 'slippage': 0.40576130000000005, 'commission': 0.0284032886242, 'net': 0.857074111375689, 'entry_model': 2028.3635916, 'exit_model': 2029.249069}, 'STRESS': {'gross': 1.696999999999889, 'spread': 1.0144032500000002, 'slippage': 0.8115226000000001, 'commission': 0.0568065713089, 'net': -0.18573242130901124, 'entry_model': 2028.8705811000002, 'exit_model': 2028.7416552500001}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-23T01:15:00+00:00,2024-02-23T01:20:00+00:00,2024-02-23T09:20:00+00:00,2025.165,2020.925,1,"{'E1': {'gross': -4.240000000000009, 'spread': 0.40460900000000005, 'slippage': 0.40460900000000005, 'commission': 0.028322635936, 'net': -5.077540635936009, 'entry_model': 2025.570033, 'exit_model': 2020.520815}, 'STRESS': {'gross': -4.240000000000009, 'spread': 1.0115225, 'slippage': 0.8092180000000001, 'commission': 0.056645286712000004, 'net': -6.11738578671201, 'entry_model': 2026.0763242500002, 'exit_model': 2020.0155837500001}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-27T04:35:00+00:00,2024-02-27T04:40:00+00:00,2024-02-27T12:40:00+00:00,2034.158,2035.215,1,"{'E1': {'gross': 1.0570000000000164, 'spread': 0.4069373, 'slippage': 0.4069373, 'commission': 0.028485609520199996, 'net': 0.21463979047981632, 'entry_model': 2034.5648316, 'exit_model': 2034.807957}, 'STRESS': {'gross': 1.0570000000000164, 'spread': 1.01734325, 'slippage': 0.8138746, 'commission': 0.0569712153409, 'net': -0.8311890653408835, 'entry_model': 2035.0733711, 'exit_model': 2034.29915325}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-02-29T03:35:00+00:00,2024-02-29T03:40:00+00:00,2024-02-29T11:40:00+00:00,2035.745,2034.935,1,"{'E1': {'gross': -0.8099999999999454, 'spread': 0.407068, 'slippage': 0.407068, 'commission': 0.028494761133999996, 'net': -1.6526307611339455, 'entry_model': 2036.1521489999998, 'exit_model': 2034.528013}, 'STRESS': {'gross': -0.8099999999999454, 'spread': 1.01767, 'slippage': 0.814136, 'commission': 0.056989525103, 'net': -2.6987955251029456, 'entry_model': 2036.66108525, 'exit_model': 2034.01927925}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-05T07:30:00+00:00,2024-03-05T07:35:00+00:00,2024-03-05T15:35:00+00:00,2117.028,2139.735,1,"{'E1': {'gross': 22.707000000000335, 'spread': 0.4256763, 'slippage': 0.4256763, 'commission': 0.029797309210199994, 'net': 21.825850090790137, 'entry_model': 2117.4514056, 'exit_model': 2139.307053}, 'STRESS': {'gross': 22.707000000000335, 'spread': 1.06419075, 'slippage': 0.8513526, 'commission': 0.0595945389459, 'net': 20.731862111054436, 'entry_model': 2117.9806626, 'exit_model': 2138.7721192500003}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-07T06:00:00+00:00,2024-03-07T06:05:00+00:00,2024-03-07T14:05:00+00:00,2157.045,2156.865,1,"{'E1': {'gross': -0.18000000000029104, 'spread': 0.431391, 'slippage': 0.431391, 'commission': 0.030197370251999995, 'net': -1.0729793702522912, 'entry_model': 2157.476409, 'exit_model': 2156.433627}, 'STRESS': {'gross': -0.18000000000029104, 'spread': 1.0784775, 'slippage': 0.862782, 'commission': 0.060394741134, 'net': -2.181654241134291, 'entry_model': 2158.0156702500003, 'exit_model': 2155.8944107499997}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-08T01:55:00+00:00,2024-03-08T02:00:00+00:00,2024-03-08T10:00:00+00:00,2161.865,2161.235,1,"{'E1': {'gross': -0.6299999999996544, 'spread': 0.4323100000000001, 'slippage': 0.4323100000000001, 'commission': 0.030261700882, 'net': -1.5248817008816549, 'entry_model': 2162.297373, 'exit_model': 2160.8027530000004}, 'STRESS': {'gross': -0.6299999999996544, 'spread': 1.080775, 'slippage': 0.8646200000000002, 'commission': 0.060523403968999995, 'net': -2.6359184039686547, 'entry_model': 2162.83783925, 'exit_model': 2160.26244425}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-15T04:15:00+00:00,2024-03-15T04:20:00+00:00,2024-03-15T12:20:00+00:00,2165.515,2167.945,1,"{'E1': {'gross': 2.430000000000291, 'spread': 0.433346, 'slippage': 0.433346, 'commission': 0.030334216598, 'net': 1.532973783402291, 'entry_model': 2165.9481029999997, 'exit_model': 2167.5114110000004}, 'STRESS': {'gross': 2.430000000000291, 'spread': 1.0833650000000001, 'slippage': 0.866692, 'commission': 0.060668424691, 'net': 0.4192745753092909, 'entry_model': 2166.48948175, 'exit_model': 2166.96942475}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-19T01:15:00+00:00,2024-03-19T01:20:00+00:00,2024-03-19T09:20:00+00:00,2161.345,2156.255,1,"{'E1': {'gross': -5.089999999999691, 'spread': 0.43176000000000003, 'slippage': 0.43176000000000003, 'commission': 0.030223207125999994, 'net': -5.98374320712569, 'entry_model': 2161.7772689999997, 'exit_model': 2155.823749}, 'STRESS': {'gross': -5.089999999999691, 'spread': 1.0794000000000001, 'slippage': 0.8635200000000001, 'commission': 0.060446432067, 'net': -7.0933664320666905, 'entry_model': 2162.31760525, 'exit_model': 2155.28468525}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-20T01:15:00+00:00,2024-03-20T01:20:00+00:00,2024-03-20T09:20:00+00:00,2158.725,2157.545,1,"{'E1': {'gross': -1.1799999999998363, 'spread': 0.43162700000000004, 'slippage': 0.43162700000000004, 'commission': 0.030213891652000002, 'net': -2.0734678916518363, 'entry_model': 2159.156745, 'exit_model': 2157.113491}, 'STRESS': {'gross': -1.1799999999998363, 'spread': 1.0790675, 'slippage': 0.8632540000000001, 'commission': 0.060427787434, 'net': -3.182749287433836, 'entry_model': 2159.69642625, 'exit_model': 2156.57410475}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-21T01:05:00+00:00,2024-03-21T01:10:00+00:00,2024-03-21T09:10:00+00:00,2189.595,2209.385,1,"{'E1': {'gross': 19.79000000000042, 'spread': 0.43989799999999996, 'slippage': 0.43989799999999996, 'commission': 0.030792832294, 'net': 18.87941116770642, 'entry_model': 2190.0329189999998, 'exit_model': 2208.9431230000005}, 'STRESS': {'gross': 19.79000000000042, 'spread': 1.099745, 'slippage': 0.8797959999999999, 'commission': 0.06158559532300001, 'net': 17.748873404677422, 'entry_model': 2190.5803177499997, 'exit_model': 2208.3907767500004}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-22T03:20:00+00:00,2024-03-22T03:25:00+00:00,2024-03-22T11:25:00+00:00,2184.275,2165.685,1,"{'E1': {'gross': -18.590000000000146, 'spread': 0.43499600000000005, 'slippage': 0.43499600000000005, 'commission': 0.030449746026, 'net': -19.49044174602615, 'entry_model': 2184.711855, 'exit_model': 2165.251863}, 'STRESS': {'gross': -18.590000000000146, 'spread': 1.08749, 'slippage': 0.8699920000000001, 'commission': 0.06089955711700001, 'net': -20.608381557117145, 'entry_model': 2185.2579237500004, 'exit_model': 2164.71044175}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-25T03:00:00+00:00,2024-03-25T03:05:00+00:00,2024-03-25T11:05:00+00:00,2168.735,2166.875,1,"{'E1': {'gross': -1.8600000000001273, 'spread': 0.4335610000000001, 'slippage': 0.4335610000000001, 'commission': 0.030349272604, 'net': -2.7574712726041275, 'entry_model': 2169.168747, 'exit_model': 2166.441625}, 'STRESS': {'gross': -1.8600000000001273, 'spread': 1.0839025000000002, 'slippage': 0.8671220000000002, 'commission': 0.060698551718, 'net': -3.871723051718128, 'entry_model': 2169.7109307500004, 'exit_model': 2165.89990625}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-03-28T07:15:00+00:00,2024-03-28T07:20:00+00:00,2024-03-28T15:20:00+00:00,2196.485,2212.075,1,"{'E1': {'gross': 15.58999999999969, 'spread': 0.44085599999999997, 'slippage': 0.44085599999999997, 'commission': 0.030859898174, 'net': 14.67742810182569, 'entry_model': 2196.924297, 'exit_model': 2211.632585}, 'STRESS': {'gross': 15.58999999999969, 'spread': 1.10214, 'slippage': 0.8817119999999999, 'commission': 0.061719741783, 'net': 13.54442825821669, 'entry_model': 2197.47341825, 'exit_model': 2211.07956625}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-01T03:00:00+00:00,2024-04-01T03:05:00+00:00,2024-04-01T11:05:00+00:00,2245.045,2259.375,1,"{'E1': {'gross': 14.329999999999927, 'spread': 0.450442, 'slippage': 0.450442, 'commission': 0.031530919938, 'net': 13.397585080061926, 'entry_model': 2245.494009, 'exit_model': 2258.9231250000003}, 'STRESS': {'gross': 14.329999999999927, 'spread': 1.1261050000000001, 'slippage': 0.900884, 'commission': 0.063061789721, 'net': 12.239949210278926, 'entry_model': 2246.0552702500004, 'exit_model': 2258.35828125}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-02T01:20:00+00:00,2024-04-02T01:25:00+00:00,2024-04-02T09:25:00+00:00,2253.375,2254.105,1,"{'E1': {'gross': 0.7300000000000182, 'spread': 0.450748, 'slippage': 0.450748, 'commission': 0.031552358978, 'net': -0.2030483589779818, 'entry_model': 2253.825675, 'exit_model': 2253.654179}, 'STRESS': {'gross': 0.7300000000000182, 'spread': 1.1268699999999998, 'slippage': 0.901496, 'commission': 0.063104715401, 'net': -1.3614707154009815, 'entry_model': 2254.38901875, 'exit_model': 2253.09065275}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-03T01:00:00+00:00,2024-04-03T01:05:00+00:00,2024-04-03T09:05:00+00:00,2281.465,2284.445,1,"{'E1': {'gross': 2.980000000000018, 'spread': 0.456591, 'slippage': 0.456591, 'commission': 0.031961365828, 'net': 2.0348566341720185, 'entry_model': 2281.921293, 'exit_model': 2283.988111}, 'STRESS': {'gross': 2.980000000000018, 'spread': 1.1414775, 'slippage': 0.913182, 'commission': 0.06392272122600001, 'net': 0.8614177787740183, 'entry_model': 2282.4916592500003, 'exit_model': 2283.4169997500003}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-04T01:25:00+00:00,2024-04-04T01:30:00+00:00,2024-04-04T09:30:00+00:00,2301.615,2296.695,1,"{'E1': {'gross': -4.919999999999618, 'spread': 0.459831, 'slippage': 0.459831, 'commission': 0.032188176888, 'net': -5.871850176887619, 'entry_model': 2302.0753229999996, 'exit_model': 2296.235661}, 'STRESS': {'gross': -4.919999999999618, 'spread': 1.1495775, 'slippage': 0.919662, 'commission': 0.064376370996, 'net': -7.053615870995618, 'entry_model': 2302.65072675, 'exit_model': 2295.6614872500004}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-08T05:30:00+00:00,2024-04-08T05:35:00+00:00,2024-04-08T13:35:00+00:00,2335.125,2341.628,1,"{'E1': {'gross': 6.503000000000156, 'spread': 0.46767530000000007, 'slippage': 0.46767530000000007, 'commission': 0.0327372618958, 'net': 5.534912138104357, 'entry_model': 2335.592025, 'exit_model': 2341.1596744000003}, 'STRESS': {'gross': 6.503000000000156, 'spread': 1.1691882500000002, 'slippage': 0.9353506000000001, 'commission': 0.0654745010311, 'net': 4.332986648969055, 'entry_model': 2336.1758062500003, 'exit_model': 2340.5742674000003}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-09T04:10:00+00:00,2024-04-09T04:15:00+00:00,2024-04-09T12:15:00+00:00,2343.155,2359.395,1,"{'E1': {'gross': 16.23999999999978, 'spread': 0.47025500000000003, 'slippage': 0.47025500000000003, 'commission': 0.032917827264, 'net': 15.266572172735781, 'entry_model': 2343.623631, 'exit_model': 2358.923121}, 'STRESS': {'gross': 16.23999999999978, 'spread': 1.1756375000000001, 'slippage': 0.9405100000000001, 'commission': 0.06583559768800001, 'net': 14.058016902311781, 'entry_model': 2344.2094197500005, 'exit_model': 2358.33327225}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-10T07:50:00+00:00,2024-04-10T07:55:00+00:00,2024-04-10T15:55:00+00:00,2356.025,2340.865,1,"{'E1': {'gross': -15.16000000000031, 'spread': 0.46968899999999997, 'slippage': 0.46968899999999997, 'commission': 0.032878251223999996, 'net': -16.13225625122431, 'entry_model': 2356.496205, 'exit_model': 2340.396827}, 'STRESS': {'gross': -15.16000000000031, 'spread': 1.1742225, 'slippage': 0.9393779999999999, 'commission': 0.06575655550800001, 'net': -17.33935705550831, 'entry_model': 2357.08521125, 'exit_model': 2339.81161075}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-11T05:40:00+00:00,2024-04-11T05:45:00+00:00,2024-04-11T13:45:00+00:00,2343.195,2335.955,1,"{'E1': {'gross': -7.2400000000002365, 'spread': 0.46791499999999997, 'slippage': 0.46791499999999997, 'commission': 0.032754060136000004, 'net': -8.208584060136236, 'entry_model': 2343.6636390000003, 'exit_model': 2335.487809}, 'STRESS': {'gross': -7.2400000000002365, 'spread': 1.1697875, 'slippage': 0.9358299999999999, 'commission': 0.065508145612, 'net': -9.411125645612236, 'entry_model': 2344.24943775, 'exit_model': 2334.90382025}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-12T04:00:00+00:00,2024-04-12T04:05:00+00:00,2024-04-12T12:05:00+00:00,2386.575,2396.235,1,"{'E1': {'gross': 9.66000000000031, 'spread': 0.47828099999999996, 'slippage': 0.47828099999999996, 'commission': 0.033479656476, 'net': 8.66995834352431, 'entry_model': 2387.052315, 'exit_model': 2395.7557530000004}, 'STRESS': {'gross': 9.66000000000031, 'spread': 1.1957025, 'slippage': 0.9565619999999999, 'commission': 0.066959279142, 'net': 7.44077622085831, 'entry_model': 2387.64895875, 'exit_model': 2395.1566942500003}}"
2024,DUKA_SIGNAL__DUKA_EXECUTION,2024-04-16T01:10:00+00:00,2024-04-16T01:15:00+00:00,2024-04-16T09:15:00+00:00,2388.015,2385.325,1,"{'E1': {'gross': -2.6900000000000546, 'spread': 0.47733400000000004, 'slippage': 0.47733400000000004, 'commission': 0.033413383766, 'net': -3.678081383766054, 'entry_model': 2388.4926029999997, 'exit_model': 2384.847935}, 'STRESS': {'gross': -2.6900000000000546, 'spread': 1.193335, 'slippage': 0.9546680000000001, 'commission': 0.066826776947, 'net': -4.904829776947055, 'entry_model': 2389.08960675, 'exit_model': 2384.25160375}}"
