family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q
extension_reversion,ret12_atr,4,3.0,3,move_ge_1atr,2400,66332,0.12877319142093313,0.7041666666666667,0.5753934752457336,3.674865778923531e-36,6.598054466703613e-36
extension_reversion,ret12_atr,4,5.0,3,move_ge_1atr,2259,66473,-0.1231129618793591,0.46082337317397076,0.5839363350533299,2.071423266280431e-31,3.272848760723081e-31
extension_reversion,ret12_atr,5,,3,move_ge_1atr,19128,49604,-0.1937843032585539,0.4400355499790882,0.6338198532376421,0.0,0.0
extension_reversion,ret12_atr,5,0.0,3,move_ge_1atr,4407,64325,-0.4271076391470271,0.180167914681189,0.6072755538282161,0.0,0.0
extension_reversion,ret12_atr,5,1.0,3,move_ge_1atr,2620,66112,0.06257149560680741,0.6400763358778626,0.5775048402710552,1.9650330672006334e-10,2.388270958597693e-10
extension_reversion,ret12_atr,5,2.0,3,move_ge_1atr,2808,65924,0.19257881085895168,0.7646011396011396,0.572022328742188,3.6547388001751446e-91,1.60402425118798e-90
extension_reversion,ret12_atr,5,3.0,3,move_ge_1atr,2729,66003,0.08298726130834722,0.659582264565775,0.5765950032574277,7.487536963591914e-18,9.540571292318729e-18
extension_reversion,ret12_atr,5,4.0,3,move_ge_1atr,4172,64560,-0.3494218998195321,0.2516778523489933,0.6010997521685254,0.0,0.0
extension_reversion,ret12_atr,5,5.0,3,move_ge_1atr,2392,66340,-0.18975468928182881,0.3967391304347826,0.5864938197166114,3.434213844377445e-76,1.1304287237742422e-75
extension_reversion,body_atr,1,,3,move_ge_1atr,12375,56357,0.1396346501729685,0.6943838383838384,0.5547491882108699,1.2600073777391059e-178,8.29504857011578e-178
extension_reversion,body_atr,1,0.0,3,move_ge_1atr,1182,67550,0.18987273950110273,0.766497461928934,0.5766247224278312,2.8318931817802796e-39,5.3266562228724305e-39
extension_reversion,body_atr,1,1.0,3,move_ge_1atr,2392,66340,0.10737527765650345,0.6835284280936454,0.576153150437142,1.4203932259891336e-25,2.0037690152346708e-25
extension_reversion,body_atr,1,2.0,3,move_ge_1atr,2837,65895,0.18340828220241112,0.7557278815650335,0.5723195993626223,1.151114768721739e-83,4.3303841299532086e-83
extension_reversion,body_atr,1,3.0,3,move_ge_1atr,2564,66168,0.18926071696476854,0.7620904836193447,0.5728297666545762,6.489752691237755e-81,2.2290889678599248e-80
extension_reversion,body_atr,1,5.0,3,move_ge_1atr,1702,67030,-0.05962742185523684,0.5217391304347826,0.5813665522900194,8.5738670994686e-07,9.53993663180309e-07
extension_reversion,body_atr,2,,3,move_ge_1atr,12444,56288,0.05807562507663666,0.6274509803921569,0.5693753553155202,1.5377288259790772e-32,2.584693133028662e-32
extension_reversion,body_atr,2,0.0,3,move_ge_1atr,1144,67588,0.06809656284415122,0.6468531468531469,0.5787565840089957,3.702439772367791e-06,4.062399194681326e-06
extension_reversion,body_atr,2,2.0,3,move_ge_1atr,2376,66356,0.16094299942783885,0.7352693602693603,0.5743263608415214,5.564326807677147e-55,1.6906992992557487e-54
extension_reversion,body_atr,2,3.0,3,move_ge_1atr,2163,66569,0.16644845864239655,0.7411003236245954,0.5746518649821989,9.5011227544428e-54,2.7799581392628934e-53
extension_reversion,body_atr,2,5.0,3,move_ge_1atr,2428,66304,-0.12294822052724652,0.4612850082372323,0.5842332287644788,1.8158610734098396e-33,3.187844995541718e-33
extension_reversion,body_atr,3,0.0,3,move_ge_1atr,1275,67457,0.055652161275142054,0.6345098039215686,0.5788576426464266,6.647378853744834e-05,6.909775387445287e-05
extension_reversion,body_atr,3,2.0,3,move_ge_1atr,2102,66630,0.15167534817793937,0.7269267364414843,0.5752513882635449,9.390594321781382e-44,2.119591289773512e-43
extension_reversion,body_atr,3,3.0,3,move_ge_1atr,2168,66564,0.14612128138588043,0.7214022140221402,0.5752809326362598,6.432680410805128e-42,1.3734641958205546e-41
extension_reversion,body_atr,3,5.0,3,move_ge_1atr,2585,66147,-0.11697812494818777,0.46731141199226306,0.5842895369404508,3.0384866992178275e-32,5.000842692462675e-32
extension_reversion,body_atr,4,0.0,3,move_ge_1atr,1176,67556,0.05195125595978223,0.6309523809523809,0.5790011249925987,0.00034560623508916085,0.00034560623508916085
extension_reversion,body_atr,4,2.0,3,move_ge_1atr,2289,66443,0.1575545391222677,0.7321974661424203,0.5746429270201526,5.797588453528024e-51,1.6357481708168352e-50
extension_reversion,body_atr,4,3.0,3,move_ge_1atr,2213,66519,0.12079084363007309,0.6967916854948034,0.5760008418647303,9.793116298368903e-30,1.45972865579461e-29
extension_reversion,body_atr,4,5.0,3,move_ge_1atr,2425,66307,-0.13346489050696553,0.4511340206185567,0.5845989111255222,4.351041521894445e-39,7.993773958829329e-39
extension_reversion,body_atr,5,,3,move_ge_1atr,19076,49656,-0.1994673405451397,0.4357831830572447,0.6352505236023844,0.0,0.0
extension_reversion,body_atr,5,0.0,3,move_ge_1atr,4547,64185,-0.40948697151623115,0.19749285243017375,0.6069798239464049,0.0,0.0
extension_reversion,body_atr,5,2.0,3,move_ge_1atr,2828,65904,0.1936359019316769,0.7655586987270155,0.5719227967953386,9.23249827404297e-93,4.290396256761145e-92
extension_reversion,body_atr,5,3.0,3,move_ge_1atr,2861,65871,0.0736474637804645,0.6504718629849703,0.5768243992045058,5.574524497094126e-15,6.99027675032438e-15
extension_reversion,body_atr,5,4.0,3,move_ge_1atr,4177,64555,-0.357926425340224,0.24371558534833612,0.6016420106885602,0.0,0.0
extension_reversion,body_atr,5,5.0,3,move_ge_1atr,2165,66567,-0.21101724213958534,0.37551963048498843,0.5865368726245738,2.436793033596729e-85,1.0131928929165348e-84
extension_reversion,ret3_atr,1,,6,move_ge_1atr,12128,55008,0.1476020854150646,0.897674802110818,0.7500727166957534,1.8490989758366433e-273,1.664189078252979e-272
