family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details,abs_confirmation_effect
range_location,dist_high24_atr,5,5.0,24,mean_fwd_ret_atr,1049,51085,0.3741861125232918,0.5411760728561674,0.1669899603328756,0.0046763932582022,0.0175364747182583,1054,51115,0.4468774992034089,4.9675217413124736e-05,1,0.0003153313555099,3,"{""1"": {""effect"": 0.1989275716739896, ""n_state"": 270, ""ok"": true}, ""2"": {""effect"": 0.9241524474791456, ""n_state"": 281, ""ok"": true}, ""3"": {""effect"": 0.6725385991573475, ""n_state"": 262, ""ok"": true}, ""4"": {""effect"": -0.10649989306256336, ""n_state"": 241, ""ok"": false}}",0.4468774992034089
range_location,dist_high24_atr,1,3.0,24,mean_fwd_ret_atr,1912,50222,-0.4487516719296381,-0.2577747850465956,0.1909768868830425,8.897069024936062e-05,0.0010009202653053,1822,50347,-0.4012447620418227,9.00946730028492e-05,-1,0.0003153313555099,3,"{""1"": {""effect"": -0.42303535881883203, ""n_state"": 552, ""ok"": true}, ""2"": {""effect"": -0.7072275179492233, ""n_state"": 386, ""ok"": true}, ""3"": {""effect"": 0.04125500843284444, ""n_state"": 426, ""ok"": false}, ""4"": {""effect"": -0.48670057462590244, ""n_state"": 458, ""ok"": true}}",0.4012447620418227
range_location,dist_low24_atr,1,5.0,6,up_first_1atr,1508,50366,0.0522919181195769,0.5543766578249337,0.5020847397053568,6.282568417872787e-05,0.0002094189472624,1405,49707,0.048608446922453,0.0003261661968675,1,0.0009784985906025,4,"{""1"": {""effect"": 0.060927862028050284, ""n_state"": 355, ""ok"": true}, ""2"": {""effect"": 0.07270270526770334, ""n_state"": 332, ""ok"": true}, ""3"": {""effect"": 0.03602926228073311, ""n_state"": 405, ""ok"": true}, ""4"": {""effect"": 0.020835672157013985, ""n_state"": 313, ""ok"": true}}",0.048608446922453
extension_reversion,ret12_atr,5,5.0,12,up_first_1atr,1358,54183,-0.0470655586885407,0.4609720176730486,0.5080375763615894,0.0006114450515866,0.0008152600687821,1489,53901,-0.0391527192186247,0.0028755373324691,-1,0.0028755373324691,4,"{""1"": {""effect"": -0.02317377844399754, ""n_state"": 255, ""ok"": true}, ""2"": {""effect"": -0.035270611089110504, ""n_state"": 463, ""ok"": true}, ""3"": {""effect"": -0.01799263518345895, ""n_state"": 428, ""ok"": true}, ""4"": {""effect"": -0.07924868443986982, ""n_state"": 343, ""ok"": true}}",0.0391527192186247
range_location,dist_low24_atr,2,4.0,3,mean_fwd_ret_atr,1479,60464,-0.0678500846984402,-0.0360238529614289,0.0318262317370112,0.0152631645329246,0.0248026423660025,1397,60424,-0.1026272776068527,0.0014989885838847,-1,0.0044969657516541,4,"{""1"": {""effect"": -0.10008925862047757, ""n_state"": 335, ""ok"": true}, ""2"": {""effect"": -0.15643636850515347, ""n_state"": 322, ""ok"": true}, ""3"": {""effect"": -0.02745603187419087, ""n_state"": 354, ""ok"": true}, ""4"": {""effect"": -0.12254850952144525, ""n_state"": 386, ""ok"": true}}",0.1026272776068527
range_location,dist_high24_atr,1,4.0,12,mean_fwd_ret_atr,1316,56298,-0.2014972598056084,-0.114044283559023,0.0874529762465854,0.0006776010583713,0.0048787276202738,1398,56148,-0.19002119776115,0.0014303765605157,-1,0.0057215062420628,3,"{""1"": {""effect"": -0.47577093890752264, ""n_state"": 264, ""ok"": true}, ""2"": {""effect"": -0.38527734796484825, ""n_state"": 342, ""ok"": true}, ""3"": {""effect"": 0.284093630156892, ""n_state"": 391, ""ok"": false}, ""4"": {""effect"": -0.2850608176910531, ""n_state"": 401, ""ok"": true}}",0.19002119776115
wick_rejection,lower_wick_atr,4,0.0,12,mean_fwd_ret_atr,1048,56566,0.3788068300165098,0.4547667672142272,0.0759599371977174,0.0003698574509373,0.0118354384299939,1176,56370,0.2135836151060859,0.0112039881339321,1,0.0112039881339321,4,"{""1"": {""effect"": 0.06399105624107337, ""n_state"": 272, ""ok"": true}, ""2"": {""effect"": 0.5394808205382411, ""n_state"": 298, ""ok"": true}, ""3"": {""effect"": 0.05660202888426841, ""n_state"": 293, ""ok"": true}, ""4"": {""effect"": 0.16795942717040319, ""n_state"": 313, ""ok"": true}}",0.2135836151060859
range_location,dist_high24_atr,4,0.0,12,mean_fwd_ret_atr,717,56897,0.4056790227609141,0.4834808334362191,0.0778018106753049,0.011876792854291,0.035630378562873,734,56812,0.2953038413134064,0.0061473002118952,1,0.0122946004237904,3,"{""1"": {""effect"": 0.6703949557727565, ""n_state"": 187, ""ok"": true}, ""2"": {""effect"": 0.5029469898229323, ""n_state"": 192, ""ok"": true}, ""3"": {""effect"": -0.31779937387694246, ""n_state"": 180, ""ok"": false}, ""4"": {""effect"": 0.28551499420105814, ""n_state"": 175, ""ok"": true}}",0.2953038413134064
wick_rejection,upper_wick_atr,1,1.0,3,mean_fwd_ret_atr,2399,59544,-0.0825684345961571,-0.0491644394423403,0.0334039951538168,0.0014165553141558,0.0113324425132465,2312,59509,-0.0580923844767271,0.013454193064218,-1,0.013454193064218,3,"{""1"": {""effect"": -0.09174581249402808, ""n_state"": 568, ""ok"": true}, ""2"": {""effect"": -0.07033601300620623, ""n_state"": 549, ""ok"": true}, ""3"": {""effect"": 0.0038135116656720716, ""n_state"": 597, ""ok"": false}, ""4"": {""effect"": -0.07030707372534577, ""n_state"": 598, ""ok"": true}}",0.0580923844767271
range_location,dist_low24_atr,5,5.0,24,up_first_1atr,1194,50519,-0.0530302661058281,0.4581239530988275,0.5111542192046556,0.0002911983224967,0.0004659173159948,1173,50533,-0.0359797634791975,0.0148324962271154,-1,0.0148324962271154,3,"{""1"": {""effect"": -0.11634072425317987, ""n_state"": 223, ""ok"": true}, ""2"": {""effect"": -0.041875042948700425, ""n_state"": 324, ""ok"": true}, ""3"": {""effect"": 0.045596023519328344, ""n_state"": 342, ""ok"": false}, ""4"": {""effect"": -0.06168716628658416, ""n_state"": 284, ""ok"": true}}",0.0359797634791975
range_location,dist_low24_atr,1,2.0,12,up_first_1atr,2535,53006,-0.0499971757132775,0.4591715976331361,0.5091687733464136,8.706553538382013e-07,4.353276769191006e-06,2218,53172,-0.0255138113804176,0.0185435374526328,-1,0.0185435374526328,3,"{""1"": {""effect"": -0.024897325105081303, ""n_state"": 518, ""ok"": true}, ""2"": {""effect"": -0.06263216679946637, ""n_state"": 562, ""ok"": true}, ""3"": {""effect"": 0.04394164778881249, ""n_state"": 668, ""ok"": false}, ""4"": {""effect"": -0.07661666485875002, ""n_state"": 470, ""ok"": true}}",0.0255138113804176
range_location,dist_low24_atr,1,5.0,3,mean_fwd_ret_atr,2144,59799,0.2488782673353645,0.2704701662109384,0.0215918988755738,0.0001262908298702,0.0016417807883132,2016,59805,0.1490532996860457,0.0211022815408345,1,0.0211022815408345,3,"{""1"": {""effect"": 0.22548870472611018, ""n_state"": 510, ""ok"": true}, ""2"": {""effect"": -0.08874891573432007, ""n_state"": 441, ""ok"": false}, ""3"": {""effect"": 0.2849285882883613, ""n_state"": 621, ""ok"": true}, ""4"": {""effect"": 0.09150770856943116, ""n_state"": 444, ""ok"": true}}",0.1490532996860457
extension_reversion,body_atr,1,5.0,6,mean_fwd_ret_atr,1596,58889,0.2818283977826363,0.3213745519860229,0.0395461542033866,0.0003818953536367,0.0066831686886422,1604,58772,0.1425100943152176,0.0231189477066023,1,0.0231189477066023,4,"{""1"": {""effect"": 0.11662646813602184, ""n_state"": 366, ""ok"": true}, ""2"": {""effect"": 0.26443863049834715, ""n_state"": 421, ""ok"": true}, ""3"": {""effect"": 0.10303067553563897, ""n_state"": 404, ""ok"": true}, ""4"": {""effect"": 0.06872338960707061, ""n_state"": 413, ""ok"": true}}",0.1425100943152176
range_location,dist_low24_atr,1,5.0,6,mean_fwd_ret_atr,1987,58498,0.3259401869755411,0.3622153644299931,0.0362751774544519,2.8653551987353447e-05,0.0008882601116079,1828,58548,0.1720896228636553,0.0142604284738401,1,0.0285208569476803,4,"{""1"": {""effect"": 0.27601746784178643, ""n_state"": 469, ""ok"": true}, ""2"": {""effect"": 0.16026401297913417, ""n_state"": 409, ""ok"": true}, ""3"": {""effect"": 0.17024487779116773, ""n_state"": 552, ""ok"": true}, ""4"": {""effect"": 0.04650955405960521, ""n_state"": 398, ""ok"": true}}",0.1720896228636553
extension_reversion,ret12_atr,1,5.0,6,up_first_1atr,1286,50588,0.0433484492969213,0.5458786936236392,0.5025302443267178,0.0021382660589057,0.0035637767648429,1227,49885,0.0312539378467786,0.0305319657224866,1,0.0305319657224866,4,"{""1"": {""effect"": 0.006473823004017443, ""n_state"": 308, ""ok"": true}, ""2"": {""effect"": 0.03119372302710338, ""n_state"": 322, ""ok"": true}, ""3"": {""effect"": 0.015862157989117054, ""n_state"": 316, ""ok"": true}, ""4"": {""effect"": 0.07329801475281539, ""n_state"": 281, ""ok"": true}}",0.0312539378467786
range_location,dist_low24_atr,1,2.0,6,up_first_1atr,2420,49454,-0.0479925747844143,0.4578512396694215,0.5058438144538359,4.016845358763041e-06,4.016845358763041e-05,2120,48992,-0.025158824544323,0.0233144498269937,-1,0.0349716747404905,3,"{""1"": {""effect"": -0.030355646882162413, ""n_state"": 500, ""ok"": true}, ""2"": {""effect"": -0.05908635265735346, ""n_state"": 548, ""ok"": true}, ""3"": {""effect"": 0.049034403969262674, ""n_state"": 629, ""ok"": false}, ""4"": {""effect"": -0.07861820133298186, ""n_state"": 443, ""ok"": true}}",0.025158824544323
compression_expansion,atr_slope3,1,0.0,6,up_first_1atr,888,50986,-0.0609546411433203,0.4436936936936937,0.5046483348370141,0.0003161671648294,0.001106585076903,995,50117,-0.0333716590615146,0.0370935471043649,-1,0.0370935471043649,3,"{""1"": {""effect"": 0.0027757765935204626, ""n_state"": 177, ""ok"": false}, ""2"": {""effect"": -0.05868752618684686, ""n_state"": 283, ""ok"": true}, ""3"": {""effect"": -0.021916170327771822, ""n_state"": 276, ""ok"": true}, ""4"": {""effect"": -0.04080601160419456, ""n_state"": 259, ""ok"": true}}",0.0333716590615146
compression_expansion,atr_slope3,1,0.0,3,up_first_1atr,569,38976,-0.0716521780065277,0.4305799648506151,0.5022321428571429,0.0006896271597225,0.0017594374154203,636,37862,-0.0360331245978028,0.0714792321093608,-1,0.0714792321093608,4,"{""1"": {""effect"": -0.005235537620657982, ""n_state"": 110, ""ok"": true}, ""2"": {""effect"": -0.05638598230827441, ""n_state"": 175, ""ok"": true}, ""3"": {""effect"": -0.021368689570251287, ""n_state"": 179, ""ok"": true}, ""4"": {""effect"": -0.04867270867187129, ""n_state"": 172, ""ok"": true}}",0.0360331245978028
abnormal_activity,gap_atr,4,5.0,24,mean_fwd_ret_atr,1233,50901,0.2804715462358181,0.4483572716265863,0.1678857253907681,0.0028820364708716,0.0133294186777813,1491,50678,0.2005162075910122,0.0702362237015687,1,0.0856477039433869,3,"{""1"": {""effect"": 0.2466053671644917, ""n_state"": 283, ""ok"": true}, ""2"": {""effect"": 0.5847602318559272, ""n_state"": 357, ""ok"": true}, ""3"": {""effect"": 0.17285838203137524, ""n_state"": 363, ""ok"": true}, ""4"": {""effect"": -0.10058742512797243, ""n_state"": 488, ""ok"": false}}",0.2005162075910122
