family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details
compression_expansion,atr_slope12,4,,12,move_ge_1atr,10854,53111,0.13884034055914762,0.9871015293900866,0.8482611888309389,0.0,0.0,10768,53036,0.13351574702069535,3.1851770035e-314,1,2.6639662211e-313,4,"{""1"": {""effect"": 0.12209693181064618, ""n_state"": 2822, ""ok"": true}, ""2"": {""effect"": 0.10700476679133919, ""n_state"": 2455, ""ok"": true}, ""3"": {""effect"": 0.11971554568421938, ""n_state"": 2687, ""ok"": true}, ""4"": {""effect"": 0.11378293304646758, ""n_state"": 2804, ""ok"": true}}"
compression_expansion,atr_slope3,4,,24,move_ge_1atr,10529,47560,0.1284323859905211,0.998575363282363,0.8701429772918419,0.0,0.0,10403,47608,0.12490169323627975,3.778188610029e-311,1,3.1799754134411e-310,4,"{""1"": {""effect"": 0.10757598405162061, ""n_state"": 2623, ""ok"": true}, ""2"": {""effect"": 0.10714516780086025, ""n_state"": 2466, ""ok"": true}, ""3"": {""effect"": 0.1075975956313856, ""n_state"": 2631, ""ok"": true}, ""4"": {""effect"": 0.1069557575739285, ""n_state"": 2683, ""ok"": true}}"
compression_expansion,compression6_atr,4,,24,move_ge_1atr,10678,47411,0.12690974588524184,0.9970031841168758,0.870093438231634,1.63e-322,1.374e-321,10345,47666,0.12497057166978942,3.8564007392585e-310,1,2.996126728193146e-309,4,"{""1"": {""effect"": 0.10755818821064433, ""n_state"": 2462, ""ok"": true}, ""2"": {""effect"": 0.1065355839182418, ""n_state"": 2543, ""ok"": true}, ""3"": {""effect"": 0.10832625930075357, ""n_state"": 2603, ""ok"": true}, ""4"": {""effect"": 0.10749772723574114, ""n_state"": 2737, ""ok"": true}}"
compression_expansion,atr_slope12,3,,24,move_ge_1atr,9967,48122,0.124776604238649,0.9967894050366208,0.8720128007979718,1.4860502745265884e-295,8.828886925128555e-295,10295,47716,0.12400156079696234,3.107237786305604e-304,1,2.2416501172633287e-303,4,"{""1"": {""effect"": 0.10510307369664373, ""n_state"": 2487, ""ok"": true}, ""2"": {""effect"": 0.10673345080378671, ""n_state"": 2470, ""ok"": true}, ""3"": {""effect"": 0.10804378141307791, ""n_state"": 2487, ""ok"": true}, ""4"": {""effect"": 0.10707431510743015, ""n_state"": 2851, ""ok"": true}}"
compression_expansion,compression6_atr,3,,24,move_ge_1atr,10620,47469,0.12592805438411014,0.9963276836158192,0.8703996292317091,2.99101784e-316,2.32379078e-315,10522,47489,0.12292196447345827,4.241652354583393e-304,1,2.8560459187528177e-303,4,"{""1"": {""effect"": 0.10541023214869205, ""n_state"": 2574, ""ok"": true}, ""2"": {""effect"": 0.10408389775466576, ""n_state"": 2547, ""ok"": true}, ""3"": {""effect"": 0.1059006986222184, ""n_state"": 2718, ""ok"": true}, ""4"": {""effect"": 0.10617417529603412, ""n_state"": 2683, ""ok"": true}}"
compression_expansion,compression6_atr,2,,24,move_ge_1atr,10405,47684,0.12280916441698653,0.9942335415665545,0.871424377149568,3.648876492917659e-296,2.3033532861542722e-295,10485,47526,0.12292548910958279,2.7386995645192016e-303,1,1.728804100102746e-302,4,"{""1"": {""effect"": 0.10562235343668913, ""n_state"": 2390, ""ok"": true}, ""2"": {""effect"": 0.10554172131799422, ""n_state"": 2612, ""ok"": true}, ""3"": {""effect"": 0.10364513667575037, ""n_state"": 2638, ""ok"": true}, ""4"": {""effect"": 0.10705644641031342, ""n_state"": 2845, ""ok"": true}}"
compression_expansion,atr_slope12,4,,24,move_ge_1atr,10055,48034,0.12684325397141716,0.9983092988562904,0.8714660448848732,1.8021635634014608e-307,1.2134567993569836e-306,9971,48040,0.1243945138653969,1.3880735588271954e-298,1,8.246789967149808e-298,4,"{""1"": {""effect"": 0.10796248493833982, ""n_state"": 2618, ""ok"": true}, ""2"": {""effect"": 0.10696805282667776, ""n_state"": 2242, ""ok"": true}, ""3"": {""effect"": 0.1084822068663589, ""n_state"": 2495, ""ok"": true}, ""4"": {""effect"": 0.10715673341829446, ""n_state"": 2616, ""ok"": true}}"
compression_expansion,atr_slope12,4,,6,move_ge_1atr,11187,55949,0.1700809429167287,0.9184768034325557,0.748395860515827,0.0,0.0,11233,55698,0.16013033137650923,7.74222731330327e-295,1,5.72924821184442e-294,4,"{""1"": {""effect"": 0.15492507530183552, ""n_state"": 2890, ""ok"": true}, ""2"": {""effect"": 0.12741015532288869, ""n_state"": 2619, ""ok"": true}, ""3"": {""effect"": 0.1459166939349661, ""n_state"": 2840, ""ok"": true}, ""4"": {""effect"": 0.1271903422085987, ""n_state"": 2884, ""ok"": true}}"
compression_expansion,compression6_atr,5,5.0,24,move_ge_1atr,803,57286,-0.3907288021836557,0.5080946450809465,0.8988234472646022,4.367956897980363e-278,2.2058182334800834e-277,846,57165,-0.3880384826057208,2.2254017803555196e-293,-1,1.2486976656439304e-292,4,"{""1"": {""effect"": -0.39918695588493286, ""n_state"": 215, ""ok"": true}, ""2"": {""effect"": -0.4012740408191885, ""n_state"": 234, ""ok"": true}, ""3"": {""effect"": -0.4147246969164777, ""n_state"": 195, ""ok"": true}, ""4"": {""effect"": -0.3172787854301353, ""n_state"": 202, ""ok"": true}}"
compression_expansion,atr_slope12,2,,24,move_ge_1atr,9352,48737,0.12078382885827743,0.9947604790419161,0.8739766501836387,2.066441745070102e-263,9.486846193276377e-263,10332,47679,0.12081192827011278,1.0584370976780053e-289,1,5.626428782393607e-289,4,"{""1"": {""effect"": 0.10513695624622266, ""n_state"": 2249, ""ok"": true}, ""2"": {""effect"": 0.10107374651184275, ""n_state"": 2679, ""ok"": true}, ""3"": {""effect"": 0.10395197349462171, ""n_state"": 2514, ""ok"": true}, ""4"": {""effect"": 0.10573327543826361, ""n_state"": 2890, ""ok"": true}}"
compression_expansion,atr_slope3,2,,24,move_ge_1atr,10181,47908,0.12279569343189178,0.9946960023573322,0.8719003089254405,4.011792737046594e-291,2.2510614802316998e-290,10363,47648,0.12055746329333195,3.6499436349706713e-289,1,1.843221535660189e-288,4,"{""1"": {""effect"": 0.10323937129738525, ""n_state"": 2343, ""ok"": true}, ""2"": {""effect"": 0.10532929158127802, ""n_state"": 2665, ""ok"": true}, ""3"": {""effect"": 0.10136974954128142, ""n_state"": 2579, ""ok"": true}, ""4"": {""effect"": 0.10457929428595503, ""n_state"": 2776, ""ok"": true}}"
compression_expansion,atr_slope12,3,,12,move_ge_1atr,10857,53108,0.12664951288494797,0.9769733812287004,0.8503238683437524,2.4350993181698587e-283,1.6002081233687643e-282,11408,52396,0.12398772959660853,7.894053894908726e-284,1,6.05210798609669e-283,4,"{""1"": {""effect"": 0.11113925168414207, ""n_state"": 2762, ""ok"": true}, ""2"": {""effect"": 0.1053317866342709, ""n_state"": 2783, ""ok"": true}, ""3"": {""effect"": 0.10315446234218806, ""n_state"": 2759, ""ok"": true}, ""4"": {""effect"": 0.10674739720443616, ""n_state"": 3104, ""ok"": true}}"
