outcome,state,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect,stable,sign
up_first_1atr_1h,funding_last_settled_rate=Q2,65380,0.0007782415008223409,33722,-0.001767042032452537,31658,0.0035822871867882133,60844,-0.0015820308883548462,32412,-0.0005404981069305759,28432,-0.0027395849869926714,False,
up_first_1atr_1h,funding_last_settled_rate=Q3,0,,0,,0,,0,,0,,0,,False,
up_first_1atr_1h,funding_last_settled_rate=Q4,0,,0,,0,,653,-0.017574628330582265,561,-0.013888693566326715,92,-0.039042831787902854,False,
up_first_1atr_1h,funding_last_settled_rate=Q5,16708,-0.001635796158099223,9939,0.0053674665488925855,6769,-0.011344513829327052,20476,-0.0006438892619172742,12117,0.003961332847263799,8359,-0.007228645568415348,False,
up_first_1atr_1h,funding_delta_settlement=Q1,20471,0.003419683447535238,9674,0.0056686109517053995,10797,0.0012954034241606238,20510,0.00614203623300047,9515,-0.005734386126062085,10995,0.016395410891576034,False,
up_first_1atr_1h,funding_delta_settlement=Q2,49284,-0.0005313717510329607,28125,-0.0038898242583650933,21159,0.004340895486463325,47109,0.0001622177970503902,26536,0.0024914353756494423,20573,-0.002782769528166029,False,
up_first_1atr_1h,funding_delta_settlement=Q3,0,,0,,0,,0,,0,,0,,False,
up_first_1atr_1h,funding_delta_settlement=Q4,12304,-0.0011249564086881492,3903,-0.019635551476744117,8401,0.006850352806170634,14425,-0.008506336670440151,5307,-0.013544077586423231,9118,-0.005654502920969751,False,
up_first_1atr_1h,funding_delta_settlement=Q5,20479,-0.0014636823489469486,9244,0.014193068188387226,11235,-0.014542527128916682,20427,-0.0005341545439363493,9596,0.0062868251992908575,10831,-0.006597716518928487,False,
up_first_1atr_1h,spot_taker_imbalance=Q1,20579,0.012405200237800396,8764,0.016473403085820737,11815,0.009094085453317913,20544,-0.0014539231500829697,9395,0.0010492783324816957,11149,-0.003592196714373108,False,
up_first_1atr_1h,spot_taker_imbalance=Q2,20503,-0.0013125895166472001,10344,0.0016811167058009557,10159,-0.00432410988740034,20493,-0.0009078981454198609,10515,-0.002352334761360042,9978,0.000627050649110783,False,
up_first_1atr_1h,spot_taker_imbalance=Q3,20498,-0.001777007082920612,10856,-0.004850852670712558,9642,0.0018491825945368134,20495,0.006655462525626987,10766,0.003806148881824123,9729,0.009831667132849553,False,
up_first_1atr_1h,spot_taker_imbalance=Q4,20471,0.0008306550659222256,11087,0.003041289859270213,9384,-0.0015494713125226434,20483,-0.004328070227904379,10555,-0.0033672841929653363,9928,-0.005334917413099882,False,
up_first_1atr_1h,spot_taker_imbalance=Q5,20487,-0.01019933819020169,9895,-0.014433582609945539,10592,-0.006307360938884177,20456,3.53496238185147e-05,9723,0.0009710496633822396,10733,-0.0008287095561835267,False,
up_first_1atr_1h,perp_taker_imbalance=Q1,20548,0.006117655833812685,9702,0.003911025051055617,10846,0.007980523048585542,20532,0.0003932902719562259,9306,-0.004306008138835249,11226,0.004257271233809201,False,
up_first_1atr_1h,perp_taker_imbalance=Q2,20516,0.0012976191649197721,10550,0.005893261576284725,9966,-0.003482385933230525,20515,-0.004216606579045712,10631,-0.0026502460233978065,9884,-0.00588427953832954,False,
up_first_1atr_1h,perp_taker_imbalance=Q3,20492,0.0002712876646118745,10488,0.003521912329481347,10004,-0.0030638698156960076,20513,-0.0009024981780304531,10860,0.0009604806588631165,9653,-0.00297159464153246,False,
up_first_1atr_1h,perp_taker_imbalance=Q4,20488,-0.008319564029553084,10413,-0.008436356477706297,10075,-0.008143832867696044,20449,-0.000577500227102623,10675,9.720481687158777e-05,9774,-0.0012940573108074505,False,
up_first_1atr_1h,perp_taker_imbalance=Q5,20494,0.0006130796405573458,9793,-0.005024886264106132,10701,0.0056862699751309975,20462,0.005314773500893155,9482,0.005987976781204829,10980,0.00470865312537827,False,
up_first_1atr_1h,taker_imbalance_diff=Q1,20536,-0.008196619200864341,10188,-0.009442929872813421,10348,-0.006973090819988537,20520,-0.0028742948867975238,9605,-0.007925890102221833,10915,0.0015494922974205183,False,
up_first_1atr_1h,taker_imbalance_diff=Q2,20483,-0.005368563987861785,10887,-0.0021165435872282368,9596,-0.008882467762094781,20516,-0.00024366608455428374,10651,-0.0005706701525928781,9865,0.0001272689194728449,False,
up_first_1atr_1h,taker_imbalance_diff=Q3,20427,0.0018548655498443756,10835,0.0001623605337182088,9592,0.003936415974908569,20395,-0.00358221884667953,10643,-0.002078063597393265,9752,-0.005203619318665753,False,
up_first_1atr_1h,taker_imbalance_diff=Q4,20512,0.00705009263488604,10152,0.009422610729814596,10360,0.004716184185869388,20507,0.004069794285054662,10678,0.006981845389775809,9829,0.000925407716314941,True,1
up_first_1atr_1h,taker_imbalance_diff=Q5,20580,0.0046544815043184085,8884,0.0024572106108129987,11696,0.006051293968311611,20533,0.002609441700784698,9377,0.003174903276329022,11156,0.0021048446427954226,True,1
up_first_1atr_1h,perp_spot_basis_bps=Q1,20424,0.0061878915781011234,5357,-0.003378904796809079,15067,0.008834609658910919,20440,0.006881067644340044,5895,-6.721624184136132e-06,14545,0.009557464145258154,False,
up_first_1atr_1h,perp_spot_basis_bps=Q2,20509,-0.0008238500594251463,7163,0.0034589377438996594,13346,-0.0036608286943654034,20469,-0.0011098094961097815,7454,-0.008185263329680947,13015,0.0028603234343324013,False,
up_first_1atr_1h,perp_spot_basis_bps=Q3,20563,-0.001884705682495269,8803,2.4326742462665862e-06,11760,-0.003582675898704979,20514,-0.008433670398144244,8077,-0.00872912976894602,12437,-0.008308801842193847,False,
up_first_1atr_1h,perp_spot_basis_bps=Q4,20474,0.0007088102398176699,14285,-0.0011272932429254312,6189,0.006524006134263294,20502,0.0016552589265231843,15165,0.0009703172082016209,5337,0.003967001125881997,False,
up_first_1atr_1h,perp_spot_basis_bps=Q5,20568,-0.004144405611788249,15338,0.0006132736393761884,5230,-0.015774082097895936,20546,0.001028904115716489,14363,0.008134992516563744,6183,-0.015215225940171662,False,
up_first_1atr_1h,log_quote_volume_ratio=Q1,20592,-0.000591463027340422,12658,0.0006478966383888785,7934,-0.0018427046392155422,20566,0.00414433898325689,12950,0.009229428375324644,7616,-0.00436183982590066,False,
up_first_1atr_1h,log_quote_volume_ratio=Q2,20536,-0.0008436780243937791,12138,0.0007596753846293991,8398,-0.0026142520919352763,20518,0.0017550544773418109,11927,0.002689877769370075,8591,0.0005359994459971373,False,
up_first_1atr_1h,log_quote_volume_ratio=Q3,20452,-0.00667637980558794,10986,-0.011848336303998896,9466,-0.0004672114581220632,20480,-0.0007893434674505762,10926,-0.006063567609598863,9554,0.005272774696064686,False,
up_first_1atr_1h,log_quote_volume_ratio=Q4,20456,0.0033958317792738835,9450,0.006135995847455,11006,0.0008891737170271807,20475,-0.0024756486986776682,9241,-0.009402177707855952,11234,0.0031892122399319045,False,
up_first_1atr_1h,log_quote_volume_ratio=Q5,20502,0.004711021533265247,5714,0.009583242283850935,14788,0.0021105548693934884,20432,-0.0026619039730300664,5910,0.00025935605499854963,14522,-0.003965617606121685,False,
up_first_1atr_1h,log_trade_count_ratio=Q1,20628,-0.0016523809730751293,942,0.004869524644678103,19686,-0.003086648472190312,20559,0.0017851092699454618,297,0.01324539239128869,20262,0.0014248674391789118,False,
up_first_1atr_1h,log_trade_count_ratio=Q2,20579,-0.0022213608195881807,5272,-0.012314959985898377,15307,0.00048705188134673394,20488,-0.0022026898470386413,3925,0.02304444448333437,16563,-0.008333996746991812,False,
up_first_1atr_1h,log_trade_count_ratio=Q3,20546,0.0021269524356481995,11581,0.007995847483664498,8965,-0.005091045560010665,20515,0.00640976436904106,10459,0.010516764363874886,10056,0.002148237355329874,False,
up_first_1atr_1h,log_trade_count_ratio=Q4,20436,0.000901001251383371,14627,-0.0016955673666199655,5809,0.009267004341785068,20499,0.0036305296246819663,16447,0.0005413879562694568,4052,0.01677501447159324,False,
up_first_1atr_1h,log_trade_count_ratio=Q5,20349,0.0008691077056761087,18524,-0.0004028000975166979,1825,0.024722002136892796,20410,-0.009676133988334945,19826,-0.010757710699880574,584,0.03354501812275823,False,
up_first_1atr_1h,spot_taker_imbalance_change_15m=Q1,20543,0.003562893625434216,9472,0.0015908927086019098,11071,0.005092537028124178,20566,-0.0009125510293853112,9707,-0.0036711373510369127,10859,0.0015346094850144376,False,
up_first_1atr_1h,spot_taker_imbalance_change_15m=Q2,20491,-0.0007292658651091299,10552,0.0019125782351064324,9939,-0.0034454356720981516,20507,-0.007779818042443265,10528,-0.004385641862086009,9979,-0.011347715522005308,False,
up_first_1atr_1h,spot_taker_imbalance_change_15m=Q3,20475,-0.0028320002678776657,10861,-0.0016703633943153107,9614,-0.003974447960140293,20473,0.007927603758011048,10660,0.009612124123874077,9813,0.006116872065459411,False,
up_first_1atr_1h,spot_taker_imbalance_change_15m=Q4,20477,-0.0009268925210939027,10653,-0.0012141059943392984,9824,-0.0004997081839317463,20451,0.003237003521235793,10395,0.00035457950047579345,10056,0.006225405215313895,False,
up_first_1atr_1h,spot_taker_imbalance_change_15m=Q5,20552,0.0009106679025834286,9408,-0.0004437471608593757,11144,0.0018830028351001227,20474,-0.0024515745669548283,9664,-0.002518970330855519,10810,-0.0024100843318436427,False,
up_first_1atr_1h,spot_taker_imbalance_change_1h=Q1,20556,0.004267683469284134,9401,0.004605740988830875,11155,0.0038099472195697315,20554,-0.0014509628982791178,9683,-0.002866012545893415,10871,-0.0002099577272788311,False,
up_first_1atr_1h,spot_taker_imbalance_change_1h=Q2,20503,0.0007358911934927659,10568,-0.001680312945386675,9935,0.003397088830538464,20501,-0.004173870155935289,10520,-0.002016222490098085,9981,-0.006435225161399438,False,
up_first_1atr_1h,spot_taker_imbalance_change_1h=Q3,20472,-0.0016848889449164184,10951,0.0012967673263709623,9521,-0.0049200436364733036,20496,0.003020508149938206,10603,0.005440918020748142,9893,0.00044270695490611356,False,
up_first_1atr_1h,spot_taker_imbalance_change_1h=Q4,20437,0.0013659282300948483,10650,-4.1811738803243514e-05,9787,0.003018064428078615,20467,0.00020882631882124247,10527,-0.0014892054154094225,9940,0.00202094216013321,False,
up_first_1atr_1h,spot_taker_imbalance_change_1h=Q5,20570,-0.004678507889786354,9376,-0.004191193238266444,11194,-0.005265686962698191,20453,0.0024059658812696783,9621,0.0007222816455399461,10832,0.0038815147537450967,False,
up_first_1atr_1h,perp_taker_imbalance_change_15m=Q1,20534,0.004805152467161455,9856,0.0024889600129192058,10678,0.006866059692178683,20532,0.003802602564962232,9388,0.00141927724178198,11144,0.005781444874914388,True,1
up_first_1atr_1h,perp_taker_imbalance_change_15m=Q2,20496,-0.0008504253764667347,10371,0.0066524236765817535,10125,-0.008491595021909826,20483,-0.005987983326571522,10623,-0.006609563075075986,9860,-0.00530087923476763,False,
up_first_1atr_1h,perp_taker_imbalance_change_15m=Q3,20469,-0.002833596535046279,10484,0.0003741496277682721,9985,-0.006127011109003433,20480,0.0008708127825494127,10945,0.00039663682896529107,9535,0.0014464411424909285,False,
up_first_1atr_1h,perp_taker_imbalance_change_15m=Q4,20503,-0.00111749611568146,10447,-0.004759099223001384,10056,0.002727091444986729,20456,0.00032866209937582047,10579,0.0009995448112884997,9877,-0.00037372349503095315,False,
up_first_1atr_1h,perp_taker_imbalance_change_15m=Q5,20536,-1.5863454857323322e-05,9788,-0.00487614946383208,10748,0.004318588440301974,20520,0.000975607647315524,9419,0.004456294633085889,11101,-0.002005432102014759,False,
up_first_1atr_1h,perp_taker_imbalance_change_1h=Q1,20535,0.005705946648447646,9806,0.004521802183495904,10729,0.0067004321250059284,20525,-0.0024583375486015857,9428,-0.001748272156894326,11097,-0.003089127104694278,False,
up_first_1atr_1h,perp_taker_imbalance_change_1h=Q2,20487,-0.0007787299996417918,10406,0.003423559900346762,10081,-0.005063040388514406,20537,-0.004401899559047462,10747,-0.006942842740651656,9790,-0.0015911286302885963,False,
up_first_1atr_1h,perp_taker_imbalance_change_1h=Q3,20472,-0.0023199026221340513,10513,-0.005941880020014667,9959,0.001584948435896849,20470,-0.0009385471420353397,10770,-0.0024144558590888376,9700,0.0007240888754768138,False,
up_first_1atr_1h,perp_taker_imbalance_change_1h=Q4,20509,-0.003018008721475951,10527,-0.0033640802983891382,9982,-0.0025728820793539664,20463,0.0061699421372078955,10607,0.008740394579983712,9856,0.003420818692052019,False,
up_first_1atr_1h,perp_taker_imbalance_change_1h=Q5,20535,0.0003979359350315126,9694,0.0018479782769947328,10841,-0.0010100930421143017,20476,0.0016514809275728903,9402,0.002594316647679451,11074,0.0008233647869179683,False,
up_first_1atr_1h,taker_imbalance_diff_change_15m=Q1,20550,0.00241901797584132,9438,0.006244910501824241,11112,-0.0009954747115346052,20462,-0.0008429823392006597,9452,-0.008714223516697928,11010,0.0058886534231701315,False,
up_first_1atr_1h,taker_imbalance_diff_change_15m=Q2,20469,-0.003712975107521721,10530,-0.005213888835762959,9939,-0.0020368432583744434,20496,0.0029229281343253755,10629,0.005063089543448196,9867,0.0006348818028542591,False,
up_first_1atr_1h,taker_imbalance_diff_change_15m=Q3,20486,-0.003488062831584482,10880,-0.0021663111864696494,9606,-0.004811765285865188,20466,-0.006363265040119859,10799,-0.004200729786753121,9667,-0.008753771290738566,True,-1
up_first_1atr_1h,taker_imbalance_diff_change_15m=Q4,20476,0.0010508599423902365,10614,0.0026773712695540297,9862,-0.0005936553056776761,20466,0.00365334787886773,10572,0.004733294492130613,9894,0.0025150733104879475,False,
up_first_1atr_1h,taker_imbalance_diff_change_15m=Q5,20557,0.003708182860328979,9484,-0.0009368798842144255,11073,0.00753023987177559,20581,0.0006220268308524957,9502,0.002512581932104796,11079,-0.001025352577332106,False,
up_first_1atr_1h,taker_imbalance_diff_change_1h=Q1,20559,-0.0006695684425245263,9344,-0.0009009505901763082,11215,-0.0006610770317841408,20478,-0.0005945412330404798,9448,-0.0048037841041198015,11030,0.002984839779758497,False,
up_first_1atr_1h,taker_imbalance_diff_change_1h=Q2,20477,-0.004540703137883462,10682,-0.005459973835015286,9795,-0.0034150820617827593,20504,-0.0006366865163678348,10649,-0.0027315112745998626,9855,0.0016449673870910786,False,
up_first_1atr_1h,taker_imbalance_diff_change_1h=Q3,20473,0.0035661391679210896,10927,0.0072398195393633125,9546,-0.0004512756327532119,20446,-0.0019232707561011586,10804,-0.00229910602992206,9642,-0.0014762075082567216,False,
up_first_1atr_1h,taker_imbalance_diff_change_1h=Q4,20460,0.0020271549138581313,10589,0.004327360451134299,9871,-0.00033853911928444225,20475,0.00553411931109038,10529,0.013518167951366011,9946,-0.0029042049420657245,False,
up_first_1atr_1h,taker_imbalance_diff_change_1h=Q5,20569,-0.0003762711341379621,9404,-0.00618779297144223,11165,0.004345213125243164,20568,-0.0023705884535941135,9524,-0.004516929129957659,11044,-0.0005446505996125062,False,
up_first_1atr_1h,perp_spot_basis_bps_change_15m=Q1,20452,0.0022714003626107537,10857,0.00035396070371779276,9595,0.004613069830540328,20467,-0.002625003749092969,10962,-0.012595943794875109,9505,0.008906759960147448,False,
up_first_1atr_1h,perp_spot_basis_bps_change_15m=Q2,20506,-0.0058716561915675425,9756,-0.00859467050682755,10750,-0.00349590165412339,20522,-0.00355575820681564,9795,-0.00563663874189102,10727,-0.0016706583612386972,True,-1
up_first_1atr_1h,perp_spot_basis_bps_change_15m=Q3,20537,-0.00130608941149013,9695,0.0074696347984224976,10842,-0.009264802097275149,20496,0.0028253481187126006,9519,4.797011728274736e-05,10977,0.005209775442234443,False,
up_first_1atr_1h,perp_spot_basis_bps_change_15m=Q4,20535,-0.0008681950608292466,9840,-0.003813997700099492,10695,0.001761586630991352,20507,-0.004805224001384112,9720,-0.001653597507701221,10787,-0.007662466533429835,False,
up_first_1atr_1h,perp_spot_basis_bps_change_15m=Q5,20508,0.0057831600090731405,10798,0.004178392489592342,9710,0.0077165142201850445,20479,0.008170790331959776,10958,0.019064058458175215,9521,-0.004334658094054422,False,
up_first_1atr_1h,perp_spot_basis_bps_change_1h=Q1,20420,0.004131784668483129,10887,0.007987249927973339,9533,-8.670129990706599e-05,20447,0.0009381051840936516,10994,-0.002357853701315249,9453,0.00480568191145192,False,
up_first_1atr_1h,perp_spot_basis_bps_change_1h=Q2,20555,0.0013730911082183161,9776,-0.0020226520452353847,10779,0.004356679915983874,20495,-0.0022247521608819154,9703,0.003024318066328968,10792,-0.006961902274898013,False,
up_first_1atr_1h,perp_spot_basis_bps_change_1h=Q3,20499,-0.0005816126406423816,9730,-9.749355150195926e-05,10769,-0.0011192952451156701,20552,0.002149068092251627,9616,0.005035870662632169,10936,-0.00041094985030543096,False,
up_first_1atr_1h,perp_spot_basis_bps_change_1h=Q4,20556,-0.0018619137286142728,9660,-0.001057470911229097,10896,-0.002695625043120431,20517,0.001340623735813784,9677,-0.0023540939119281457,10840,0.004619930926680893,False,
up_first_1atr_1h,perp_spot_basis_bps_change_1h=Q5,20508,-0.0030426640595830334,10893,-0.005142748766458927,9615,-0.0004897460590623792,20460,-0.0022120413382961113,10964,-0.0026511382808713235,9496,-0.001672405796180887,True,-1
up_first_1atr_1h,log_quote_volume_ratio_change_15m=Q1,20499,-0.0077526941568139,9858,-0.011205233739666198,10641,-0.004627129485045067,20519,0.0014384150467618984,9885,-7.853990077716366e-05,10634,0.002836783228737816,False,
up_first_1atr_1h,log_quote_volume_ratio_change_15m=Q2,20505,0.0073686029978316525,10450,0.008879723854340937,10055,0.0058599897801970835,20470,0.006291545676723853,10400,0.009924037819934062,10070,0.0025486366288322015,True,1
up_first_1atr_1h,log_quote_volume_ratio_change_15m=Q3,20506,-0.0008975022853937586,10444,-0.0017454742860258388,10062,4.295741961940491e-05,20513,-0.002949980262562213,10479,-0.006480446973829268,10034,0.0007479664545944065,False,
up_first_1atr_1h,log_quote_volume_ratio_change_15m=Q4,20481,0.0032728126803511226,10289,0.00929925490924649,10192,-0.0027846643864077314,20455,0.0032861638389842796,10333,0.0017793985387662414,10122,0.004830607900077721,False,
up_first_1atr_1h,log_quote_volume_ratio_change_15m=Q5,20547,-0.00198554638594417,9905,-0.00603555985766957,10642,0.001716232802155604,20514,-0.008043692821854853,9857,-0.005367915965349301,10657,-0.010531259479846455,False,
up_first_1atr_1h,log_quote_volume_ratio_change_1h=Q1,20554,0.0019325325515349712,9835,0.0009101395895703135,10719,0.002787069032572864,20529,0.003680702622075205,9913,0.003566913530927418,10616,0.003776047016854578,True,1
up_first_1atr_1h,log_quote_volume_ratio_change_1h=Q2,20475,-0.002050559486436898,10408,-0.0030137221147149007,10067,-0.0009993633445186667,20475,-0.002036088259117219,10365,-0.001298502905139165,10110,-0.002785144607754031,True,-1
up_first_1atr_1h,log_quote_volume_ratio_change_1h=Q3,20460,-0.0016385342357019828,10416,-0.0029124765881141657,10044,-0.0002582218638054745,20476,0.005167792707217345,10437,0.00631298505646688,10039,0.003987177263752251,False,
up_first_1atr_1h,log_quote_volume_ratio_change_1h=Q4,20526,-0.0022582046458505256,10462,0.0019918571707222,10064,-0.0066141587621206255,20461,0.00010978274751327621,10337,0.0027479768440520913,10124,-0.0025776092431104014,False,
up_first_1atr_1h,log_quote_volume_ratio_change_1h=Q5,20523,0.0040023510424274655,9825,0.0032481570817536887,10698,0.004612495046846576,20530,-0.006913503423916723,9902,-0.011734426670534037,10628,-0.0024332197704264313,False,
up_first_1atr_1h,log_trade_count_ratio_change_15m=Q1,20534,0.0017370702620382872,10631,0.0020677597464844877,9903,0.0014848206545967635,20509,0.0046061988668599785,9773,0.00825569529067377,10736,0.0012685140295014552,True,1
up_first_1atr_1h,log_trade_count_ratio_change_15m=Q2,20462,0.0001212401948926245,9892,0.0017861176924818811,10570,-0.0014984978566272011,20476,0.005070117380004957,10638,0.00586191292659094,9838,0.004232135729354991,False,
up_first_1atr_1h,log_trade_count_ratio_change_15m=Q3,20480,-0.004612897322212206,9987,-0.004753175948896071,10493,-0.00452202094960058,20455,-0.0038025675225409894,10451,-0.007754644013972134,10004,0.00033706842592468034,False,
up_first_1atr_1h,log_trade_count_ratio_change_15m=Q4,20514,0.004027333891836682,9913,0.010213683369105053,10601,-0.0018200790573082992,20497,-0.003931650211272841,10283,-0.005529015763650447,10214,-0.0023200046367632954,False,
up_first_1atr_1h,log_trade_count_ratio_change_15m=Q5,20548,-0.0012796577733510395,10523,-0.008878542726904859,10025,0.0067709892581307995,20534,-0.001943883460571727,9809,-0.0005243435723508716,10725,-0.003256878610645275,False,
up_first_1atr_1h,log_trade_count_ratio_change_1h=Q1,20558,-0.000645406716365371,10632,0.002773341028818266,9926,-0.004207418038155941,20510,0.005849496008719646,9908,0.010378953816331749,10602,0.0016057742995457813,False,
up_first_1atr_1h,log_trade_count_ratio_change_1h=Q2,20515,-0.002431423781510289,10023,-0.0017293107727153756,10492,-0.0031405833163422603,20487,-0.0035453380272628676,10408,-0.002666351229909214,10079,-0.004444420109725622,True,-1
up_first_1atr_1h,log_trade_count_ratio_change_1h=Q3,20434,0.00021570100043627471,9957,0.0006443500243840661,10477,-0.00023599457083356423,20436,-0.00011594733134273616,10422,0.005979294451615658,10014,-0.006449332252469853,False,
up_first_1atr_1h,log_trade_count_ratio_change_1h=Q4,20531,-0.0026223194308528375,9828,-0.004433804722345558,10703,-0.0010416104208460508,20511,0.0021684848967503667,10330,0.0013428888140513129,10181,0.003011207492427559,False,
up_first_1atr_1h,log_trade_count_ratio_change_1h=Q5,20500,0.005491713958275579,10506,0.0023801979511660076,9994,0.008838773569615488,20527,-0.0043575835255143525,9886,-0.015301592052924196,10641,0.005798082967575335,False,
