candidate_id,dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,status,fail_reasons,signals_total,ignored_overlap_signals,executable_trades,2024_E1_trades,2024_E1_gross,2024_E1_net,2024_E1_expectancy,2024_E1_expectancy_bps,2024_E1_PF,2024_E1_win_rate,2024_E1_max_drawdown_realized,2024_E1_ex_best_positive_net,2024_STRESS_trades,2024_STRESS_gross,2024_STRESS_net,2024_STRESS_expectancy,2024_STRESS_expectancy_bps,2024_STRESS_PF,2024_STRESS_win_rate,2024_STRESS_max_drawdown_realized,2024_STRESS_ex_best_positive_net,2025_E1_trades,2025_E1_gross,2025_E1_net,2025_E1_expectancy,2025_E1_expectancy_bps,2025_E1_PF,2025_E1_win_rate,2025_E1_max_drawdown_realized,2025_E1_ex_best_positive_net,2025_STRESS_trades,2025_STRESS_gross,2025_STRESS_net,2025_STRESS_expectancy,2025_STRESS_expectancy_bps,2025_STRESS_PF,2025_STRESS_win_rate,2025_STRESS_max_drawdown_realized,2025_STRESS_ex_best_positive_net,2025_H1_E1_trades,2025_H1_E1_gross,2025_H1_E1_net,2025_H1_E1_expectancy,2025_H1_E1_expectancy_bps,2025_H1_E1_PF,2025_H1_E1_win_rate,2025_H1_E1_max_drawdown_realized,2025_H1_E1_ex_best_positive_net,2025_H1_STRESS_trades,2025_H1_STRESS_gross,2025_H1_STRESS_net,2025_H1_STRESS_expectancy,2025_H1_STRESS_expectancy_bps,2025_H1_STRESS_PF,2025_H1_STRESS_win_rate,2025_H1_STRESS_max_drawdown_realized,2025_H1_STRESS_ex_best_positive_net,2025_H2_E1_trades,2025_H2_E1_gross,2025_H2_E1_net,2025_H2_E1_expectancy,2025_H2_E1_expectancy_bps,2025_H2_E1_PF,2025_H2_E1_win_rate,2025_H2_E1_max_drawdown_realized,2025_H2_E1_ex_best_positive_net,2025_H2_STRESS_trades,2025_H2_STRESS_gross,2025_H2_STRESS_net,2025_H2_STRESS_expectancy,2025_H2_STRESS_expectancy_bps,2025_H2_STRESS_PF,2025_H2_STRESS_win_rate,2025_H2_STRESS_max_drawdown_realized,2025_H2_STRESS_ex_best_positive_net
R5E-027,xauusd_m1_2024_2025_raw.csv,sma5,lt,0.05,-1.2275741429312652,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,34179,12323,21856,11330,405.11000000001104,-10804.740482922836,-0.9536399367098708,-3.9869087504474368,0.10165866264541369,0.12727272727272726,10804.740482922893,-10823.471507330445,11330,405.11000000001104,-24722.284317927795,-2.182019798581447,-9.1269481022942,0.01469267126927419,0.02621359223300971,24722.284317927802,-24739.78748381203,10526,1527.2800000000016,-13476.435632141807,-1.280299794047293,-3.714353754001249,0.20910884553761463,0.21176135284058523,13477.206986682793,-13499.313366656304,10526,1527.2800000000016,-32104.237160938137,-3.0499940301100263,-8.854463165648863,0.037710023823478066,0.06289188675660269,32104.23716093812,-32124.92696205337,5181,771.1300000000006,-5846.376957470417,-1.1284263573577336,-3.6680107448162165,0.2114963396275592,0.21713954834973942,5846.376957470406,-5866.137188789831,5181,771.1300000000006,-14062.315544741881,-2.7142087521215754,-8.808132068855956,0.03570638480548665,0.06504535803898862,14062.315544741918,-14080.524130954243,5345,756.150000000001,-7630.05867467139,-1.427513316121869,-3.759274826141129,0.20726967076152367,0.20654817586529467,7630.830029212459,-7652.936409185886,5345,756.150000000001,-18041.921616196254,-3.375476448306128,-8.899372690903126,0.0392659443918151,0.0608044901777362,18041.9216161962,-18062.611417311487
R5E-028,xauusd_m1_2024_2025_raw.csv,sma5,lt,0.2,-0.5942933079074384,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,137706,65620,72084,36988,750.9299999999666,-35824.19271971873,-0.9685355444933149,-4.053399680060774,0.08195627083369189,0.1159565264410079,35824.192719718885,-35842.92374412634,36988,750.9299999999666,-81233.88614230917,-2.19622272472989,-9.193421940526543,0.009161920763201806,0.02041202552179085,81233.88614230923,-81251.38930819341,35096,1889.5699999999729,-48053.81157888463,-1.3692104963210803,-3.975414075707442,0.1478640656730095,0.16913608388420331,48053.81157888437,-48076.68931339913,35096,1889.5699999999729,-110060.81189065574,-3.1359930445251805,-9.11545638224091,0.023128324707328205,0.04239799407339868,110060.81189065582,-110081.50169177097,17392,1019.279999999962,-21149.37319129305,-1.216040316886675,-3.9488709180105803,0.15047864723723056,0.17278058877644895,21149.373191293056,-21169.133422612464,17392,1019.279999999962,-48672.77352701857,-2.798572534902172,-9.088920047417838,0.023323316755587478,0.04341076356945722,48672.77352701846,-48690.98211323094,17704,870.2900000000109,-26904.438387591585,-1.519681336849954,-4.001489459725958,0.14579743755079594,0.16555580659737912,26904.43838759162,-26927.31612210608,17704,870.2900000000109,-61388.03836363716,-3.4674671466130347,-9.141525063626066,0.02297366588826008,0.04140307275192047,61388.038363637046,-61408.72816475239
R5E-029,xauusd_m1_2024_2025_raw.csv,sma10,lt,0.05,-1.8604324023200889,1,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,33706,20,33686,17784,476.8800000000076,-17113.21864091236,-0.9622817499388416,-4.025737223116228,0.042066326863761834,0.06432748538011696,17113.21864091238,-17129.3302076563,17784,476.8800000000076,-38952.13337715565,-2.190290900649778,-9.165766594169765,0.003960484817830656,0.009278002699055331,38952.13337715568,-38967.01775870338,15902,1035.3299999999804,-21603.437697260557,-1.3585358883952054,-3.949820155538112,0.10393532617886697,0.12577034335303736,21603.437697260615,-21624.37109424224,15902,1035.3299999999804,-49710.50676739744,-3.1260537521945317,-9.08986904094547,0.013644479690586945,0.0266004276191674,49710.506767397455,-49729.38504273402,7898,463.1099999999901,-9615.414307961657,-1.21744926664493,-3.9520981104776816,0.09702903468969998,0.12370220308938971,9615.414307961672,-9635.844400592008,7898,463.1099999999901,-22128.364775802416,-2.801768140770121,-9.092146410340574,0.011964587314045073,0.024816409217523424,22128.364775802416,-22147.243051139,8004,572.2199999999903,-11988.023389298902,-1.497754046639043,-3.9475723684175823,0.10939887437248802,0.1278110944527736,11988.023389298885,-12008.956786280583,8004,572.2199999999903,-27582.141991595025,-3.446044726586085,-9.087621831614815,0.014988085164521742,0.028360819590204898,27582.141991595014,-27600.968978137593
R5E-030,xauusd_m1_2024_2025_news_clean.csv,ret12,lt,0.3,-1.130063361014013,12,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,5087,3827,1260,616,55.51999999999771,-550.5893804022743,-0.8938139292244712,-3.7606758935111215,0.16281695381441288,0.1737012987012987,550.5893804022742,-555.4438540903944,616,55.51999999999771,-1303.1019926102263,-2.115425312678939,-8.900773398131122,0.02173890008885844,0.04383116883116883,1303.101992610226,-1306.7825520067665,644,441.3399999999979,-476.24241234212616,-0.7395068514629288,-2.3175031333909053,0.5715642030830708,0.3167701863354037,529.457082610413,-500.19080423802205,644,441.3399999999979,-1615.4630871395602,-2.5084830545645347,-7.45797160312797,0.1884087655646083,0.15683229813664595,1629.8480004718492,-1637.311270021092,312,132.46000000000276,-264.82079197455323,-0.8487845896620296,-2.803038952305295,0.4906920982418603,0.3269230769230769,265.5320917574378,-283.29129032216105,312,132.46000000000276,-758.0631274854993,-2.429689511171472,-7.943382615881322,0.15860885260026789,0.14423076923076922,758.0631274854989,-774.9823122497351,332,308.8799999999951,-211.42162036757293,-0.6368121095408823,-1.8612164601942511,0.6426407121744407,0.3072289156626506,275.1453946863419,-235.3700122634688,332,308.8799999999951,-857.3999596540609,-2.5825299989580146,-7.0018022176489145,0.21305130119052562,0.1686746987951807,877.1776956385177,-879.2481425355928
R5E-031,xauusd_m1_2024_2025_news_clean.csv,body,lt,0.2,-0.5333668241083107,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,137909,39753,98155,50076,944.0799999999579,-48522.99391159833,-0.9689870179646602,-4.059606101620393,0.0774121712453263,0.10933381260484064,48522.993911598554,-48540.74306421461,50076,944.0799999999579,-109938.63639789235,-2.1954356657459133,-9.199626766735998,0.009063755400398735,0.01875149772346034,109938.63639789337,-109955.1181216906,48079,1195.9899999999584,-67328.04963983566,-1.4003629368297108,-4.061890636959817,0.13329919270550972,0.16177541130223175,67328.04963983603,-67351.8200031609,48079,1195.9899999999584,-152403.78967198532,-3.16986188714377,-9.201910714839476,0.019381394586183806,0.03779196738700888,152403.78967198558,-152425.8223222239,23584,524.660000000014,-29525.263143145465,-1.2519192309678369,-4.0630755600415505,0.13217008308072709,0.1623134328358209,29525.263143145585,-29549.033506470703,23584,524.660000000014,-66833.62182645463,-2.8338543854500777,-9.203095333338736,0.018624445457192808,0.037398236092265946,66833.62182645431,-66855.6544766932,24495,671.3299999999444,-37802.7864966902,-1.54328583370852,-4.060749782664671,0.13417902431010056,0.16125739946927944,37802.786496690125,-37826.35819230556,24495,671.3299999999444,-85570.16784553068,-3.4933728452962107,-9.200770153798997,0.01997178955521105,0.03817105531741172,85570.16784553113,-85591.64343384982
R5E-032,xauusd_m5_2024_2025_news_clean.csv,sma5,lt,0.2,-0.5022486876022775,48,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,1148,691,457,230,120.83000000000152,-107.5560785608365,-0.46763512417755,-1.9944104963336817,0.8228368888317809,0.47391304347826085,184.76541939067707,-130.21813868405852,230,120.83000000000152,-391.1078761987695,-1.7004690269511715,-7.134962016486636,0.49144973422795557,0.3739130434782609,420.4684629403344,-412.4440400282685,227,584.7799999999947,262.41931895868674,1.156032242108752,3.154086048587136,1.2126082134280525,0.4889867841409692,332.5566063590238,216.16637921140324,227,584.7799999999947,-137.8062590358913,-0.6070760309951158,-1.987788883894728,0.9048344104897046,0.44493392070484583,508.3506871183257,-182.04223005419618,112,271.4300000000003,128.8157833900023,1.1501409231250206,3.894217981788795,1.2086265079862675,0.5,208.8026845434307,82.85501621371239,112,271.4300000000003,-48.24631076999073,-0.4307706318749172,-1.2478472003546683,0.9320034494418079,0.4642857142857143,278.7671291204357,-92.48228178829564,115,313.34999999999445,133.60353556868444,1.1617698745102993,2.43326190494726,1.2165938424600704,0.4782608695652174,138.66748344028898,87.35059582140094,115,313.34999999999445,-89.55994826590056,-0.7787821588339179,-2.7084277409076556,0.878731749509191,0.4260869565217391,241.11212130902197,-133.56933992867806
R5E-033,xauusd_m1_2024_2025_news_clean.csv,sma10,lt,0.05,-1.8656781332750338,1,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,33407,38,33369,17596,398.1200000000106,-17000.71069898262,-0.9661690554093328,-4.042706672185108,0.04166935603690969,0.06404864741986815,17000.710698982642,-17020.905897022232,17596,398.1200000000106,-38602.157507571836,-2.193802995429179,-9.182731681270464,0.004021151965985221,0.009263468970220505,38602.157507571865,-38621.16727522508,15773,986.5499999999793,-21470.014169368853,-1.3611877365985452,-3.9582299679288657,0.10462533002194063,0.12591136752678628,21470.014169368897,-21490.947566350536,15773,986.5499999999793,-49350.869197784756,-3.128819450820057,-9.09827669160817,0.013865847950884051,0.026691181132314716,49350.86919778477,-49369.74747312134,7831,425.6299999999883,-9569.17126603413,-1.2219603200145743,-3.9659575125173436,0.09761661149017785,0.12361128846890564,9569.171266034138,-9589.601358664482,7831,425.6299999999883,-21978.175735078545,-2.8065605586870825,-9.106002249844384,0.012230372137470736,0.02515642957476695,21978.175735078545,-21997.05401041513,7942,560.919999999991,-11900.842903334722,-1.4984692650887335,-3.9506104260411328,0.11018239056674285,0.1281792999244523,11900.842903334704,-11921.776300316404,7942,560.919999999991,-27372.693462706215,-3.4465743468529606,-9.090659108310794,0.01517509495304518,0.02820448249811131,27372.693462706175,-27391.520449248783
R5E-034,xauusd_m1_2024_2025_raw.csv,ret1,lt,0.1,-0.8588557391454485,3,1,10.0,6.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,18947,3331,15616,8178,228.8300000000104,-7855.474126849628,-0.9605617665504559,-4.0187656238224765,0.08625466554305315,0.12240156517485938,7857.764050405549,-7874.205151257236,8178,228.8300000000104,-17892.50871839836,-2.1878831888479287,-9.158796786913822,0.011360766943203449,0.01821961359745659,17892.814091055574,-17910.011884282594,7438,505.7700000000277,-10071.085271621894,-1.3540044731946617,-3.9295267910122327,0.14176859319394144,0.18096262436138746,10074.07981796861,-10088.55788664869,7438,505.7700000000277,-23202.73650097362,-3.119485950655233,-9.069580892794617,0.01725151228214002,0.03939230976068836,23203.514324683623,-23218.138981094202,3679,331.1700000000037,-4365.696855886358,-1.1866531274494043,-3.848461296065812,0.15395309012726127,0.18755096493612394,4365.707799458267,-4376.8270496238865,3679,331.1700000000037,-10197.072613113625,-2.7716968233524395,-8.988536235596563,0.019001130237977806,0.04376189181842892,10197.07261311364,-10206.4772986325,3759,174.600000000024,-5705.388415735536,-1.5177942047713584,-4.008867029348992,0.13220549945163365,0.1745144985368449,5708.382962082231,-5722.861030762332,3759,174.600000000024,-13005.663887859997,-3.459873340744878,-9.148900736857305,0.015875355821672054,0.035115722266560255,13006.441711570122,-13021.066367980578
R5E-035,xauusd_m1_2024_2025_news_clean.csv,sma5,lt,0.05,-1.2297444717301456,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,33830,12225,21605,11198,353.3600000000097,-10726.529468065286,-0.9578968983805399,-4.005457670832084,0.10091597077668721,0.1268976602964815,10726.52946806534,-10744.944297642405,11198,353.3600000000097,-24482.720738893822,-2.1863476280491,-9.145492254710238,0.014399679448761107,0.026165386676192177,24482.72073889381,-24499.949680615853,10407,1441.7400000000089,-13392.031393641555,-1.2868291912790963,-3.735580954215453,0.208524355704247,0.2114922648217546,13392.802748182548,-13414.909128156052,10407,1441.7400000000089,-31808.83935123703,-3.0564849957948526,-8.875684909447155,0.03750737070288646,0.06380320937830307,31808.839351237002,-31829.529152352265,5122,693.1800000000007,-5848.978843729547,-1.1419326129889784,-3.709658127502939,0.20924372954201143,0.21593127684498242,5848.9788437295365,-5868.739075048961,5122,693.1800000000007,-13971.369290032966,-2.7277175497916764,-8.849768746153403,0.03532333612539287,0.06598984771573604,13971.369290032999,-13989.577876245328,5285,748.5600000000081,-7543.0525499120085,-1.4272568684790934,-3.760704268959351,0.2079656425026534,0.20719016083254493,7543.823904453079,-7565.930284426505,5285,748.5600000000081,-17837.470061204065,-3.3751125943621694,-8.90080176628549,0.039211142439923616,0.06168401135288552,17837.470061204,-17858.1598623193
R5E-036,xauusd_m1_2024_2025_news_clean.csv,ret3,lt,0.3,-0.5700876508854024,12,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,5215,3451,1764,849,67.66999999999894,-769.6422240352631,-0.9065279435044324,-3.80591344096205,0.14070186587182779,0.14487632508833923,769.6422240352633,-777.6040372677787,849,67.66999999999894,-1809.2037773336801,-2.130982069886549,-8.94599931734699,0.022922119759079027,0.03769140164899882,1809.2037773336804,-1815.9511268300018,915,234.17999999999392,-1074.8912661321542,-1.1747445531498952,-3.472272048402395,0.3987807212910399,0.2797814207650273,1084.2832486796187,-1098.83965802805,915,234.17999999999392,-2700.163320444672,-2.950998164420407,-8.612443686742983,0.1260285799479154,0.12349726775956284,2700.1633204446757,-2722.011503326204,440,43.8599999999974,-516.1423080585986,-1.1730507001331787,-3.7965191068334816,0.3461410747853095,0.27954545454545454,531.0416370432391,-534.6128064062063,440,43.8599999999974,-1211.4108739636847,-2.753206531735647,-8.93660739801612,0.10406710216138443,0.11818181818181818,1222.9571959945667,-1228.3300587279205,475,190.31999999999653,-558.7489580735555,-1.1763135959443274,-3.171916878487282,0.4403968601323527,0.28,568.1409406210186,-582.6973499694514,475,190.31999999999653,-1488.7524464809876,-3.134215676802079,-8.312165722616289,0.14311988095027758,0.12842105263157894,1488.7524464809887,-1510.6006293625194
R5E-037,xauusd_m1_2024_2025_news_clean.csv,sma5,lt,0.3,-0.35630375653676905,1,1,20.0,6.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,40801,105,40694,20447,237.5599999999631,-20000.623173547454,-0.9781690797450704,-4.089999913225906,0.012568338261766744,0.021127793808382648,20000.62317354752,-20015.986438400454,20447,237.5599999999631,-45127.25638826341,-2.207035574326963,-9.230012765663645,0.0013262860011715707,0.002592067295935834,45127.2563882638,-45141.29525252692,20247,816.060000000014,-28046.822723277503,-1.3852335024091225,-4.0247449600357745,0.04116625890475907,0.05097051415024448,28046.82272327749,-28070.443055552532,20247,816.060000000014,-63881.41624669881,-3.1551052623449802,-9.164774586148859,0.005827315608051353,0.008445695658616092,63881.416246698864,-63903.29882733644,9885,336.94999999999345,-12254.398706238277,-1.239696378982122,-4.030653370924052,0.03857481637084523,0.044309559939301975,12254.39870623824,-12278.019038513305,9885,336.94999999999345,-27887.13598779722,-2.8211569031661328,-9.170681478290112,0.006614018360309733,0.007283763277693475,27887.1359877972,-27909.018568434847,10362,479.1100000000206,-15792.424017039226,-1.5240710304033223,-4.019108534477907,0.04316752669322576,0.05732484076433121,15792.424017039199,-15807.39412203262,10362,479.1100000000206,-35994.280258901585,-3.4736807815963697,-9.159139609424649,0.005216948052045628,0.009554140127388535,35994.28025890146,-36007.09020444686
R5E-038,xauusd_m1_2024_2025_raw.csv,sma5,lt,0.1,-0.939361634893947,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,67869,28017,39851,20738,579.6700000000146,-19944.722234358447,-0.9617476243783608,-4.020278909733809,0.0919006080234764,0.12248047063361944,19944.72223435834,-19963.453258766054,20738,579.6700000000146,-45426.69713218806,-2.1905052142052304,-9.160309683837571,0.011369499513401627,0.0243032114958048,45426.697132188136,-45444.2002980723,19113,1706.6800000000317,-25501.837434150617,-1.3342665952048667,-3.8729840876557304,0.173711771693267,0.18751635012818502,25501.837434150708,-25530.043081742435,19113,1706.6800000000317,-59282.460523327885,-3.1016826517725047,-9.013052723644378,0.028667170185740058,0.05090775911683148,59282.46052332781,-59308.59980111607,9470,891.600000000004,-11191.972197191757,-1.1818344453211993,-3.8351539358929583,0.17277485092882616,0.19123548046462513,11191.972197191752,-11211.73242851117,9470,891.600000000004,-26194.281637262917,-2.7660276280108675,-8.975232296058131,0.026579751339313642,0.0515311510031679,26194.281637262968,-26212.49022347528,9643,815.0800000000277,-14309.865236958862,-1.4839640399210683,-3.9101355485282236,0.17444307449728497,0.1838639427564036,14309.865236958867,-14338.07088455068,9643,815.0800000000277,-33088.17888606497,-3.4313158649865154,-9.05019463479669,0.030313338634420334,0.0502955511770196,33088.17888606484,-33114.31816385315
R5E-039,xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.2,-0.539610719800169,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,137733,39546,98185,50148,999.1999999999605,-48528.38530658116,-0.967703304350745,-4.054949145796678,0.07810853726062407,0.10991465262822046,48528.3853065814,-48546.13445919744,50148,999.1999999999605,-110019.15546666508,-2.1938891973092662,-9.1949710079749,0.009198236456171991,0.019123394751535454,110019.15546666621,-110035.63719046333,48037,1352.5699999999738,-67094.65354593644,-1.3967286372158219,-4.0529093675489865,0.1353704826142752,0.16222911505714346,67094.65354593658,-67118.42390926168,48037,1352.5699999999738,-152075.02287163885,-3.165789347204006,-9.192931754048756,0.020078035657404025,0.03847034577513167,152075.02287163894,-152097.05552187742,23595,611.6300000000101,-29448.49909379371,-1.248082182402785,-4.051534140156841,0.1343446625737076,0.16355159991523627,29448.49909379378,-29472.26945711895,23595,611.6300000000101,-66769.52893294672,-2.8298168651386617,-9.191556880156487,0.019318776061320257,0.03810129264674719,66769.52893294649,-66791.56158318529,24442,740.9399999999637,-37646.15445214272,-1.5402239772581099,-4.054236938546355,0.1361712315623102,0.16095245888225188,37646.154452142684,-37669.72614775808,24442,740.9399999999637,-85305.49393869212,-3.49011921850471,-9.194258983796246,0.020671496589388792,0.03882660993372065,85305.49393869244,-85326.96952701126
R5E-040,xauusd_m1_2024_2025_news_clean.csv,body,lt,0.05,-1.1238749888734236,3,1,12.0,8.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,11458,1208,10250,5397,318.029999999992,-5011.817394904766,-0.9286302380775924,-3.886132330185245,0.158144341912246,0.17565314063368537,5011.817394904751,-5028.859104989966,5397,318.029999999992,-11629.06754119642,-2.154728097312659,-9.02619758644039,0.02532862664355057,0.0474337594960163,11629.06754119642,-11644.91949042982,4853,563.5700000000252,-6350.957440680977,-1.3086662766703023,-3.7864391753786557,0.21632868747809847,0.2301669070677931,6350.957440680988,-6371.170986701651,4853,563.5700000000252,-14935.660589889485,-3.077613968656395,-8.926530057590625,0.03797178503634007,0.06799917576756645,14935.660589889465,-14953.767910507519,2395,305.9800000000032,-2752.102807871625,-1.1491034688399269,-3.735522467272214,0.22172354486473383,0.2350730688935282,2752.6283532137877,-2762.1058749073886,2395,305.9800000000032,-6548.852959672323,-2.734385369383016,-8.875626437537884,0.03618570975750623,0.07014613778705636,6548.85295967233,-6557.2954867832605,2458,257.590000000022,-3598.854632809352,-1.4641393949590529,-3.8360508580128814,0.21215241686494163,0.22538649308380798,3598.8546328093576,-3619.0681788300258,2458,257.590000000022,-8386.807630217161,-3.4120454150598705,-8.976128987625742,0.03936184900500617,0.06590724165988608,8386.807630217167,-8404.914950835195
R5E-041,xauusd_m1_2024_2025_raw.csv,ret1,lt,0.3,-0.32149726575184057,3,1,20.0,6.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,41242,14745,26495,13235,329.7499999999957,-12748.849543708355,-0.9632678159205406,-4.03171637049302,0.045548903776293476,0.07283717415942577,12748.849543708338,-12760.914042276736,13235,329.7499999999957,-28986.53110176258,-2.1901421308471916,-9.171744204616838,0.004690912134859657,0.009822440498677748,28986.531101762554,-28997.272731445297,13260,634.7799999999888,-18283.29000075132,-1.3788303167987421,-4.001200263002801,0.10205437343145216,0.1145550527903469,18283.983102234804,-18306.167735265815,13260,634.7799999999888,-41770.9421252809,-3.1501464649533104,-9.141235941240435,0.016559610658828224,0.02503770739064857,41770.94212528094,-41791.84516063235,6467,279.119999999999,-7962.706843949233,-1.231282950974058,-4.001528374484165,0.09313394791909961,0.1107159424771919,7962.706843949249,-7985.347379082889,6467,279.119999999999,-18195.313117921545,-2.8135631850814202,-9.1415639683813,0.01489537603466356,0.02149373743621463,18195.313117921574,-18216.216153273,6792,355.3599999999901,-10319.515727222506,-1.5193633285074362,-4.001001121366467,0.10882780991894557,0.11822732626619552,10320.208828706003,-10342.393461737003,6792,355.3599999999901,-23572.863851201244,-3.470680779034341,-9.141036850793123,0.01784225745936867,0.02841578327444052,23572.863851201182,-23593.553652316477
R5E-042,xauusd_m5_2024_2025_raw.csv,ret24,gt,0.95,5.006526644610674,48,-1,2.0,2.0,FAIL,TRADE_COUNT_2024_LT_100;TRADE_COUNT_2025_LT_100,306,128,178,89,275.7700000000009,187.34935215607888,2.1050489006301,8.483760412956341,2.342487843525302,0.5955056179775281,25.38657390011422,150.25365587258483,89,275.7700000000009,77.57106077735189,0.8715849525545156,3.3470041097891126,1.4114319493567953,0.5393258426966292,31.408755932232328,41.85882357662885,89,405.0400000000013,277.18150326705734,3.114398913113004,9.827492803280737,1.758910744007647,0.5842696629213483,81.23048558095644,219.99844534448488,89,405.0400000000013,118.43931295175332,1.3307787972107115,4.691081774449839,1.2708454799247495,0.550561797752809,115.19813008854415,63.487240900178854,48,288.1999999999998,225.8291698834798,4.704774372572496,15.20150808414242,2.2514186710844037,0.6458333333333334,77.22844327841973,183.90515627290182,48,288.1999999999998,148.39292277565983,3.091519224492913,10.066477917730923,1.7134048702954565,0.6458333333333334,85.83042380288973,108.14001290305885,41,116.84000000000151,51.352333383577516,1.2524959361848174,3.535962718369501,1.2779145113800516,0.5121951219512195,81.23048558095644,-5.830724538994957,41,116.84000000000151,-29.953609823906497,-0.7305758493635731,-1.6020649298792353,0.8693626037187419,0.43902439024390244,115.19813008854418,-84.90568187548097
