run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;prior_20d_low;prior_low_age;prior_20d_high;prior_high_age;reentry_offset_ticks;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250610;2025.06.10 00:00;2345.80;16;2787.04;8;5;SHORT;2025.06.10 14:42;2025.06.10 14:44;2025.06.10 22:38;2786.98;2798.13;2798.21;11.15;11.15000000;-1.00717489;2.23407600;0.20036556;-1.20754045;-1.30772323;STOP;ETHUSD_20250610_SHORT;8.96681614;1.00717489;2025.06.10 18:33:42;2025.06.10 22:38:29;229.272217;474.042233;9.97399103;1;2025.06.10 14:44:41;0.243517;0.00986547;1;2025.06.10 14:47:38;3.204217;0.23856502;1;2025.06.10 14:48:39;4.215467;0.23856502;1;2025.06.10 15:08:15;23.819783;0.23856502;1;2025.06.10 16:36:30;112.061700;0.23856502;-1.00717489;8.96681614;-1.00717489;8.96681614;-1.00717489;8.96681614;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250623;2025.06.23 00:00;2362.69;1;2878.09;8;5;LONG;2025.06.20 20:37;2025.06.20 20:38;2025.06.23 00:00;2380.61;2362.68;2186.34;17.93;17.93000000;-10.83491355;1.82678000;0.10188399;-10.93679755;-10.98773954;STOP;ETHUSD_20250620_LONG;3.05075293;10.83491355;2025.06.20 23:17:40;2025.06.23 00:00:00;159.134833;3081.468167;13.88566648;1;2025.06.20 20:41:42;3.174533;0.42163971;1;2025.06.20 20:43:27;4.930850;0.42163971;1;2025.06.20 20:45:40;7.150700;0.42163971;1;2025.06.20 23:17:37;159.093167;0.42163971;0;;;;-10.83491355;3.05075293;-10.83491355;3.05075293;-10.83491355;3.05075293;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250710;2025.07.10 00:00;2170.92;13;2827.84;20;5;SHORT;2025.07.10 20:09;2025.07.10 20:55;2025.07.10 21:06;2827.79;2835.37;2835.43;7.58;7.58000000;-1.00791557;2.26528800;0.29885066;-1.30676623;-1.45619156;STOP;ETHUSD_20250710_SHORT;0.35488127;1.00791557;2025.07.10 21:00:41;2025.07.10 21:06:31;5.476617;11.315350;1.36279683;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250728;2025.07.28 00:00;2367.24;18;3854.78;5;5;SHORT;2025.07.28 01:13;2025.07.28 01:15;2025.07.28 01:27;3854.66;3860.66;3860.70;6.00;6.00000000;-1.00666667;3.08614400;0.51435733;-1.52102400;-1.77820267;STOP;ETHUSD_20250728_SHORT;1.86666667;1.00666667;2025.07.28 01:17:15;2025.07.28 01:27:37;1.962650;12.329283;2.87333333;1;2025.07.28 01:16:33;1.262883;0.89833333;1;2025.07.28 01:16:55;1.624000;0.89833333;0;;;;0;;;;0;;;;-1.00666667;1.86666667;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250808;2025.08.08 00:00;2813.66;20;3937.72;9;5;SHORT;2025.08.08 06:22;2025.08.08 06:34;2025.08.08 16:47;3937.64;3969.00;3969.01;31.36;31.36000000;-1.00031888;3.16266000;0.10085013;-1.10116901;-1.15159407;STOP;ETHUSD_20250808_SHORT;1.72672194;1.00031888;2025.08.08 12:27:15;2025.08.08 16:47:17;353.020517;613.052817;2.72704082;1;2025.08.08 07:03:39;29.424350;0.26498724;1;2025.08.08 08:09:03;94.820150;0.26498724;0;;;;0;;;;0;;;;-1.00031888;1.72672194;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250822;2025.08.22 00:00;3481.12;14;4794.22;6;5;SHORT;2025.08.22 20:13;2025.08.22 20:14;2025.08.22 20:14;4794.17;4796.07;4796.36;1.90;1.90000000;-1.15263158;3.83621200;2.01905895;-3.17169053;-4.18122000;STOP;ETHUSD_20250822_SHORT;0.00000000;1.15263158;;2025.08.22 20:14:17;;0.218000;1.15263158;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250923;2025.09.23 00:00;4032.55;1;4692.40;7;5;LONG;2025.09.22 09:00;2025.09.22 10:03;2025.09.23 10:03;4208.44;4032.54;4196.55;175.90;175.90000000;-0.06759522;3.36199600;0.01911311;-0.08670833;-0.09626489;H24_REFERENCE;ETHUSD_20250922_LONG;0.06873223;0.54587834;2025.09.22 10:34:41;2025.09.23 06:11:40;31.044700;1208.019483;0.61461057;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20251006;2025.10.06 00:00;3820.67;7;4692.40;16;5;SHORT;2025.10.06 18:22;2025.10.06 18:22;2025.10.06 20:14;4692.25;4693.30;4693.41;1.05;1.05000000;-1.10476190;3.75426400;3.57548952;-4.68025143;-6.46799619;STOP;ETHUSD_20251006_SHORT;32.15238095;1.10476190;2025.10.06 19:28:42;2025.10.06 20:14:39;66.000467;111.956900;33.25714286;1;2025.10.06 18:22:44;0.034217;0.52380952;1;2025.10.06 18:22:45;0.049433;0.52380952;1;2025.10.06 18:22:47;0.083650;0.52380952;1;2025.10.06 18:22:59;0.281367;0.52380952;1;2025.10.06 18:23:20;0.639083;0.52380952;-1.10476190;32.15238095;-1.10476190;32.15238095;-1.10476190;32.15238095;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20251017;2025.10.17 00:00;3820.67;16;4754.08;8;5;LONG;2025.10.17 09:47;2025.10.17 09:47;2025.10.17 09:48;3820.91;3819.26;3819.23;1.65;1.65000000;-1.01818182;3.05605600;1.85215515;-2.87033697;-3.79641455;STOP;ETHUSD_20251017_LONG;3.98181818;1.01818182;2025.10.17 09:48:15;2025.10.17 09:48:29;0.548467;0.782733;5.00000000;1;2025.10.17 09:47:44;0.025350;0.33333333;1;2025.10.17 09:47:45;0.039850;0.33333333;1;2025.10.17 09:47:46;0.065217;0.33333333;1;2025.10.17 09:47:58;0.268117;0.33333333;0;;;;-1.01818182;3.98181818;-1.01818182;3.98181818;-1.01818182;3.98181818;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20251103;2025.11.03 00:00;3672.10;11;4754.08;19;5;LONG;2025.11.03 12:59;2025.11.03 12:59;2025.11.03 17:27;3672.32;3658.97;3658.69;13.35;13.35000000;-1.02097378;2.93240400;0.21965573;-1.24062951;-1.35045738;STOP;ETHUSD_20251103_LONG;5.54606742;1.02097378;2025.11.03 16:07:43;2025.11.03 17:27:27;187.749450;267.489050;6.56704120;1;2025.11.03 13:00:41;0.731500;0.09138577;1;2025.11.03 13:01:30;1.541317;0.09138577;1;2025.11.03 13:03:38;3.669650;0.09138577;1;2025.11.03 13:16:29;16.517800;0.09138577;1;2025.11.03 16:07:18;187.344433;0.09138577;-1.02097378;5.54606742;-1.02097378;5.54606742;-1.02097378;5.54606742;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20251117;2025.11.17 00:00;3053.85;9;4251.41;15;5;LONG;2025.11.17 00:03;2025.11.17 00:03;2025.11.17 00:04;3053.93;3052.67;3052.63;1.26;1.26000000;-1.03174603;2.44262400;1.93859048;-2.97033651;-3.93963175;STOP;ETHUSD_20251117_LONG;2.07142857;1.03174603;2025.11.17 00:04:15;2025.11.17 00:04:37;0.506550;0.868183;3.10317460;1;2025.11.17 00:04:02;0.285150;0.43650794;1;2025.11.17 00:04:03;0.307300;0.43650794;1;2025.11.17 00:04:15;0.502867;0.43650794;0;;;;0;;;;-1.03174603;2.07142857;-1.03174603;2.07142857;;;0;

