state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible
oi_change_15m_pct|1h|Q1->Q1,direction_1h_atr,4993,-0.0014508003048955484,2346,-0.06624645239587655,2647,0.05741956136808791,4879,0.04149076631154967,2402,-0.013165393242154592,2477,0.09502121350014008,False,False,,,False
oi_change_15m_pct|1h|Q1->Q1,up_first_1atr_1h,4795,-0.0012445204322226733,2247,-0.0017550193332797615,2548,-0.0009204571650576754,4722,0.00039508497256424135,2339,-0.0017988796003967633,2383,0.0025470530850195128,False,False,,,False
oi_change_15m_pct|1h|Q1->Q2,direction_1h_atr,3984,0.02678828714947183,1944,-0.011436777603452998,2040,0.0637198369210098,3972,0.02232486254527628,1981,-0.029974415180936,1991,0.07419253830887614,True,False,1,0.02232486254527628,False
oi_change_15m_pct|1h|Q1->Q2,up_first_1atr_1h,3856,0.0005389763811072812,1876,0.005940149681459672,1980,-0.004626275156589921,3853,0.01280602611063797,1921,0.010814349356393527,1932,0.014787395955368376,True,False,1,0.0005389763811072812,False
oi_change_15m_pct|1h|Q1->Q3,direction_1h_atr,3397,-0.10197176266460259,1673,-0.1164741047776311,1724,-0.08763894133918215,3373,0.08110457150446057,1669,0.17397545461410766,1704,-0.009598749136284323,False,False,,,False
oi_change_15m_pct|1h|Q1->Q3,up_first_1atr_1h,3298,-0.008605255380126131,1622,-0.01900339050031602,1676,0.0014343309040161234,3282,0.015294807536129551,1618,0.023987340092445242,1664,0.006839275235508535,False,False,,,False
oi_change_15m_pct|1h|Q1->Q4,direction_1h_atr,3945,-0.05743951554542143,1939,0.0015201852192103654,2006,-0.11411678632678299,3872,-0.023998781832296597,1986,0.04223057651220503,1886,-0.09551316133599785,True,False,-1,0.023998781832296597,False
oi_change_15m_pct|1h|Q1->Q4,up_first_1atr_1h,3823,-0.016612073770682023,1880,-0.012149493289097923,1943,-0.020953728797476423,3761,0.0005093340576424743,1929,0.00819750553935833,1832,-0.007573304542791759,False,False,,,False
oi_change_15m_pct|1h|Q1->Q5,direction_1h_atr,4760,-0.06452012274164921,2367,-0.07787485022616014,2393,-0.05131427459952283,4983,-0.09378169420077545,2540,-0.13313745979109864,2443,-0.054268581170175426,True,True,-1,0.06452012274164921,True
oi_change_15m_pct|1h|Q1->Q5,up_first_1atr_1h,4580,0.0006485996756043777,2277,0.007540935513264235,2303,-0.006164453290512739,4780,-0.025913354646843856,2435,-0.025767598572421002,2345,-0.026054976035608413,False,False,,,False
oi_change_15m_pct|1h|Q2->Q1,direction_1h_atr,3849,-0.05904447148357467,1848,-0.11330165281919541,2001,-0.008017005307518539,3824,-0.021700040703106674,1960,-0.06993448592463393,1864,0.02728721067411992,True,False,-1,0.021700040703106674,False
oi_change_15m_pct|1h|Q2->Q1,up_first_1atr_1h,3751,-0.002051757376197838,1797,-0.007599948539574464,1954,0.002969643084159368,3696,-0.006733057956086919,1897,-0.005451504534390528,1799,-0.008071519222951296,True,False,-1,0.002051757376197838,False
oi_change_15m_pct|1h|Q2->Q2,direction_1h_atr,4604,-0.030296904329437865,2275,-0.05312096581078096,2329,-0.007832517434889955,4508,-0.016086333813382692,2295,-0.004897472832388186,2213,-0.029021776052591597,True,True,-1,0.016086333813382692,True
oi_change_15m_pct|1h|Q2->Q2,up_first_1atr_1h,4497,-0.0019449294408468987,2210,-0.007504263675157441,2287,0.003401974104715766,4387,0.00132535843946191,2225,-0.002587846363298396,2162,0.005360498461865926,False,False,,,False
oi_change_15m_pct|1h|Q2->Q3,direction_1h_atr,4627,-0.0017765823306046952,2365,-0.03307445809848955,2262,0.030149354604446267,4715,0.03795861702327191,2345,0.07923979928160518,2370,-0.0029032866355092803,False,False,,,False
oi_change_15m_pct|1h|Q2->Q3,up_first_1atr_1h,4534,0.012759232006195387,2314,0.009425931047502611,2220,0.016299195768880947,4630,-0.00033702418424319536,2299,-0.004524008153231507,2331,0.003791928438161729,False,False,,,False
oi_change_15m_pct|1h|Q2->Q4,direction_1h_atr,4329,-0.04897436435572039,2139,-0.07817815339613177,2190,-0.020279710101957303,4305,0.00828713845597364,2121,-0.04219574979484298,2184,0.05780339272717872,False,False,,,False
oi_change_15m_pct|1h|Q2->Q4,up_first_1atr_1h,4231,0.004858997250583752,2092,0.0018959076303113886,2139,0.007745691352823991,4202,-0.005126680040808462,2063,-0.006078562948178046,2139,-0.004213472274111341,False,False,,,False
oi_change_15m_pct|1h|Q2->Q5,direction_1h_atr,3664,-0.030558979038226134,1855,-0.09931273823281705,1809,0.03942880628607578,3724,0.0742128309895229,1845,0.18051901153635477,1879,-0.02997735366170405,False,False,,,False
oi_change_15m_pct|1h|Q2->Q5,up_first_1atr_1h,3577,-0.01429994958318509,1811,-0.023525011693177,1766,-0.004794434667897807,3611,-0.007139014503001639,1793,0.004549021731727831,1818,-0.018666881149360715,True,False,-1,0.007139014503001639,False
oi_change_15m_pct|1h|Q3->Q1,direction_1h_atr,3303,-0.004131393529496111,1645,0.04049093570342968,1658,-0.04845016741176881,3516,0.03576455527027965,1738,-0.015772925919291084,1778,0.08645669417379054,False,False,,,False
oi_change_15m_pct|1h|Q3->Q1,up_first_1atr_1h,3198,0.012932614521127317,1590,0.020789085594884404,1608,0.005165674187598168,3419,0.0074091686386111855,1690,0.00896989580809976,1729,0.005881351580216521,True,True,1,0.0074091686386111855,True
oi_change_15m_pct|1h|Q3->Q2,direction_1h_atr,4595,0.010158480968571804,2365,0.019771389825732663,2230,-0.0010444910896114795,4551,0.020008419386451353,2255,0.10084985528008614,2296,-0.0592035726871261,True,False,1,0.010158480968571804,False
oi_change_15m_pct|1h|Q3->Q2,up_first_1atr_1h,4491,-0.005736368222345856,2309,-0.00030638169063490484,2182,-0.011397933073985733,4453,-0.008506632461527608,2204,-0.006061408222227005,2249,-0.010904722096639063,True,True,-1,0.005736368222345856,True
oi_change_15m_pct|1h|Q3->Q3,direction_1h_atr,5307,0.08858568505969164,2849,0.07703111452538629,2458,0.0995841983200067,5210,-0.009509514003101236,2607,-0.03344839550700634,2603,0.014115919764902481,False,False,,,False
oi_change_15m_pct|1h|Q3->Q3,up_first_1atr_1h,5210,0.0028056037574422654,2804,-0.001541547193854076,2406,0.008084372466775847,5121,0.009610074599699425,2561,0.005413592681316415,2560,0.013810429081662412,True,False,1,0.0028056037574422654,False
oi_change_15m_pct|1h|Q3->Q4,direction_1h_atr,4524,0.0005655136003093128,2222,0.03967007830681893,2302,-0.036847861198643125,4494,0.05331724830436342,2208,0.08896413610184165,2286,0.019522060797739833,True,False,1,0.0005655136003093128,False
oi_change_15m_pct|1h|Q3->Q4,up_first_1atr_1h,4428,-0.005742251714714486,2174,-0.01229140250634625,2254,0.0005470194576984722,4398,0.006222210967804065,2161,0.012000489249115731,2237,0.0006356972980235964,False,False,,,False
oi_change_15m_pct|1h|Q3->Q5,direction_1h_atr,3345,-0.019003581904187196,1631,0.1279365430070773,1714,-0.15830364569989647,3300,0.04769794078534133,1644,0.10739762271860884,1656,-0.01167658905312048,False,False,,,False
oi_change_15m_pct|1h|Q3->Q5,up_first_1atr_1h,3257,0.0018460876524576952,1591,0.011664647422618246,1666,-0.007569270536560091,3215,-0.002056824391828471,1595,0.01015703757879588,1620,-0.014083089436856155,False,False,,,False
oi_change_15m_pct|1h|Q4->Q1,direction_1h_atr,3851,-0.018362537188937107,1912,0.07845681922561619,1939,-0.11379445611858643,3880,-0.019670331494527033,1956,-0.07683184430409444,1924,0.03767439563400174,True,False,-1,0.018362537188937107,False
oi_change_15m_pct|1h|Q4->Q1,up_first_1atr_1h,3751,0.009678447902394527,1849,-0.002411624630938858,1902,0.021413300409799496,3770,0.009670366205957959,1901,-0.00016948583158532537,1869,0.019684225229334995,True,False,1,0.009670366205957959,False
oi_change_15m_pct|1h|Q4->Q2,direction_1h_atr,4251,0.002239105399031577,2099,0.061996312819541696,2152,-0.055856576728020156,4403,0.004999137379081198,2174,0.03620504141072584,2229,-0.025062471316939394,True,False,1,0.002239105399031577,False
oi_change_15m_pct|1h|Q4->Q2,up_first_1atr_1h,4153,0.008753804835866241,2042,0.010174261061038525,2111,0.007355695186346822,4293,0.008241107175310902,2129,0.007411256449120829,2164,0.009056501170386921,True,True,1,0.008241107175310902,True
oi_change_15m_pct|1h|Q4->Q3,direction_1h_atr,4468,0.09917230998405416,2208,0.10962110921679459,2260,0.0891309572272585,4509,-0.0074725843800886715,2249,-0.05778119788570241,2260,0.04241794664869828,False,False,,,False
oi_change_15m_pct|1h|Q4->Q3,up_first_1atr_1h,4360,0.010641188113567568,2149,0.007763281578975267,2211,0.01341985781491617,4403,-0.008201581483433973,2199,-0.011315817708802745,2204,-0.005092701589843984,False,False,,,False
oi_change_15m_pct|1h|Q4->Q4,direction_1h_atr,4432,0.056332266548763485,2167,0.11426985113000253,2265,0.0013534521316270753,4477,-0.011698737986544045,2186,-0.03771678572021196,2291,0.014085972937097655,False,False,,,False
oi_change_15m_pct|1h|Q4->Q4,up_first_1atr_1h,4309,-0.013051222267095042,2101,-0.00642526875569438,2208,-0.01939900242931719,4366,0.0041724932037014995,2134,0.015137162324295683,2232,-0.006317259090380611,False,False,,,False
oi_change_15m_pct|1h|Q4->Q5,direction_1h_atr,4075,-0.047661763609783914,1990,-0.0015045097174286315,2085,-0.09123164969630267,3808,-0.02476454575617824,1807,0.02276777584358434,2001,-0.06531637571913783,True,False,-1,0.02476454575617824,False
oi_change_15m_pct|1h|Q4->Q5,up_first_1atr_1h,3988,-0.0006461141602262521,1948,-0.003892251819396342,2040,0.002414723060878865,3695,-0.005247635394886263,1750,-0.0014578303119340275,1945,-0.008675110764095939,True,False,-1,0.0006461141602262521,False
oi_change_15m_pct|1h|Q5->Q1,direction_1h_atr,5081,-0.02098166805337657,2519,-0.05744387540482773,2562,0.014948037620121125,4978,0.0942464678631752,2523,0.08566244896061323,2455,0.10199485497411477,False,False,,,False
oi_change_15m_pct|1h|Q5->Q1,up_first_1atr_1h,4909,0.01127123291052351,2431,0.02581535787975825,2478,-0.003004732857081527,4796,0.017766525029734637,2427,0.017394839062366996,2369,0.01815429780264166,True,False,1,0.01127123291052351,False
oi_change_15m_pct|1h|Q5->Q2,direction_1h_atr,3641,0.05464978548682983,1795,0.12481008475338089,1846,-0.013340180539427995,3644,-0.07894465324152301,1863,-0.12946847482768892,1781,-0.027675066992599362,False,False,,,False
oi_change_15m_pct|1h|Q5->Q2,up_first_1atr_1h,3512,0.006030521669815159,1737,0.009277153289130646,1775,0.0028427816082414736,3550,-0.009735618775549182,1814,-0.01942790433933994,1736,0.00040317101714626435,False,False,,,False
oi_change_15m_pct|1h|Q5->Q3,direction_1h_atr,3273,0.02340883672016894,1612,-0.04309473971777722,1661,0.08820887613675854,3271,-0.14003651956574736,1588,-0.16412064342141724,1683,-0.11605933166297777,False,False,,,False
oi_change_15m_pct|1h|Q5->Q3,up_first_1atr_1h,3193,-0.011323071433549547,1575,-0.009207919496460326,1618,-0.013398796413660041,3171,-0.0037264067706277992,1538,-0.004925041903983074,1633,-0.0026068244394643614,True,True,-1,0.0037264067706277992,True
oi_change_15m_pct|1h|Q5->Q4,direction_1h_atr,3849,0.10272195034295228,1912,0.037860200651704035,1937,0.1667714938934375,3930,-0.05815207657719991,1870,-0.01854601899833617,2060,-0.09186341605680398,False,False,,,False
oi_change_15m_pct|1h|Q5->Q4,up_first_1atr_1h,3748,-0.004056558941742672,1868,-0.014928663182942725,1880,0.006753479840186372,3807,-0.0020676091417019538,1820,-0.002864423718527409,1987,-0.0013521904452626354,True,False,-1,0.0020676091417019538,False
oi_change_15m_pct|1h|Q5->Q5,direction_1h_atr,5235,0.0076045115534119495,2713,-0.05921547285578941,2522,0.07826315994937169,5256,-0.02764011856818021,2578,-0.050127071887906716,2678,-0.005268432709558997,False,False,,,False
oi_change_15m_pct|1h|Q5->Q5,up_first_1atr_1h,5078,-0.0029003167048431977,2641,0.0028613423872658195,2437,-0.009029353954416397,5078,-0.006594313282092146,2500,-0.01957211602621972,2578,0.005987019461802023,True,False,-1,0.0029003167048431977,False
oi_change_1h_pct|15m|Q1->Q1,direction_1h_atr,13964,-0.008361315249909053,6833,-0.04929791930510245,7131,0.031295766890285216,14095,0.05169348910603348,7061,0.018066654175464082,7034,0.08503554000059878,False,False,,,False
oi_change_1h_pct|15m|Q1->Q1,up_first_1atr_1h,13402,0.003359822467744522,6542,-0.0007778000727609591,6860,0.007265234694103562,13551,0.01691749450230262,6784,0.009102648124723667,6767,0.024754625180376744,True,False,1,0.003359822467744522,False
oi_change_1h_pct|15m|Q1->Q2,direction_1h_atr,4056,-0.090397423550137,1937,-0.14351666078573344,2119,-0.04078908115152543,3919,0.03320546434416491,1983,0.016976621539598453,1936,0.04884947808569307,False,False,,,False
oi_change_1h_pct|15m|Q1->Q2,up_first_1atr_1h,3930,-0.012653510394731338,1873,-0.014611694104719686,2057,-0.010962363310859924,3794,-0.0032766435218127277,1911,-0.0001433352831533008,1883,-0.0064514535524321515,True,True,-1,0.0032766435218127277,True
oi_change_1h_pct|15m|Q1->Q3,direction_1h_atr,1320,-0.10851745335857092,666,-0.18364118620909026,654,-0.032429994008822405,1358,-0.02850304493857886,671,-0.0852955709203026,687,0.02730281376478068,True,False,-1,0.02850304493857886,False
oi_change_1h_pct|15m|Q1->Q3,up_first_1atr_1h,1291,-0.009392531568920226,648,-0.008537725492932968,643,-0.010229743746061615,1307,0.02796646211068643,650,0.04328942243531869,657,0.012806814165376212,False,False,,,False
oi_change_1h_pct|15m|Q1->Q4,direction_1h_atr,948,-0.06173275724982814,502,-0.09078481419524884,446,-0.03095561075508963,935,-0.05879043595591338,470,-0.016897687403349834,465,-0.10173862565466156,True,True,-1,0.05879043595591338,True
oi_change_1h_pct|15m|Q1->Q4,up_first_1atr_1h,919,-0.012076215126891221,488,-0.014634669431406955,431,-0.009006504362805201,890,0.010248555935639336,451,0.012588416124556356,439,0.007852285573689777,False,False,,,False
oi_change_1h_pct|15m|Q1->Q5,direction_1h_atr,791,-0.026742734886757907,428,0.06158149208233478,363,-0.13355785234863385,772,-0.1470337293067973,387,-0.16515020216802945,385,-0.12927449629715834,True,False,-1,0.026742734886757907,False
oi_change_1h_pct|15m|Q1->Q5,up_first_1atr_1h,748,0.021330242717894687,409,0.031925312932615635,339,0.00880896217245275,725,-0.04571424917865746,366,-0.03615572258359678,359,-0.055453150305524224,False,False,,,False
oi_change_1h_pct|15m|Q2->Q1,direction_1h_atr,4030,-0.019653670802775816,1973,-0.01782218437193117,2057,-0.02099258080264622,3964,0.007170047829136522,2033,-0.06133443660705256,1931,0.07752523686657924,False,False,,,False
oi_change_1h_pct|15m|Q2->Q1,up_first_1atr_1h,3918,0.006952613620871018,1913,0.0019783664833437076,2005,0.011658769806759284,3848,0.002551576328547356,1986,-0.0022214614441452007,1862,0.0076577706498686116,True,False,1,0.002551576328547356,False
oi_change_1h_pct|15m|Q2->Q2,direction_1h_atr,9043,-0.07160104105098157,4534,-0.027558959819831357,4509,-0.11612190318133597,9355,0.022137168758653392,4640,0.03983053730423406,4715,0.0048571753788234275,False,False,,,False
oi_change_1h_pct|15m|Q2->Q2,up_first_1atr_1h,8838,-0.00756963421121426,4422,-0.003202449013377906,4416,-0.011926176342360706,9156,-0.004762169517308568,4542,-0.0011166338597732306,4614,-0.008351740402516183,True,True,-1,0.004762169517308568,True
oi_change_1h_pct|15m|Q2->Q3,direction_1h_atr,4812,0.048003060939575695,2413,0.10184273427345024,2399,-0.0063894964373601495,4820,-0.001569000049591103,2395,0.0861914576327169,2425,-0.0882095579499233,False,False,,,False
oi_change_1h_pct|15m|Q2->Q3,up_first_1atr_1h,4699,0.0042097494510374145,2357,0.015899595437104674,2342,-0.007532364228349353,4719,-0.009249480927055354,2351,0.011846174063103898,2368,-0.03019294929671601,False,False,,,False
oi_change_1h_pct|15m|Q2->Q4,direction_1h_atr,2188,-0.030892843627372473,1053,-0.01865541431781803,1135,-0.04138656218600944,2056,-0.0004991821107892397,1039,0.11866956088241948,1017,-0.12315152593683307,True,False,-1,0.0004991821107892397,False
oi_change_1h_pct|15m|Q2->Q4,up_first_1atr_1h,2138,-0.0025313301449437775,1032,-0.027199798418571786,1106,0.020421672676168012,2010,-0.023230118109863473,1011,-0.027318505739375054,999,-0.01908809444186116,True,False,-1,0.0025313301449437775,False
oi_change_1h_pct|15m|Q2->Q5,direction_1h_atr,1006,-0.018612321119925036,484,-0.19821294338777634,522,0.1487812627621954,884,-0.1834296062066432,455,-0.3660419314917891,429,0.00826711254205162,True,False,-1,0.018612321119925036,False
oi_change_1h_pct|15m|Q2->Q5,up_first_1atr_1h,967,0.012437863730011156,460,0.00380795351941271,507,0.020172003487842538,863,-0.022600012554211846,445,-0.016520430632961325,418,-0.029057393884844795,False,False,,,False
oi_change_1h_pct|15m|Q3->Q1,direction_1h_atr,1371,0.011598392720018766,678,0.032671566535582716,693,-0.008870803374281012,1387,-0.002741972688964898,672,-0.03445012670645452,715,0.028413876034748063,False,False,,,False
oi_change_1h_pct|15m|Q3->Q1,up_first_1atr_1h,1329,0.015781460512626022,654,0.017569421409320995,675,0.014026923496608723,1347,-0.0016797408203644282,655,-0.011202650377364787,692,0.00732560249206704,False,False,,,False
oi_change_1h_pct|15m|Q3->Q2,direction_1h_atr,4681,0.09938596170539626,2346,0.0888586415129191,2335,0.10974000863393549,4899,-0.0845272298764533,2523,-0.04563329698304831,2376,-0.12784540082231888,False,False,,,False
oi_change_1h_pct|15m|Q3->Q2,up_first_1atr_1h,4574,0.005674443489987191,2290,-0.0009955399303689383,2284,0.012380040185977603,4785,-0.0023704665245299905,2470,0.013734766564873324,2315,-0.01953865299177171,False,False,,,False
oi_change_1h_pct|15m|Q3->Q3,direction_1h_atr,8812,0.05852699962074834,4498,0.057669422637725495,4314,0.05866462133838287,8739,-0.004919228873625942,4469,-0.018889329293639744,4270,0.008105953622552108,False,False,,,False
oi_change_1h_pct|15m|Q3->Q3,up_first_1atr_1h,8639,0.006607182946047951,4411,0.007775307860831859,4228,0.00545514452747875,8561,0.010879848352649324,4370,-0.000664106872901693,4191,0.022927435762645443,True,False,1,0.006607182946047951,False
oi_change_1h_pct|15m|Q3->Q4,direction_1h_atr,4859,-0.04906298093045272,2378,0.012568320210868816,2481,-0.10770828561968154,4759,0.06954208700806727,2357,0.21320198764488088,2402,-0.07121633789225247,False,False,,,False
oi_change_1h_pct|15m|Q3->Q4,up_first_1atr_1h,4753,0.005453976560072682,2317,0.004886934960931899,2436,0.005949930247201696,4654,0.00806848128679305,2303,0.013729316887371279,2351,0.0025213499663923056,True,True,1,0.005453976560072682,True
oi_change_1h_pct|15m|Q3->Q5,direction_1h_atr,1352,0.02363670578200887,675,0.007676735679100544,677,0.03943447565637855,1291,0.0037157402724537214,624,0.03993567508497433,667,-0.028694926335826675,True,False,1,0.0037157402724537214,False
oi_change_1h_pct|15m|Q3->Q5,up_first_1atr_1h,1320,-0.008749971185848582,660,-0.0007375010260418091,660,-0.016747487277802064,1252,-0.0017591979502780686,604,-0.0001390034434383125,648,-0.0032806203010536383,True,True,-1,0.0017591979502780686,True
oi_change_1h_pct|15m|Q4->Q1,direction_1h_atr,1008,-0.13170721885814335,517,-0.0972591544826277,491,-0.168880844945153,952,0.14336831984193368,478,0.17649469094253278,474,0.10942137942393476,False,False,,,False
oi_change_1h_pct|15m|Q4->Q1,up_first_1atr_1h,976,0.004662845505656599,499,-0.007214090568763654,477,0.017157601344267692,921,0.008430795562815452,465,0.01665584096302758,456,4.9464169381674417e-05,True,False,1,0.004662845505656599,False
oi_change_1h_pct|15m|Q4->Q2,direction_1h_atr,2278,-0.09715373177825824,1138,-0.13434073675407937,1140,-0.06016389466518212,2038,-0.04419507309039772,984,0.036658700929460226,1054,-0.11815101381381415,True,False,-1,0.04419507309039772,False
oi_change_1h_pct|15m|Q4->Q2,up_first_1atr_1h,2205,-0.010311504890239465,1103,-0.013871103597541068,1102,-0.006732638242989308,1984,-0.010994421592450565,961,-0.024828723726531943,1023,0.0019916363152889804,True,False,-1,0.010311504890239465,False
oi_change_1h_pct|15m|Q4->Q3,direction_1h_atr,4714,0.02548770559991813,2247,0.05930579162231271,2467,-0.0042168446787470976,4806,-0.0427025570490842,2441,-0.028598718479623517,2365,-0.05845566309268192,False,False,,,False
oi_change_1h_pct|15m|Q4->Q3,up_first_1atr_1h,4595,0.007292664089648515,2185,0.015478434068611768,2410,-0.00022542013332826905,4693,0.0013277870161154115,2382,0.002308992286122802,2311,0.00032465452519331306,True,False,1,0.0013277870161154115,False
oi_change_1h_pct|15m|Q4->Q4,direction_1h_atr,8946,0.05844832678085307,4399,0.033464951748111926,4547,0.08291973928676169,9270,-0.022953942387612326,4482,0.03787409520242225,4788,-0.07843564781199582,False,False,,,False
oi_change_1h_pct|15m|Q4->Q4,up_first_1atr_1h,8761,-0.008172774726332765,4312,-0.005932306220847006,4449,-0.01036607368128395,9057,-0.006907458470003847,4368,-0.006619002473106206,4689,-0.0071875182418607575,True,True,-1,0.006907458470003847,True
oi_change_1h_pct|15m|Q4->Q5,direction_1h_atr,4133,0.04367277743258052,2090,0.10342419936246315,2043,-0.017933440177872014,4013,0.0643835369322062,1945,0.14014142425050927,2068,-0.0055321243389047335,True,False,1,0.04367277743258052,False
oi_change_1h_pct|15m|Q4->Q5,up_first_1atr_1h,4027,-0.008685068370759552,2048,-0.00742251523058729,1979,-0.009935047569960609,3900,-0.0015232677462967414,1888,0.004827883973780256,2012,-0.0074930003417968405,True,False,-1,0.0015232677462967414,False
oi_change_1h_pct|15m|Q5->Q1,direction_1h_atr,706,0.019991702986118687,366,0.10645509474004246,340,-0.07431581253188757,681,0.18832131569107916,329,0.14722203712383528,352,0.22823351522594068,True,False,1,0.019991702986118687,False
oi_change_1h_pct|15m|Q5->Q1,up_first_1atr_1h,675,0.03446551702963957,347,0.054240230176473225,328,0.013629452855235646,638,0.012467569003160706,312,-0.014402885256988962,326,0.038177760370005975,True,False,1,0.012467569003160706,False
oi_change_1h_pct|15m|Q5->Q2,direction_1h_atr,1020,0.11457677986291848,503,-0.051150935960650165,517,0.27604098999746096,868,0.018160939809758126,434,-0.00183627783390794,434,0.037850400003672305,True,False,1,0.018160939809758126,False
oi_change_1h_pct|15m|Q5->Q2,up_first_1atr_1h,975,0.009280331844454481,480,0.007974620186079362,495,0.010525239994925162,834,0.021417149150954717,412,-0.009735222822336242,422,0.05182879401057239,True,False,1,0.009280331844454481,False
oi_change_1h_pct|15m|Q5->Q3,direction_1h_atr,1418,0.049835817387329576,749,0.03882970115773805,669,0.06031945867674599,1355,-0.020796292197956978,669,-0.1554123920929161,686,0.11086108450446937,False,False,,,False
oi_change_1h_pct|15m|Q5->Q3,up_first_1atr_1h,1377,-0.00936890562831244,724,0.010714030867478963,653,-0.03149063081114467,1322,9.200049529528576e-05,652,-0.012043281670391537,670,0.01189811564882659,False,False,,,False
oi_change_1h_pct|15m|Q5->Q4,direction_1h_atr,4138,0.002931934808961194,2059,0.06887208589702325,2079,-0.062395163310023816,4056,0.05139389242797392,1979,0.06710144060747666,2077,0.03742395972733178,True,False,1,0.002931934808961194,False
oi_change_1h_pct|15m|Q5->Q4,up_first_1atr_1h,4024,-0.002853531641297702,2003,0.006553834697645311,2021,-0.01217279428153556,3952,0.0033653962213145983,1930,0.021926329569635195,2022,-0.014357844904489936,False,False,,,False
oi_change_1h_pct|15m|Q5->Q5,direction_1h_atr,13797,-0.013691715896573475,6933,-0.03171894140276414,6864,0.004218728344466953,14119,-0.05682379688386205,6879,-0.16420255807005035,7240,0.046271373941614055,True,False,-1,0.013691715896573475,False
oi_change_1h_pct|15m|Q5->Q5,up_first_1atr_1h,13455,-0.0008422991477417541,6766,-0.006242297736868685,6689,0.004648563225738367,13705,-0.012042168765015349,6682,-0.017620484778090417,7023,-0.006742130365867183,True,False,-1,0.0008422991477417541,False
oi_change_1h_pct|1h|Q1->Q1,direction_1h_atr,5033,-0.011824367581967456,2414,-0.06554066179041843,2619,0.03863170667597724,5056,0.14688624065107933,2418,0.15563964765624805,2638,0.14086031246931538,False,False,,,False
oi_change_1h_pct|1h|Q1->Q1,up_first_1atr_1h,4796,-0.014483916139977016,2278,-0.028676682125890196,2518,-0.001742793798128417,4822,0.011888977412111812,2327,0.011488820802314892,2495,0.012251060344187437,False,False,,,False
oi_change_1h_pct|1h|Q1->Q2,direction_1h_atr,3998,-0.01401323423747404,1875,-0.06189339881849844,2123,0.029760262736619712,3783,0.06566659544757425,1938,0.02571176901460074,1845,0.10593431927264307,False,False,,,False
oi_change_1h_pct|1h|Q1->Q2,up_first_1atr_1h,3871,-0.0024237928433953893,1806,-0.01667931115389848,2065,0.009908907175202541,3660,0.002171562014106787,1871,0.0018882794842025041,1789,0.002479028858073773,False,False,,,False
oi_change_1h_pct|1h|Q1->Q3,direction_1h_atr,3285,-0.0006820473016234119,1635,-0.02542123289508537,1650,0.023803502511078455,3363,0.02384893982026701,1687,0.007362734281119616,1676,0.03995417076978071,False,False,,,False
oi_change_1h_pct|1h|Q1->Q3,up_first_1atr_1h,3176,0.01048520170171724,1570,0.00954043759584583,1606,0.011396971003642564,3245,0.002627496743450808,1636,-0.001895832407637854,1609,0.007232197260655604,True,False,1,0.002627496743450808,False
oi_change_1h_pct|1h|Q1->Q4,direction_1h_atr,3783,-0.1376240349666944,1907,-0.22068625580155288,1876,-0.05357828408551789,3849,0.1155276575491131,1940,0.21009304291807399,1909,0.018670007743431253,False,False,,,False
oi_change_1h_pct|1h|Q1->Q4,up_first_1atr_1h,3674,-0.015350406678499628,1845,-0.025731341873541203,1829,-0.004853257942348033,3744,-0.010860874583903557,1879,-0.006614372545644953,1865,-0.015135616494745097,True,True,-1,0.010860874583903557,True
oi_change_1h_pct|1h|Q1->Q5,direction_1h_atr,4980,-0.1021150322933889,2534,-0.09558742305195816,2446,-0.10954013375554453,5028,0.0019964179560657477,2583,-0.12739185257244284,2445,0.13681967462303102,False,False,,,False
oi_change_1h_pct|1h|Q1->Q5,up_first_1atr_1h,4793,-0.009174359024173406,2456,0.009101113128533178,2337,-0.028304650696326206,4840,-0.016443801757739795,2503,-0.022938796010238904,2337,-0.00947128893288618,True,False,-1,0.009174359024173406,False
oi_change_1h_pct|1h|Q2->Q1,direction_1h_atr,4023,0.0030018515164845563,2050,0.01780933531420853,1973,-0.013089066653155887,3970,0.06148171669308293,1979,-0.00688455706792597,1991,0.1292947818428412,True,False,1,0.0030018515164845563,False
oi_change_1h_pct|1h|Q2->Q1,up_first_1atr_1h,3876,0.015771559914629918,1975,0.023807953519412728,1901,0.007483778563142862,3836,0.018447053902857058,1915,0.0087443330599421,1921,0.028121009508523365,True,True,1,0.015771559914629918,True
oi_change_1h_pct|1h|Q2->Q2,direction_1h_atr,4567,-0.10321213112640212,2216,-0.0624786226823756,2351,-0.1409555425491216,4825,-0.000599439251702031,2412,-0.05257454687340472,2413,0.05105782667971582,True,False,-1,0.000599439251702031,False
oi_change_1h_pct|1h|Q2->Q2,up_first_1atr_1h,4456,-0.018032654391332503,2164,-0.009131048329016123,2292,-0.026488880265268355,4727,-0.01705336489687198,2366,-0.018840755079474192,2361,-0.015259615391018666,True,True,-1,0.01705336489687198,True
