state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible,btcusdt_2025_n,btcusdt_2025_effect,btcusdt_block_p,btcusdt_2025_q1_n,btcusdt_2025_q1_effect,btcusdt_2025_q2_n,btcusdt_2025_q2_effect,btcusdt_2025_q3_n,btcusdt_2025_q3_effect,btcusdt_2025_q4_n,btcusdt_2025_q4_effect,ethusdt_2025_n,ethusdt_2025_effect,ethusdt_block_p,ethusdt_2025_q1_n,ethusdt_2025_q1_effect,ethusdt_2025_q2_n,ethusdt_2025_q2_effect,ethusdt_2025_q3_n,ethusdt_2025_q3_effect,ethusdt_2025_q4_n,ethusdt_2025_q4_effect,confirm_same_sign_both,confirm_worst_abs_effect,confirm_retains_effect,quarter_eligible,quarter_match,quarter_match_rate,quarter_stable,worst_symbol_p,worst_symbol_bh_q,phase_eb_screen_pass
mark_index_bps_change_1h|1h|Q2->Q2,up_first_1atr_1h,3693,0.008977055375459064,1666,0.012811554959988924,2027,0.005627720149206095,3751,0.012495147855696609,1562,0.01379075209157793,2189,0.011516287921315205,True,True,1,0.008977055375459064,True,4829,0.021761201891562554,0.004665111629456847,1153,0.03708420143790686,1226,0.0017836901892642754,1261,0.04691442020218972,1189,0.0006428453069307061,4205,-0.0009999128700568516,,993,0.009846256024747813,1116,-0.0038570506355950496,1070,-0.036113219275610564,1026,0.027124026534729617,False,,False,8,6,0.75,True,1.0,1.0,False
premium_index_change_15m|15m|Q2->Q3,up_first_1atr_1h,4472,0.008874845857573088,2055,0.006484352546176686,2417,0.01074339172321348,4341,0.015803119296745494,1812,0.007035389492544064,2529,0.022031316784311694,True,True,1,0.008874845857573088,True,6260,0.004570368025086313,0.22525824725091637,1438,0.007341991782258528,1806,-0.0011573853266433343,1614,0.010063982861199361,1402,0.0011167567802675138,4250,0.008323161900874121,0.15894701766077973,1076,0.013293247418032395,1084,0.011878509945817295,1114,0.01095971818978314,976,-0.0044645076422428764,True,0.004570368025086313,True,8,6,0.75,True,0.22525824725091637,1.0,False
premium_index_close|15m|Q1->Q3,up_first_1atr_1h,1674,0.009782123959149736,508,0.015618977141459933,1166,0.006580128502643889,1490,0.008657424045133366,587,0.007383250242945449,903,0.009418817785981304,True,True,1,0.008657424045133366,True,1793,-0.008620172397465709,,495,-0.0004901544365357724,315,-0.008687839368725303,344,-0.010047109038169522,639,-0.011887245996896334,3227,0.002509639962814725,0.38953682105964677,704,-0.008942938793525534,769,0.013206491366073547,605,0.013952432999047693,1149,-0.0027952014743705678,False,,False,8,2,0.25,False,1.0,1.0,False
mark_index_bps_change_15m|15m|Q3->Q1,up_first_1atr_1h,3204,0.02321291611411741,1679,0.021973528266285902,1525,0.024713019428606264,3254,0.008625661382349659,1745,0.013137339561172856,1509,0.0034413932963741067,True,True,1,0.008625661382349659,True,2670,0.000940520350653784,0.47384205264911694,713,-0.015776255276633844,637,-0.0031410052504626806,702,0.02870429889928494,618,-0.006835359706120425,3140,0.014792251447520832,0.03598800399866711,770,0.01755868458309784,759,0.0015972114806587223,827,0.031058971618172837,784,0.007558744281477459,True,0.000940520350653784,False,8,5,0.625,False,0.47384205264911694,1.0,False
premium_index_change_1h|1h|Q1->Q2,up_first_1atr_1h,2600,0.00838289594701852,1346,0.0023220694183725965,1254,0.01499094972379289,2542,0.02902082230998848,1441,0.02044204080931117,1101,0.040311905012634264,True,True,1,0.00838289594701852,True,1547,0.006368447787834353,0.3128957014328557,446,0.009044655546704694,326,0.00527651938090945,402,-0.03531322034211487,373,0.050345549045625715,2278,0.00392983442062822,0.3708763745418194,547,0.04801287390383191,514,-0.003703640039106726,569,-0.020098896722516912,648,-0.005527045590026702,True,0.00392983442062822,True,8,4,0.5,False,0.3708763745418194,1.0,False
premium_index_change_1h|15m|Q1->Q4,up_first_1atr_1h,2782,0.008364923265494484,1364,0.00893991832879687,1418,0.007781298463959696,2861,0.010747320805312488,1426,0.004827883973780256,1435,0.016630551032881913,True,True,1,0.008364923265494484,True,2202,-0.003998809574133677,,569,0.008954023724689841,420,-0.037259267940153884,522,-0.016585022252105175,691,0.016963459134357484,3325,-0.010144772641363875,,804,-0.01624308578583672,806,-0.04411070379247395,815,0.011934484411104673,900,0.005954435891454779,False,,False,8,4,0.5,False,1.0,1.0,False
oi_change_15m_pct|1h|Q4->Q2,up_first_1atr_1h,4153,0.008753804835866241,2042,0.010174261061038525,2111,0.007355695186346822,4293,0.008241107175310902,2129,0.007411256449120829,2164,0.009056501170386921,True,True,1,0.008241107175310902,True,4436,0.010703170509551219,0.14361879373542152,1120,0.030453207756826417,1053,0.02313959245870656,1185,-0.01534344894593126,1078,0.007037267897436417,3346,-0.0018514451804521603,,1084,-0.0023962682131833946,743,0.0004073622599124471,793,-0.022948966644527835,726,0.024393370694025973,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps_change_15m|1h|Q3->Q4,up_first_1atr_1h,4248,-0.015041702053850636,1982,-0.021419089871101915,2266,-0.009598325759708481,4314,-0.00811861028044314,1738,-0.013008709812180608,2576,-0.0048813411046730315,True,True,-1,0.00811861028044314,True,6144,0.002813179526683751,,1387,0.011409665682462433,1722,-0.002764494420990138,1601,-0.0020706263166146432,1434,0.005412274042914833,4601,0.004234383246617401,,1164,0.019236731621969594,1236,0.003250511044469051,1156,0.00784273583870565,1045,-0.015885011211150213,False,,False,8,3,0.375,False,1.0,1.0,False
mark_index_bps_change_15m|1h|Q4->Q1,up_first_1atr_1h,3920,0.011797338647175526,1995,0.0030560738201645954,1925,0.020914850384535555,3991,0.007512061745058807,2065,0.007491322230438857,1926,0.007550693879170178,True,True,1,0.007512061745058807,True,3260,0.007107658054291088,0.2242585804731756,805,0.034995133222664954,760,0.009231960130021588,871,0.00046940499274927827,824,-0.014521443848515225,4021,0.016283546353088152,0.02465844718427191,1010,0.028205463546708498,971,1.5098314790518153e-05,1037,0.015401304106900104,1003,0.02117987069814581,True,0.007107658054291088,True,8,7,0.875,True,0.2242585804731756,1.0,False
oi_change_15m_pct|1h|Q3->Q1,up_first_1atr_1h,3198,0.012932614521127317,1590,0.020789085594884404,1608,0.005165674187598168,3419,0.0074091686386111855,1690,0.00896989580809976,1729,0.005881351580216521,True,True,1,0.0074091686386111855,True,3468,-0.0026654825263727755,,814,-0.03966569361207495,872,-0.013100246533426063,896,0.01899670325418934,886,0.01965364217134058,3218,-0.007276881969999316,,806,-0.007487237237017552,797,-0.032625325933194005,810,-0.0009338030993096824,805,0.011806747830723274,False,,False,8,3,0.375,False,1.0,1.0,False
oi_change_1h_pct|15m|Q4->Q4,up_first_1atr_1h,8761,-0.008172774726332765,4312,-0.005932306220847006,4449,-0.01036607368128395,9057,-0.006907458470003847,4368,-0.006619002473106206,4689,-0.0071875182418607575,True,True,-1,0.006907458470003847,True,8634,0.007214384066873747,,2053,0.013084461670959058,2062,0.011592979069222076,2447,-0.005524485227333231,2072,0.012383755386781048,6633,0.010252942587459013,,2160,0.0007898053142185724,1703,0.031050775949158393,1375,0.00350615200731208,1395,0.010542249511526436,False,,False,8,1,0.125,False,1.0,1.0,False
oi_change_1h_pct|1h|Q4->Q5,up_first_1atr_1h,4011,-0.0064863098907737005,1999,-0.01094942516993197,2012,-0.0020447943444928396,3792,-0.01567532876544636,1752,-0.0014506548390051388,2040,-0.027917512094808195,True,True,-1,0.0064863098907737005,True,3485,-0.001347509139026426,0.4628457180939687,749,0.011903474779523304,1037,0.00041350608748991213,829,0.01956618240290553,870,-0.036419111519534086,4151,-0.007780852723525411,0.26124625124958345,943,-0.0231610410783033,1207,0.008021091504192945,1011,-0.005875738110483031,990,-0.01646980653278768,True,0.001347509139026426,False,8,4,0.5,False,0.4628457180939687,1.0,False
mark_index_bps|1h|Q1->Q1,up_first_1atr_1h,11948,0.0063799859009213145,5016,0.01198179721957221,6932,0.002011364949024763,12299,0.02215232814330026,4549,0.0069162550443451765,7750,0.031016074242952718,True,True,1,0.0063799859009213145,True,19910,0.016776012274046848,0.0026657780739753416,4723,0.01567616683247447,7053,0.010039753752742797,2295,0.04435705572851234,5839,0.01218943229898306,19311,-0.0064210466727215865,,4573,-0.004364745147023341,5108,-0.013480018893973877,2947,-0.020878337612331876,6683,0.0053033643500644545,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps_change_1h|15m|Q1->Q4,up_first_1atr_1h,2246,0.0061755529783220076,1152,0.00467600907496829,1094,0.007832868381164149,2182,0.015629661817265328,1220,0.013024605285255675,962,0.018988443634676888,True,True,1,0.0061755529783220076,True,1557,0.009556917484294492,0.24625124958347216,398,0.014610601870250706,331,0.04592300799136673,396,0.004487774682760737,432,-0.017038524035498326,2381,-0.003094976795175508,,585,0.018346785371198604,546,-0.011143670825440988,597,0.012509958920666753,653,-0.029192748045928252,False,,False,8,5,0.625,False,1.0,1.0,False
