run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;prior_20d_low;prior_low_age;prior_20d_high;prior_high_age;reentry_offset_ticks;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250410;2025.04.10 00:00;1.07329;10;1.11469;5;5;SHORT;2025.04.10 17:38;2025.04.10 17:39;2025.04.10 17:52;1.11463;1.11491;1.11495;0.00028;28.00000000;-1.14285714;10.00000000;0.35714286;-1.50000000;-1.67857143;STOP;EURUSD_20250410_SHORT;3.60714286;1.14285714;2025.04.10 17:45:42;2025.04.10 17:52:46;6.190033;13.246167;4.75000000;1;2025.04.10 17:39:43;0.196717;0.07142857;1;2025.04.10 17:41:29;1.971383;0.82142857;1;2025.04.10 17:42:32;3.014250;0.82142857;1;2025.04.10 17:42:43;3.194700;0.82142857;0;;;;-1.14285714;3.60714286;-1.14285714;3.60714286;-1.14285714;3.60714286;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250421;2025.04.21 00:00;1.07329;17;1.14738;6;5;SHORT;2025.04.21 03:10;2025.04.21 03:11;2025.04.21 03:31;1.14733;1.14769;1.14778;0.00036;36.00000000;-1.25000000;10.00000000;0.27777778;-1.52777778;-1.66666667;STOP;EURUSD_20250421_SHORT;2.19444444;1.25000000;2025.04.21 03:24:15;2025.04.21 03:31:32;12.588250;19.861317;3.44444444;1;2025.04.21 03:12:37;0.954833;0.86111111;1;2025.04.21 03:13:01;1.344800;0.86111111;1;2025.04.21 03:23:39;11.985717;0.86111111;0;;;;0;;;;-1.25000000;2.19444444;-1.25000000;2.19444444;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250602;2025.06.02 00:00;1.10654;15;1.14190;5;5;SHORT;2025.06.02 10:26;2025.06.02 10:26;2025.06.02 10:45;1.14181;1.14203;1.14203;0.00022;22.00000000;-1.00000000;10.00000000;0.45454545;-1.45454545;-1.68181818;STOP;EURUSD_20250602_SHORT;2.22727273;1.00000000;2025.06.02 10:37:38;2025.06.02 10:45:29;10.647450;18.496800;3.22727273;1;2025.06.02 10:28:39;1.677750;0.77272727;1;2025.06.02 10:30:27;3.463150;0.77272727;1;2025.06.02 10:37:29;10.495933;0.77272727;0;;;;0;;;;-1.00000000;2.22727273;-1.00000000;2.22727273;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250611;2025.06.11 00:00;1.11311;18;1.14949;4;5;SHORT;2025.06.11 19:38;2025.06.11 19:39;2025.06.11 19:39;1.14942;1.14957;1.14958;0.00015;15.00000000;-1.06666667;10.00000000;0.66666667;-1.73333333;-2.06666667;STOP;EURUSD_20250611_SHORT;0.20000000;1.06666667;2025.06.11 19:39:13;2025.06.11 19:39:33;0.149250;0.477617;1.26666667;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250624;2025.06.24 00:00;1.12102;18;1.16317;8;5;SHORT;2025.06.24 17:24;2025.06.24 17:24;2025.06.24 17:25;1.16306;1.16326;1.16327;0.00020;20.00000000;-1.05000000;10.00000000;0.50000000;-1.55000000;-1.80000000;STOP;EURUSD_20250624_SHORT;0.70000000;1.05000000;2025.06.24 17:25:15;2025.06.24 17:25:27;0.466500;0.653633;1.75000000;1;2025.06.24 17:25:05;0.291067;0.35000000;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250729;2025.07.29 00:00;1.15563;8;1.18299;20;5;LONG;2025.07.29 09:34;2025.07.29 09:34;2025.07.29 09:50;1.15569;1.15546;1.15545;0.00023;23.00000000;-1.04347826;10.00000000;0.43478261;-1.47826087;-1.69565217;STOP;EURUSD_20250729_LONG;4.04347826;1.04347826;2025.07.29 09:44:16;2025.07.29 09:50:21;9.487050;15.569383;5.08695652;1;2025.07.29 09:34:59;0.209317;0.21739130;1;2025.07.29 09:35:02;0.257867;0.21739130;1;2025.07.29 09:37:28;2.690267;0.47826087;1;2025.07.29 09:40:15;5.480217;0.47826087;0;;;;-1.04347826;4.04347826;-1.04347826;4.04347826;-1.04347826;4.04347826;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250905;2025.09.05 00:00;1.15741;7;1.17427;10;5;SHORT;2025.09.05 15:30;2025.09.05 15:31;2025.09.05 16:50;1.17397;1.17486;1.17486;0.00089;89.00000000;-1.00000000;10.00000000;0.11235955;-1.11235955;-1.16853933;STOP;EURUSD_20250905_SHORT;2.87640449;1.00000000;2025.09.05 16:20:43;2025.09.05 16:50:38;49.360033;79.278083;3.87640449;1;2025.09.05 15:31:32;0.180733;0.02247191;1;2025.09.05 15:31:43;0.361467;0.02247191;1;2025.09.05 15:42:16;10.907883;0.61797753;0;;;;0;;;;-1.00000000;2.87640449;-1.00000000;2.87640449;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20250916;2025.09.16 00:00;1.15741;14;1.17800;5;5;SHORT;2025.09.16 06:31;2025.09.16 06:53;2025.09.16 09:18;1.17793;1.17872;1.17872;0.00079;79.00000000;-1.00000000;10.00000000;0.12658228;-1.12658228;-1.18987342;STOP;EURUSD_20250916_SHORT;0.69620253;1.00000000;2025.09.16 08:50:13;2025.09.16 09:18:20;116.583333;144.700000;1.69620253;1;2025.09.16 07:02:32;8.900000;0.31645570;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20251031;2025.10.31 00:00;1.15421;16;1.17593;20;5;LONG;2025.10.31 16:40;2025.10.31 16:58;2025.10.31 17:20;1.15426;1.15300;1.15300;0.00126;126.00000000;-1.00000000;10.00000000;0.07936508;-1.07936508;-1.11904762;STOP;EURUSD_20251031_LONG;0.00793651;1.00000000;2025.10.31 17:01:15;2025.10.31 17:20:28;2.598283;21.809817;1.00793651;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20251203;2025.12.03 00:00;1.14686;20;1.16561;14;5;SHORT;2025.12.03 12:15;2025.12.03 13:07;2025.12.03 13:40;1.16555;1.16640;1.16641;0.00085;85.00000000;-1.01176471;10.00000000;0.11764706;-1.12941176;-1.18823529;STOP;EURUSD_20251203_SHORT;0.04705882;1.01176471;2025.12.03 13:07:59;2025.12.03 13:40:35;0.253533;32.846500;1.05882353;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;20251224;2025.12.24 00:00;1.15471;20;1.18040;6;5;SHORT;2025.12.24 03:35;2025.12.24 03:36;2025.12.24 03:37;1.18035;1.18042;1.18043;0.00007;7.00000000;-1.14285714;10.00000000;1.42857143;-2.57142857;-3.28571429;STOP;EURUSD_20251224_SHORT;0.14285714;1.14285714;2025.12.24 03:36:37;2025.12.24 03:37:13;0.183333;0.790533;1.28571429;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;

