close,expected_epoch,high,low,open,present,relation,server_epoch,signal_epoch,timeframe,year
2484.48,1724371140,2484.71,2484.22,2484.71,True,previous,1724371140.0,1724371200,M1,2024
2512.15,1724371200,2518.35,2483.96,2484.92,True,signal,1724371200.0,1724371200,M1,2024
,1724371260,,,,False,next,,1724371200,M1,2024
2484.48,1724370900,2484.71,2484.19,2484.42,True,previous,1724370900.0,1724371200,M5,2024
2512.15,1724371200,2518.35,2483.96,2484.92,True,signal,1724371200.0,1724371200,M5,2024
,1724371500,,,,False,next,,1724371200,M5,2024
2504.26,1724889540,2504.68,2504.25,2504.64,True,previous,1724889540.0,1724889600,M1,2024
2521.04,1724889600,2528.69,2503.65,2504.44,True,signal,1724889600.0,1724889600,M1,2024
,1724889660,,,,False,next,,1724889600,M1,2024
2504.26,1724889300,2504.84,2504.16,2504.54,True,previous,1724889300.0,1724889600,M5,2024
2521.04,1724889600,2528.69,2503.65,2504.44,True,signal,1724889600.0,1724889600,M5,2024
,1724889900,,,,False,next,,1724889600,M5,2024
2495.1,1725494340,2495.45,2495.1,2495.36,True,previous,1725494340.0,1725494400,M1,2024
2516.52,1725494400,2523.51,2493.85,2495.3,True,signal,1725494400.0,1725494400,M1,2024
,1725494460,,,,False,next,,1725494400,M1,2024
2495.1,1725494100,2496.85,2495.1,2496.49,True,previous,1725494100.0,1725494400,M5,2024
2516.52,1725494400,2523.51,2493.85,2495.3,True,signal,1725494400.0,1725494400,M5,2024
,1725494700,,,,False,next,,1725494400,M5,2024
2506.12,1725926340,2506.18,2506.06,2506.08,True,previous,1725926340.0,1725926400,M1,2024
2516.44,1725926400,2518.43,2500.13,2506.17,True,signal,1725926400.0,1725926400,M1,2024
,1725926460,,,,False,next,,1725926400,M1,2024
2506.12,1725926100,2506.54,2505.64,2505.69,True,previous,1725926100.0,1725926400,M5,2024
2516.44,1725926400,2518.43,2500.13,2506.17,True,signal,1725926400.0,1725926400,M5,2024
,1725926700,,,,False,next,,1725926400,M5,2024
2511.56,1726099140,2511.59,2511.2,2511.32,True,previous,1726099140.0,1726099200,M1,2024
2558.6,1726099200,2560.07,2511.03,2511.92,True,signal,1726099200.0,1726099200,M1,2024
,1726099260,,,,False,next,,1726099200,M1,2024
2511.56,1726098900,2512.27,2511.16,2512.27,True,previous,1726098900.0,1726099200,M5,2024
2558.6,1726099200,2560.07,2511.03,2511.92,True,signal,1726099200.0,1726099200,M5,2024
,1726099500,,,,False,next,,1726099200,M5,2024
2558.6,1726185540,2558.6,2558.54,2558.55,True,previous,1726185540.0,1726185600,M1,2024
2578.74,1726185600,2586.06,2556.67,2558.62,True,signal,1726185600.0,1726185600,M1,2024
,1726185660,,,,False,next,,1726185600,M1,2024
2558.6,1726185300,2558.95,2558.24,2558.83,True,previous,1726185300.0,1726185600,M5,2024
2578.74,1726185600,2586.06,2556.67,2558.62,True,signal,1726185600.0,1726185600,M5,2024
,1726185900,,,,False,next,,1726185600,M5,2024
2586.56,1726790340,2586.66,2586.56,2586.6,True,previous,1726790340.0,1726790400,M1,2024
2621.98,1726790400,2625.79,2584.81,2586.7,True,signal,1726790400.0,1726790400,M1,2024
,1726790460,,,,False,next,,1726790400,M1,2024
2586.56,1726790100,2586.67,2585.88,2585.94,True,previous,1726790100.0,1726790400,M5,2024
2621.98,1726790400,2625.79,2584.81,2586.7,True,signal,1726790400.0,1726790400,M5,2024
,1726790700,,,,False,next,,1726790400,M5,2024
,1727049540,,,,False,previous,,1727049600,M1,2024
2628.55,1727049600,2634.88,2613.86,2621.22,True,signal,1727049600.0,1727049600,M1,2024
,1727049660,,,,False,next,,1727049600,M1,2024
,1727049300,,,,False,previous,,1727049600,M5,2024
2628.55,1727049600,2634.88,2613.86,2621.22,True,signal,1727049600.0,1727049600,M5,2024
,1727049900,,,,False,next,,1727049600,M5,2024
2628.55,1727135940,2628.58,2628.28,2628.28,True,previous,1727135940.0,1727136000,M1,2024
2657.03,1727136000,2664.33,2622.63,2628.8,True,signal,1727136000.0,1727136000,M1,2024
,1727136060,,,,False,next,,1727136000,M1,2024
2628.55,1727135700,2628.58,2628.12,2628.36,True,previous,1727135700.0,1727136000,M5,2024
2657.03,1727136000,2664.33,2622.63,2628.8,True,signal,1727136000.0,1727136000,M5,2024
,1727136300,,,,False,next,,1727136000,M5,2024
2656.99,1727308740,2656.99,2656.59,2656.84,True,previous,1727308740.0,1727308800,M1,2024
2672.22,1727308800,2685.59,2654.84,2657.12,True,signal,1727308800.0,1727308800,M1,2024
,1727308860,,,,False,next,,1727308800,M1,2024
2656.99,1727308500,2657.31,2656.37,2656.38,True,previous,1727308500.0,1727308800,M5,2024
2672.22,1727308800,2685.59,2654.84,2657.12,True,signal,1727308800.0,1727308800,M5,2024
,1727309100,,,,False,next,,1727308800,M5,2024
2634.42,1727740740,2634.45,2634.42,2634.42,True,previous,1727740740.0,1727740800,M1,2024
2663.18,1727740800,2673.16,2632.27,2634.28,True,signal,1727740800.0,1727740800,M1,2024
,1727740860,,,,False,next,,1727740800,M1,2024
2634.42,1727740500,2635.02,2634.4,2634.44,True,previous,1727740500.0,1727740800,M5,2024
2663.18,1727740800,2673.16,2632.27,2634.28,True,signal,1727740800.0,1727740800,M5,2024
,1727741100,,,,False,next,,1727740800,M5,2024
2607.42,1728518340,2607.52,2607.4,2607.48,True,previous,1728518340.0,1728518400,M1,2024
2629.76,1728518400,2631.54,2603.39,2607.54,True,signal,1728518400.0,1728518400,M1,2024
,1728518460,,,,False,next,,1728518400,M1,2024
2607.42,1728518100,2608.48,2607.4,2608.29,True,previous,1728518100.0,1728518400,M5,2024
2629.76,1728518400,2631.54,2603.39,2607.54,True,signal,1728518400.0,1728518400,M5,2024
,1728518700,,,,False,next,,1728518400,M5,2024
2629.76,1728604740,2629.88,2629.69,2629.88,True,previous,1728604740.0,1728604800,M1,2024
2657.09,1728604800,2661.4,2628.13,2629.78,True,signal,1728604800.0,1728604800,M1,2024
,1728604860,,,,False,next,,1728604800,M1,2024
2629.76,1728604500,2630.0,2629.06,2629.4,True,previous,1728604500.0,1728604800,M5,2024
2657.09,1728604800,2661.4,2628.13,2629.78,True,signal,1728604800.0,1728604800,M5,2024
,1728605100,,,,False,next,,1728604800,M5,2024
2648.86,1728950340,2648.86,2648.59,2648.59,True,previous,1728950340.0,1728950400,M1,2024
2662.41,1728950400,2668.91,2638.05,2648.39,True,signal,1728950400.0,1728950400,M1,2024
,1728950460,,,,False,next,,1728950400,M1,2024
2648.86,1728950100,2648.98,2647.66,2647.73,True,previous,1728950100.0,1728950400,M5,2024
2662.41,1728950400,2668.91,2638.05,2648.39,True,signal,1728950400.0,1728950400,M5,2024
,1728950700,,,,False,next,,1728950400,M5,2024
2662.41,1729036740,2662.71,2662.37,2662.59,True,previous,1729036740.0,1729036800,M1,2024
2673.73,1729036800,2685.4,2658.68,2662.49,True,signal,1729036800.0,1729036800,M1,2024
,1729036860,,,,False,next,,1729036800,M1,2024
2662.41,1729036500,2662.87,2662.08,2662.42,True,previous,1729036500.0,1729036800,M5,2024
2673.73,1729036800,2685.4,2658.68,2662.49,True,signal,1729036800.0,1729036800,M5,2024
,1729037100,,,,False,next,,1729036800,M5,2024
2673.73,1729123140,2673.77,2673.52,2673.58,True,previous,1729123140.0,1729123200,M1,2024
2692.75,1729123200,2696.77,2673.13,2673.85,True,signal,1729123200.0,1729123200,M1,2024
,1729123260,,,,False,next,,1729123200,M1,2024
2673.73,1729122900,2673.82,2673.36,2673.45,True,previous,1729122900.0,1729123200,M5,2024
2692.75,1729123200,2696.77,2673.13,2673.85,True,signal,1729123200.0,1729123200,M5,2024
,1729123500,,,,False,next,,1729123200,M5,2024
2692.75,1729209540,2692.77,2692.63,2692.72,True,previous,1729209540.0,1729209600,M1,2024
2721.23,1729209600,2722.51,2692.26,2692.75,True,signal,1729209600.0,1729209600,M1,2024
,1729209660,,,,False,next,,1729209600,M1,2024
2692.75,1729209300,2692.89,2692.37,2692.67,True,previous,1729209300.0,1729209600,M5,2024
2721.23,1729209600,2722.51,2692.26,2692.75,True,signal,1729209600.0,1729209600,M5,2024
,1729209900,,,,False,next,,1729209600,M5,2024
2719.44,1729555140,2719.61,2719.41,2719.45,True,previous,1729555140.0,1729555200,M1,2024
2748.69,1729555200,2748.86,2718.89,2720.23,True,signal,1729555200.0,1729555200,M1,2024
,1729555260,,,,False,next,,1729555200,M1,2024
2719.44,1729554900,2719.8,2718.77,2719.37,True,previous,1729554900.0,1729555200,M5,2024
2748.69,1729555200,2748.86,2718.89,2720.23,True,signal,1729555200.0,1729555200,M5,2024
,1729555500,,,,False,next,,1729555200,M5,2024
2736.03,1729814340,2736.07,2735.77,2735.77,True,previous,1729814340.0,1729814400,M1,2024
2747.21,1729814400,2747.71,2717.06,2735.97,True,signal,1729814400.0,1729814400,M1,2024
,1729814460,,,,False,next,,1729814400,M1,2024
2736.03,1729814100,2736.07,2735.66,2735.81,True,previous,1729814100.0,1729814400,M5,2024
2747.21,1729814400,2747.71,2717.06,2735.97,True,signal,1729814400.0,1729814400,M5,2024
,1729814700,,,,False,next,,1729814400,M5,2024
2742.2,1730159940,2742.24,2742.05,2742.08,True,previous,1730159940.0,1730160000,M1,2024
2774.35,1730160000,2774.77,2739.83,2742.33,True,signal,1730160000.0,1730160000,M1,2024
,1730160060,,,,False,next,,1730160000,M1,2024
2742.2,1730159700,2742.55,2741.99,2742.38,True,previous,1730159700.0,1730160000,M5,2024
2774.35,1730160000,2774.77,2739.83,2742.33,True,signal,1730160000.0,1730160000,M5,2024
,1730160300,,,,False,next,,1730160000,M5,2024
2774.35,1730246340,2774.37,2774.19,2774.28,True,previous,1730246340.0,1730246400,M1,2024
2787.3,1730246400,2790.01,2770.91,2774.45,True,signal,1730246400.0,1730246400,M1,2024
,1730246460,,,,False,next,,1730246400,M1,2024
2774.35,1730246100,2774.55,2773.51,2773.92,True,previous,1730246100.0,1730246400,M5,2024
2787.3,1730246400,2790.01,2770.91,2774.45,True,signal,1730246400.0,1730246400,M5,2024
,1730246700,,,,False,next,,1730246400,M5,2024
2658.99,1730937540,2658.99,2658.88,2658.88,True,previous,1730937540.0,1730937600,M1,2024
2706.03,1730937600,2710.32,2643.23,2658.62,True,signal,1730937600.0,1730937600,M1,2024
,1730937660,,,,False,next,,1730937600,M1,2024
2658.99,1730937300,2659.43,2658.88,2659.31,True,previous,1730937300.0,1730937600,M5,2024
2706.03,1730937600,2710.32,2643.23,2658.62,True,signal,1730937600.0,1730937600,M5,2024
,1730937900,,,,False,next,,1730937600,M5,2024
,1731887940,,,,False,previous,,1731888000,M1,2024
2611.87,1731888000,2615.08,2563.81,2564.27,True,signal,1731888000.0,1731888000,M1,2024
,1731888060,,,,False,next,,1731888000,M1,2024
,1731887700,,,,False,previous,,1731888000,M5,2024
2611.87,1731888000,2615.08,2563.81,2564.27,True,signal,1731888000.0,1731888000,M5,2024
,1731888300,,,,False,next,,1731888000,M5,2024
2611.87,1731974340,2611.97,2611.79,2611.9,True,previous,1731974340.0,1731974400,M1,2024
2632.05,1731974400,2639.44,2610.43,2611.96,True,signal,1731974400.0,1731974400,M1,2024
,1731974460,,,,False,next,,1731974400,M1,2024
2611.87,1731974100,2612.33,2611.5,2612.31,True,previous,1731974100.0,1731974400,M5,2024
2632.05,1731974400,2639.44,2610.43,2611.96,True,signal,1731974400.0,1731974400,M5,2024
,1731974700,,,,False,next,,1731974400,M5,2024
2632.05,1732060740,2632.22,2632.01,2632.17,True,previous,1732060740.0,1732060800,M1,2024
2650.55,1732060800,2655.41,2618.84,2632.16,True,signal,1732060800.0,1732060800,M1,2024
,1732060860,,,,False,next,,1732060800,M1,2024
2632.05,1732060500,2632.69,2632.0,2632.5,True,previous,1732060500.0,1732060800,M5,2024
2650.55,1732060800,2655.41,2618.84,2632.16,True,signal,1732060800.0,1732060800,M5,2024
,1732061100,,,,False,next,,1732060800,M5,2024
2650.55,1732147140,2650.56,2650.28,2650.28,True,previous,1732147140.0,1732147200,M1,2024
2669.53,1732147200,2673.55,2648.82,2650.14,True,signal,1732147200.0,1732147200,M1,2024
,1732147260,,,,False,next,,1732147200,M1,2024
2650.55,1732146900,2650.56,2649.31,2649.31,True,previous,1732146900.0,1732147200,M5,2024
2669.53,1732147200,2673.55,2648.82,2650.14,True,signal,1732147200.0,1732147200,M5,2024
,1732147500,,,,False,next,,1732147200,M5,2024
2669.53,1732233540,2669.58,2669.44,2669.5,True,previous,1732233540.0,1732233600,M1,2024
2716.05,1732233600,2716.3,2668.09,2669.58,True,signal,1732233600.0,1732233600,M1,2024
,1732233660,,,,False,next,,1732233600,M1,2024
2669.53,1732233300,2670.03,2669.44,2669.65,True,previous,1732233300.0,1732233600,M5,2024
2716.05,1732233600,2716.3,2668.09,2669.58,True,signal,1732233600.0,1732233600,M5,2024
,1732233900,,,,False,next,,1732233600,M5,2024
2633.01,1732665540,2633.1,2632.9,2633.01,True,previous,1732665540.0,1732665600,M1,2024
2636.02,1732665600,2658.22,2627.07,2632.8,True,signal,1732665600.0,1732665600,M1,2024
,1732665660,,,,False,next,,1732665600,M1,2024
2633.01,1732665300,2633.1,2632.24,2632.36,True,previous,1732665300.0,1732665600,M5,2024
2636.02,1732665600,2658.22,2627.07,2632.8,True,signal,1732665600.0,1732665600,M5,2024
,1732665900,,,,False,next,,1732665600,M5,2024
,1732838340,,,,False,previous,,1732838400,M1,2024
2650.4,1732838400,2666.28,2634.05,2637.76,True,signal,1732838400.0,1732838400,M1,2024
,1732838460,,,,False,next,,1732838400,M1,2024
,1732838100,,,,False,previous,,1732838400,M5,2024
2650.4,1732838400,2666.28,2634.05,2637.76,True,signal,1732838400.0,1732838400,M5,2024
,1732838700,,,,False,next,,1732838400,M5,2024
,1733702340,,,,False,previous,,1733702400,M1,2024
2660.47,1733702400,2676.4,2627.5,2644.68,True,signal,1733702400.0,1733702400,M1,2024
,1733702460,,,,False,next,,1733702400,M1,2024
,1733702100,,,,False,previous,,1733702400,M5,2024
2660.47,1733702400,2676.4,2627.5,2644.68,True,signal,1733702400.0,1733702400,M5,2024
,1733702700,,,,False,next,,1733702400,M5,2024
2660.47,1733788740,2660.62,2660.44,2660.46,True,previous,1733788740.0,1733788800,M1,2024
2693.91,1733788800,2695.55,2657.92,2660.71,True,signal,1733788800.0,1733788800,M1,2024
,1733788860,,,,False,next,,1733788800,M1,2024
2660.47,1733788500,2660.62,2659.63,2659.76,True,previous,1733788500.0,1733788800,M5,2024
2693.91,1733788800,2695.55,2657.92,2660.71,True,signal,1733788800.0,1733788800,M5,2024
,1733789100,,,,False,next,,1733788800,M5,2024
2693.91,1733875140,2693.94,2693.79,2693.8,True,previous,1733875140.0,1733875200,M1,2024
2718.35,1733875200,2721.23,2675.55,2694.08,True,signal,1733875200.0,1733875200,M1,2024
,1733875260,,,,False,next,,1733875200,M1,2024
2693.91,1733874900,2693.94,2693.52,2693.78,True,previous,1733874900.0,1733875200,M5,2024
2718.35,1733875200,2721.23,2675.55,2694.08,True,signal,1733875200.0,1733875200,M5,2024
,1733875500,,,,False,next,,1733875200,M5,2024
2594.34,1734652740,2594.62,2594.3,2594.44,True,previous,1734652740.0,1734652800,M1,2024
2623.28,1734652800,2631.87,2589.62,2594.27,True,signal,1734652800.0,1734652800,M1,2024
,1734652860,,,,False,next,,1734652800,M1,2024
2594.34,1734652500,2594.62,2593.69,2593.76,True,previous,1734652500.0,1734652800,M5,2024
2623.28,1734652800,2631.87,2589.62,2594.27,True,signal,1734652800.0,1734652800,M5,2024
,1734653100,,,,False,next,,1734652800,M5,2024
,1735171140,,,,False,previous,,1735171200,M1,2024
2633.96,1735171200,2639.13,2615.09,2615.26,True,signal,1735171200.0,1735171200,M1,2024
,1735171260,,,,False,next,,1735171200,M1,2024
,1735170900,,,,False,previous,,1735171200,M5,2024
2633.96,1735171200,2639.13,2615.09,2615.26,True,signal,1735171200.0,1735171200,M5,2024
,1735171500,,,,False,next,,1735171200,M5,2024
2605.95,1735603140,2605.96,2605.75,2605.9,True,previous,1735603140.0,1735603200,M1,2024
2624.19,1735603200,2627.49,2602.63,2605.18,True,signal,1735603200.0,1735603200,M1,2024
,1735603260,,,,False,next,,1735603200,M1,2024
2605.95,1735602900,2606.74,2605.71,2606.38,True,previous,1735602900.0,1735603200,M5,2024
2624.19,1735603200,2627.49,2602.63,2605.18,True,signal,1735603200.0,1735603200,M5,2024
,1735603500,,,,False,next,,1735603200,M5,2024
2636.13,1736207940,2636.24,2635.9,2635.93,True,previous,1736207940.0,1736208000,M1,2025
2648.61,1736208000,2664.23,2632.91,2636.29,True,signal,1736208000.0,1736208000,M1,2025
,1736208060,,,,False,next,,1736208000,M1,2025
2636.13,1736207700,2636.24,2635.63,2635.68,True,previous,1736207700.0,1736208000,M5,2025
2648.61,1736208000,2664.23,2632.91,2636.29,True,signal,1736208000.0,1736208000,M5,2025
,1736208300,,,,False,next,,1736208000,M5,2025
2669.66,1736467140,2669.66,2669.65,2669.65,True,previous,1736467140.0,1736467200,M1,2025
2689.99,1736467200,2697.85,2664.04,2670.94,True,signal,1736467200.0,1736467200,M1,2025
,1736467260,,,,False,next,,1736467200,M1,2025
2669.66,1736466900,2669.66,2669.65,2669.66,True,previous,1736466900.0,1736467200,M5,2025
2689.99,1736467200,2697.85,2664.04,2670.94,True,signal,1736467200.0,1736467200,M5,2025
,1736467500,,,,False,next,,1736467200,M5,2025
2663.02,1736812740,2663.06,2662.83,2663.04,True,previous,1736812740.0,1736812800,M1,2025
2677.48,1736812800,2678.2,2659.85,2663.44,True,signal,1736812800.0,1736812800,M1,2025
,1736812860,,,,False,next,,1736812800,M1,2025
2663.02,1736812500,2664.27,2662.83,2663.62,True,previous,1736812500.0,1736812800,M5,2025
2677.48,1736812800,2678.2,2659.85,2663.44,True,signal,1736812800.0,1736812800,M5,2025
,1736813100,,,,False,next,,1736812800,M5,2025
2677.48,1736899140,2677.58,2677.31,2677.35,True,previous,1736899140.0,1736899200,M1,2025
2696.48,1736899200,2697.32,2669.29,2678.02,True,signal,1736899200.0,1736899200,M1,2025
,1736899260,,,,False,next,,1736899200,M1,2025
2677.48,1736898900,2677.9,2676.93,2677.83,True,previous,1736898900.0,1736899200,M5,2025
2696.48,1736899200,2697.32,2669.29,2678.02,True,signal,1736899200.0,1736899200,M5,2025
,1736899500,,,,False,next,,1736899200,M5,2025
2696.48,1736985540,2696.55,2696.43,2696.47,True,previous,1736985540.0,1736985600,M1,2025
2714.59,1736985600,2724.75,2689.93,2697.0,True,signal,1736985600.0,1736985600,M1,2025
,1736985660,,,,False,next,,1736985600,M1,2025
2696.48,1736985300,2696.92,2696.35,2696.48,True,previous,1736985300.0,1736985600,M5,2025
2714.59,1736985600,2724.75,2689.93,2697.0,True,signal,1736985600.0,1736985600,M5,2025
,1736985900,,,,False,next,,1736985600,M5,2025
,1737417540,,,,False,previous,,1737417600,M1,2025
2744.72,1737417600,2745.93,2702.69,2707.54,True,signal,1737417600.0,1737417600,M1,2025
,1737417660,,,,False,next,,1737417600,M1,2025
,1737417300,,,,False,previous,,1737417600,M5,2025
2744.72,1737417600,2745.93,2702.69,2707.54,True,signal,1737417600.0,1737417600,M5,2025
,1737417900,,,,False,next,,1737417600,M5,2025
2744.72,1737503940,2744.91,2744.63,2744.82,True,previous,1737503940.0,1737504000,M1,2025
2756.3,1737504000,2763.38,2741.91,2744.86,True,signal,1737504000.0,1737504000,M1,2025
,1737504060,,,,False,next,,1737504000,M1,2025
2744.72,1737503700,2745.22,2744.39,2745.11,True,previous,1737503700.0,1737504000,M5,2025
2756.3,1737504000,2763.38,2741.91,2744.86,True,signal,1737504000.0,1737504000,M5,2025
,1737504300,,,,False,next,,1737504000,M5,2025
2754.72,1737676740,2754.83,2754.6,2754.6,True,previous,1737676740.0,1737676800,M1,2025
2771.05,1737676800,2785.99,2753.66,2754.37,True,signal,1737676800.0,1737676800,M1,2025
,1737676860,,,,False,next,,1737676800,M1,2025
2754.72,1737676500,2754.83,2754.24,2754.52,True,previous,1737676500.0,1737676800,M5,2025
2771.05,1737676800,2785.99,2753.66,2754.37,True,signal,1737676800.0,1737676800,M5,2025
,1737677100,,,,False,next,,1737676800,M5,2025
2740.71,1738022340,2740.96,2740.65,2740.66,True,previous,1738022340.0,1738022400,M1,2025
2763.48,1738022400,2764.99,2734.79,2740.27,True,signal,1738022400.0,1738022400,M1,2025
,1738022460,,,,False,next,,1738022400,M1,2025
2740.71,1738022100,2741.16,2740.35,2741.02,True,previous,1738022100.0,1738022400,M5,2025
2763.48,1738022400,2764.99,2734.79,2740.27,True,signal,1738022400.0,1738022400,M5,2025
,1738022700,,,,False,next,,1738022400,M5,2025
2759.6,1738195140,2759.85,2759.59,2759.8,True,previous,1738195140.0,1738195200,M1,2025
2794.79,1738195200,2798.54,2758.23,2759.43,True,signal,1738195200.0,1738195200,M1,2025
,1738195260,,,,False,next,,1738195200,M1,2025
2759.6,1738194900,2759.87,2759.06,2759.37,True,previous,1738194900.0,1738195200,M5,2025
2794.79,1738195200,2798.54,2758.23,2759.43,True,signal,1738195200.0,1738195200,M5,2025
,1738195500,,,,False,next,,1738195200,M5,2025
2814.81,1738627140,2814.94,2814.37,2814.69,True,previous,1738627140.0,1738627200,M1,2025
2842.12,1738627200,2845.46,2807.22,2814.27,True,signal,1738627200.0,1738627200,M1,2025
,1738627260,,,,False,next,,1738627200,M1,2025
2814.81,1738626900,2814.98,2812.84,2813.54,True,previous,1738626900.0,1738627200,M5,2025
2842.12,1738627200,2845.46,2807.22,2814.27,True,signal,1738627200.0,1738627200,M5,2025
,1738627500,,,,False,next,,1738627200,M5,2025
2842.12,1738713540,2842.16,2841.95,2841.98,True,previous,1738713540.0,1738713600,M1,2025
2867.07,1738713600,2882.31,2839.74,2841.87,True,signal,1738713600.0,1738713600,M1,2025
,1738713660,,,,False,next,,1738713600,M1,2025
2842.12,1738713300,2842.3,2841.76,2842.1,True,previous,1738713300.0,1738713600,M5,2025
2867.07,1738713600,2882.31,2839.74,2841.87,True,signal,1738713600.0,1738713600,M5,2025
,1738713900,,,,False,next,,1738713600,M5,2025
,1739145540,,,,False,previous,,1739145600,M1,2025
2908.07,1739145600,2911.93,2854.16,2857.78,True,signal,1739145600.0,1739145600,M1,2025
,1739145660,,,,False,next,,1739145600,M1,2025
,1739145300,,,,False,previous,,1739145600,M5,2025
2908.07,1739145600,2911.93,2854.16,2857.78,True,signal,1739145600.0,1739145600,M5,2025
,1739145900,,,,False,next,,1739145600,M5,2025
2903.93,1739404740,2904.2,2903.89,2904.11,True,previous,1739404740.0,1739404800,M1,2025
2928.21,1739404800,2929.53,2900.47,2904.13,True,signal,1739404800.0,1739404800,M1,2025
,1739404860,,,,False,next,,1739404800,M1,2025
2903.93,1739404500,2904.24,2903.53,2903.96,True,previous,1739404500.0,1739404800,M5,2025
2928.21,1739404800,2929.53,2900.47,2904.13,True,signal,1739404800.0,1739404800,M5,2025
,1739405100,,,,False,next,,1739404800,M5,2025
,1739836740,,,,False,previous,,1739836800,M1,2025
2935.05,1739836800,2936.84,2891.94,2898.53,True,signal,1739836800.0,1739836800,M1,2025
,1739836860,,,,False,next,,1739836800,M1,2025
,1739836500,,,,False,previous,,1739836800,M5,2025
2935.05,1739836800,2936.84,2891.94,2898.53,True,signal,1739836800.0,1739836800,M5,2025
,1739837100,,,,False,next,,1739836800,M5,2025
,1740355140,,,,False,previous,,1740355200,M1,2025
2952.61,1740355200,2956.2,2921.35,2934.95,True,signal,1740355200.0,1740355200,M1,2025
,1740355260,,,,False,next,,1740355200,M1,2025
,1740354900,,,,False,previous,,1740355200,M5,2025
2952.61,1740355200,2956.2,2921.35,2934.95,True,signal,1740355200.0,1740355200,M5,2025
,1740355500,,,,False,next,,1740355200,M5,2025
,1740959940,,,,False,previous,,1740960000,M1,2025
2892.91,1740960000,2895.24,2855.64,2856.18,True,signal,1740960000.0,1740960000,M1,2025
,1740960060,,,,False,next,,1740960000,M1,2025
,1740959700,,,,False,previous,,1740960000,M5,2025
2892.91,1740960000,2895.24,2855.64,2856.18,True,signal,1740960000.0,1740960000,M5,2025
,1740960300,,,,False,next,,1740960000,M5,2025
2892.91,1741046340,2893.21,2892.84,2893.06,True,previous,1741046340.0,1741046400,M1,2025
2918.14,1741046400,2927.81,2881.86,2892.85,True,signal,1741046400.0,1741046400,M1,2025
,1741046460,,,,False,next,,1741046400,M1,2025
2892.91,1741046100,2893.78,2892.84,2893.28,True,previous,1741046100.0,1741046400,M5,2025
2918.14,1741046400,2927.81,2881.86,2892.85,True,signal,1741046400.0,1741046400,M5,2025
,1741046700,,,,False,next,,1741046400,M5,2025
2889.29,1741651140,2889.29,2889.29,2889.29,True,previous,1741651140.0,1741651200,M1,2025
2915.52,1741651200,2922.09,2880.3,2888.97,True,signal,1741651200.0,1741651200,M1,2025
,1741651260,,,,False,next,,1741651200,M1,2025
2889.29,1741650900,2889.49,2887.77,2887.94,True,previous,1741650900.0,1741651200,M5,2025
2915.52,1741651200,2922.09,2880.3,2888.97,True,signal,1741651200.0,1741651200,M5,2025
,1741651500,,,,False,next,,1741651200,M5,2025
,1741737540,,,,False,previous,,1741737600,M1,2025
2933.36,1741737600,2940.54,2906.09,2915.86,True,signal,1741737600.0,1741737600,M1,2025
,1741737660,,,,False,next,,1741737600,M1,2025
2915.52,1741737300,2916.26,2915.42,2915.47,True,previous,1741737300.0,1741737600,M5,2025
2933.36,1741737600,2940.54,2906.09,2915.86,True,signal,1741737600.0,1741737600,M5,2025
,1741737900,,,,False,next,,1741737600,M5,2025
,1741823940,,,,False,previous,,1741824000,M1,2025
2988.91,1741824000,2989.26,2932.89,2934.26,True,signal,1741824000.0,1741824000,M1,2025
,1741824060,,,,False,next,,1741824000,M1,2025
2933.36,1741823700,2933.87,2933.02,2933.28,True,previous,1741823700.0,1741824000,M5,2025
2988.91,1741824000,2989.26,2932.89,2934.26,True,signal,1741824000.0,1741824000,M5,2025
,1741824300,,,,False,next,,1741824000,M5,2025
,1742169540,,,,False,previous,,1742169600,M1,2025
3000.9,1742169600,3001.84,2982.25,2985.02,True,signal,1742169600.0,1742169600,M1,2025
,1742169660,,,,False,next,,1742169600,M1,2025
,1742169300,,,,False,previous,,1742169600,M5,2025
3000.9,1742169600,3001.84,2982.25,2985.02,True,signal,1742169600.0,1742169600,M5,2025
,1742169900,,,,False,next,,1742169600,M5,2025
3000.9,1742255940,3000.94,3000.83,3000.83,True,previous,1742255940.0,1742256000,M1,2025
3034.0,1742256000,3038.3,2999.34,3000.94,True,signal,1742256000.0,1742256000,M1,2025
,1742256060,,,,False,next,,1742256000,M1,2025
3000.9,1742255700,3001.54,3000.8,3001.1,True,previous,1742255700.0,1742256000,M5,2025
3034.0,1742256000,3038.3,2999.34,3000.94,True,signal,1742256000.0,1742256000,M5,2025
,1742256300,,,,False,next,,1742256000,M5,2025
3034.0,1742342340,3034.03,3034.0,3034.03,True,previous,1742342340.0,1742342400,M1,2025
3047.17,1742342400,3052.1,3022.8,3034.07,True,signal,1742342400.0,1742342400,M1,2025
,1742342460,,,,False,next,,1742342400,M1,2025
3034.0,1742342100,3034.69,3033.91,3034.68,True,previous,1742342100.0,1742342400,M5,2025
3047.17,1742342400,3052.1,3022.8,3034.07,True,signal,1742342400.0,1742342400,M5,2025
,1742342700,,,,False,next,,1742342400,M5,2025
,1743033540,,,,False,previous,,1743033600,M1,2025
3056.65,1743033600,3059.88,3017.61,3019.36,True,signal,1743033600.0,1743033600,M1,2025
,1743033660,,,,False,next,,1743033600,M1,2025
3019.19,1743033300,3019.77,3018.69,3019.54,True,previous,1743033300.0,1743033600,M5,2025
3056.65,1743033600,3059.88,3017.61,3019.36,True,signal,1743033600.0,1743033600,M5,2025
