run_stage,symbol,asset_class,day_key,side,entry_time,exit_time,duration_minutes,entry,initial_stop,exit,exit_reason,gross_r,commission_r,net_r,net_r_commission_x1_5
DEV_2024_2025,XAUUSD,METAL,20241105,SHORT,2024.11.05 04:30,2024.11.05 07:15,165.000000,2727.70,2736.58,2736.58,STOP,-1.00000000,0.00985111,-1.00985111,-1.01477666
DEV_2024_2025,BTCUSD,CRYPTO,20241105,LONG,2024.11.05 06:15,2024.11.05 23:45,1050.000000,68400.74,67059.50,69142.50,EOD,0.55304793,0.04101972,0.51202820,0.49151834
DEV_2024_2025,GBPUSD,FOREX,20241105,LONG,2024.11.05 09:15,2024.11.05 23:45,870.000000,1.29805,1.29481,1.30415,EOD,1.88717156,0.03091190,1.85625966,1.84080371
DEV_2024_2025,ETHUSD,CRYPTO,20241105,LONG,2024.11.05 09:30,2024.11.05 23:45,855.000000,2436.14,2368.71,2414.36,EOD,-0.32310202,0.02876931,-0.35187132,-0.36625598
DEV_2024_2025,EURUSD,FOREX,20241105,LONG,2024.11.05 11:00,2024.11.05 23:45,765.000000,1.08951,1.08726,1.09264,EOD,1.39111111,0.04444444,1.34666667,1.32444444
DEV_2024_2025,USDJPY,FOREX,20241105,SHORT,2024.11.05 20:00,2024.11.05 23:45,225.000000,151.572,152.089,151.614,EOD,-0.08148737,0.02941782,-0.11090519,-0.12561410
DEV_2024_2025,EURUSD,FOREX,20241106,SHORT,2024.11.06 02:00,2024.11.06 02:00,0.000000,1.08942,1.09262,1.09341,STOP,-1.24687500,0.03125000,-1.27812500,-1.29375000
DEV_2024_2025,GBPUSD,FOREX,20241106,SHORT,2024.11.06 02:15,2024.11.06 23:45,1290.000000,1.29942,1.30413,1.28788,EOD,2.44644751,0.02120891,2.42523860,2.41463415
DEV_2024_2025,USDJPY,FOREX,20241106,LONG,2024.11.06 02:15,2024.11.06 23:45,1290.000000,152.207,151.602,154.625,EOD,3.92263129,0.02507900,3.89755229,3.88501279
DEV_2024_2025,BTCUSD,CRYPTO,20241106,LONG,2024.11.06 02:30,2024.11.06 23:45,1275.000000,70847.91,69100.95,75870.99,EOD,2.87532628,0.03359411,2.84173217,2.82493512
DEV_2024_2025,ETHUSD,CRYPTO,20241106,LONG,2024.11.06 02:30,2024.11.06 23:45,1275.000000,2470.75,2413.52,2686.93,EOD,3.77738948,0.03604879,3.74134070,3.72331630
DEV_2024_2025,XAUUSD,METAL,20241106,SHORT,2024.11.06 08:15,2024.11.06 23:45,930.000000,2730.55,2743.18,2659.15,EOD,5.65057380,0.00682510,5.64374870,5.64033616
DEV_2024_2025,ETHUSD,CRYPTO,20241107,LONG,2024.11.07 03:15,2024.11.07 23:45,1230.000000,2836.18,2687.25,2891.72,EOD,0.37290184,0.01538312,0.35751872,0.34982716
DEV_2024_2025,GBPUSD,FOREX,20241107,LONG,2024.11.07 16:30,2024.11.07 23:45,435.000000,1.29854,1.28786,1.29859,EOD,0.00468165,0.00936330,-0.00468165,-0.00936330
DEV_2024_2025,USDJPY,FOREX,20241107,SHORT,2024.11.07 17:30,2024.11.07 23:45,375.000000,152.905,154.613,152.936,EOD,-0.01805554,0.00905494,-0.02711048,-0.03163795
DEV_2024_2025,XAUUSD,METAL,20241107,LONG,2024.11.07 22:15,2024.11.07 23:45,90.000000,2707.26,2658.62,2706.03,EOD,-0.02528783,0.00178069,-0.02706852,-0.02795886
DEV_2024_2025,EURUSD,FOREX,20241108,SHORT,2024.11.08 15:30,2024.11.08 23:45,495.000000,1.07489,1.08049,1.07144,EOD,0.61607143,0.01785714,0.59821429,0.58928571
DEV_2024_2025,GBPUSD,FOREX,20241108,SHORT,2024.11.08 18:30,2024.11.08 23:45,315.000000,1.29164,1.29857,1.29129,EOD,0.05050505,0.01443001,0.03607504,0.02886003
DEV_2024_2025,BTCUSD,CRYPTO,20241108,LONG,2024.11.08 21:30,2024.11.08 23:45,135.000000,77064.24,75860.68,76458.59,EOD,-0.50321546,0.05102291,-0.55423837,-0.57974982
DEV_2024_2025,BTCUSD,CRYPTO,20241111,LONG,2024.11.11 00:15,2024.11.11 23:45,1410.000000,80758.61,79905.10,87983.11,EOD,8.46447025,0.07908131,8.38538894,8.34584829
DEV_2024_2025,ETHUSD,CRYPTO,20241111,LONG,2024.11.11 00:15,2024.11.11 00:30,15.000000,3228.94,3169.84,3169.84,STOP,-1.00000000,0.04330816,-1.04330816,-1.06496223
DEV_2024_2025,USDJPY,FOREX,20241111,LONG,2024.11.11 04:15,2024.11.11 23:45,1170.000000,153.254,152.640,153.711,EOD,0.73911746,0.02486016,0.71425730,0.70182722
DEV_2024_2025,XAUUSD,METAL,20241111,SHORT,2024.11.11 04:30,2024.11.11 23:45,1155.000000,2670.52,2685.54,2619.09,EOD,3.42557443,0.00563662,3.41993781,3.41711950
DEV_2024_2025,EURUSD,FOREX,20241111,SHORT,2024.11.11 15:15,2024.11.11 23:45,510.000000,1.06455,1.07049,1.06501,EOD,-0.07744108,0.01683502,-0.09427609,-0.10269360
DEV_2024_2025,GBPUSD,FOREX,20241111,SHORT,2024.11.11 15:15,2024.11.11 23:45,510.000000,1.28746,1.29278,1.28687,EOD,0.11090226,0.01879699,0.09210526,0.08270677
DEV_2024_2025,GBPUSD,FOREX,20241112,SHORT,2024.11.12 08:15,2024.11.12 23:45,930.000000,1.28264,1.28623,1.27476,EOD,2.19498607,0.02785515,2.16713092,2.15320334
DEV_2024_2025,USDJPY,FOREX,20241112,LONG,2024.11.12 15:30,2024.11.12 23:45,495.000000,154.365,153.691,154.604,EOD,0.35349824,0.02281959,0.33067865,0.31926886
DEV_2024_2025,EURUSD,FOREX,20241112,SHORT,2024.11.12 18:30,2024.11.12 23:45,315.000000,1.05983,1.06480,1.06204,EOD,-0.44522613,0.02010050,-0.46532663,-0.47537688
DEV_2024_2025,ETHUSD,CRYPTO,20241113,SHORT,2024.11.13 06:45,2024.11.13 16:30,585.000000,3161.85,3280.58,3280.58,STOP,-1.00000000,0.02170263,-1.02170263,-1.03255394
DEV_2024_2025,EURUSD,FOREX,20241113,LONG,2024.11.13 15:30,2024.11.13 16:15,45.000000,1.06544,1.06203,1.06203,STOP,-1.00000000,0.02928258,-1.02928258,-1.04392387
DEV_2024_2025,XAUUSD,METAL,20241113,LONG,2024.11.13 15:30,2024.11.13 17:00,90.000000,2617.09,2598.36,2598.36,STOP,-1.00000000,0.00445646,-1.00445646,-1.00668468
DEV_2024_2025,BTCUSD,CRYPTO,20241113,LONG,2024.11.13 16:30,2024.11.13 23:15,405.000000,90715.67,88283.88,88283.88,STOP,-1.00000000,0.02944326,-1.02944326,-1.04416489
DEV_2024_2025,USDJPY,FOREX,20241113,LONG,2024.11.13 19:00,2024.11.13 23:45,285.000000,155.349,154.590,155.451,EOD,0.13439315,0.02038113,0.11401202,0.10382146
DEV_2024_2025,USDJPY,FOREX,20241114,LONG,2024.11.14 06:30,2024.11.14 23:45,1035.000000,156.093,155.449,156.254,EOD,0.24872067,0.02413826,0.22458241,0.21251328
DEV_2024_2025,GBPUSD,FOREX,20241114,SHORT,2024.11.14 11:00,2024.11.14 17:15,375.000000,1.26661,1.27077,1.27077,STOP,-1.00000000,0.02403846,-1.02403846,-1.03605769
DEV_2024_2025,XAUUSD,METAL,20241114,SHORT,2024.11.14 11:30,2024.11.14 17:15,345.000000,2549.64,2572.84,2572.84,STOP,-1.00000000,0.00353198,-1.00353198,-1.00529797
DEV_2024_2025,EURUSD,FOREX,20241114,SHORT,2024.11.14 12:00,2024.11.14 16:30,270.000000,1.05136,1.05630,1.05630,STOP,-1.00000000,0.02022245,-1.02022245,-1.03033367
DEV_2024_2025,ETHUSD,CRYPTO,20241115,SHORT,2024.11.15 06:30,2024.11.15 14:00,450.000000,3030.08,3121.17,3121.17,STOP,-1.00000000,0.02701175,-1.02701175,-1.04051762
DEV_2024_2025,USDJPY,FOREX,20241115,SHORT,2024.11.15 10:00,2024.11.15 23:45,825.000000,155.700,156.254,154.268,EOD,2.61484487,0.02817933,2.58666554,2.57257587
DEV_2024_2025,EURUSD,FOREX,20241115,LONG,2024.11.15 11:00,2024.11.15 16:30,330.000000,1.05736,1.05305,1.05305,STOP,-1.00000000,0.02320186,-1.02320186,-1.03480278
DEV_2024_2025,BTCUSD,CRYPTO,20241115,LONG,2024.11.15 14:00,2024.11.15 17:00,180.000000,90661.80,88282.97,88282.97,STOP,-1.00000000,0.03008942,-1.03008942,-1.04513413
DEV_2024_2025,GBPUSD,FOREX,20241115,SHORT,2024.11.15 17:15,2024.11.15 23:45,390.000000,1.26198,1.26650,1.26149,EOD,0.10840708,0.02212389,0.08628319,0.07522124
DEV_2024_2025,XAUUSD,METAL,20241118,LONG,2024.11.18 01:15,2024.11.18 23:45,1350.000000,2575.07,2564.27,2611.87,EOD,3.40536789,0.00768081,3.39768708,3.39384667
DEV_2024_2025,ETHUSD,CRYPTO,20241118,LONG,2024.11.18 02:30,2024.11.18 13:30,660.000000,3120.78,3062.07,3062.07,STOP,-1.00000000,0.04212468,-1.04212468,-1.06318702
DEV_2024_2025,BTCUSD,CRYPTO,20241118,LONG,2024.11.18 08:45,2024.11.18 23:45,900.000000,91732.30,89142.90,91361.49,EOD,-0.14320637,0.02828348,-0.17148984,-0.18563158
DEV_2024_2025,EURUSD,FOREX,20241118,LONG,2024.11.18 11:15,2024.11.18 23:45,750.000000,1.05682,1.05298,1.05981,EOD,0.77864583,0.02604167,0.75260417,0.73958333
DEV_2024_2025,GBPUSD,FOREX,20241118,LONG,2024.11.18 18:45,2024.11.18 23:45,300.000000,1.26612,1.26114,1.26785,EOD,0.34603811,0.02006018,0.32597793,0.31594784
DEV_2024_2025,ETHUSD,CRYPTO,20241119,LONG,2024.11.19 01:45,2024.11.19 03:00,75.000000,3228.91,3149.56,3149.56,STOP,-1.00000000,0.03215360,-1.03215360,-1.04823040
DEV_2024_2025,USDJPY,FOREX,20241119,SHORT,2024.11.19 10:30,2024.11.19 19:45,555.000000,153.886,154.646,154.646,STOP,-1.00000000,0.02034836,-1.02034836,-1.03052255
DEV_2024_2025,EURUSD,FOREX,20241119,SHORT,2024.11.19 11:15,2024.11.19 17:30,375.000000,1.05587,1.05980,1.05980,STOP,-1.00000000,0.02544529,-1.02544529,-1.03816794
DEV_2024_2025,GBPUSD,FOREX,20241119,SHORT,2024.11.19 11:15,2024.11.19 18:15,420.000000,1.26364,1.26783,1.26783,STOP,-1.00000000,0.02389486,-1.02389486,-1.03584229
DEV_2024_2025,XAUUSD,METAL,20241119,LONG,2024.11.19 14:45,2024.11.19 23:45,540.000000,2637.60,2611.96,2632.05,EOD,-0.21630583,0.00328903,-0.21959486,-0.22123938
DEV_2024_2025,BTCUSD,CRYPTO,20241119,LONG,2024.11.19 19:30,2024.11.19 23:45,255.000000,93309.78,91339.57,92225.18,EOD,-0.55049969,0.03766806,-0.58816775,-0.60700178
DEV_2024_2025,USDJPY,FOREX,20241120,LONG,2024.11.20 08:45,2024.11.20 23:45,900.000000,155.406,154.646,155.386,EOD,-0.02682148,0.02033471,-0.04715619,-0.05732355
DEV_2024_2025,EURUSD,FOREX,20241120,SHORT,2024.11.20 11:30,2024.11.20 23:45,735.000000,1.05551,1.05940,1.05437,EOD,0.29472329,0.02574003,0.26898327,0.25611326
DEV_2024_2025,BTCUSD,CRYPTO,20241120,LONG,2024.11.20 15:15,2024.11.20 23:45,510.000000,94070.93,92217.06,94342.87,EOD,0.14668695,0.04065286,0.10603409,0.08570766
DEV_2024_2025,GBPUSD,FOREX,20241120,SHORT,2024.11.20 16:15,2024.11.20 23:45,450.000000,1.26439,1.26821,1.26503,EOD,-0.16753927,0.02617801,-0.19371728,-0.20680628
DEV_2024_2025,XAUUSD,METAL,20241120,LONG,2024.11.20 17:00,2024.11.20 23:45,405.000000,2646.66,2632.16,2650.55,EOD,0.26783868,0.00584319,0.26199549,0.25907389
DEV_2024_2025,BTCUSD,CRYPTO,20241121,LONG,2024.11.21 06:00,2024.11.21 23:45,1065.000000,96100.14,94342.87,97986.16,EOD,1.07326095,0.04417880,1.02908215,1.00699275
DEV_2024_2025,ETHUSD,CRYPTO,20241121,LONG,2024.11.21 07:00,2024.11.21 23:45,1005.000000,3144.77,3079.21,3347.12,EOD,3.08648566,0.03960885,3.04687682,3.02707239
DEV_2024_2025,USDJPY,FOREX,20241121,SHORT,2024.11.21 08:00,2024.11.21 23:45,945.000000,154.704,155.382,154.541,EOD,0.24079969,0.02290059,0.21789910,0.20644881
DEV_2024_2025,XAUUSD,METAL,20241121,LONG,2024.11.21 10:30,2024.11.21 23:45,795.000000,2668.42,2650.14,2669.53,EOD,0.06043205,0.00467089,0.05576116,0.05342571
DEV_2024_2025,EURUSD,FOREX,20241121,SHORT,2024.11.21 18:15,2024.11.21 23:45,330.000000,1.04892,1.05408,1.04744,EOD,0.28806984,0.01939864,0.26867119,0.25897187
DEV_2024_2025,GBPUSD,FOREX,20241121,SHORT,2024.11.21 18:15,2024.11.21 23:45,330.000000,1.26055,1.26473,1.25893,EOD,0.38590203,0.02389486,0.36200717,0.35005974
DEV_2024_2025,XAUUSD,METAL,20241122,LONG,2024.11.22 04:30,2024.11.22 23:45,1155.000000,2681.94,2669.58,2716.05,EOD,2.75818844,0.00698487,2.75120356,2.74771113
DEV_2024_2025,EURUSD,FOREX,20241122,SHORT,2024.11.22 11:00,2024.11.22 23:45,765.000000,1.04278,1.04742,1.04141,EOD,0.29665588,0.02157497,0.27508091,0.26429342
DEV_2024_2025,GBPUSD,FOREX,20241122,SHORT,2024.11.22 11:00,2024.11.22 23:45,765.000000,1.25395,1.25815,1.25270,EOD,0.29607610,0.02378121,0.27229489,0.26040428
DEV_2024_2025,BTCUSD,CRYPTO,20241125,LONG,2024.11.25 01:00,2024.11.25 03:15,135.000000,98276.58,97046.57,97046.57,STOP,-1.00000000,0.06351921,-1.06351921,-1.09527881
DEV_2024_2025,USDJPY,FOREX,20241125,SHORT,2024.11.25 04:30,2024.11.25 06:15,105.000000,153.586,154.115,154.115,STOP,-1.00000000,0.02913328,-1.02913328,-1.04369993
DEV_2024_2025,XAUUSD,METAL,20241125,SHORT,2024.11.25 05:15,2024.11.25 23:45,1110.000000,2690.22,2714.32,2625.17,EOD,2.69840282,0.00352815,2.69487467,2.69311059
DEV_2024_2025,ETHUSD,CRYPTO,20241125,LONG,2024.11.25 11:00,2024.11.25 23:45,765.000000,3430.66,3346.22,3441.25,EOD,0.12539964,0.03254903,0.09285061,0.07657609
DEV_2024_2025,EURUSD,FOREX,20241126,SHORT,2024.11.26 01:45,2024.11.26 10:45,540.000000,1.04523,1.04931,1.04931,STOP,-1.00000000,0.02453988,-1.02453988,-1.03680982
DEV_2024_2025,GBPUSD,FOREX,20241126,SHORT,2024.11.26 01:45,2024.11.26 11:00,555.000000,1.25321,1.25681,1.25681,STOP,-1.00000000,0.02781641,-1.02781641,-1.04172462
DEV_2024_2025,USDJPY,FOREX,20241126,SHORT,2024.11.26 07:30,2024.11.26 09:15,105.000000,153.586,154.173,154.173,STOP,-1.00000000,0.02624190,-1.02624190,-1.03936285
DEV_2024_2025,ETHUSD,CRYPTO,20241126,SHORT,2024.11.26 13:00,2024.11.26 23:45,645.000000,3315.03,3438.93,3329.03,EOD,-0.11299435,0.02144977,-0.13444412,-0.14516900
DEV_2024_2025,BTCUSD,CRYPTO,20241126,SHORT,2024.11.26 22:30,2024.11.26 23:45,75.000000,91110.82,93786.20,91781.45,EOD,-0.25066719,0.02734449,-0.27801169,-0.29168393
DEV_2024_2025,USDJPY,FOREX,20241127,SHORT,2024.11.27 06:15,2024.11.27 23:45,1050.000000,152.279,153.031,151.088,EOD,1.60240376,0.02033636,1.58206739,1.57189921
DEV_2024_2025,ETHUSD,CRYPTO,20241127,LONG,2024.11.27 06:30,2024.11.27 23:45,1035.000000,3436.71,3327.12,3634.52,EOD,1.80500046,0.02580976,1.77919069,1.76628581
DEV_2024_2025,XAUUSD,METAL,20241127,LONG,2024.11.27 10:45,2024.11.27 23:45,780.000000,2651.20,2632.80,2636.02,EOD,-0.82495243,0.00459883,-0.82955126,-0.83185067
DEV_2024_2025,BTCUSD,CRYPTO,20241127,LONG,2024.11.27 12:30,2024.11.27 23:45,675.000000,93882.01,91784.48,96301.53,EOD,1.15351389,0.03626809,1.11724580,1.09911175
DEV_2024_2025,GBPUSD,FOREX,20241127,LONG,2024.11.27 14:30,2024.11.27 23:45,555.000000,1.26234,1.25687,1.26793,EOD,1.02009132,0.01826484,1.00182648,0.99269406
DEV_2024_2025,EURUSD,FOREX,20241127,LONG,2024.11.27 15:30,2024.11.27 23:45,495.000000,1.05422,1.04823,1.05656,EOD,0.39065109,0.01669449,0.37395659,0.36560935
DEV_2024_2025,XAUUSD,METAL,20241128,SHORT,2024.11.28 03:15,2024.11.28 08:30,315.000000,2621.02,2636.59,2636.59,STOP,-1.00000000,0.00540107,-1.00540107,-1.00810161
DEV_2024_2025,USDJPY,FOREX,20241129,SHORT,2024.11.29 01:45,2024.11.29 23:45,1320.000000,151.018,151.533,149.727,EOD,2.53704467,0.02942388,2.50762079,2.49290884
DEV_2024_2025,EURUSD,FOREX,20241129,LONG,2024.11.29 02:30,2024.11.29 16:00,810.000000,1.05688,1.05477,1.05477,STOP,-1.00000000,0.04728132,-1.04728132,-1.07092199
DEV_2024_2025,GBPUSD,FOREX,20241129,LONG,2024.11.29 03:00,2024.11.29 12:30,570.000000,1.27081,1.26851,1.26851,STOP,-1.00000000,0.04347826,-1.04347826,-1.06521739
DEV_2024_2025,BTCUSD,CRYPTO,20241129,LONG,2024.11.29 04:00,2024.11.29 23:45,1185.000000,96145.02,95181.36,97428.08,EOD,1.33143088,0.08034830,1.25108259,1.21090844
DEV_2024_2025,XAUUSD,METAL,20241129,LONG,2024.11.29 04:00,2024.11.29 21:30,1050.000000,2652.14,2637.76,2650.40,EOD,-0.12100139,0.00589991,-0.12690130,-0.12985125
DEV_2024_2025,EURUSD,FOREX,20241202,SHORT,2024.12.02 02:30,2024.12.02 23:45,1275.000000,1.05332,1.05610,1.04980,EOD,1.26211849,0.03590664,1.22621185,1.20825853
DEV_2024_2025,XAUUSD,METAL,20241202,SHORT,2024.12.02 02:30,2024.12.02 23:45,1275.000000,2636.85,2652.96,2639.19,EOD,-0.14551660,0.00523838,-0.15075498,-0.15337418
DEV_2024_2025,USDJPY,FOREX,20241202,LONG,2024.12.02 04:00,2024.12.02 18:15,855.000000,150.607,149.567,149.567,STOP,-1.00000000,0.01438828,-1.01438828,-1.02158242
DEV_2024_2025,GBPUSD,FOREX,20241202,SHORT,2024.12.02 04:15,2024.12.02 13:30,555.000000,1.26831,1.27221,1.27221,STOP,-1.00000000,0.02564103,-1.02564103,-1.03846154
DEV_2024_2025,ETHUSD,CRYPTO,20241202,LONG,2024.12.02 05:00,2024.12.02 05:45,45.000000,3764.80,3709.07,3709.07,STOP,-1.00000000,0.05364339,-1.05364339,-1.08046508
DEV_2024_2025,BTCUSD,CRYPTO,20241202,SHORT,2024.12.02 09:15,2024.12.02 23:45,870.000000,96048.11,97860.98,95491.57,EOD,0.30699388,0.04226220,0.26473168,0.24360058
DEV_2024_2025,ETHUSD,CRYPTO,20241203,SHORT,2024.12.03 16:30,2024.12.03 23:00,390.000000,3513.88,3617.58,3617.58,STOP,-1.00000000,0.02750806,-1.02750806,-1.04126209
DEV_2024_2025,USDJPY,FOREX,20241203,SHORT,2024.12.03 16:30,2024.12.03 23:45,435.000000,148.745,149.582,149.582,STOP,-1.00000000,0.01788173,-1.01788173,-1.02682260
DEV_2024_2025,XAUUSD,METAL,20241203,LONG,2024.12.03 16:30,2024.12.03 17:00,30.000000,2654.70,2638.86,2638.86,STOP,-1.00000000,0.00534535,-1.00534535,-1.00801802
DEV_2024_2025,ETHUSD,CRYPTO,20241204,LONG,2024.12.04 02:45,2024.12.04 23:45,1260.000000,3698.30,3612.45,3838.48,EOD,1.63284799,0.03511604,1.59773195,1.58017393
DEV_2024_2025,GBPUSD,FOREX,20241204,LONG,2024.12.04 08:45,2024.12.04 11:00,135.000000,1.26964,1.26649,1.26649,STOP,-1.00000000,0.03174603,-1.03174603,-1.04761905
DEV_2024_2025,USDJPY,FOREX,20241204,LONG,2024.12.04 09:15,2024.12.04 23:45,870.000000,150.386,149.588,150.556,EOD,0.21165201,0.01874520,0.19290682,0.18353422
DEV_2024_2025,XAUUSD,METAL,20241204,SHORT,2024.12.04 15:00,2024.12.04 15:15,15.000000,2632.64,2643.40,2643.40,STOP,-1.00000000,0.00784176,-1.00784176,-1.01176264
DEV_2024_2025,EURUSD,FOREX,20241204,SHORT,2024.12.04 16:00,2024.12.04 17:00,60.000000,1.04779,1.05051,1.05051,STOP,-1.00000000,0.03669725,-1.03669725,-1.05504587
DEV_2024_2025,BTCUSD,CRYPTO,20241204,SHORT,2024.12.04 18:45,2024.12.04 20:30,105.000000,94689.96,96075.38,96075.38,STOP,-1.00000000,0.05507798,-1.05507798,-1.08261697
DEV_2024_2025,BTCUSD,CRYPTO,20241205,LONG,2024.12.05 04:30,2024.12.05 23:45,1155.000000,100037.93,97816.89,98956.56,EOD,-0.48687552,0.03583807,-0.52271359,-0.54063263
DEV_2024_2025,USDJPY,FOREX,20241205,SHORT,2024.12.05 08:15,2024.12.05 15:30,435.000000,149.702,150.555,150.555,STOP,-1.00000000,0.01765007,-1.01765007,-1.02647510
DEV_2024_2025,EURUSD,FOREX,20241205,LONG,2024.12.05 10:00,2024.12.05 23:45,825.000000,1.05434,1.05074,1.05838,EOD,1.12517385,0.02781641,1.09735744,1.08344924
DEV_2024_2025,GBPUSD,FOREX,20241205,LONG,2024.12.05 15:30,2024.12.05 23:45,495.000000,1.27468,1.27010,1.27583,EOD,0.25109170,0.02183406,0.22925764,0.21834061
DEV_2024_2025,XAUUSD,METAL,20241205,SHORT,2024.12.05 17:00,2024.12.05 23:45,405.000000,2637.10,2649.50,2632.11,EOD,0.40185409,0.00679623,0.39505786,0.39165974
DEV_2024_2025,BTCUSD,CRYPTO,20241206,SHORT,2024.12.06 00:15,2024.12.06 15:30,915.000000,95449.32,98947.09,98947.09,STOP,-1.00000000,0.02223090,-1.02223090,-1.03334635
DEV_2024_2025,ETHUSD,CRYPTO,20241206,SHORT,2024.12.06 00:15,2024.12.06 02:30,135.000000,3760.43,3855.14,3855.14,STOP,-1.00000000,0.03216033,-1.03216033,-1.04824049
DEV_2024_2025,XAUUSD,METAL,20241206,SHORT,2024.12.06 03:00,2024.12.06 05:15,135.000000,2615.78,2631.79,2631.79,STOP,-1.00000000,0.00524594,-1.00524594,-1.00786890
DEV_2024_2025,USDJPY,FOREX,20241206,LONG,2024.12.06 11:30,2024.12.06 15:30,240.000000,150.588,150.026,150.026,STOP,-1.00000000,0.02671868,-1.02671868,-1.04007802
DEV_2024_2025,EURUSD,FOREX,20241206,LONG,2024.12.06 15:30,2024.12.06 15:30,0.000000,1.06265,1.05846,1.05846,STOP,-1.00000000,0.02383790,-1.02383790,-1.03575685
DEV_2024_2025,GBPUSD,FOREX,20241206,LONG,2024.12.06 15:30,2024.12.06 17:00,90.000000,1.27917,1.27528,1.27528,STOP,-1.00000000,0.02570694,-1.02570694,-1.03856041
DEV_2024_2025,XAUUSD,METAL,20241209,SHORT,2024.12.09 02:30,2024.12.09 03:15,45.000000,2628.45,2644.68,2644.68,STOP,-1.00000000,0.00519840,-1.00519840,-1.00779760
DEV_2024_2025,USDJPY,FOREX,20241209,LONG,2024.12.09 14:15,2024.12.09 23:45,570.000000,150.594,149.925,151.159,EOD,0.83901859,0.02242706,0.81659154,0.80537801
DEV_2024_2025,GBPUSD,FOREX,20241209,LONG,2024.12.09 17:15,2024.12.09 23:45,390.000000,1.27861,1.27411,1.27506,EOD,-0.78888889,0.02222222,-0.81111111,-0.82222222
DEV_2024_2025,ETHUSD,CRYPTO,20241209,SHORT,2024.12.09 22:15,2024.12.09 23:45,90.000000,3767.81,3991.12,3701.00,EOD,0.29918051,0.01337837,0.28580214,0.27911296
DEV_2024_2025,BTCUSD,CRYPTO,20241209,SHORT,2024.12.09 23:00,2024.12.09 23:45,45.000000,94531.57,100082.87,96986.56,EOD,-0.44223695,0.01379988,-0.45603683,-0.46293677
DEV_2024_2025,EURUSD,FOREX,20241210,SHORT,2024.12.10 14:15,2024.12.10 23:45,570.000000,1.05225,1.05536,1.05279,EOD,-0.17495987,0.03210273,-0.20706260,-0.22311396
DEV_2024_2025,XAUUSD,METAL,20241210,LONG,2024.12.10 16:15,2024.12.10 23:45,450.000000,2685.16,2660.71,2693.91,EOD,0.35787321,0.00352005,0.35435316,0.35259314
DEV_2024_2025,USDJPY,FOREX,20241210,LONG,2024.12.10 17:15,2024.12.10 23:45,390.000000,151.972,151.144,151.944,EOD,-0.03364244,0.01825417,-0.05189661,-0.06102369
DEV_2024_2025,EURUSD,FOREX,20241211,SHORT,2024.12.11 09:30,2024.12.11 15:30,360.000000,1.04927,1.05275,1.05275,STOP,-1.00000000,0.02869440,-1.02869440,-1.04304161
DEV_2024_2025,GBPUSD,FOREX,20241211,SHORT,2024.12.11 09:30,2024.12.11 15:30,360.000000,1.27407,1.27678,1.27678,STOP,-1.00000000,0.03690037,-1.03690037,-1.05535055
DEV_2024_2025,USDJPY,FOREX,20241211,SHORT,2024.12.11 11:00,2024.12.11 11:15,15.000000,151.265,151.908,151.908,STOP,-1.00000000,0.02362502,-1.02362502,-1.03543754
DEV_2024_2025,BTCUSD,CRYPTO,20241211,LONG,2024.12.11 15:30,2024.12.11 23:45,495.000000,98872.64,96849.45,101472.47,EOD,1.28501525,0.03960975,1.24540550,1.22560063
DEV_2024_2025,ETHUSD,CRYPTO,20241211,LONG,2024.12.11 16:45,2024.12.11 23:45,420.000000,3773.22,3637.45,3824.98,EOD,0.38123297,0.02238550,0.35884746,0.34765471
DEV_2024_2025,XAUUSD,METAL,20241211,LONG,2024.12.11 17:00,2024.12.11 23:45,405.000000,2712.89,2694.08,2718.35,EOD,0.28992825,0.00461865,0.28530960,0.28300027
DEV_2024_2025,EURUSD,FOREX,20241212,LONG,2024.12.12 09:00,2024.12.12 14:15,315.000000,1.05225,1.04930,1.04930,STOP,-1.00000000,0.03384095,-1.03384095,-1.05076142
DEV_2024_2025,GBPUSD,FOREX,20241212,LONG,2024.12.12 09:15,2024.12.12 12:30,195.000000,1.27834,1.27492,1.27492,STOP,-1.00000000,0.02919708,-1.02919708,-1.04379562
DEV_2024_2025,ETHUSD,CRYPTO,20241212,LONG,2024.12.12 14:45,2024.12.12 23:45,540.000000,3962.68,3824.55,3861.86,EOD,-0.72989213,0.02265848,-0.75255061,-0.76387985
DEV_2024_2025,XAUUSD,METAL,20241212,SHORT,2024.12.12 16:00,2024.12.12 23:45,465.000000,2695.35,2718.19,2681.03,EOD,0.62697023,0.00376629,0.62320394,0.62132079
DEV_2024_2025,USDJPY,FOREX,20241213,LONG,2024.12.13 10:30,2024.12.13 23:45,795.000000,153.102,152.615,153.636,EOD,1.09134827,0.03136960,1.05997867,1.04429387
DEV_2024_2025,EURUSD,FOREX,20241213,LONG,2024.12.13 14:30,2024.12.13 23:45,555.000000,1.04985,1.04650,1.04973,EOD,-0.03725782,0.02980626,-0.06706408,-0.08196721
DEV_2024_2025,ETHUSD,CRYPTO,20241213,LONG,2024.12.13 17:00,2024.12.13 23:45,405.000000,3957.50,3861.90,3898.49,EOD,-0.61725941,0.03287025,-0.65012967,-0.66656479
DEV_2024_2025,BTCUSD,CRYPTO,20241213,LONG,2024.12.13 17:15,2024.12.13 17:45,30.000000,101352.00,99723.30,99723.30,STOP,-1.00000000,0.04938302,-1.04938302,-1.07407453
