state,outcome,btcusdt_2024_all_n,btcusdt_2024_all_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_all_n,ethusdt_2024_all_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_counts_ok,discovery_same_sign_all_blocks,discovery_sign,discovery_worst_abs_effect,discovery_eligible
price_change_1h_pct=Q3 & oi_change_15m_pct=Q3 & range_atr=Q4,up_first_1atr_1h,1048,0.015032950952886315,569,-0.009343396891394573,479,0.044231825684809434,1067,0.003239542011314489,575,-0.008185869970551374,492,0.016630551032881913,True,False,0,0.003239542011314489,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q3 & range_atr=Q5,direction_1h_atr,849,0.048381893855617676,472,-0.06777184456919975,377,0.1901121946242,761,0.026435263253845424,410,-0.10280002951652231,351,0.17243797548796733,True,False,0,0.026435263253845424,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q3 & range_atr=Q5,up_first_1atr_1h,842,0.012129558448670641,468,-0.015393146790002088,374,0.04688887635856154,745,0.002631929876683703,402,-0.022505575789283805,343,0.03213222208457789,True,False,0,0.002631929876683703,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q1,direction_1h_atr,1185,0.12365944458371814,605,0.1941928992608489,580,0.04932390210553984,1234,-0.020981066722976296,646,-0.06427662222658624,588,0.0235491054221875,True,False,0,0.020981066722976296,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q1,up_first_1atr_1h,1159,-0.01678491651643771,593,-0.02230065749177923,566,-0.010933160262061592,1199,0.001726253446101167,629,0.026320247400016095,570,-0.025389132321846364,True,False,0,0.001726253446101167,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q2,direction_1h_atr,1077,0.08011725127213751,550,-0.007858530482704601,527,0.17116315587945774,1071,-0.024083664407240003,544,0.09906347354651363,527,-0.15240433870368397,True,False,0,0.007858530482704601,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q2,up_first_1atr_1h,1057,0.0049935552846043785,542,-0.014612562061077916,515,0.025706175564210287,1047,-0.001562861249127967,532,-0.002661188702163031,515,-0.000418939850376443,True,False,0,0.000418939850376443,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q3,direction_1h_atr,1025,0.020615697641484708,564,0.15504890276417166,461,-0.14714572338580328,1009,0.09806186004582583,513,0.22352451129740583,496,-0.03295770241310713,True,False,0,0.020615697641484708,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q3,up_first_1atr_1h,1001,0.001129869301713049,553,0.02282496421291902,448,-0.025351383381698178,982,0.03112193110688094,498,0.032970058089514975,484,0.029228817511414484,True,False,0,0.001129869301713049,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q4,direction_1h_atr,898,0.028205990924304085,484,0.14876140341582597,414,-0.11526277674435564,907,0.1313002663234365,460,0.01540202119429409,447,0.2494558806797832,True,False,0,0.01540202119429409,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q4,up_first_1atr_1h,886,-0.013172983601591304,477,-0.039139316762587195,409,0.017326751441913424,895,0.006321330349106924,454,-0.014966180255937322,441,0.028244952891186226,True,False,0,0.006321330349106924,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q5,direction_1h_atr,646,0.1483805670319508,330,0.01885005970440147,316,0.2828710716956748,631,-0.2075156496833198,342,-0.11768970940935061,289,-0.3191936855400983,True,False,0,0.01885005970440147,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q4 & range_atr=Q5,up_first_1atr_1h,635,0.03648663851674999,326,0.013040076428497138,309,0.06130488106582843,616,0.0013985994487224485,330,-0.007263603830893972,286,0.011428436074669368,True,False,0,0.0013985994487224485,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q1,direction_1h_atr,662,0.06733649457128485,342,-0.0502657749940931,320,0.19190219419564888,704,-0.01506375758146477,367,0.03445443421862449,337,-0.07176024045911036,True,False,0,0.01506375758146477,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q1,up_first_1atr_1h,652,-0.01424279484395724,339,-0.02713582888666649,313,-0.00016311318544076636,682,-0.001219749943820514,357,0.014661529858945588,325,-0.01864149399526066,True,False,0,0.00016311318544076636,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q2,direction_1h_atr,619,0.009788360156242328,289,0.10950542319905213,330,-0.0759532629341326,634,-0.05457599241088583,324,0.08893867120610666,310,-0.2061296961980637,True,False,0,0.009788360156242328,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q2,up_first_1atr_1h,608,0.005917844484425061,287,0.023001385506969174,321,-0.009469095887261136,619,-0.018779526141357916,316,-0.0014715056337324395,303,-0.036818696330878864,True,False,0,0.0014715056337324395,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q3,direction_1h_atr,579,0.030125052103524126,290,0.017463011676666168,289,0.042625328437667746,659,-0.039059483505524975,321,-0.07322055985591133,338,-0.005535572057480578,True,False,0,0.005535572057480578,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q3,up_first_1atr_1h,566,-0.0009051981043791124,287,0.023001385506969174,279,-0.02544738952609138,638,-0.02356781344872494,309,-0.016177990415183474,329,-0.030518978213170456,True,False,0,0.0009051981043791124,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q4,direction_1h_atr,562,-0.07686827387038664,274,0.0002713138638877205,288,-0.1497329313964055,579,-0.06707322634599072,284,0.04577910685371917,295,-0.17499608406665895,True,False,0,0.0002713138638877205,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q4,up_first_1atr_1h,552,0.009874747611808787,268,0.04115105527658802,284,-0.019692429659364186,562,-0.02738311705541402,278,-0.023919370126948003,284,-0.03077583852397142,True,False,0,0.009874747611808787,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q5,direction_1h_atr,415,-0.019991140988288317,206,-0.01926863438912136,209,-0.020658883552345197,409,-0.02773480352275105,196,-0.1165124036580713,213,0.055854178650329676,False,False,0,0.01926863438912136,False
price_change_1h_pct=Q3 & oi_change_15m_pct=Q5 & range_atr=Q5,up_first_1atr_1h,410,-0.021761873102224494,204,-0.07949571089256618,206,0.03541491342828795,400,0.01214535269547562,193,-0.02363980103610669,207,0.0454982310140295,False,False,0,0.01214535269547562,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q1,direction_1h_atr,637,0.011457182832905498,306,0.1422590358342778,331,-0.1085625784597734,626,0.006863992125897195,324,-0.17753087124749792,302,0.20236852427489857,True,False,0,0.006863992125897195,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q1,up_first_1atr_1h,606,0.017479855948729417,285,-0.008443079313618818,321,0.040375140872863424,600,-0.00702131397119099,310,-0.004819811064520563,290,-0.0093576743666135,True,False,0,0.004819811064520563,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q2,direction_1h_atr,663,-0.1635071073094853,322,-0.09531464999964227,341,-0.2272751649753035,635,0.1158724428211453,316,0.06173081859462338,319,0.16945552820955434,True,False,0,0.06173081859462338,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q2,up_first_1atr_1h,644,-0.026874734789847532,314,-0.031194224692990824,330,-0.02280809333840811,606,0.011246012761482238,307,0.019515588746344237,299,0.0027631882789868056,True,False,0,0.0027631882789868056,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q3,direction_1h_atr,665,-0.23359022187710396,318,-0.11771198787384553,347,-0.3387684254051524,585,0.14643475210549262,293,0.20721933186597094,292,0.08503800180891713,True,False,0,0.08503800180891713,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q3,up_first_1atr_1h,645,0.017357052970757236,309,0.03458195901034644,336,0.0014343309040161234,569,0.04243094144767251,288,0.01874649717920701,281,0.06671300915283673,True,True,1,0.0014343309040161234,True
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q4,direction_1h_atr,652,-0.019796335973857646,295,0.03984616832204563,357,-0.06680084602975374,580,0.024336951872808432,305,0.08433371987159113,275,-0.04552986172404567,True,False,0,0.019796335973857646,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q4,up_first_1atr_1h,634,0.0404832603901199,285,0.06173235928287235,349,0.02292430225072095,566,-0.000655000661414773,293,0.006564092931956422,273,-0.00838508373885044,True,False,0,0.000655000661414773,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q5,direction_1h_atr,501,-0.09640310612385454,218,-0.21026675380375087,283,-0.005626004631103625,486,-0.15118678055899215,236,-0.10660171581027997,250,-0.19203640594888027,False,True,-1,0.005626004631103625,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q1 & range_atr=Q5,up_first_1atr_1h,491,0.017903319883717572,213,-0.01728913812261318,278,0.04459979852991536,471,-0.009155071932974435,230,-0.03427282649229052,241,0.014808873065064843,False,False,0,0.009155071932974435,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q1,direction_1h_atr,1120,0.03453242258333213,545,0.09835448708430425,575,-0.025384712578115188,939,0.060617278511617925,488,0.046939303778365006,451,0.07284022203861995,True,False,0,0.025384712578115188,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q1,up_first_1atr_1h,1077,-0.006192427714177273,522,6.20481624608038e-06,555,-0.012079182609497363,913,-0.004664614445816784,465,-0.024174649774197976,448,0.015596143367376691,True,False,0,6.20481624608038e-06,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q2,direction_1h_atr,994,-0.02456453784737582,503,-0.0031650311871692788,491,-0.046987012107164355,1006,-0.05002672593195271,523,0.0833185600918381,483,-0.1970137170128974,True,False,0,0.0031650311871692788,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q2,up_first_1atr_1h,965,-0.0020348416350186027,489,-0.029904708847576456,476,0.02664441493762959,972,0.001558932942389235,505,0.017728895419031054,467,-0.01590718333803781,True,False,0,0.001558932942389235,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q3,direction_1h_atr,1021,0.07308484603272161,491,-0.06773940165301917,530,0.20442207701202325,888,0.08129396938947771,465,0.1331649283041941,423,0.021218664502180247,True,False,0,0.021218664502180247,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q3,up_first_1atr_1h,997,0.014162974611648893,483,0.006943212502878882,514,0.020889583822304103,859,0.02851031195042325,448,0.05619689400460387,411,-0.0016472959791648534,True,False,0,0.0016472959791648534,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q4,direction_1h_atr,894,0.008718646036791088,439,-0.010306522153784164,455,0.027411207859393945,882,-0.09611938860132156,468,-0.07516069932514449,414,-0.1237267737568688,True,False,0,0.008718646036791088,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q4,up_first_1atr_1h,870,-0.0008199050618544201,429,-0.018306899703755042,441,0.016173559928959413,857,-0.025109606464384315,455,-0.04019733676462689,402,-0.008002381863611241,True,False,0,0.0008199050618544201,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q5,direction_1h_atr,706,0.05663658769957996,342,0.20503855267736956,364,-0.08210496140458509,658,-0.040639370810720984,378,-0.042489949811265866,280,-0.04812549938253754,True,False,0,0.040639370810720984,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q2 & range_atr=Q5,up_first_1atr_1h,693,0.022108890280733984,336,0.0335995272026719,357,0.01123825247264354,644,0.045018023502929105,373,-0.0045257697257676255,271,0.11329151764254797,True,False,0,0.0045257697257676255,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q1,direction_1h_atr,1156,0.021465386292803278,569,-0.02027961841710515,587,0.06220356588827473,1135,0.12176850057775128,591,0.21498190461946545,544,0.017804116614879868,True,False,0,0.017804116614879868,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q1,up_first_1atr_1h,1126,-0.0018121265354870686,555,-0.011477692874548195,571,0.00756392810191453,1107,0.04484408801616219,574,0.04841161525895926,533,0.04102079493532096,True,False,0,0.0018121265354870686,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q2,direction_1h_atr,1031,0.005582207155368037,513,-0.05049648358718681,518,0.06109801850846253,1022,-0.07874606595197249,502,-0.004850527887093885,520,-0.14943614220800955,True,False,0,0.004850527887093885,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q2,up_first_1atr_1h,1013,0.0021347873846173093,507,0.008768588910195163,506,-0.004494522850924609,998,0.0006373366634115363,489,0.01406006227804818,509,-0.012263981527374956,True,False,0,0.0006373366634115363,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q3,direction_1h_atr,975,-0.00286436465027623,464,-0.0918544359707674,511,0.07907430388142775,1004,-0.04845899413933885,500,0.01684732249264708,504,-0.11333695335873531,True,False,0,0.00286436465027623,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q3,up_first_1atr_1h,949,-0.0010597219289740778,452,-0.013861492603480685,497,0.010488656859750534,985,0.008198652187861477,491,0.007912598107018776,494,0.008484012077613845,True,False,0,0.0010597219289740778,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q4,direction_1h_atr,848,-0.00515631898934648,413,0.037858987736394095,435,-0.045443496476677336,882,0.15276258398171277,453,0.20075036242046956,429,0.10023437306778611,True,False,0,0.00515631898934648,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q4,up_first_1atr_1h,836,-0.009333351687823732,406,-0.008477648495193446,430,-0.010193576072728083,864,0.0243212786214016,443,0.03533164892237234,421,0.012748968274061467,True,False,0,0.008477648495193446,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q5,direction_1h_atr,784,-0.04164019281622969,417,-0.05078860605627952,367,-0.0333141466458987,724,-0.02055128920472958,370,0.1666815193574024,354,-0.21780533795397583,True,False,0,0.02055128920472958,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q3 & range_atr=Q5,up_first_1atr_1h,761,-0.00985520344420071,405,-0.022088303485158778,356,0.004243319668061019,714,0.0046453526954756685,365,-0.0074711588329695044,349,0.017329411889685287,True,False,0,0.004243319668061019,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q1,direction_1h_atr,1141,0.0193177432574655,540,-0.07545602628974975,601,0.10573940454360792,1145,-0.10043337203954433,567,-0.04666307382887203,578,-0.15296361703460928,True,False,0,0.0193177432574655,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q1,up_first_1atr_1h,1106,-0.005509061387850567,522,-0.03064513617992254,584,0.01684528980812572,1113,0.010485424573283442,547,-0.0033690827517293687,566,0.023870058056927435,True,False,0,0.0033690827517293687,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q2,direction_1h_atr,982,0.015806385207044034,471,0.08286906964103588,511,-0.0450653996853613,1093,0.006532947170170538,517,0.13828080296868392,576,-0.1091977437885172,True,False,0,0.006532947170170538,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q2,up_first_1atr_1h,963,-0.010351899189401215,463,0.007077363261501435,500,-0.0265656690959839,1073,-0.006072261470414342,508,-0.008921919268736922,565,-0.0035291726882490937,True,False,0,0.0035291726882490937,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q3,direction_1h_atr,960,-0.028404510991630223,455,-0.12433129846577476,505,0.05925686142771185,1101,-0.03348759522849521,543,-0.11532071331937166,558,0.04657946498572217,True,False,0,0.028404510991630223,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q3,up_first_1atr_1h,936,-0.009123765951922214,441,-0.0063664591918859426,495,-0.011696982227296981,1076,-0.013942007899319875,536,-0.006336421560428074,540,-0.021490496844263518,True,True,-1,0.006336421560428074,True
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q4,direction_1h_atr,919,0.15761130658620828,426,0.28931110281215,493,0.045559826752139744,1022,-0.07203076479338058,501,-0.02174036059029733,521,-0.11963881709419899,True,False,0,0.02174036059029733,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q4,up_first_1atr_1h,888,-0.0018761337042899617,410,0.0013985980505232254,478,-0.004841819723598928,996,-0.034511273810548415,489,-0.012524804797616362,507,-0.05572236184535928,True,False,0,0.0013985980505232254,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q5,direction_1h_atr,762,0.07412066652188831,395,0.26728677955848235,367,-0.13501050316790345,728,0.06483736853923106,380,0.023736385002824177,348,0.10686652534852975,True,False,0,0.023736385002824177,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q4 & range_atr=Q5,up_first_1atr_1h,745,-0.01817699832730224,386,-0.055747869787212134,359,0.022325695806523105,711,0.005348587575925767,369,-0.007337513660901351,342,0.019055312122598034,True,False,0,0.005348587575925767,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q1,direction_1h_atr,823,-0.048191544396450965,433,-0.13249133011075728,390,0.043698687738963564,874,0.03363407574811468,436,0.0050311830704872496,438,0.06192324954553709,True,False,0,0.0050311830704872496,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q1,up_first_1atr_1h,797,-0.006781917781968627,422,-0.010380387037905836,375,-0.00256566909598388,850,-0.037707588480994925,425,-0.06220121523909361,425,-0.013211629741867015,True,True,-1,0.00256566909598388,True
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q2,direction_1h_atr,800,-0.019727801667159414,384,0.08010568014344466,416,-0.11095942126979544,843,0.08819984633447275,446,0.17006287260303646,397,-0.007488381702189179,True,False,0,0.007488381702189179,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q2,up_first_1atr_1h,774,-0.006415556848364257,374,0.027901793563761768,400,-0.03856566909598386,826,-0.001407916069657511,434,-0.01127142396774633,392,0.00953746989798887,True,False,0,0.001407916069657511,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q3,direction_1h_atr,764,0.13689460030147793,369,0.31215488327426655,395,-0.026062958849570945,799,0.20471639693545612,362,0.17894606409259506,437,0.23049880143782783,True,False,0,0.026062958849570945,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q3,up_first_1atr_1h,741,0.01679841128604448,362,0.04527408652916487,379,-0.010439020019466727,784,0.013573924124047065,355,-0.02753675790686494,429,0.04755897220520555,True,False,0,0.010439020019466727,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q4,direction_1h_atr,695,0.14335674508708265,321,0.06621031381074804,374,0.21140213388000473,792,0.08940255276965327,418,0.12711086010483874,374,0.04369651211250256,True,True,1,0.04369651211250256,True
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q4,up_first_1atr_1h,680,0.029098959035508687,314,-0.0025318043108252253,366,0.05607913964718547,777,0.019445867495990476,409,0.04030993102870445,368,-0.003716744831381069,True,False,0,0.0025318043108252253,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q5,direction_1h_atr,586,0.10590803236676727,274,0.32758421442526753,312,-0.08721712135565088,628,0.08095302443927332,332,0.3444474557729284,296,-0.21825935790531426,True,False,0,0.08095302443927332,False
price_change_1h_pct=Q4 & oi_change_15m_pct=Q5 & range_atr=Q5,up_first_1atr_1h,573,0.015717376035816633,268,0.00010627915718502967,305,0.029303183363032503,615,-0.03356602941834547,326,0.01099257761547151,289,-0.08379986503598469,True,False,0,0.00010627915718502967,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q1,direction_1h_atr,771,0.07726003552942712,395,0.12627570121172257,376,0.024901425217979133,714,0.029384773157367032,331,-0.10227317913050088,383,0.1466112641564935,True,False,0,0.024901425217979133,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q1,up_first_1atr_1h,718,0.010984916761217323,366,0.017498824626559495,352,0.004275239994925184,672,-0.010235599685476715,311,-0.012827279169488892,361,-0.008029944879556439,True,False,0,0.004275239994925184,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q2,direction_1h_atr,994,0.10110314355246286,439,0.05634642744015442,555,0.1392811006920936,805,-0.014602776129454998,378,-0.06244748753768259,427,0.030614377879235113,True,False,0,0.014602776129454998,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q2,up_first_1atr_1h,949,0.02949876068430307,418,0.022976378421628363,531,0.034391016403074515,769,0.011797498339168822,364,0.002110355543065434,405,0.020484811797711777,True,True,1,0.002110355543065434,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q3,direction_1h_atr,1083,-0.0635143325913677,513,-0.010007898077072745,570,-0.11042394387586699,854,-0.01830426647746116,401,-0.03928664482943427,453,0.003133358325873221,True,False,0,0.003133358325873221,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q3,up_first_1atr_1h,1027,0.025510551910243817,489,0.043714923054264054,538,0.008869275141934363,815,0.005258849627991002,384,0.03610760829031817,431,-0.02224670548910329,True,False,0,0.005258849627991002,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q4,direction_1h_atr,1192,-0.1306026198763927,583,-0.21364359552093437,609,-0.050664862411377506,877,0.046049614966671426,442,-0.10095923202993207,435,0.19466995445400764,True,False,0,0.046049614966671426,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q4,up_first_1atr_1h,1149,0.010896429982111877,563,0.015382915513591278,586,0.006553784828930764,834,0.020232882671494867,416,0.012069146751856608,418,0.02835887405773896,True,True,1,0.006553784828930764,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q5,direction_1h_atr,1555,-0.11046925649790518,837,-0.2509713709374782,718,0.05083675292158605,1136,-0.22341823951829537,602,-0.2876990636096313,534,-0.15478126960987906,True,False,0,0.05083675292158605,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q1 & range_atr=Q5,up_first_1atr_1h,1507,-0.019601224422081398,809,-0.005433082132780487,698,-0.035814952763605634,1100,-0.0535364654863425,582,-0.04668878346225913,518,-0.06120163655540323,True,True,-1,0.005433082132780487,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q1,direction_1h_atr,617,-0.0884915885033247,303,-0.11641908941354567,314,-0.06120789509297098,573,0.04442480455478118,271,0.0388421958418099,302,0.05196256146402015,True,False,0,0.0388421958418099,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q1,up_first_1atr_1h,577,0.0034949219267310094,276,0.021953564469752607,301,-0.013515835208940674,551,-0.01622579068020491,262,-0.0409439184272391,289,0.00616553288789079,True,False,0,0.0034949219267310094,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q2,direction_1h_atr,625,-0.05442796107503457,279,-0.21852804845361146,346,0.08045568194901626,616,0.08315278058134275,267,-0.009938334202816923,349,0.16055708140257027,True,False,0,0.009938334202816923,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q2,up_first_1atr_1h,598,-0.02245524123991921,268,0.00010627915718502967,330,-0.040989911520226296,592,0.0046453526954756685,257,-0.01654316991979854,335,0.020853339529423587,True,False,0,0.00010627915718502967,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q3,direction_1h_atr,638,-0.14896550743813677,304,-0.2719274018593297,334,-0.035944755838961,627,-0.021815917849271397,289,-0.19961278238575572,338,0.13390375261047444,True,False,0,0.021815917849271397,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q3,up_first_1atr_1h,616,-0.0038651356932919434,287,-0.004873178952961077,329,-0.0031249396127012163,607,0.010411415298441085,279,-0.04711371787455637,328,0.05931347786215024,True,False,0,0.0031249396127012163,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q4,direction_1h_atr,654,-0.2520940821812779,339,-0.13016150636282722,315,-0.3845428900036218,613,-0.1641694829345134,283,-0.26973803483862896,330,-0.07000874504212724,True,True,-1,0.07000874504212724,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q4,up_first_1atr_1h,636,-0.013094899640037017,331,0.005348196458894061,305,-0.032991898604180614,600,-0.025354647304524358,279,-0.02202411213978933,321,-0.02827485129216939,True,False,0,0.005348196458894061,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q5,direction_1h_atr,758,0.06170546919399913,409,-0.07621549821285266,349,0.22076836998854893,712,-0.011845604417093761,350,0.0633214183745473,362,-0.08391389399538364,True,False,0,0.011845604417093761,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q2 & range_atr=Q5,up_first_1atr_1h,733,0.0019462425601053934,395,-0.020213010470625292,338,0.02806154983892739,689,-0.010594124808152805,342,-0.009762274750617528,347,-0.01141471501055663,True,False,0,0.0019462425601053934,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q1,direction_1h_atr,450,0.0210812487840999,222,-0.20952262851794376,228,0.24582884342391398,536,-0.1149908828549111,247,0.0014418212354078627,289,-0.2107945754428724,False,False,0,0.0014418212354078627,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q1,up_first_1atr_1h,431,-0.028694135000249477,217,-0.06298265405692871,214,0.006107228100277751,513,0.005620011564871408,235,0.0027299487158500835,278,0.00803255138382064,False,False,0,0.0027299487158500835,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q2,direction_1h_atr,512,0.0008397621486776058,243,0.05629394975959778,269,-0.048055308705413156,530,-0.13583709708876482,236,-0.23337103330236791,294,-0.05240049123884736,True,False,0,0.0008397621486776058,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q2,up_first_1atr_1h,491,-0.02486653755009094,230,-0.03529281234184156,261,-0.015807048406328683,511,0.02715024506338176,230,0.03529239089901387,281,0.020449663957107234,False,False,0,0.015807048406328683,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q3,direction_1h_atr,534,0.06928096313175444,231,0.08046739298419789,303,0.06393001593146913,544,-0.053600862577189594,271,-0.1898373584249883,273,0.0815307409058818,True,False,0,0.053600862577189594,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q3,up_first_1atr_1h,518,-0.007024138852295081,224,-0.00955523470209002,294,-0.005368390184419258,525,-0.011545123495000531,257,-0.03210737225442889,268,0.008166772365244435,True,False,0,0.005368390184419258,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q4,direction_1h_atr,552,-0.12505665548772815,268,-0.24234924064919913,284,-0.013738589791725497,536,-0.001225872418298947,247,-0.07544259771894664,289,0.06591302689536169,True,False,0,0.001225872418298947,False
